scenario,seed,variant,onset_time_s,onset_path_m,left_censored,recovered,right_censored,recovery_start_s,confirmed_s,duration_s,confirmed_phase,observation_end_s,observed_followup_s
hard_contact,0,image_only,2.924999999999928,0.05833799770709754,False,False,True,,,,,3.2599999999999207,0.33499999999999286
hard_contact,0,no_aperture,0.669999999999976,0.013237754169201699,False,False,True,,,,,5.259999999999878,4.589999999999902
hard_contact,0,full_consistency,0.6749999999999758,0.013337756799226176,False,True,False,3.614999999999913,3.814999999999909,2.9399999999999373,scan,5.17999999999988,
hard_contact,0,full_consistency,3.8249999999999087,0.0433935552473988,False,False,True,,,,,5.17999999999988,1.3549999999999711
hard_contact,0,matched_scan_speed,0.6799999999999757,0.013437759234664797,False,True,False,4.664999999999891,4.8649999999998865,3.984999999999915,scan,5.274999999999878,
hard_contact,0,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.129999999999945,2.3299999999999406,1.449999999999969,scan,3.2599999999999207,
hard_contact,0,matched_rocking,2.549999999999936,0.05083800431024036,False,True,False,2.969999999999927,3.1699999999999227,0.41999999999999105,stop_tail,3.2599999999999207,
hard_contact,1,full,0.6749999999999758,0.013338004129206544,False,False,True,,,,,5.324999999999877,4.649999999999901
hard_contact,1,baseline,0.6849999999999756,0.013538004173324132,False,True,False,2.0999999999999455,2.299999999999941,1.4149999999999698,scan,3.2599999999999207,
hard_contact,1,baseline,2.3749999999999396,0.04733800431024044,False,True,False,2.9799999999999267,3.1799999999999224,0.6049999999999871,stop_tail,3.2599999999999207,
hard_contact,1,image_only,0.7199999999999749,0.01423800421203734,False,True,False,2.074999999999946,2.2749999999999417,1.3549999999999711,scan,3.2599999999999207,
hard_contact,1,no_aperture,0.669999999999976,0.01323800410313998,False,False,True,,,,,5.299999999999877,4.629999999999901
hard_contact,1,full_consistency,0.6749999999999758,0.013338004129206544,False,True,False,3.6549999999999123,3.854999999999908,2.9799999999999365,scan,5.244999999999878,
hard_contact,1,full_consistency,3.8799999999999075,0.04341854079858439,False,False,True,,,,,5.244999999999878,1.364999999999971
hard_contact,1,matched_scan_speed,0.6849999999999756,0.013538004173322064,False,True,False,4.6799999999998905,4.879999999999886,3.994999999999915,scan,5.324999999999877,
hard_contact,1,matched_rocking,0.6849999999999756,0.013538004173324132,False,True,False,2.1349999999999447,2.3349999999999405,1.449999999999969,scan,3.2599999999999207,
hard_contact,1,matched_rocking,2.5599999999999357,0.05103800431024035,False,True,False,2.969999999999927,3.1699999999999227,0.40999999999999126,stop_tail,3.2599999999999207,
hard_contact,2,full,0.6749999999999758,0.013281169524208394,False,False,True,,,,,5.2899999999998775,4.614999999999902
hard_contact,2,baseline,0.6849999999999756,0.013538004173324132,False,True,False,2.084999999999946,2.2849999999999415,1.3999999999999702,scan,3.2599999999999207,
hard_contact,2,baseline,2.35499999999994,0.04693800431024046,False,True,False,2.974999999999927,3.1749999999999226,0.6199999999999868,stop_tail,3.2599999999999207,
hard_contact,2,image_only,0.7349999999999746,0.014538004079490697,False,True,False,2.064999999999946,2.264999999999942,1.3299999999999716,scan,3.2599999999999207,
hard_contact,2,no_aperture,0.759999999999974,0.014889919222017484,False,False,True,,,,,5.18499999999988,4.424999999999906
hard_contact,2,full_consistency,0.6749999999999758,0.013281169524208498,False,True,False,3.5399999999999148,3.7399999999999105,2.864999999999939,scan,5.264999999999878,
hard_contact,2,full_consistency,3.7499999999999103,0.04321813387384229,False,False,True,,,,,5.264999999999878,1.5149999999999677
hard_contact,2,matched_scan_speed,0.6849999999999756,0.013475478593462509,False,True,False,4.71999999999989,4.919999999999885,4.034999999999914,scan,5.2899999999998775,
hard_contact,2,matched_rocking,0.6849999999999756,0.013538004173324132,False,True,False,2.1349999999999447,2.3349999999999405,1.449999999999969,scan,3.2599999999999207,
hard_contact,2,matched_rocking,2.5549999999999358,0.050938004310240356,False,True,False,2.959999999999927,3.159999999999923,0.40499999999999137,stop_tail,3.2599999999999207,
hard_contact,3,full,0.6749999999999758,0.013307146473588792,False,True,False,5.024999999999883,5.224999999999879,4.349999999999907,stop_tail,5.339999999999876,
hard_contact,3,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.0899999999999457,2.2899999999999414,1.40999999999997,scan,3.2599999999999207,
hard_contact,3,baseline,2.35499999999994,0.04693800431024046,False,True,False,2.974999999999927,3.1749999999999226,0.6199999999999868,stop_tail,3.2599999999999207,
hard_contact,3,image_only,0.7299999999999747,0.014438003801440346,False,True,False,2.069999999999946,2.269999999999942,1.3399999999999714,scan,3.2599999999999207,
hard_contact,3,no_aperture,0.6749999999999758,0.013307146479846281,False,True,False,4.9599999999998845,5.15999999999988,4.284999999999909,stop_tail,5.244999999999878,
hard_contact,3,full_consistency,0.6749999999999758,0.01330714647351989,False,True,False,3.619999999999913,3.819999999999909,2.9449999999999372,scan,5.16999999999988,
hard_contact,3,full_consistency,3.849999999999908,0.04377295355674302,False,True,False,4.924999999999885,5.124999999999881,1.074999999999977,stop_tail,5.16999999999988,
hard_contact,3,matched_scan_speed,0.6799999999999757,0.013407146498381574,False,True,False,4.70499999999989,4.904999999999886,4.024999999999914,scan,5.339999999999876,
hard_contact,3,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.124999999999945,2.3249999999999407,1.4449999999999692,scan,3.2599999999999207,
hard_contact,3,matched_rocking,2.539999999999936,0.05063800431024037,False,True,False,2.959999999999927,3.159999999999923,0.41999999999999105,stop_tail,3.2599999999999207,
hard_contact,4,full,0.6749999999999758,0.013274122228102044,False,False,True,,,,,5.354999999999876,4.6799999999999
hard_contact,4,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.0999999999999455,2.299999999999941,1.4199999999999697,scan,3.2599999999999207,
hard_contact,4,baseline,2.3749999999999396,0.04733800431024044,False,True,False,2.974999999999927,3.1749999999999226,0.5999999999999872,stop_tail,3.2599999999999207,
hard_contact,4,image_only,0.6899999999999755,0.013638003996428982,False,True,False,2.069999999999946,2.269999999999942,1.3799999999999706,scan,3.2599999999999207,
hard_contact,4,no_aperture,0.7649999999999739,0.015040038096741537,False,False,True,,,,,5.294999999999877,4.529999999999903
hard_contact,4,full_consistency,0.6749999999999758,0.013274122228102142,False,True,False,3.659999999999912,3.859999999999908,2.9849999999999364,scan,5.214999999999879,
hard_contact,4,full_consistency,3.899999999999907,0.04432034099366923,False,False,True,,,,,5.214999999999879,1.314999999999972
hard_contact,4,matched_scan_speed,0.6849999999999756,0.013453398768806477,False,True,False,4.71999999999989,4.919999999999885,4.034999999999914,scan,5.354999999999876,
hard_contact,4,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.1349999999999447,2.3349999999999405,1.454999999999969,scan,3.2599999999999207,
hard_contact,4,matched_rocking,2.5549999999999358,0.050938004310240356,False,True,False,2.964999999999927,3.1649999999999228,0.40999999999999126,stop_tail,3.2599999999999207,
hard_contact,5,full,0.6749999999999758,0.01331505677370289,False,False,True,,,,,5.344999999999876,4.6699999999999005
hard_contact,5,baseline,0.6849999999999756,0.013538004173324132,False,True,False,2.0949999999999456,2.2949999999999413,1.40999999999997,scan,3.2599999999999207,
hard_contact,5,baseline,2.3699999999999397,0.047238004310240445,False,True,False,2.974999999999927,3.1749999999999226,0.6049999999999871,stop_tail,3.2599999999999207,
hard_contact,5,image_only,0.7349999999999746,0.014538003147227207,False,True,False,2.064999999999946,2.264999999999942,1.3299999999999716,scan,3.2599999999999207,
hard_contact,5,no_aperture,0.6799999999999757,0.013415056550305476,False,True,False,5.039999999999883,5.2399999999998785,4.359999999999907,stop_tail,5.269999999999878,
