scenario,seed,variant,status,reason,valid,elapsed_s,reference_s,measured_forward_m,bad_path_m,valid_coverage_fraction,valid_coverage_rate_m_s,acoustic_bad_path_m,acoustic_coverage_fraction,registered_image_coverage_m,invalid_forward_travel_m,qp_failure,mechanical_violations,angular_travel_rad,central_acoustic_gap_fraction,force_active_fraction,aperture_active_fraction,controller_p50_ms,controller_p99_ms,controller_max_ms,simulated_deadline_overruns,wall_s,rmse,absolute_mean_bias,peak_absolute_error,omega_width_mechanical_mean,omega_width_force_mean,omega_width_complete_mean,source_metrics,trace_available,trace_samples,scan_samples,stop_tail_samples,measured_positive_travel_m,measured_reverse_travel_m,scan_angular_travel_rad,scan_max_abs_angle_rad,scan_end_s,scan_controller_p95_ms,scan_force_active_fraction,scan_aperture_active_fraction,scan_required_acoustic_bad_fraction,recovery_events,recovered_events,unconfirmed_events,no_acoustic_deficit,recovery_confirmed_during_scan,recovery_confirmed_during_stop_tail,scan_center_acoustic_bad_fraction,scan_omega_width_mechanical_mean,scan_omega_width_mechanical_samples,scan_omega_width_force_mean,scan_omega_width_force_samples,scan_omega_width_complete_mean,scan_omega_width_complete_samples
central_gap,5,full_consistency,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.059835701013303745,0.0,,[],1.743030885601662e-10,0.3125,0.6082317073170732,0.0,1.6868844395503402,2.5177584961056714,2.5968519039452076,0,2.3256087240297347,0.1475768984193603,0.011206944150978835,0.26019841011264777,0.029999999999999992,0.029999999999999992,0.029999999895542813,MD/contact_qp/design_v2/central_gap/5/metrics.json,True,656,606,50,0.06077916282042553,0.0,1.7430308856016638e-10,1.2339650584886533e-10,3.0249999999999257,2.1718117059208453,0.6584158415841584,0.0,0.0,0,0,0,True,0,0,0.33828382838283827,0.029999999999999992,76,0.029999999999999992,76,0.029999999895542813,76
central_gap,5,matched_scan_speed,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05983570101280239,0.0,,[],0.0,0.3125,0.0,0.0,1.2808560859411955,1.4680671622045338,1.5435118693858385,0,2.007618288975209,0.1475769057771916,0.0112069518128799,0.2601984098894681,,,,MD/contact_qp/design_v2/central_gap/5/metrics.json,True,656,606,50,0.06077916281992417,0.0,0.0,0.0,3.0249999999999257,1.4163540909066796,0.0,0.0,0.0,0,0,0,True,0,0,0.33828382838283827,,0,,0,,0
central_gap,5,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.3098159509202454,0.0,0.0,1.2992264237254858,2.5909404666163027,2.6279480662196875,0,2.1972557541448623,0.14777291548029697,0.01082966807681701,0.2630124148984825,,,,MD/contact_qp/design_v2/central_gap/5/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,2.42009439971298,0.0,0.0,0.0,0,0,0,True,0,0,0.33554817275747506,,0,,0,,0
central_gap,6,full,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.0596806804611824,0.0,,[],0.00023489640459657134,0.30547112462006076,0.7036474164133738,0.0,3.197423997335136,4.785487477201967,4.948766902089119,0,4.136898766970262,0.15030355091715547,0.008775466075852343,0.2601980520624201,0.029999999999999992,0.029999999999999992,0.02999744443495091,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,658,608,50,0.06079384332938332,0.0,0.00023202037115898507,0.00012072141373344094,3.0349999999999255,4.259171197190881,0.6792763157894737,0.0,0.0,0,0,0,True,0,0,0.3305921052631579,0.029999999999999992,76,0.029999999999999992,76,0.02999744443495091,76
central_gap,6,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,2.298175939358771,2.6209511212073267,2.838236978277564,0,3.6593435399699956,0.14959350369390714,0.01089345231526287,0.26638458545038457,,,,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,2.547477139160037,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,6,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.059438002474579685,0.0,,[],0.014876918680550334,0.30828220858895705,0.0,0.0,3.1768485205248,4.208935694769025,4.417649004608393,0,4.2776568320114166,0.33195575386772525,0.12214922153341629,0.6658317927007698,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,652,602,50,0.060781464696459696,0.0,0.014433493272942768,0.007892048877459836,3.004999999999926,3.8606064859777676,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
central_gap,6,no_aperture,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05968068046139176,0.0,,[],0.00039986182946736843,0.30547112462006076,0.6990881458966566,0.0,3.211857983842492,4.51496897265315,4.57462202757597,0,4.362921760883182,0.15030429462190523,0.008776257127699262,0.2601923124409051,0.029999999999999992,0.029999999999999992,0.029999999999999992,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,658,608,50,0.06079384332959341,0.0,0.0003808141842614623,0.00020793470315481628,3.0349999999999255,3.9810630725696683,0.6743421052631579,0.0,0.0,0,0,0,True,0,0,0.3305921052631579,0.029999999999999992,76,0.029999999999999992,76,0.029999999999999992,76
central_gap,6,full_consistency,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05968068046075272,0.0,,[],0.0001433002528404669,0.30547112462006076,0.6975683890577508,0.0,3.1603234820067883,4.687545087654143,4.867937881499529,0,4.3282771550584584,0.15007595914400365,0.009357130058781634,0.25949776412140313,0.029999999999999992,0.029999999999999992,0.029999999953197107,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,658,608,50,0.06079384332895485,0.0,0.00013328335939831177,7.387660282007573e-05,3.0349999999999255,4.180276324041188,0.6726973684210527,0.0,0.0,0,0,0,True,0,0,0.3305921052631579,0.029999999999999992,76,0.029999999999999992,76,0.029999999953197107,76
central_gap,6,matched_scan_speed,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05968068046102035,0.0,,[],0.0,0.30547112462006076,0.0,0.0,2.2723760921508074,2.6167085440829396,2.8637538198381662,0,3.6500897349324077,0.149194204553333,0.010958365507569815,0.25919467941163976,,,,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,658,608,50,0.06079384332922128,0.0,0.0,0.0,3.0349999999999255,2.5319666019640863,0.0,0.0,0.0,0,0,0,True,0,0,0.3305921052631579,,0,,0,,0
central_gap,6,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.30225601606071,2.4658336816355586,2.610319061204791,0,2.2644537661690265,0.14959350369390714,0.01089345231526287,0.26638458545038457,,,,MD/contact_qp/design_v2/central_gap/6/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,2.2529452922753985,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,7,full,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05986888453613425,0.0,,[],0.0001826380484711825,0.3079268292682927,0.614329268292683,0.0,1.7124555306509137,2.5503208395093684,2.677677199244499,0,2.349603523965925,0.14944587742273216,0.008215554368718294,0.26676610989989147,0.029999999999999992,0.029999999999999992,0.02999999642567766,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,656,606,50,0.060824439935678945,0.0,0.00018238609636618832,3.488129631399287e-05,3.0249999999999257,2.2211644100025296,0.665016501650165,0.0,0.0,0,0,0,True,0,0,0.3333333333333333,0.029999999999999992,76,0.029999999999999992,76,0.02999999642567766,76
central_gap,7,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.2827094178646803,1.4392849477007985,1.4746300876140594,0,2.000784361967817,0.1489913066440578,0.0107571977194437,0.2669395718999201,,,,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.4078769367188215,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,7,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800330985431,0.0,,[],0.01253492866854263,0.30828220858895705,0.0,0.0,1.705636503174901,2.2424435731954873,2.324118046090007,0,2.301141703967005,0.369615031860764,0.14655042052574238,0.7579499383623194,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,652,602,50,0.06078146554616296,0.0,0.012308717994579712,0.0049942528176085904,3.004999999999926,2.074692619498819,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
central_gap,7,no_aperture,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05986888453579049,0.0,,[],0.0002634547464561574,0.3079268292682927,0.614329268292683,0.0,1.748686539940536,3.0463896575383846,3.9792528841644526,0,2.3666823161765933,0.14945721038263085,0.008200077316002388,0.2667730698138744,0.029999999999999992,0.029999999999999992,0.029999999999999992,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,656,606,50,0.06082443993522675,0.0,0.0002630752662531117,5.571568393073452e-05,3.0249999999999257,2.2404679912142456,0.665016501650165,0.0,0.0,0,0,0,True,0,0,0.3333333333333333,0.029999999999999992,76,0.029999999999999992,76,0.029999999999999992,76
central_gap,7,full_consistency,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05986888454205502,0.0,,[],0.00014571816404716775,0.3079268292682927,0.6128048780487805,0.0,1.7085593426600099,2.526108839083463,2.6341648772358894,0,2.3417248621117324,0.1491543854506238,0.008635776236155518,0.2663632469889059,0.029999999999999992,0.029999999999999992,0.02999999642525797,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,656,606,50,0.060824439961316076,0.0,0.0001457044442758305,2.5893023321511508e-05,3.0249999999999257,2.216828695964068,0.6633663366336634,0.0,0.0,0,0,0,True,0,0,0.3333333333333333,0.029999999999999992,76,0.029999999999999992,76,0.02999999642525797,76
central_gap,7,matched_scan_speed,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05986888453608334,0.0,,[],0.0,0.3079268292682927,0.0,0.0,1.271006534807384,1.443730143364519,1.4790208078920841,0,1.9973619151860476,0.14874410391929896,0.01057600736899105,0.26517915641994794,,,,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,656,606,50,0.06082443993562804,0.0,0.0,0.0,3.0249999999999257,1.3957066694274545,0.0,0.0,0.0,0,0,0,True,0,0,0.3333333333333333,,0,,0,,0
central_gap,7,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.3016051379963756,1.4616716839373112,1.5120990574359894,0,2.009554861113429,0.1489913066440578,0.0107571977194437,0.2669395718999201,,,,MD/contact_qp/design_v2/central_gap/7/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.4244182035326958,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,8,full,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05965985402025043,0.0,,[],0.0003914780385412496,0.3130699088145897,0.6048632218844985,0.0,1.7264920752495527,2.4697750620543952,2.5682211853563786,0,2.3452104090247303,0.14942513211056582,0.006323451876389894,0.26053466256868596,0.029999999999999992,0.029999999999999992,0.029978983068588816,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,658,608,50,0.06080331525031153,0.0,0.00039147803854122165,0.00024421921060378864,3.0349999999999255,2.2354261949658394,0.6546052631578947,0.0,0.0,0,0,0,True,0,0,0.33881578947368424,0.029999999999999992,76,0.029999999999999992,76,0.029978983068588816,76
central_gap,8,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.2686849804595113,1.4222623710520566,1.475765137001872,0,1.9765730639919639,0.14911747710939816,0.010303398800469722,0.2641518345944327,,,,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.3889603549614549,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,8,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800258825349,0.0,,[],0.015669538054277687,0.3067484662576687,0.0,0.0,1.702613546513021,2.216217634268105,2.3423992097377777,0,2.280638125957921,0.33065379167965353,0.12281019064559576,0.6702532449660072,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,652,602,50,0.0607814648019922,0.0,0.015440329639412071,0.005569797258267838,3.004999999999926,2.0578381372615673,0.0,0.0,0.0,0,0,0,True,0,0,0.33222591362126247,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
central_gap,8,no_aperture,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.059659854227346286,0.0,,[],0.0006668117356605436,0.3130699088145897,0.6063829787234043,0.0,1.6587319551035762,2.3343864222988473,2.4272447917610407,0,2.284349705092609,0.1493956732593913,0.006473375370285872,0.2606948689979811,0.029999999999999992,0.029999999999999992,0.029999999999999992,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,658,608,50,0.06080331545734439,0.0,0.0006668117356605044,0.00043229985598190436,3.0349999999999255,2.04423984978348,0.65625,0.0,0.0,0,0,0,True,0,0,0.33881578947368424,0.029999999999999992,76,0.029999999999999992,76,0.029999999999999992,76
central_gap,8,full_consistency,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05965985402126366,0.0,,[],0.00017710875557045146,0.3130699088145897,0.601823708206687,0.0,1.7010209849104285,4.01466447860002,4.67343907803297,0,2.5852201590314507,0.1489678451720541,0.008371208216429667,0.26225919185796975,0.029999999999999992,0.029999999999999992,0.029995506896782577,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,658,608,50,0.060803315251324735,0.0,0.00017710875557042354,7.772525733423106e-05,3.0349999999999255,3.3708699629642056,0.6513157894736842,0.0,0.0,0,0,0,True,0,0,0.33881578947368424,0.029999999999999992,76,0.029999999999999992,76,0.029995506896782577,76
central_gap,8,matched_scan_speed,complete_with_gaps,,True,3.29,3.0,0.06,0.0,1.0,0.0182370820668693,0.0,1.0,0.05965985402008838,0.0,,[],0.0,0.3130699088145897,0.0,0.0,1.275845104828477,1.450032142456621,2.4566901847720146,0,2.0068875700235367,0.1487346453300072,0.010723709340171467,0.2620166320215356,,,,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,658,608,50,0.06080331525014948,0.0,0.0,0.0,3.0349999999999255,1.409016305115074,0.0,0.0,0.0,0,0,0,True,0,0,0.33881578947368424,,0,,0,,0
central_gap,8,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.296391012147069,1.459999531507492,2.308230847120285,0,2.002009049989283,0.14911747710939816,0.010303398800469722,0.2641518345944327,,,,MD/contact_qp/design_v2/central_gap/8/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.4133063843473792,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,9,full,complete,,True,3.315,3.0,0.06,0.0,1.0,0.018099547511312215,0.0,1.0,0.059973179531929446,0.0,,[],0.00040390806215028565,0.3076923076923077,0.6802413273001509,0.0,1.8040200229734182,2.5501485355198383,2.7151741087436676,0,2.4337801379151642,0.1483386452777118,0.006479647819818676,0.2623382415733708,0.03,0.03,0.02999999735028167,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,663,613,50,0.060820790258394694,0.0,0.00040390666221366036,0.00021489189073111022,3.059999999999925,2.365505043417215,0.6541598694942904,0.0,0.0,0,0,0,True,0,0,0.33278955954323003,0.02999999999999999,77,0.02999999999999999,77,0.02999999562968538,77
central_gap,9,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.2664725072681904,2.3625790141522884,2.6182420551776886,0,2.01760517898947,0.14915220125581294,0.010762837927557153,0.26618664681004933,,,,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.40131184598431,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
central_gap,9,image_only,complete_with_gaps,,True,3.265,3.0,0.06,0.0,1.0,0.018376722817764164,0.0,1.0,0.05938944640635447,0.0,,[],0.017365429191772773,0.30627871362940273,0.0,0.0,1.7001398373395205,2.2207930590957403,2.3579890839755535,0,2.287711199140176,0.3680795583300536,0.14839332616572207,0.7377997233501903,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,653,603,50,0.06083290865887151,0.0,0.015844160381669078,0.0064133989574913595,3.009999999999926,2.084261761046946,0.0,0.0,0.0,0,0,0,True,0,0,0.33167495854063017,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
central_gap,9,no_aperture,complete,,True,3.315,3.0,0.06,0.0,1.0,0.018099547511312215,0.0,1.0,0.05997317953167442,0.0,,[],0.0006616905199774778,0.3076923076923077,0.6877828054298643,0.0,1.855792012065649,3.112384038977325,3.829280147328973,0,2.4302179070655257,0.14832174280509897,0.006639563832791593,0.2624115855597893,0.03,0.03,0.03,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,663,613,50,0.0608207902581397,0.0,0.0006616882494302925,0.0003715692108194647,3.059999999999925,2.4781993590295315,0.6623164763458401,0.0,0.0,0,0,0,True,0,0,0.33278955954323003,0.02999999999999999,77,0.02999999999999999,77,0.02999999999999999,77
central_gap,9,full_consistency,complete,,True,3.315,3.0,0.06,0.0,1.0,0.018099547511312215,0.0,1.0,0.05997317953160271,0.0,,[],0.0002574476372941674,0.3092006033182504,0.6968325791855203,0.0,1.7794889863580465,2.519301907159388,2.5812541134655476,0,2.356674978043884,0.14806908682200207,0.007223806513323813,0.26323134203316023,0.03,0.03,0.029999997320246562,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,663,613,50,0.060820790258067955,0.0,0.00025744675978026473,0.00016871891345759352,3.059999999999925,2.3088238667696706,0.6721044045676998,0.0,0.0,0,0,0,True,0,0,0.33442088091353994,0.02999999999999999,77,0.02999999999999999,77,0.02999999558014692,77
central_gap,9,matched_scan_speed,complete,,True,3.315,3.0,0.06,0.0,1.0,0.018099547511312215,0.0,1.0,0.05995823971262307,0.0,,[],0.0,0.3092006033182504,0.0,0.0,1.275678165256977,2.4626482045277953,2.6703430339694023,0,2.085562139051035,0.14839257731992525,0.01072055565773352,0.2629208855265954,,,,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,663,613,50,0.06080623838157288,0.0,0.0,0.0,3.059999999999925,1.4690765645354984,0.0,0.0,0.0,0,0,0,True,0,0,0.33442088091353994,,0,,0,,0
central_gap,9,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.30828220858895705,0.0,0.0,1.2881074799224734,2.541086592245847,2.743222052231431,0,2.1996809931006283,0.14915220125581294,0.010762837927557153,0.26618664681004933,,,,MD/contact_qp/design_v2/central_gap/9/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,2.3114302312023933,0.0,0.0,0.0,0,0,0,True,0,0,0.3338870431893688,,0,,0,,0
curvature,0,full,complete_with_gaps,,True,3.305,3.0,0.06,0.0,1.0,0.01815431164901664,0.0,1.0,0.05933200338964427,0.0,,[],0.0001193090968166823,0.0,0.6232980332829047,0.0,1.738024177029729,2.51382733695209,2.610128140076995,0,2.3567153529729694,0.1465185927388649,0.0006635517219323124,0.22743920858424627,0.029999999999999992,0.029999999999999992,0.029999997192909186,MD/contact_qp/design_v2/curvature/0/metrics.json,True,661,611,50,0.06077583739047063,0.0,0.00011843767252557908,9.167764540299054e-05,3.049999999999925,2.2765855537727475,0.67430441898527,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999992,76,0.029999999999999992,76,0.029999997192909186,76
curvature,0,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.0,0.0,0.0,1.2346834409981966,1.3908228161744773,2.258355962112546,0,1.9277300629764795,0.1475995599376351,0.001418633833632663,0.22776822318700507,,,,MD/contact_qp/design_v2/curvature/0/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.3371021021157503,0.0,0.0,0.0,0,0,0,True,0,0,0.0,,0,,0,,0
curvature,0,image_only,complete_with_gaps,,True,3.265,3.0,0.06,0.0,1.0,0.018376722817764164,0.0,1.0,0.05938827212849224,0.0,,[],0.030914084322658648,0.0,0.0,0.0,1.7322581261396408,2.226484538987279,2.3497301153838634,0,2.2993884938769042,0.2944843522884394,0.10792975529172431,0.5930808463354831,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/curvature/0/metrics.json,True,653,603,50,0.06083173313320924,0.0,0.029856884588267484,0.0092666844719291,3.009999999999926,2.0749487448483706,0.0,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
curvature,0,no_aperture,complete_with_gaps,,True,3.305,3.0,0.06,0.0,1.0,0.01815431164901664,0.0,1.0,0.059327007665020595,0.0,,[],0.00017769161135905708,0.0,0.6308623298033282,0.0,1.7063301056623459,2.911690808832645,3.739933017641306,0,2.3470027891453356,0.14651524168052243,0.0006578577028921379,0.2274254334375323,0.029999999999999992,0.029999999999999992,0.029999999999999992,MD/contact_qp/design_v2/curvature/0/metrics.json,True,661,611,50,0.060770841665845156,0.0,0.00017646890209954233,0.00012831116306048887,3.049999999999925,2.259700559079647,0.6824877250409165,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999992,76,0.029999999999999992,76,0.029999999999999992,76
curvature,0,full_consistency,complete_with_gaps,,True,3.305,3.0,0.06,0.0,1.0,0.01815431164901664,0.0,1.0,0.059332003389668556,0.0,,[],0.00011213128390274734,0.0,0.6217851739788199,0.0,1.702293986454606,2.4718469008803368,2.5731418281793594,0,2.3437212808057666,0.14645932960875555,0.0005714041574118837,0.2274392085846495,0.029999999999999992,0.029999999999999992,0.02999999718023149,MD/contact_qp/design_v2/curvature/0/metrics.json,True,661,611,50,0.06077583739049351,0.0,0.00011128096673146627,8.45209397523118e-05,3.049999999999925,2.212801482528448,0.6726677577741408,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999992,76,0.029999999999999992,76,0.02999999718023149,76
curvature,0,matched_scan_speed,complete_with_gaps,,True,3.305,3.0,0.06,0.0,1.0,0.01815431164901664,0.0,1.0,0.05933200338948221,0.0,,[],0.0,0.0,0.0,0.0,1.2867848854511976,2.271962678059935,2.618286060169339,0,2.0323818440083414,0.14715250451303036,0.0013392418789049034,0.2276025826922896,,,,MD/contact_qp/design_v2/curvature/0/metrics.json,True,661,611,50,0.06077583739030857,0.0,0.0,0.0,3.049999999999925,1.4132000505924225,0.0,0.0,0.0,0,0,0,True,0,0,0.0,,0,,0,,0
curvature,0,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.0,0.0,0.0,1.29000807646662,2.0795280602760613,2.2306018508970737,0,2.0220144789200276,0.1475995599376351,0.001418633833632663,0.22776822318700507,,,,MD/contact_qp/design_v2/curvature/0/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,1.4612789265811434,0.0,0.0,0.0,0,0,0,True,0,0,0.0,,0,,0,,0
curvature,1,full,complete_with_gaps,,True,3.2800000000000002,3.0,0.06,0.0,1.0,0.018292682926829267,0.0,1.0,0.05980991893854959,0.0,,[],7.333685321947472e-05,0.0,0.6935975609756098,0.0,1.8962881295010448,3.973274060990664,4.47690486907959,0,2.684668906033039,0.1478233458530591,0.005210840272387325,0.22915233633854548,0.029999999999999992,0.029999999999999992,0.029999996999454336,MD/contact_qp/design_v2/curvature/1/metrics.json,True,656,606,50,0.06075337930520571,0.0,7.333685321947479e-05,2.8584189555086938e-05,3.0249999999999257,3.478909144178033,0.6683168316831684,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999992,76,0.029999999999999992,76,0.029999996999454336,76
curvature,1,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800431024018,0.0,,[],0.0,0.0,0.0,0.0,1.2446583714336157,2.3955115326680243,2.5041941553354263,0,2.048862068913877,0.1479913931321871,0.005550412221016183,0.23263809800089774,,,,MD/contact_qp/design_v2/curvature/1/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.0,0.0,3.004999999999926,2.1942200954072177,0.0,0.0,0.0,0,0,0,True,0,0,0.0,,0,,0,,0
curvature,1,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0,1.0,0.01840490797546012,0.0,1.0,0.05943800279665999,0.0,,[],0.0218938261544598,0.0,0.0,0.0,1.706814975477755,2.1880830149166286,2.278947038576007,0,2.2519202949479222,0.2881437177264013,0.09773264919330714,0.5732173749161813,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v2/curvature/1/metrics.json,True,652,602,50,0.060781465002085096,0.0,0.02118970894661858,0.007732409250473909,3.004999999999926,2.031608391553163,0.0,0.0,0.0,0,0,0,True,0,0,0.0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
