t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
21.6001,0.042864,0.042806,0.057,0.02931,0.05354,0.03112,0.04533
21.6201,0.043459,0.043417,0.042,0.03010,0.02478,0.03135,0.01160
21.6401,0.044064,0.044045,0.019,0.03028,-0.00773,0.03068,-0.03378
21.6601,0.044666,0.044669,-0.004,0.02977,-0.04344,0.02940,-0.06397
21.6801,0.045250,0.045278,-0.028,0.02853,-0.08163,0.02731,-0.10473
21.7001,0.045801,0.045859,-0.058,0.02650,-0.12151,0.02419,-0.15564
21.7201,0.046304,0.046395,-0.091,0.02366,-0.16220,0.02021,-0.19923
21.7401,0.046742,0.046866,-0.124,0.02001,-0.20266,0.01545,-0.23787
21.7601,0.047099,0.047255,-0.155,0.01556,-0.24196,0.00993,-0.27614
21.7801,0.047360,0.047552,-0.192,0.01035,-0.27903,0.00340,-0.32630
21.8001,0.047508,0.047730,-0.222,0.00442,-0.31286,-0.00346,-0.34287
21.8201,0.047532,0.047780,-0.248,-0.00214,-0.34248,-0.01087,-0.37082
21.8401,0.047419,0.047718,-0.299,-0.00925,-0.36692,-0.01999,-0.45566
21.8601,0.047159,0.047499,-0.340,-0.01678,-0.38535,-0.02877,-0.43936
21.8801,0.046746,0.047094,-0.348,-0.02461,-0.39703,-0.03652,-0.38748
21.9001,0.046174,0.046505,-0.331,-0.03261,-0.40135,-0.04370,-0.35867
21.9201,0.045442,0.045760,-0.318,-0.04061,-0.39786,-0.05127,-0.37882
21.9401,0.044550,0.044869,-0.319,-0.04847,-0.38624,-0.05933,-0.40279
21.9601,0.043505,0.043823,-0.318,-0.05601,-0.36639,-0.06681,-0.37434
21.9801,0.042313,0.042619,-0.306,-0.06307,-0.33835,-0.07334,-0.32632
22.0001,0.040985,0.041262,-0.276,-0.06950,-0.30237,-0.07857,-0.26134
22.0201,0.039538,0.039774,-0.236,-0.07512,-0.25895,-0.08269,-0.20631
22.0401,0.037987,0.038183,-0.196,-0.07981,-0.20867,-0.08602,-0.16653
22.0601,0.036353,0.036511,-0.158,-0.08343,-0.15237,-0.08840,-0.11869
22.0801,0.034658,0.034777,-0.119,-0.08587,-0.09097,-0.08949,-0.05449
22.1001,0.032928,0.033000,-0.072,-0.08704,-0.02566,-0.08898,0.02555
22.1201,0.031183,0.031208,-0.025,-0.08687,0.04259,-0.08721,0.08853
22.1401,0.029460,0.029431,0.029,-0.08533,0.11204,-0.08377,0.17199
22.1601,0.027781,0.027695,0.086,-0.08239,0.18154,-0.07884,0.24656
22.1801,0.026173,0.026029,0.144,-0.07807,0.24972,-0.07253,0.31514
22.2001,0.024667,0.024467,0.200,-0.07243,0.31497,-0.06502,0.37543
22.2201,0.023286,0.023033,0.253,-0.06551,0.37600,-0.05633,0.43484
22.2401,0.022055,0.021751,0.303,-0.05742,0.43145,-0.04655,0.48877
22.2601,0.020996,0.020642,0.353,-0.04829,0.48003,-0.03572,0.54137
22.2801,0.020129,0.019729,0.400,-0.03827,0.52060,-0.02418,0.57708
22.3001,0.019469,0.019029,0.440,-0.02752,0.55219,-0.01212,0.60323
22.3201,0.019031,0.018558,0.473,-0.01624,0.57395,0.00019,0.61526
22.3401,0.018822,0.018324,0.498,-0.00464,0.58523,0.01256,0.61852
22.3601,0.018846,0.018326,0.520,0.00708,0.58568,0.02503,0.62359
22.3801,0.019104,0.018560,0.544,0.01871,0.57508,0.03748,0.62281
22.4001,0.019592,0.019059,0.533,0.03001,0.55347,0.04800,0.52589
22.4201,0.020302,0.019813,0.488,0.04078,0.52110,0.05688,0.44384
22.4401,0.021218,0.020786,0.432,0.05079,0.47853,0.06485,0.39851
22.4601,0.022327,0.021941,0.386,0.05986,0.42643,0.07246,0.38030
22.4801,0.023605,0.023259,0.346,0.06779,0.36580,0.07911,0.33281
22.5001,0.025030,0.024731,0.299,0.07444,0.29771,0.08407,0.24793
22.5201,0.026572,0.026337,0.236,0.07966,0.22359,0.08697,0.14497
22.5401,0.028204,0.028036,0.168,0.08334,0.14477,0.08833,0.06795
22.5601,0.029895,0.029788,0.106,0.08542,0.06279,0.08836,0.00160
22.5801,0.031611,0.031560,0.050,0.08585,-0.02067,0.08695,-0.07080
22.6001,0.033318,0.033326,-0.009,0.08460,-0.10386,0.08366,-0.16411
22.6201,0.034983,0.035061,-0.077,0.08171,-0.18516,0.07833,-0.26653
22.6401,0.036575,0.036723,-0.147,0.07722,-0.26286,0.07143,-0.34511
22.6601,0.038063,0.038275,-0.212,0.07122,-0.33539,0.06329,-0.40723
22.6801,0.039416,0.039688,-0.273,0.06385,-0.40116,0.05390,-0.46939
22.7001,0.040608,0.040938,-0.330,0.05523,-0.45883,0.04337,-0.52625
22.7201,0.041617,0.042000,-0.382,0.04556,-0.50722,0.03198,-0.56958
22.7401,0.042424,0.042851,-0.426,0.03502,-0.54529,0.02003,-0.59735
22.7601,0.043014,0.043480,-0.466,0.02382,-0.57223,0.00754,-0.62487
22.7801,0.043374,0.043868,-0.494,0.01220,-0.58745,-0.00489,-0.62158
22.8001,0.043500,0.044013,-0.513,0.00040,-0.59064,-0.01723,-0.61678
22.8201,0.043391,0.043934,-0.543,-0.01134,-0.58171,-0.03014,-0.64564
22.8401,0.043049,0.043595,-0.546,-0.02279,-0.56086,-0.04138,-0.56185
22.8601,0.042483,0.042992,-0.509,-0.03370,-0.52850,-0.05061,-0.46157
22.8801,0.041706,0.042153,-0.448,-0.04385,-0.48532,-0.05839,-0.38915
22.9001,0.040735,0.041125,-0.390,-0.05305,-0.43225,-0.06568,-0.36442
22.9201,0.039592,0.039937,-0.345,-0.06109,-0.37039,-0.07233,-0.33231
22.9401,0.038300,0.038603,-0.302,-0.06781,-0.30106,-0.07761,-0.26418
22.9601,0.036889,0.037133,-0.245,-0.07309,-0.22572,-0.08077,-0.15788
22.9801,0.035387,0.035561,-0.174,-0.07681,-0.14600,-0.08195,-0.05912
23.0001,0.033828,0.033932,-0.105,-0.07891,-0.06356,-0.08170,0.01242
23.0201,0.032242,0.032288,-0.046,-0.07935,0.01984,-0.08026,0.07201
23.0401,0.030665,0.030657,0.008,-0.07812,0.10247,-0.07727,0.14981
23.0601,0.029128,0.029055,0.074,-0.07527,0.18252,-0.07204,0.26136
23.0801,0.027664,0.027518,0.146,-0.07085,0.25835,-0.06508,0.34816
23.1001,0.026304,0.026092,0.212,-0.06497,0.32835,-0.05703,0.40246
23.1201,0.025075,0.024809,0.266,-0.05776,0.39106,-0.04813,0.44508
23.1401,0.024001,0.023685,0.316,-0.04939,0.44519,-0.03807,0.50276
23.1601,0.023106,0.022741,0.365,-0.04002,0.48961,-0.02709,0.54891
23.1801,0.022406,0.021993,0.413,-0.02987,0.52343,-0.01530,0.58946
23.2001,0.021915,0.021465,0.450,-0.01916,0.54600,-0.00346,0.59200
23.2201,0.021642,0.021168,0.474,-0.00811,0.55686,0.00828,0.58706
23.2401,0.021591,0.021113,0.478,0.00304,0.55586,0.01933,0.55269
23.2601,0.021762,0.021259,0.503,0.01405,0.54310,0.03144,0.60538
23.2801,0.022150,0.021649,0.501,0.02469,0.51889,0.04170,0.51312
23.3001,0.022746,0.022282,0.464,0.03473,0.48385,0.05008,0.41882
23.3201,0.023535,0.023128,0.407,0.04398,0.43871,0.05720,0.35630
23.3401,0.024498,0.024146,0.352,0.05222,0.38470,0.06357,0.31824
23.3601,0.025615,0.025308,0.307,0.05931,0.32285,0.06926,0.28457
23.3801,0.026862,0.026600,0.262,0.06509,0.25457,0.07350,0.21219
23.4001,0.028210,0.028007,0.203,0.06946,0.18139,0.07570,0.10987
23.4201,0.029633,0.029492,0.141,0.07233,0.10472,0.07647,0.03832
23.4401,0.031092,0.031015,0.077,0.07364,0.02676,0.07557,-0.04480
23.4601,0.032565,0.032545,0.020,0.07340,-0.05135,0.07346,-0.10549
23.4801,0.034018,0.034052,-0.034,0.07160,-0.12775,0.06983,-0.18159
23.5001,0.035419,0.035513,-0.094,0.06831,-0.20086,0.06448,-0.26759
23.5201,0.036741,0.036898,-0.158,0.06360,-0.26911,0.05753,-0.34719
23.5401,0.037955,0.038175,-0.220,0.05759,-0.33113,0.04943,-0.40530
23.5601,0.039036,0.039307,-0.271,0.05040,-0.38565,0.04063,-0.43967
23.5801,0.039964,0.040280,-0.316,0.04222,-0.43156,0.03096,-0.48373
23.6001,0.040720,0.041077,-0.358,0.03320,-0.46801,0.02059,-0.51862
23.6201,0.041288,0.041680,-0.392,0.02356,-0.49431,0.00988,-0.53551
23.6401,0.041659,0.042078,-0.419,0.01350,-0.51002,-0.00104,-0.54580
23.6601,0.041827,0.042258,-0.431,0.00324,-0.51493,-0.01154,-0.52494
23.6801,0.041789,0.042239,-0.451,-0.00702,-0.50907,-0.02256,-0.55108
23.7001,0.041548,0.042014,-0.466,-0.01706,-0.49270,-0.03308,-0.52597
23.7201,0.041109,0.041561,-0.452,-0.02666,-0.46631,-0.04186,-0.43915
23.7401,0.040485,0.040892,-0.406,-0.03565,-0.43060,-0.04896,-0.35500
23.7601,0.039688,0.040038,-0.350,-0.04384,-0.38638,-0.05512,-0.30786
23.7801,0.038736,0.039040,-0.304,-0.05107,-0.33483,-0.06090,-0.28892
23.8001,0.037654,0.037915,-0.261,-0.05719,-0.27725,-0.06560,-0.23530
23.8201,0.036459,0.036680,-0.221,-0.06211,-0.21472,-0.06917,-0.17825
23.8401,0.035178,0.035347,-0.170,-0.06575,-0.14875,-0.07096,-0.08949
23.8601,0.033836,0.033951,-0.115,-0.06805,-0.08074,-0.07137,-0.02065
23.8801,0.032464,0.032525,-0.061,-0.06898,-0.01239,-0.07044,0.04638
23.9001,0.031087,0.031098,-0.011,-0.06855,0.05506,-0.06838,0.10299
23.9201,0.029729,0.029692,0.037,-0.06679,0.12023,-0.06502,0.16827
23.9401,0.028423,0.028333,0.090,-0.06377,0.18145,-0.06011,0.24551
23.9601,0.027188,0.027044,0.144,-0.05957,0.23781,-0.05410,0.30025
23.9801,0.026047,0.025856,0.191,-0.05430,0.28814,-0.04729,0.34045
24.0001,0.025021,0.024791,0.231,-0.04809,0.33142,-0.03981,0.37425
24.0201,0.024129,0.023861,0.268,-0.04110,0.36688,-0.03157,0.41181
24.0401,0.023382,0.023083,0.300,-0.03347,0.39399,-0.02294,0.43159
24.0601,0.022792,0.022469,0.323,-0.02539,0.41235,-0.01413,0.44068
24.0801,0.022368,0.022029,0.339,-0.01704,0.42172,-0.00534,0.43945
24.1001,0.022112,0.021766,0.346,-0.00859,0.42215,0.00324,0.42905
24.1201,0.022024,0.021676,0.348,-0.00021,0.41383,0.01165,0.42048
24.1401,0.022102,0.021732,0.370,0.00791,0.39717,0.02072,0.45320
24.1601,0.022338,0.021972,0.366,0.01562,0.37272,0.02802,0.36542
24.1801,0.022723,0.022395,0.328,0.02277,0.34122,0.03350,0.27378
24.2001,0.023244,0.022971,0.273,0.02923,0.30354,0.03792,0.22113
24.2201,0.023888,0.023657,0.231,0.03488,0.26057,0.04227,0.21720
24.2401,0.024633,0.024433,0.200,0.03963,0.21356,0.04610,0.19183
24.2601,0.025466,0.025294,0.171,0.04340,0.16345,0.04890,0.13981
24.2801,0.026362,0.026233,0.130,0.04615,0.11150,0.05012,0.06095
24.3001,0.027304,0.027219,0.085,0.04786,0.05882,0.05026,0.00688
24.3201,0.028270,0.028226,0.043,0.04851,0.00657,0.04952,-0.03667
24.3401,0.029238,0.029233,0.005,0.04813,-0.04414,0.04788,-0.08213
24.3601,0.030188,0.030220,-0.032,0.04676,-0.09232,0.04526,-0.13115
24.3801,0.031103,0.031169,-0.066,0.04446,-0.13709,0.04185,-0.17019
24.4001,0.031961,0.032066,-0.105,0.04131,-0.17745,0.03732,-0.22681
24.4201,0.032749,0.032886,-0.137,0.03739,-0.21292,0.03237,-0.24743
24.4401,0.033453,0.033619,-0.166,0.03282,-0.24289,0.02685,-0.27603
24.4601,0.034059,0.034251,-0.193,0.02772,-0.26695,0.02087,-0.29894
24.4801,0.034558,0.034767,-0.209,0.02219,-0.28489,0.01490,-0.29830
24.5001,0.034944,0.035168,-0.224,0.01636,-0.29663,0.00859,-0.31586
24.5201,0.035212,0.035444,-0.232,0.01036,-0.30223,0.00237,-0.31083
24.5401,0.035359,0.035598,-0.239,0.00430,-0.30190,-0.00390,-0.31351
24.5601,0.035385,0.035627,-0.242,-0.00167,-0.29601,-0.00995,-0.30242
24.5801,0.035293,0.035559,-0.266,-0.00749,-0.28502,-0.01679,-0.34209
24.6001,0.035087,0.035355,-0.268,-0.01305,-0.26949,-0.02220,-0.27039
24.6201,0.034773,0.035006,-0.233,-0.01825,-0.25010,-0.02576,-0.17804
24.6401,0.034360,0.034552,-0.192,-0.02303,-0.22754,-0.02912,-0.16821
24.6601,0.033855,0.034022,-0.167,-0.02733,-0.20258,-0.03273,-0.18020
24.6801,0.033270,0.033427,-0.157,-0.03112,-0.17599,-0.03634,-0.18066
24.7001,0.032614,0.032762,-0.147,-0.03437,-0.14857,-0.03928,-0.14681
24.7201,0.031899,0.032020,-0.121,-0.03706,-0.12105,-0.04088,-0.08037
24.7401,0.031135,0.031224,-0.089,-0.03921,-0.09414,-0.04188,-0.04998
24.7601,0.030334,0.030401,-0.067,-0.04084,-0.06848,-0.04287,-0.04915
24.7801,0.029505,0.029557,-0.052,-0.04196,-0.04463,-0.04355,-0.03427
24.8001,0.028658,0.028696,-0.038,-0.04264,-0.02306,-0.04378,-0.01141
24.8201,0.027802,0.027823,-0.021,-0.04290,-0.00414,-0.04344,0.01723
24.8401,0.026944,0.026946,-0.002,-0.04282,0.01186,-0.04267,0.03859
24.8601,0.026092,0.026077,0.015,-0.04245,0.02481,-0.04177,0.04458
24.8801,0.025248,0.025229,0.020,-0.04185,0.03468,-0.04112,0.03279
24.9001,0.024419,0.024393,0.026,-0.04108,0.04157,-0.04015,0.04849
24.9201,0.023605,0.023573,0.032,-0.04020,0.04566,-0.03906,0.05441
24.9401,0.022811,0.022777,0.034,-0.03927,0.04723,-0.03810,0.04810
24.9601,0.022035,0.021999,0.036,-0.03833,0.04665,-0.03708,0.05088
24.9801,0.021277,0.021242,0.036,-0.03742,0.04438,-0.03622,0.04318
25.0001,0.020538,0.020506,0.032,-0.03656,0.04088,-0.03553,0.03439
25.0201,0.019814,0.019788,0.027,-0.03579,0.03671,-0.03494,0.02959
25.0401,0.019105,0.019081,0.025,-0.03510,0.03240,-0.03429,0.03253
25.0601,0.018410,0.018384,0.026,-0.03449,0.02848,-0.03359,0.03471
25.0801,0.017726,0.017701,0.024,-0.03395,0.02549,-0.03315,0.02210
25.1001,0.017052,0.017032,0.020,-0.03346,0.02388,-0.03281,0.01694
25.1201,0.016387,0.016370,0.017,-0.03298,0.02409,-0.03246,0.01777
25.1401,0.015732,0.015716,0.016,-0.03248,0.02646,-0.03194,0.02593
25.1601,0.015088,0.015068,0.020,-0.03191,0.03124,-0.03119,0.03758
25.1801,0.014457,0.014432,0.024,-0.03122,0.03860,-0.03034,0.04227
25.2001,0.013841,0.013813,0.028,-0.03035,0.04860,-0.02937,0.04846
25.2201,0.013244,0.013212,0.032,-0.02925,0.06117,-0.02812,0.06244
25.2401,0.012672,0.012631,0.042,-0.02788,0.07617,-0.02636,0.08811
25.2601,0.012131,0.012073,0.058,-0.02619,0.09332,-0.02405,0.11564
25.2801,0.011627,0.011557,0.070,-0.02414,0.11222,-0.02161,0.12189
25.3001,0.011168,0.011088,0.081,-0.02170,0.13243,-0.01884,0.13867
25.3201,0.010762,0.010667,0.094,-0.01884,0.15344,-0.01548,0.16792
25.3401,0.010417,0.010300,0.117,-0.01556,0.17454,-0.01131,0.20822
25.3601,0.010143,0.010002,0.140,-0.01186,0.19514,-0.00684,0.22371
25.3801,0.009946,0.009795,0.150,-0.00776,0.21452,-0.00254,0.21484
25.4001,0.009835,0.009673,0.162,-0.00329,0.23200,0.00233,0.24358
25.4201,0.009816,0.009641,0.175,0.00151,0.24686,0.00759,0.26322
25.4401,0.009896,0.009680,0.217,0.00656,0.25841,0.01439,0.33965
25.4601,0.010080,0.009835,0.245,0.01181,0.26608,0.02044,0.30288
25.4801,0.010370,0.010133,0.237,0.01717,0.26932,0.02514,0.23471
25.5001,0.010767,0.010552,0.216,0.02255,0.26767,0.02965,0.22550
25.5201,0.011271,0.011068,0.203,0.02785,0.26081,0.03462,0.24835
25.5401,0.011880,0.011677,0.203,0.03295,0.24850,0.03984,0.26138
25.5601,0.012587,0.012385,0.202,0.03775,0.23067,0.04459,0.23744
25.5801,0.013386,0.013198,0.188,0.04214,0.20738,0.04840,0.19031
25.6001,0.014268,0.014108,0.160,0.04601,0.17883,0.05114,0.13731
25.6201,0.015223,0.015089,0.134,0.04926,0.14530,0.05352,0.11866
25.6401,0.016234,0.016124,0.109,0.05179,0.10740,0.05524,0.08634
25.6601,0.017288,0.017205,0.084,0.05353,0.06565,0.05608,0.04192
25.6801,0.018369,0.018314,0.056,0.05440,0.02082,0.05599,-0.00488
25.7001,0.019458,0.019436,0.022,0.05434,-0.02623,0.05472,-0.06310
25.7201,0.020537,0.020554,-0.018,0.05334,-0.07455,0.05230,-0.12118
25.7401,0.021585,0.021642,-0.057,0.05136,-0.12314,0.04900,-0.16518
25.7601,0.022585,0.022680,-0.095,0.04841,-0.17098,0.04479,-0.21045
25.7801,0.023517,0.023647,-0.130,0.04453,-0.21693,0.03973,-0.25287
25.8001,0.024361,0.024528,-0.167,0.03976,-0.25984,0.03368,-0.30265
25.8201,0.025101,0.025305,-0.203,0.03417,-0.29879,0.02685,-0.34151
25.8401,0.025722,0.025962,-0.240,0.02784,-0.33274,0.01928,-0.37833
25.8601,0.026211,0.026478,-0.268,0.02090,-0.36078,0.01149,-0.38951
25.8801,0.026555,0.026846,-0.291,0.01345,-0.38211,0.00332,-0.40865
25.9001,0.026746,0.027059,-0.313,0.00567,-0.39605,-0.00522,-0.42668
25.9201,0.026780,0.027107,-0.327,-0.00233,-0.40210,-0.01362,-0.42034
25.9401,0.026653,0.027013,-0.360,-0.01036,-0.39989,-0.02296,-0.46657
25.9601,0.026366,0.026737,-0.370,-0.01827,-0.38923,-0.03097,-0.40086
25.9801,0.025924,0.026265,-0.341,-0.02588,-0.37013,-0.03716,-0.30923
26.0001,0.025334,0.025630,-0.295,-0.03302,-0.34279,-0.04256,-0.27002
26.0201,0.024608,0.024871,-0.263,-0.03954,-0.30761,-0.04812,-0.27827
26.0401,0.023758,0.024004,-0.245,-0.04528,-0.26516,-0.05343,-0.26512
26.0601,0.022803,0.023023,-0.220,-0.05010,-0.21619,-0.05731,-0.19422
26.0801,0.021761,0.021934,-0.173,-0.05389,-0.16163,-0.05926,-0.09760
26.1001,0.020655,0.020775,-0.120,-0.05653,-0.10254,-0.06004,-0.03885
26.1201,0.019508,0.019581,-0.073,-0.05796,-0.04012,-0.05993,0.00536
26.1401,0.018345,0.018378,-0.033,-0.05812,0.02437,-0.05881,0.05583
26.1601,0.017192,0.017179,0.012,-0.05699,0.08952,-0.05607,0.13711
26.1801,0.016074,0.016007,0.067,-0.05455,0.15395,-0.05168,0.21959
26.2001,0.015018,0.014898,0.120,-0.05084,0.21625,-0.04619,0.27476
26.2201,0.014048,0.013879,0.169,-0.04592,0.27506,-0.03965,0.32679
26.2401,0.013187,0.012972,0.215,-0.03986,0.32901,-0.03203,0.38092
26.2601,0.012460,0.012196,0.264,-0.03280,0.37672,-0.02329,0.43683
26.2801,0.011882,0.011573,0.309,-0.02485,0.41720,-0.01387,0.47134
26.3001,0.011471,0.011125,0.346,-0.01618,0.44939,-0.00402,0.49253
26.3201,0.011239,0.010868,0.371,-0.00694,0.47251,0.00595,0.49841
26.3401,0.011196,0.010806,0.390,0.00266,0.48589,0.01613,0.50890
26.3601,0.011347,0.010910,0.437,0.01242,0.48909,0.02778,0.58268
26.3801,0.011692,0.011235,0.457,0.02215,0.48190,0.03792,0.50690
26.4001,0.012231,0.011796,0.435,0.03163,0.46431,0.04617,0.41266
26.4201,0.012955,0.012568,0.387,0.04066,0.43660,0.05329,0.35580
26.4401,0.013853,0.013508,0.345,0.04903,0.39921,0.06030,0.35074
26.4601,0.014910,0.014593,0.317,0.05657,0.35284,0.06705,0.33734
26.4801,0.016109,0.015820,0.289,0.06309,0.29839,0.07258,0.27669
26.5001,0.017426,0.017181,0.245,0.06845,0.23693,0.07630,0.18580
26.5201,0.018839,0.018653,0.186,0.07253,0.16972,0.07819,0.09466
26.5401,0.020318,0.020195,0.123,0.07521,0.09818,0.07872,0.02652
26.5601,0.021837,0.021765,0.072,0.07644,0.02379,0.07833,-0.01975
26.5800,0.023363,0.023341,0.021,0.07616,-0.05170,0.07633,-0.09995
26.6001,0.024874,0.024904,-0.031,0.07437,-0.12712,0.07276,-0.17864
26.6201,0.026330,0.026423,-0.093,0.07109,-0.20035,0.06725,-0.27548
26.6401,0.027708,0.027869,-0.161,0.06638,-0.26997,0.06015,-0.35511
26.6601,0.028977,0.029197,-0.220,0.06032,-0.33439,0.05218,-0.39820
26.6801,0.030117,0.030383,-0.266,0.05301,-0.39239,0.04347,-0.43577
26.7001,0.031092,0.031409,-0.317,0.04468,-0.44204,0.03334,-0.50635
26.7201,0.031895,0.032262,-0.368,0.03541,-0.48276,0.02235,-0.54926
26.7401,0.032504,0.032912,-0.408,0.02545,-0.51334,0.01111,-0.56216
26.7601,0.032908,0.033346,-0.437,0.01496,-0.53314,-0.00023,-0.56690
26.7801,0.033100,0.033556,-0.456,0.00420,-0.54156,-0.01151,-0.56394
26.8001,0.033076,0.033550,-0.474,-0.00662,-0.53834,-0.02294,-0.57163
26.8201,0.032837,0.033332,-0.495,-0.01726,-0.52344,-0.03434,-0.57016
26.8401,0.032388,0.032871,-0.483,-0.02748,-0.49708,-0.04376,-0.47113
26.8601,0.031741,0.032174,-0.433,-0.03707,-0.45974,-0.05123,-0.37325
26.8801,0.030911,0.031283,-0.372,-0.04580,-0.41214,-0.05779,-0.32813
26.9001,0.029916,0.030241,-0.325,-0.05349,-0.35520,-0.06402,-0.31115
26.9201,0.028780,0.029064,-0.284,-0.05996,-0.29009,-0.06917,-0.25778
26.9401,0.027526,0.027762,-0.236,-0.06505,-0.21808,-0.07256,-0.16931
26.9601,0.026188,0.026361,-0.173,-0.06865,-0.14083,-0.07382,-0.06331
26.9801,0.024792,0.024898,-0.106,-0.07066,-0.05974,-0.07351,0.01567
27.0001,0.023372,0.023418,-0.046,-0.07102,0.02341,-0.07192,0.07949
27.0201,0.021962,0.021948,0.014,-0.06972,0.10684,-0.06860,0.16584
27.0401,0.020594,0.020516,0.078,-0.06676,0.18882,-0.06338,0.26129
27.0601,0.019302,0.019153,0.149,-0.06219,0.26760,-0.05633,0.35214
27.0801,0.018117,0.017901,0.216,-0.05609,0.34153,-0.04801,0.41635
27.1001,0.017068,0.016793,0.276,-0.04857,0.40899,-0.03854,0.47343
27.1201,0.016183,0.015847,0.335,-0.03978,0.46858,-0.02772,0.54094
27.1401,0.015484,0.015093,0.392,-0.02989,0.51901,-0.01596,0.58820
27.1601,0.014993,0.014553,0.440,-0.01909,0.55920,-0.00358,0.61887
27.1801,0.014726,0.014242,0.483,-0.00759,0.58829,0.00931,0.64467
27.2001,0.014693,0.014178,0.515,0.00436,0.60563,0.02223,0.64553
27.2201,0.014902,0.014342,0.560,0.01655,0.61086,0.03606,0.69175
27.2401,0.015354,0.014780,0.575,0.02871,0.60385,0.04843,0.61856
27.2601,0.016048,0.015497,0.551,0.04062,0.58473,0.05909,0.53292
27.2801,0.016977,0.016473,0.504,0.05203,0.55386,0.06865,0.47779
27.3001,0.018126,0.017671,0.455,0.06271,0.51193,0.07764,0.44948
27.3201,0.019479,0.019063,0.416,0.07244,0.45979,0.08617,0.42651
27.3401,0.021016,0.020638,0.378,0.08104,0.39852,0.09348,0.36587
27.3601,0.022712,0.022383,0.329,0.08833,0.32940,0.09897,0.27418
27.3801,0.024539,0.024277,0.263,0.09417,0.25384,0.10238,0.17091
27.4001,0.026468,0.026278,0.191,0.09845,0.17341,0.10415,0.08832
27.4201,0.028467,0.028340,0.127,0.10109,0.08977,0.10471,0.02814
27.4401,0.030499,0.030431,0.068,0.10203,0.00471,0.10370,-0.05052
27.4601,0.032535,0.032526,0.009,0.10128,-0.08020,0.10094,-0.13813
27.4801,0.034539,0.034594,-0.055,0.09884,-0.16318,0.09628,-0.23310
27.5001,0.036478,0.036604,-0.127,0.09477,-0.24251,0.08967,-0.33054
27.5201,0.038319,0.038519,-0.199,0.08917,-0.31667,0.08159,-0.40381
27.5401,0.040035,0.040296,-0.261,0.08215,-0.38418,0.07259,-0.45026
27.5601,0.041597,0.041913,-0.316,0.07386,-0.44376,0.06253,-0.50271
27.5801,0.042982,0.043350,-0.368,0.06446,-0.49427,0.05138,-0.55750
27.6001,0.044170,0.044583,-0.414,0.05416,-0.53479,0.03959,-0.58970
27.6201,0.045143,0.045599,-0.455,0.04314,-0.56462,0.02721,-0.61898
27.6401,0.045892,0.046379,-0.487,0.03164,-0.58329,0.01475,-0.62291
27.6601,0.046408,0.046911,-0.504,0.01989,-0.59056,0.00257,-0.60896
27.6801,0.046687,0.047199,-0.512,0.00810,-0.58645,-0.00941,-0.59888
27.7001,0.046733,0.047235,-0.502,-0.00350,-0.57120,-0.02045,-0.55203
27.7201,0.046550,0.047068,-0.518,-0.01468,-0.54529,-0.03246,-0.60053
27.7401,0.046150,0.046656,-0.506,-0.02524,-0.50941,-0.04233,-0.49378
27.7601,0.045546,0.046001,-0.455,-0.03499,-0.46446,-0.04988,-0.37743
27.7801,0.044757,0.045140,-0.384,-0.04377,-0.41150,-0.05604,-0.30783
27.8001,0.043803,0.044124,-0.322,-0.05141,-0.35174,-0.06166,-0.28087
27.8201,0.042709,0.042985,-0.277,-0.05780,-0.28653,-0.06671,-0.25279
27.8401,0.041500,0.041731,-0.231,-0.06284,-0.21727,-0.07021,-0.17518
27.8601,0.040204,0.040379,-0.174,-0.06647,-0.14549,-0.07178,-0.07810
27.8801,0.038850,0.038963,-0.113,-0.06866,-0.07265,-0.07181,-0.00179
27.9001,0.037468,0.037521,-0.053,-0.06938,-0.00026,-0.07054,0.06383
27.9201,0.036085,0.036085,-0.000,-0.06868,0.07021,-0.06810,0.12195
27.9401,0.034729,0.034681,0.049,-0.06660,0.13741,-0.06440,0.18479
27.9601,0.033429,0.033324,0.105,-0.06321,0.20003,-0.05905,0.26777
27.9801,0.032209,0.032049,0.160,-0.05863,0.25692,-0.05260,0.32208
28.0001,0.031091,0.030886,0.205,-0.05298,0.30712,-0.04550,0.35512
28.0201,0.030096,0.029848,0.248,-0.04640,0.34978,-0.03750,0.40000
28.0401,0.029240,0.028956,0.285,-0.03904,0.38427,-0.02896,0.42696
28.0601,0.028538,0.028222,0.316,-0.03109,0.41013,-0.01999,0.44862
28.0801,0.028000,0.027660,0.339,-0.02270,0.42713,-0.01091,0.45417
28.1001,0.027632,0.027279,0.353,-0.01406,0.43521,-0.00190,0.45013
28.1201,0.027438,0.027079,0.359,-0.00535,0.43452,0.00691,0.44054
28.1401,0.027417,0.027060,0.357,0.00326,0.42541,0.01539,0.42405
28.1601,0.027567,0.027187,0.380,0.01161,0.40837,0.02478,0.46941
28.1801,0.027879,0.027499,0.380,0.01955,0.38409,0.03248,0.38503
28.2001,0.028345,0.028005,0.340,0.02693,0.35336,0.03806,0.27930
28.2201,0.028952,0.028668,0.283,0.03365,0.31711,0.04266,0.22988
28.2401,0.029686,0.029445,0.240,0.03959,0.27635,0.04729,0.23167
28.2601,0.030530,0.030314,0.216,0.04468,0.23217,0.05175,0.22262
28.2801,0.031468,0.031278,0.190,0.04886,0.18561,0.05503,0.16416
28.3001,0.032479,0.032327,0.152,0.05210,0.13789,0.05686,0.09179
