local_snap_seq,recv_t_mono_ns,recv_wall_ns,robot_t_ns,robot_packet_seq,snap_ok,q_deg_1,q_deg_2,q_deg_3,q_deg_4,q_deg_5,q_deg_6,q_deg_7,qdot_sdk_deg_s_1,qdot_sdk_deg_s_2,qdot_sdk_deg_s_3,qdot_sdk_deg_s_4,qdot_sdk_deg_s_5,qdot_sdk_deg_s_6,qdot_sdk_deg_s_7,force_raw_fx,force_raw_fy,force_raw_fz,force_raw_mx,force_raw_my,force_raw_mz,cmd_seq,cmd_t_mono_ns,cmd_age_s,phase_id,record_enable,rail_pos_m,rail_vel_m_s,rail_hold_ref_m,vel_clamped,acc_clamped,qp_slack_norm,feedback_age_s,v_cmd_x,v_cmd_y,v_cmd_z,w_cmd_x,w_cmd_y,w_cmd_z
299,642716829086498,1788504160391785356,,,1,-48.00199890136719,-88.0510025024414,28.42099952697754,99.86699676513672,41.6870002746582,91.32499694824219,93.77300262451172,-1.3200000524520874,0.0,-0.9599999785423279,0.11999999731779099,0.0,0.0,1.440000057220459,-0.7649999856948853,0.8600000143051147,3.927000045776367,0.328000009059906,0.13199999928474426,-0.12999999523162842,,642716831021309,,movej_mid,0,0.37710784912109374,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
300,642716833509408,1788504160396190067,,,1,-48.00600051879883,-88.0510025024414,28.416000366210938,99.86900329589844,41.68899917602539,91.32499694824219,93.7750015258789,-1.3200000524520874,0.0,-1.440000057220459,0.36000001430511475,0.0,0.0,0.23999999463558197,-0.5649999976158142,0.035999998450279236,5.1570000648498535,0.44600000977516174,0.023000000044703484,-0.12999999523162842,,642716836208040,,movej_mid,0,0.37710784912109374,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
301,642716838988341,1788504160401737888,,,1,-48.018001556396484,-88.0510025024414,28.4060001373291,99.87300109863281,41.683998107910156,91.32599639892578,93.7750015258789,-1.559999942779541,-0.11999999731779099,-2.2799999713897705,0.7200000286102295,0.0,0.0,-0.47999998927116394,-0.8809999823570251,-0.2939999997615814,5.02400016784668,0.48100000619888306,0.04100000113248825,-0.14800000190734863,,642716841341526,,movej_mid,0,0.37710784912109374,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
302,642716846732116,1788504160409629340,,,1,-48.03200149536133,-88.05599975585938,28.391000747680664,99.875,41.68299865722656,91.322998046875,93.76899719238281,-1.6799999475479126,-0.11999999731779099,-2.880000114440918,0.7200000286102295,0.0,0.0,-0.8399999737739563,-1.0230000019073486,0.5509999990463257,4.241000175476074,0.33799999952316284,0.08900000154972076,-0.13899999856948853,,642716851676447,,movej_mid,0,0.37710784912109374,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
303,642716851719715,1788504160414577061,,,1,-48.02899932861328,-88.05599975585938,28.378999710083008,99.88400268554688,41.678001403808594,91.32499694824219,93.76599884033203,-1.559999942779541,-0.23999999463558197,-2.759999990463257,1.0800000429153442,0.0,0.0,-0.8399999737739563,-1.940000057220459,0.3230000138282776,4.831999778747559,0.3880000114440918,-0.02199999988079071,-0.10000000149011612,,642716856801874,,movej_mid,0,0.37702308654785155,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
305,642716861647825,1788504160424374188,,,1,-48.03900146484375,-88.05400085449219,28.34000015258789,99.9000015258789,41.67300033569336,91.3270034790039,93.75399780273438,-0.8399999737739563,0.0,-2.640000104904175,1.0800000429153442,0.0,0.0,-1.440000057220459,-1.7699999809265137,0.2029999941587448,4.238999843597412,0.3959999978542328,0.029999999329447746,-0.13699999451637268,,642716861917912,,movej_mid,0,0.37702308654785155,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
306,642716866439990,1788504160429228036,,,1,-48.040000915527344,-88.05799865722656,28.334999084472656,99.89800262451172,41.67300033569336,91.3219985961914,93.74700164794922,-0.8399999737739563,0.0,-2.1600000858306885,1.0800000429153442,0.0,0.0,-0.9599999785423279,-2.078000068664551,1.3669999837875366,3.9790000915527344,0.3100000023841858,0.0,-0.09099999815225601,,642716867020993,,movej_mid,0,0.37702308654785155,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
307,642716871226617,1788504160433979457,,,1,-48.04800033569336,-88.05500030517578,28.32900047302246,99.91100311279297,41.67499923706055,91.322998046875,93.74299621582031,-0.8399999737739563,0.11999999731779099,-0.7200000286102295,0.8399999737739563,0.0,0.0,-0.7200000286102295,-1.6080000400543213,1.3739999532699585,4.767000198364258,0.3199999928474426,0.028999999165534973,-0.0860000029206276,,642716872106288,,movej_mid,0,0.37734901428222656,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
308,642716876231617,1788504160438930959,,,1,-48.05500030517578,-88.04499816894531,28.315000534057617,99.92400360107422,41.6609992980957,91.32499694824219,93.73999786376953,-0.11999999731779099,1.6799999475479126,0.0,1.0800000429153442,-0.8399999737739563,-0.23999999463558197,-0.11999999731779099,-2.197999954223633,-0.19200000166893005,4.910999774932861,0.44200000166893005,0.007000000216066837,-0.12999999523162842,,642716877191335,,movej_mid,0,0.37734901428222656,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
309,642716881154503,1788504160443836633,,,1,-48.05500030517578,-88.04499816894531,28.315000534057617,99.92400360107422,41.6609992980957,91.32499694824219,93.73999786376953,-0.11999999731779099,1.6799999475479126,0.0,1.0800000429153442,-0.8399999737739563,-0.23999999463558197,-0.11999999731779099,-2.509000062942505,0.1469999998807907,4.493000030517578,0.4129999876022339,-0.01899999938905239,-0.10700000077486038,,642716882272122,,movej_mid,0,0.37734901428222656,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
310,642716886152454,1788504160448816303,,,1,-48.06100082397461,-88.0250015258789,28.323999404907227,99.927001953125,41.65999984741211,91.32099914550781,93.73799896240234,0.0,2.880000114440918,0.36000001430511475,0.23999999463558197,-1.0800000429153442,-0.9599999785423279,0.7200000286102295,-2.388000011444092,1.3229999542236328,4.624000072479248,0.3160000145435333,-0.04399999976158142,-0.05999999865889549,,642716887468348,,movej_mid,0,0.37734901428222656,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
311,642716891081490,1788504160453724512,,,1,-48.06100082397461,-88.0250015258789,28.323999404907227,99.927001953125,41.65999984741211,91.32099914550781,93.73799896240234,0.0,2.880000114440918,0.36000001430511475,0.23999999463558197,-1.0800000429153442,-0.9599999785423279,0.7200000286102295,-1.9850000143051147,0.9120000004768372,4.795000076293945,0.3630000054836273,0.01600000075995922,-0.1080000028014183,,642716892656314,,movej_mid,0,0.37734901428222656,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
312,642716896004614,1788504160458642434,,,1,-48.058998107910156,-88.00299835205078,28.336000442504883,99.927001953125,41.65999984741211,91.3219985961914,93.73899841308594,0.36000001430511475,4.670000076293945,2.1600000858306885,0.0,-1.6799999475479126,-1.0800000429153442,0.23999999463558197,-1.5240000486373901,0.03099999949336052,4.376999855041504,0.4230000078678131,0.04600000008940697,-0.13199999928474426,,642716897851052,,movej_mid,0,0.37774253845214845,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
313,642716900983256,1788504160463615928,,,1,-48.05699920654297,-87.98400115966797,28.347999572753906,99.92400360107422,41.65299987792969,91.30799865722656,93.73999786376953,0.6000000238418579,5.400000095367432,3.4800000190734863,0.0,-2.1600000858306885,-2.509999990463257,1.0800000429153442,-0.875,0.33899998664855957,4.4039998054504395,0.3720000088214874,0.03700000047683716,-0.11999999731779099,,642716903018951,,movej_mid,0,0.37774253845214845,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
314,642716905968399,1788504160468626611,,,1,-48.051998138427734,-87.94100189208984,28.37700080871582,99.92400360107422,41.64699935913086,91.30000305175781,93.74600219726562,1.2000000476837158,6.239999771118164,4.670000076293945,0.0,-2.640000104904175,-2.2799999713897705,1.7999999523162842,-0.47600001096725464,0.35100001096725464,4.349999904632568,0.375,0.07900000363588333,-0.13899999856948853,,642716908159266,,movej_mid,0,0.37774253845214845,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
315,642716910962225,1788504160473593864,,,1,-48.04999923706055,-87.89700317382812,28.40999984741211,99.91899871826172,41.63199996948242,91.27899932861328,93.76200103759766,1.7999999523162842,7.199999809265137,5.400000095367432,0.0,-3.4800000190734863,-3.4800000190734863,2.880000114440918,0.0860000029206276,0.041999999433755875,4.179999828338623,0.414000004529953,0.13500000536441803,-0.16899999976158142,,642716913234010,,movej_mid,0,0.37774253845214845,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
316,642716915971775,1788504160478626748,,,1,-48.047000885009766,-87.87200164794922,28.430999755859375,99.91600036621094,41.61600112915039,91.2490005493164,93.78299713134766,2.1600000858306885,7.920000076293945,6.840000152587891,-0.36000001430511475,-4.199999809265137,-4.320000171661377,3.7200000286102295,0.16300000250339508,0.22599999606609344,4.025000095367432,0.3790000081062317,0.10700000077486038,-0.15199999511241913,,642716918380193,,movej_mid,0,0.37803550720214846,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
317,642716920934444,1788504160483565595,,,1,-48.040000915527344,-87.83699798583984,28.466999053955078,99.91500091552734,41.58599853515625,91.22000122070312,93.8030014038086,2.640000104904175,8.039999961853027,7.320000171661377,-0.23999999463558197,-5.159999847412109,-5.03000020980835,4.320000171661377,0.40299999713897705,0.3889999985694885,4.133999824523926,0.36899998784065247,0.11299999803304672,-0.16200000047683716,,642716923577297,,movej_mid,0,0.37803550720214846,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
318,642716925872846,1788504160488504634,,,1,-48.029998779296875,-87.77100372314453,28.52400016784668,99.91899871826172,41.573001861572266,91.21099853515625,93.822998046875,2.4000000953674316,9.600000381469727,9.720000267028809,-0.47999998927116394,-5.519999980926514,-5.639999866485596,7.559999942779541,0.08399999886751175,0.14499999582767487,4.203999996185303,0.3790000081062317,0.125,-0.16500000655651093,,642716928757357,,movej_mid,0,0.37803550720214846,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
319,642716931304398,1788504160493928857,,,1,-48.02799987792969,-87.74500274658203,28.542999267578125,99.91699981689453,41.525001525878906,91.16799926757812,93.86900329589844,2.640000104904175,10.319999694824219,9.0,-0.36000001430511475,-6.599999904632568,-6.480000019073486,7.199999809265137,-0.8579999804496765,0.1080000028014183,4.375999927520752,0.4020000100135803,0.061000000685453415,-0.13699999451637268,,642716933950703,,movej_mid,0,0.37803550720214846,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
320,642716935915134,1788504160498539405,,,1,-48.0,-87.66500091552734,28.611000061035156,99.91699981689453,41.47999954223633,91.13200378417969,93.91600036621094,4.079999923706055,10.5600004196167,10.4399995803833,-0.6000000238418579,-7.800000190734863,-7.199999809265137,9.479999542236328,-1.2070000171661377,0.257999986410141,4.335000038146973,0.39100000262260437,0.024000000208616257,-0.13300000131130219,,642716939200793,,movej_mid,0,0.3781494903564453,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
321,642716941310991,1788504160503974461,,,1,-47.992000579833984,-87.60600280761719,28.656999588012695,99.91600036621094,41.43899917602539,91.08200073242188,93.97699737548828,4.320000171661377,11.279999732971191,11.640000343322754,-0.8399999737739563,-8.640000343322754,-7.320000171661377,10.069999694824219,-1.0520000457763672,0.13899999856948853,4.288000106811523,0.4009999930858612,0.061000000685453415,-0.12700000405311584,,642716944280720,,movej_mid,0,0.3781494903564453,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
322,642716945905312,1788504160508555176,,,1,-47.959999084472656,-87.52100372314453,28.743000030517578,99.91200256347656,41.41400146484375,91.06099700927734,94.00499725341797,4.800000190734863,13.4399995803833,13.079999923706055,-0.9599999785423279,-9.350000381469727,-7.800000190734863,13.319999694824219,-0.9390000104904175,1.2200000286102295,4.874000072479248,0.3330000042915344,0.057999998331069946,-0.13699999451637268,,642716949362270,,movej_mid,0,0.3781494903564453,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
323,642716950990507,1788504160513636336,,,1,-47.926998138427734,-87.43800354003906,28.815000534057617,99.90799713134766,41.33599853515625,90.9990005493164,94.08499908447266,5.159999847412109,14.149999618530273,13.199999809265137,-1.3200000524520874,-10.4399995803833,-8.640000343322754,11.15999984741211,-1.7940000295639038,0.5049999952316284,4.570000171661377,0.375,0.017999999225139618,-0.10899999737739563,,642716954447146,,movej_mid,0,0.3781494903564453,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
324,642716956061291,1788504160518719651,,,1,-47.90800094604492,-87.39299774169922,28.868000030517578,99.90399932861328,41.275001525878906,90.94400024414062,94.17400360107422,5.519999980926514,15.239999771118164,14.399999618530273,-1.6799999475479126,-10.199999809265137,-9.350000381469727,10.4399995803833,-1.9249999523162842,0.574999988079071,4.642000198364258,0.3869999945163727,0.004000000189989805,-0.12200000137090683,,642716959531011,,movej_mid,0,0.3781494903564453,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
325,642716960959361,1788504160523640753,,,1,-47.875,-87.2959976196289,28.95400047302246,99.89700317382812,41.23899841308594,90.91300201416016,94.22200012207031,5.880000114440918,16.079999923706055,15.84000015258789,-1.6799999475479126,-10.5600004196167,-10.4399995803833,20.399999618530273,-2.1989998817443848,0.6349999904632568,4.848999977111816,0.38999998569488525,-0.014999999664723873,-0.1080000028014183,,642716964613645,,movej_mid,0,0.3781898498535156,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
326,642716965962983,1788504160528643719,,,1,-47.83700180053711,-87.19100189208984,29.065000534057617,99.87999725341797,41.17599868774414,90.84700012207031,94.31300354003906,6.840000152587891,16.799999237060547,18.0,-2.509999990463257,-11.640000343322754,-10.069999694824219,16.68000030517578,-1.9609999656677246,0.8859999775886536,5.111000061035156,0.3889999985694885,-0.006000000052154064,-0.08900000154972076,,642716969695234,,movej_mid,0,0.3781898498535156,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
327,642716971041591,1788504160533730823,,,1,-47.814998626708984,-87.12799835205078,29.131000518798828,99.86799621582031,41.104000091552734,90.78199768066406,94.4229965209961,6.840000152587891,17.149999618530273,18.360000610351562,-2.759999990463257,-12.600000381469727,-11.399999618530273,18.709999084472656,-2.118000030517578,0.4580000042915344,4.921999931335449,0.4020000100135803,-0.007000000216066837,-0.09300000220537186,,642716974782609,,movej_mid,0,0.3781898498535156,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
328,642716976002748,1788504160538696591,,,1,-47.763999938964844,-87.02400207519531,29.246999740600586,99.84600067138672,41.05799865722656,90.73799896240234,94.48899841308594,7.440000057220459,18.84000015258789,18.709999084472656,-3.240000009536743,-13.5600004196167,-12.84000015258789,17.639999389648438,-1.6130000352859497,0.42100000381469727,5.013999938964844,0.4180000126361847,0.0,-0.11599999666213989,,642716979876698,,movej_mid,0,0.3781898498535156,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
329,642716981295033,1788504160543971065,,,1,-47.722999572753906,-86.92900085449219,29.361000061035156,99.83599853515625,40.97700119018555,90.66699981689453,94.59300231933594,8.520000457763672,17.399999618530273,20.8799991607666,-3.359999895095825,-13.319999694824219,-12.359999656677246,19.079999923706055,-1.7389999628067017,0.25699999928474426,4.418000221252441,0.3490000069141388,0.023000000044703484,-0.1289999932050705,,642716984967613,,movej_mid,0,0.3783136749267578,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
330,642716986141802,1788504160548823502,,,1,-47.698001861572266,-86.86699676513672,29.43899917602539,99.80599975585938,40.90599822998047,90.59400177001953,94.7040023803711,7.199999809265137,19.200000762939453,21.959999084472656,-3.7200000286102295,-14.039999961853027,-13.079999923706055,19.68000030517578,-1.6670000553131104,0.4189999997615814,4.256999969482422,0.3490000069141388,0.0430000014603138,-0.1120000034570694,,642716990055938,,movej_mid,0,0.3783136749267578,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
331,642716991177176,1788504160553835813,,,1,-47.64500045776367,-86.73699951171875,29.607999801635742,99.77200317382812,40.84400177001953,90.53099822998047,94.80899810791016,7.559999942779541,20.639999389648438,21.479999542236328,-4.320000171661377,-14.039999961853027,-15.0,20.040000915527344,-1.1019999980926514,0.3269999921321869,3.753000020980835,0.30399999022483826,0.08699999749660492,-0.1340000033378601,,642716995166036,,movej_mid,0,0.3783136749267578,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
332,642716996419559,1788504160559134230,,,1,-47.617000579833984,-86.65799713134766,29.691999435424805,99.7509994506836,40.75600051879883,90.44300079345703,94.93900299072266,8.760000228881836,20.520000457763672,24.1200008392334,-4.320000171661377,-14.520000457763672,-15.0,23.8799991607666,-0.9610000252723694,0.4059999883174896,4.701000213623047,0.4129999876022339,0.039000000804662704,-0.1340000033378601,,642717000390046,,movej_mid,0,0.3783136749267578,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
333,642717002198331,1788504160565309080,,,1,-47.564998626708984,-86.52799987792969,29.829999923706055,99.72699737548828,40.694000244140625,90.38500213623047,95.03500366210938,9.720000267028809,22.559999465942383,24.719999313354492,-3.9600000381469727,-15.84000015258789,-13.920000076293945,24.600000381469727,-0.7200000286102295,-0.22599999606609344,4.632999897003174,0.4399999976158142,0.06599999964237213,-0.13099999725818634,,642717005599711,,movej_mid,0,0.37859382629394533,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
334,642717007283419,1788504160570225374,,,1,-47.50699996948242,-86.39900207519531,29.969999313354492,99.70500183105469,40.5620002746582,90.29499816894531,95.15599822998047,8.880000114440918,23.15999984741211,24.1200008392334,-4.320000171661377,-16.68000030517578,-15.119999885559082,24.959999084472656,-0.7200000286102295,-0.22599999606609344,4.632999897003174,0.4399999976158142,0.06599999964237213,-0.13099999725818634,,642717010708693,,movej_mid,0,0.37859382629394533,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
335,642717011875588,1788504160574833655,,,1,-47.47800064086914,-86.33200073242188,30.059999465942383,99.68399810791016,40.49399948120117,90.19300079345703,95.2959976196289,8.760000228881836,24.360000610351562,27.239999771118164,-4.670000076293945,-16.920000076293945,-17.280000686645508,25.079999923706055,-1.1540000438690186,0.27000001072883606,4.51200008392334,0.3919999897480011,0.017000000923871994,-0.14300000667572021,,642717015811265,,movej_mid,0,0.37859382629394533,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
336,642717017022352,1788504160579922023,,,1,-47.422000885009766,-86.1709976196289,30.219999313354492,99.65399932861328,40.3849983215332,90.08200073242188,95.44599914550781,9.720000267028809,24.479999542236328,26.639999389648438,-4.559999942779541,-16.68000030517578,-17.280000686645508,25.200000762939453,-1.1540000438690186,0.27000001072883606,4.51200008392334,0.3919999897480011,0.017000000923871994,-0.14300000667572021,,642717020926180,,movej_mid,0,0.37859382629394533,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
337,642717021768012,1788504160584835564,,,1,-47.38600158691406,-86.0469970703125,30.3439998626709,99.63300323486328,40.29999923706055,89.99500274658203,95.56400299072266,10.199999809265137,25.200000762939453,27.600000381469727,-4.440000057220459,-17.149999618530273,-17.280000686645508,28.309999465942383,-0.9390000104904175,0.17100000381469727,3.9760000705718994,0.3490000069141388,0.05000000074505806,-0.13300000131130219,,642717026040204,,movej_mid,0,0.37859382629394533,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
338,642717026551776,1788504160589407962,,,1,-47.33100128173828,-85.9219970703125,30.47800064086914,99.61100006103516,40.196998596191406,89.9020004272461,95.69300079345703,9.720000267028809,25.920000076293945,28.43000030517578,-4.800000190734863,-19.440000534057617,-18.709999084472656,26.399999618530273,-0.9929999709129333,0.7149999737739563,4.310999870300293,0.3440000116825104,0.06800000369548798,-0.1459999978542328,,642717031114949,,movej_mid,0,0.3789990234375,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
339,642717031423141,1788504160594237145,,,1,-47.27399826049805,-85.74800109863281,30.6560001373291,99.58100128173828,40.06399917602539,89.78500366210938,95.84300231933594,10.199999809265137,26.040000915527344,29.639999389648438,-4.800000190734863,-18.709999084472656,-19.440000534057617,28.559999465942383,-1.1959999799728394,0.47999998927116394,4.868000030517578,0.42100000381469727,0.02800000086426735,-0.11599999666213989,,642717036227585,,movej_mid,0,0.3789990234375,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
340,642717036346709,1788504160599122209,,,1,-47.2130012512207,-85.58599853515625,30.826000213623047,99.54900360107422,39.94200134277344,89.66000366210938,96.0199966430664,10.680000305175781,28.68000030517578,30.719999313354492,-5.03000020980835,-20.280000686645508,-20.520000457763672,31.799999237060547,-1.3009999990463257,0.25,4.160999774932861,0.40400001406669617,0.04500000178813934,-0.12099999934434891,,642717041331145,,movej_mid,0,0.3789990234375,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
342,642717046059373,1788504160608822130,,,1,-47.185001373291016,-85.47599792480469,30.917999267578125,99.53700256347656,39.85499954223633,89.55599975585938,96.15499877929688,11.640000343322754,29.639999389648438,32.880001068115234,-5.03000020980835,-20.040000915527344,-19.440000534057617,29.280000686645508,-1.4709999561309814,0.2540000081062317,5.0329999923706055,0.38199999928474426,-0.004000000189989805,-0.09000000357627869,,642717046454120,,movej_mid,0,0.37951988220214844,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
343,642717051075248,1788504160613804824,,,1,-47.09400177001953,-85.2509994506836,31.14699935913086,99.50399780273438,39.74700164794922,89.43800354003906,96.3479995727539,12.600000381469727,31.68000030517578,32.52000045776367,-5.03000020980835,-22.559999465942383,-21.719999313354492,33.36000061035156,-1.524999976158142,0.25200000405311584,5.204999923706055,0.4410000145435333,0.039000000804662704,-0.14100000262260437,,642717051560148,,movej_mid,0,0.37951988220214844,,0.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0
