sample_t_mono_s,status_t_mono_s,force_seq,force_t_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,desired_fz_n,stage,contact,vz_cmd_mm_s,valid,stale,wrench_complete,force_source,mode,status_msg
916413.414229808,916413.409903884,37807,1788822079.3714612,-0.127041486615536,0.8455264228276409,-0.23039732479082106,0.08789610968348448,0.0219718956550641,0.058215002336903326,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.424224744,916413.419934272,37809,1788822079.3814914,-0.024394853875123593,0.4669291727301862,-0.17341749272344534,0.06130550764586873,0.009205225124979724,0.040367317864824184,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.434221702,916413.429978171,37811,1788822079.3915362,0.07478857644055702,0.6832384691223639,-0.0027588356561728464,0.07833233335182488,-0.004674850547203933,0.047679633607086734,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.444227923,916413.440051616,37813,1788822079.4016082,0.019101624315361068,0.6997123864663419,-0.1610525399542449,0.08429934622255586,0.005191015054585823,0.0516919992418198,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.454221024,916413.449945849,37815,1788822079.411502,0.01096750067395183,0.6579855344153647,-0.28212755015552654,0.07619001026199944,0.015336718015850986,0.04661473549778279,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.464254181,916413.459864677,37817,1788822079.4214232,0.12432789236689416,0.7771744493171231,-0.2370106644849881,0.07867436653859458,0.00032455101680684115,0.04119790649792975,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.474223361,916413.469918863,37819,1788822079.431476,0.24648832330852455,0.4943960881018835,-0.07006732981307805,0.06208383600037424,-0.011709677252971418,0.037476047021765914,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.484226811,916413.480075512,37821,1788822079.4416344,0.047641845784226755,0.28747804862327486,-0.4760995994610203,0.045884812825984236,0.007844695642808238,0.03813537501318411,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.494201441,916413.489931736,37823,1788822079.4514887,0.1723081168091288,0.6533335299373745,-0.11852445632642578,0.07693775490052752,0.0038311173306355777,0.044737181699615484,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.504222811,916413.499940104,37825,1788822079.461498,-0.09897156957993036,0.7350952363203593,-0.20255403363583407,0.08338500657979624,0.01997581471102546,0.049354087555074075,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.514222207,916413.510010348,37827,1788822079.471565,0.13624083414283,0.9108957946322245,-0.19065985642639152,0.09662255002958195,0.0030093680859578057,0.059753821629407206,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.524219568,916413.519957732,37829,1788822079.4815161,-0.15351687727911392,0.5525765099331219,-0.2398528710386225,0.06910332007005185,0.025057684932784513,0.05021889537172412,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.534225431,916413.529893413,37831,1788822079.4914508,-0.008377282635939898,0.7292043580175088,-0.19339409306097421,0.08355830659264199,0.01315267108188987,0.0503134925769667,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.5442261,916413.540275996,37833,1788822079.501833,-0.09538894084029968,0.4392030300215414,-0.2584150947156777,0.06048332026293646,0.02141923483331749,0.041286769036104266,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.554222002,916413.549892687,37835,1788822079.5114503,-0.0916141064721907,0.5043179036529309,-0.18993983245794263,0.06497343806689124,0.01692063639095593,0.05115720607546381,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.564220407,916413.559908247,37837,1788822079.521467,0.015214147647365811,0.5184932535416924,-0.18046359482702604,0.06666214653577615,0.011528170855678093,0.04513662680062622,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.574220513,916413.569916472,37839,1788822079.531474,-0.09370292844813835,0.7492984616679302,-0.20475510056677754,0.08315647092965743,0.0187823597318599,0.05758912425147229,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.584227213,916413.579892457,37841,1788822079.5414507,0.012624140442084653,0.7244971014131921,-0.23304999057110196,0.08334939615204238,0.01199148204803259,0.057454065118386674,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.594221223,916413.590063906,37843,1788822079.5516214,0.0447587452713786,0.7304584614879508,-0.15388093178208082,0.08493763774847618,0.01088483403535359,0.04864241188193742,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.604217181,916413.59986376,37845,1788822079.5614197,0.0881832748383789,0.8346021094478049,-0.2611286191666523,0.09041855998528654,0.003679656727519163,0.06260505046288552,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.614226142,916413.609915372,37847,1788822079.5714736,0.025909761311634985,0.7799954621118157,-0.26125446037815775,0.08640567696695332,0.011728700356740595,0.05369140718344433,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.624220143,916413.620019785,37849,1788822079.5815673,0.1906052133346363,0.8239790652915009,-0.29679155299192417,0.08985813752296101,-0.001202624105913497,0.05505140598361041,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.634260041,916413.629963016,37851,1788822079.5915208,-0.0337032678638895,0.5533575373212102,-0.36759461573917784,0.06941135705316354,0.02194790541601276,0.04966860937756997,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.644227402,916413.639822945,37853,1788822079.6013813,0.14713588749058104,0.6683289018470865,-0.24955038842558552,0.07893838572244963,0.00139803449501259,0.05088448434393625,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.654221731,916413.64996472,37855,1788822079.6115172,-0.006632655825255851,0.6993953270211051,-0.11902544307356512,0.0844897197608132,0.014044811513598694,0.06961363051402397,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.664220948,916413.659922621,37857,1788822079.6214805,0.07707851041992078,0.6808493428480542,-0.31788780385413484,0.0773140560985938,0.014029061436091285,0.04866874897617589,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.674230557,916413.669859262,37859,1788822079.631415,-0.08562639818674012,0.7974556399889137,-0.30355583978342704,0.08535387226792177,0.02114604247291889,0.06616099713664891,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.684252371,916413.680011836,37861,1788822079.6415663,-0.14932438536178394,0.5134130951076189,-0.24518229987410162,0.06840667109381265,0.024872230994018973,0.04645679269067189,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.694204129,916413.689860917,37863,1788822079.6514187,0.027085126336808055,0.5620200284259886,-0.0760112473532675,0.0735086367600262,0.006525532991876852,0.052526288582105875,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.704249351,916413.699789269,37865,1788822079.661347,-0.06369661119044355,0.8178399329482934,0.004344903919258215,0.09213393659802979,0.013552866932792455,0.061880959535254264,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.714233213,916413.70997998,37867,1788822079.671537,-0.06932789412280332,0.9610334964867815,-0.3589849718524727,0.09821993989652097,0.01534573661326357,0.059974955333603655,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.724219711,916413.71987484,37869,1788822079.6814327,-0.06259606884977001,0.8201638027108133,-0.14245421604601674,0.09462481791544887,0.018046972337678765,0.06336817998922516,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.734221016,916413.729901287,37871,1788822079.6914592,0.10484320123900584,0.7253155512966486,-0.10727053905913447,0.08224838283149084,0.002327208536574223,0.057000344107179676,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.744220099,916413.740023943,37873,1788822079.701579,-0.07587384028753588,0.8052767810068192,-0.16557903893391387,0.09144082225305124,0.01485380675649004,0.0638002262501535,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.754224802,916413.750124717,37875,1788822079.7116807,-0.07018278360973115,0.696913976278466,-0.4227842603324962,0.0822938022365999,0.021298090126475964,0.06040001183372811,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.764191396,916413.760287185,37877,1788822079.7218444,0.12146940213233065,0.8542697622772468,-0.10261557202071568,0.09382712519110259,0.003274467790359811,0.057419448290709996,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.774219359,916413.770168064,37879,1788822079.7317247,0.02326866430629873,0.36192800288464266,-0.3409749132569744,0.058396533643184666,-0.00034383867940226536,0.0449034870830143,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.784257151,916413.780227493,37881,1788822079.7417824,0.1532394837356199,0.5816291963864484,-0.33228726559315036,0.06928576651116797,0.0036586186423306966,0.048127871760413096,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.794221146,916413.790139441,37883,1788822079.7516956,0.029273913446924982,0.6106210054607026,-0.34561487224603676,0.07017321477910371,0.010993001300994147,0.044329866488914044,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.804218568,916413.800078483,37885,1788822079.7616322,-0.08411466046765323,0.7185442340001472,-0.2238115716994464,0.07907926540319318,0.018860971766659115,0.0410032612366346,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.814225953,916413.809914284,37887,1788822079.7714705,-0.1451304590160966,0.49761153844741823,-0.04208193090706744,0.06966433211276271,0.016608948916756,0.06328027971350403,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.824248905,916413.820187155,37889,1788822079.7817445,0.03313282419739513,0.648311605612031,-0.1754924790524176,0.07302408929092719,0.0036645407339508346,0.041802910936707564,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.834220418,916413.830131744,37891,1788822079.7916887,-0.07470533173304737,0.93548684145521,-0.15739763135946336,0.0977377598846157,0.01375098465144144,0.06482845228071675,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.844225697,916413.840192055,37893,1788822079.801748,-0.1337737687616783,0.7906650927742463,-0.2905837743634195,0.0903048504176582,0.018166621168821468,0.05934637200415428,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.854222383,916413.850083042,37895,1788822079.8116386,0.1278160458118214,0.6787329490466413,-0.007744168671131091,0.0795605707832809,0.0016405797039568107,0.043762188094986595,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.864221282,916413.860076955,37897,1788822079.8216333,0.03218103634812266,0.5235852934277954,-0.09468709499929917,0.06888366008742267,0.0006187252249116943,0.0589426296252128,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.874226575,916413.869918696,37899,1788822079.8314764,0.12950209587952224,0.6333810841079122,-0.38990796861145727,0.07215039020088283,0.005675691978365538,0.046711825583687,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.884223713,916413.880053409,37901,1788822079.841609,0.05670856859341,0.6976706120010778,-0.3251470301814622,0.08022041610660055,0.006258053776602261,0.05618531416579773,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.894221192,916413.889898631,37903,1788822079.8514564,-0.02911631967386219,0.6634424531115566,-0.24859893776215164,0.07686005688295253,0.010871822421437242,0.04955166771790462,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.904224664,916413.899920436,37905,1788822079.8614783,0.1294333310537102,0.5360142458613584,-0.19522738845720808,0.068496452789325,0.006542208019424775,0.05063282494434566,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.914220983,916413.910062594,37907,1788822079.8716187,0.01893436057382486,0.5228509157818937,-0.2459762726961578,0.06656312578891874,0.011480243470965176,0.04687647683464477,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.924219624,916413.92007657,37909,1788822079.8816338,-0.06912782778122686,0.7640728894829971,-0.17725155985795857,0.08545183172577603,0.011452443923802826,0.05553414864885792,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.934220442,916413.930101398,37911,1788822079.891657,-0.008993299643453204,0.9569656185899823,-0.1361168725496062,0.10166703509008189,0.007772538071495121,0.06777509756808531,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.944221407,916413.940046832,37913,1788822079.9016025,-0.06989751306724573,0.6541335875501305,-0.17304418509778371,0.08006130852223373,0.016712001817563566,0.044964804944385844,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.954229821,916413.950093217,37915,1788822079.911643,-0.010194060528029427,0.7517918983498921,-0.03364242987399068,0.08559307378559705,0.004365107502788462,0.06640958768362955,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.964220534,916413.960283146,37917,1788822079.921837,-0.06936999904450414,0.6749055499519323,-0.15619618469832353,0.07868237554776958,0.014678409375712806,0.04846087261022106,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.974177244,916413.969994234,37919,1788822079.9315517,0.07122557877736704,0.6190404467118837,-0.36275180019682174,0.07408851404035706,0.011213465759082854,0.04940922132968696,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.984267262,916413.98017781,37921,1788822079.9417317,-0.12096315873082056,0.6827277150315247,-0.30045466646956476,0.07896338470512469,0.025100518776059826,0.054557396906895615,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916413.994222555,916413.989985837,37923,1788822079.9515424,0.12166900648544193,0.6274987562269198,-0.2459580102999629,0.07502906083755045,0.004040428821291916,0.04948122750842682,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.004220123,916413.99985874,37925,1788822079.9614158,-0.07478488304277285,0.5545683699660422,-0.2891791465132657,0.06768091882517317,0.01536649142865499,0.05886504105316238,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.01422298,916414.010087487,37927,1788822079.97164,0.1059674659860568,0.6985334642619732,-0.19521442681871815,0.08045358155236962,0.006954796537977679,0.05123174199209138,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.024219225,916414.020078057,37929,1788822079.9816349,0.024304348941204243,0.9833052188066413,-0.28583051407187554,0.09995366563567808,0.00534769290312314,0.0639536460228554,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.034219543,916414.030077104,37931,1788822079.9916344,0.11522278998166127,0.9020640780761953,-0.15064776322939205,0.08996621940851868,0.0028691456418091584,0.057433538510212094,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.044225533,916414.039964672,37933,1788822080.00152,0.17103352891651755,0.49514352997074323,-0.22690824363243292,0.0654106168148904,0.0035316421007335606,0.03983761587983614,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.054219034,916414.049999319,37935,1788822080.0115564,0.06416402812987729,0.7319154549867591,-0.1533455528153226,0.08659513986409637,0.004746958136200959,0.07079203255457121,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.064218503,916414.059957174,37937,1788822080.0215144,-0.06556789791942566,0.7403514527819225,-0.3541171829473708,0.08109775716448511,0.018072172789416193,0.04915704243807684,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.074223992,916414.069940937,37939,1788822080.0314977,0.0838824265456804,0.7849895892297514,-0.2336571371740682,0.08644551806185585,0.004270555080999446,0.06402453819707965,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.084220671,916414.079976682,37941,1788822080.0415342,-0.10896474042998486,0.6310459457192015,-0.13524979835781067,0.07911165124336568,0.019065583511145318,0.050258310487934554,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.094219666,916414.089988474,37943,1788822080.0515454,0.06520707431020704,0.6157453173792258,-0.24429850579270432,0.07474524452736617,0.010359715610232812,0.05691357098951376,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.104221169,916414.100029898,37945,1788822080.0615819,-0.13199254629246443,0.6558742996451735,-0.25792165439366643,0.07475091577446184,0.019180054907219125,0.06204393294432248,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.114219688,916414.109996722,37947,1788822080.0715528,0.1080886034907766,0.8377696993430404,-0.18656439805049338,0.09768408917754262,0.002787558489206319,0.05423521993432912,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.124219913,916414.11989307,37949,1788822080.0814488,0.01712460083109143,0.9092057280467871,-0.1367595746556046,0.09495921254808246,0.006551346696855122,0.06199439376623128,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.134218385,916414.130040516,37951,1788822080.0915995,0.06299572704875422,0.7042695633947583,-0.2394177317575989,0.08326513050722113,0.0029022609527567253,0.0580014619534287,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.14422145,916414.140073299,37953,1788822080.1016314,0.0035783381526985902,0.8004137537025234,-0.22712266323381247,0.08757266219033012,0.011976759829237935,0.06214562059430208,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.154223981,916414.150328589,37955,1788822080.1118805,-0.04180309934659983,0.8979143444175535,-0.27594207238798185,0.09656262604846386,0.012685387423089382,0.0667521108062793,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916414.164219939,916414.160021798,37957,1788822080.1215792,0.10855366487950593,0.8109262283038925,-0.018222424481211273,0.08666157946257491,-0.005038242333967256,0.05364791055318188,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
