scenario,seed,comparator,full_valid,comparator_valid,angular_travel_rad_ratio_to_full,angular_travel_rad_difference_from_full,scan_angular_travel_rad_ratio_to_full,scan_angular_travel_rad_difference_from_full,measured_positive_travel_m_ratio_to_full,measured_positive_travel_m_difference_from_full,measured_forward_m_ratio_to_full,measured_forward_m_difference_from_full,elapsed_s_ratio_to_full,elapsed_s_difference_from_full
nonmonotonic,6,matched_scan_speed,True,True,1.2539496752014863,0.002630878859414442,1.2539496752109733,0.002630878859492824,0.9999999999973335,-1.620439893379455e-13,1.0,0.0,1.0,0.0
nonmonotonic,7,matched_scan_speed,True,True,0.9961783316528235,-5.0740935249100894e-05,0.9961783316528235,-5.0740935249100894e-05,0.9999999999998297,-1.0359768598533492e-14,1.0,0.0,1.0,0.0
nonmonotonic,8,matched_scan_speed,True,True,0.8583762603431664,-0.0019544870344567374,0.8583762603431664,-0.0019544870344567374,0.9999999999973344,-1.620509282318494e-13,1.0,0.0,1.0,0.0
nonmonotonic,9,matched_scan_speed,True,True,0.8097356620554182,-0.0042116803900470005,0.8097356629141081,-0.004211680366572785,0.9999999999998089,-1.16157083951407e-14,1.0,0.0,1.0,0.0
nonmonotonic,0,matched_rocking,True,True,0.630953183986291,-0.010119749707051082,0.6309549331520027,-0.010119673688266162,0.9991557796435517,-5.135630737527347e-05,1.0,0.0,0.9716840536512669,-0.09499999999999975
nonmonotonic,1,matched_rocking,True,True,0.7563546047185374,-0.005028953337185933,0.7563546047186543,-0.005028953337182743,0.9991952164888113,-4.895532047986817e-05,1.0,0.0,0.978978978978979,-0.06999999999999984
nonmonotonic,2,matched_rocking,True,True,0.6608364193730749,-0.006710663430109821,0.6608364193730738,-0.006710663430109853,0.9992600024681844,-4.501144356575115e-05,1.0,0.0,0.9745889387144993,-0.08499999999999996
nonmonotonic,3,matched_rocking,True,True,0.628537114419996,-0.0066874880501436845,0.6288680938118002,-0.006678012837100752,0.9997810305806201,-1.331219739816869e-05,1.0,0.0,0.978978978978979,-0.06999999999999984
nonmonotonic,4,matched_rocking,True,True,0.8409320346444942,-0.0024486927974269896,0.8409320346444943,-0.002448692797426986,0.9999807724507138,-1.1687011145511406e-06,1.0,0.0,0.9878787878787879,-0.040000000000000036
nonmonotonic,5,matched_rocking,True,True,0.8400400584859736,-0.002864833270019655,0.8421194820106277,-0.0028206093380636482,1.000945871494159,5.743712841666665e-05,1.0,0.0,0.9819277108433735,-0.06000000000000005
nonmonotonic,6,matched_rocking,True,True,0.7400558630234417,-0.00269298054450261,0.7400558630290409,-0.002692980544424228,1.0001775625502327,1.079059619728262e-05,1.0,0.0,0.9287749287749287,-0.25
nonmonotonic,7,matched_rocking,True,True,0.9276321877295758,-0.0009608396498470891,0.9276321877295751,-0.0009608396498470995,0.9994315315579893,-3.4571998668797566e-05,1.0,0.0,0.9954198473282444,-0.01499999999999968
nonmonotonic,8,matched_rocking,True,True,0.7620805765092945,-0.0032834214771108663,0.7620805765092952,-0.0032834214771108577,0.999800110164248,-1.21520264270078e-05,1.0,0.0,0.9878787878787879,-0.040000000000000036
nonmonotonic,9,matched_rocking,True,True,0.6844733353284014,-0.006984480016015272,0.6844733360542562,-0.006984479992541051,0.9997762538788937,-1.360266091272877e-05,1.0,0.0,0.973134328358209,-0.08999999999999986
curvature,0,matched_scan_speed,True,True,0.0,-0.00011971338381634147,0.0,-0.00011884124808412994,0.9999999999973334,-1.620509282318494e-13,1.0,0.0,1.0,0.0
curvature,1,matched_scan_speed,True,True,0.0,-7.331721320367905e-05,0.0,-7.331721320367907e-05,0.9999999999973328,-1.620439893379455e-13,1.0,0.0,1.0,0.0
curvature,3,matched_scan_speed,True,True,0.0,-0.0003963781884910511,0.0,-0.0003963781882782645,1.0001090426248298,6.631779077205524e-06,1.0,0.0,1.0,0.0
curvature,4,matched_scan_speed,True,True,0.0,-4.269901847942454e-05,0.0,-4.269901847942455e-05,0.9999999999973345,-1.620439893379455e-13,1.0,0.0,1.0,0.0
curvature,5,matched_scan_speed,True,True,0.0,-0.0002675832251004767,0.0,-0.00026758322118911103,0.999999999997336,-1.620509282318494e-13,1.0,0.0,1.0,0.0
curvature,6,matched_scan_speed,True,True,0.0,-0.00021439047834962143,0.0,-0.000213164554989184,0.9999999999973336,-1.620509282318494e-13,1.0,0.0,1.0,0.0
curvature,7,matched_scan_speed,True,True,0.0,-0.0002775036530777937,0.0,-0.00027716190183284413,0.999999999997336,-1.620439893379455e-13,1.0,0.0,1.0,0.0
curvature,9,matched_scan_speed,True,True,0.0,-2.65208996972408e-05,0.0,-2.652089969724079e-05,0.9999999999973357,-1.620509282318494e-13,1.0,0.0,1.0,0.0
curvature,0,matched_rocking,True,True,0.0,-0.00011971338381634147,0.0,-0.00011884124808412994,1.0001748348244408,1.0624859433712441e-05,1.0,0.0,0.9863842662632375,-0.04499999999999993
curvature,1,matched_rocking,True,True,0.0,-7.331721320367905e-05,0.0,-7.331721320367907e-05,1.000462314888519,2.8087191793570165e-05,1.0,0.0,0.9939024390243902,-0.020000000000000018
curvature,3,matched_rocking,True,True,0.0,-0.0003963781884910511,0.0,-0.0003963781882782645,0.9993955730020456,-3.676017818709382e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
curvature,4,matched_rocking,True,True,0.0,-4.269901847942454e-05,0.0,-4.269901847942455e-05,0.9998097601595062,-1.1565256669274215e-05,1.0,0.0,0.9969418960244649,-0.009999999999999787
curvature,5,matched_rocking,True,True,0.0,-0.0002675832251004767,0.0,-0.00026758322118911103,0.999199176885396,-4.8714214801952316e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
curvature,6,matched_rocking,True,True,0.0,-0.00021439047834962143,0.0,-0.000213164554989184,1.0001010201083422,6.139530117549308e-06,1.0,0.0,0.9923896499238966,-0.02499999999999991
curvature,7,matched_rocking,True,True,0.0,-0.0002775036530777937,0.0,-0.00027716190183284413,0.9992355659435815,-4.64989684057851e-05,1.0,0.0,0.9908814589665654,-0.029999999999999805
curvature,9,matched_rocking,True,True,0.0,-2.65208996972408e-05,0.0,-2.652089969724079e-05,0.9993198715132251,-4.1367341959273884e-05,1.0,0.0,0.9969418960244649,-0.009999999999999787
moving_surface,0,matched_scan_speed,True,True,0.0,-0.00021151877078352636,0.0,-0.00021151877078326908,0.9999999999973337,-1.620439893379455e-13,1.0,0.0,1.0,0.0
moving_surface,1,matched_scan_speed,True,True,0.0,-0.00031947472800678293,0.0,-0.0002431792319408839,0.9999999999973308,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,2,matched_scan_speed,True,True,0.0,-9.475393961609097e-05,0.0,-9.475393961609093e-05,0.9999999999973359,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,3,matched_scan_speed,True,True,0.0,-0.00011365836885745467,0.0,-0.0001136583688574545,0.9999999999973337,-1.620439893379455e-13,1.0,0.0,1.0,0.0
moving_surface,4,matched_scan_speed,True,True,0.0,-0.0007688823344563899,0.0,-0.000761024513908149,0.9999999999973346,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,5,matched_scan_speed,True,True,0.0,-0.00027268986662865,0.0,-0.00027268986662865,0.9999999999973344,-1.620439893379455e-13,1.0,0.0,1.0,0.0
moving_surface,6,matched_scan_speed,True,True,0.0,-3.6363245399229455e-10,0.0,-3.636324539922946e-10,0.999999999997335,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,8,matched_scan_speed,True,True,0.0,-0.0004238906886532269,0.0,-0.00041973188201205964,0.9999999999973344,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,9,matched_scan_speed,True,True,0.0,-3.1731236930520876e-05,0.0,-3.173123692897681e-05,0.9999999999973322,-1.620509282318494e-13,1.0,0.0,1.0,0.0
moving_surface,0,matched_rocking,True,True,0.0,-0.00021151877078352636,0.0,-0.00021151877078326908,1.0001015487517746,6.1716553327387236e-06,1.0,0.0,0.9954198473282444,-0.01499999999999968
moving_surface,1,matched_rocking,True,True,0.0,-0.00031947472800678293,0.0,-0.0002431792319408839,1.0011381349811184,6.909886941530718e-05,1.0,0.0,0.9939024390243902,-0.020000000000000018
moving_surface,2,matched_rocking,True,True,0.0,-9.475393961609097e-05,0.0,-9.475393961609093e-05,0.9992363202985258,-4.645304746036388e-05,1.0,0.0,0.9954198473282444,-0.01499999999999968
moving_surface,3,matched_rocking,True,True,0.0,-0.00011365836885745467,0.0,-0.0001136583688574545,1.0001018348204673,6.189039471582447e-06,1.0,0.0,0.9969418960244649,-0.009999999999999787
moving_surface,4,matched_rocking,True,True,0.0,-0.0007688823344563899,0.0,-0.000761024513908149,0.9997383923261358,-1.590505895712746e-05,1.0,0.0,0.9819277108433735,-0.06000000000000005
moving_surface,5,matched_rocking,True,True,0.0,-0.00027268986662865,0.0,-0.00027268986662865,0.9998452036935128,-9.410203185636346e-06,1.0,0.0,0.9923896499238966,-0.02499999999999991
moving_surface,6,matched_rocking,True,True,0.0,-3.6363245399229455e-10,0.0,-3.636324539922946e-10,0.9995505917946436,-2.73279712044161e-05,1.0,0.0,0.9969418960244649,-0.009999999999999787
moving_surface,8,matched_rocking,True,True,0.0,-0.0004238906886532269,0.0,-0.00041973188201205964,0.9998404672713495,-9.698180383287125e-06,1.0,0.0,0.9908814589665654,-0.029999999999999805
moving_surface,9,matched_rocking,True,True,0.0,-3.1731236930520876e-05,0.0,-3.173123692897681e-05,1.0005952605239272,3.615928341473007e-05,1.0,0.0,1.0,0.0
delayed_execution,0,matched_scan_speed,True,True,0.7919693865137386,-0.0036874058955415658,0.791969386600125,-0.0036874058936081262,0.9999999999975758,-1.4910295220715852e-13,1.0,0.0,1.0,0.0
delayed_execution,1,matched_scan_speed,True,True,0.9464958865623411,-0.0007360946962660583,0.9464959926305831,-0.000736093154519073,1.0000000000043432,2.6698782074063843e-13,1.0,0.0,1.0,0.0
delayed_execution,2,matched_scan_speed,True,True,0.926030408034037,-0.0020484568351811436,0.9272079086002349,-0.0020132880318314977,0.9999999999973604,-1.620370504440416e-13,1.0,0.0,1.0,0.0
delayed_execution,3,matched_scan_speed,True,True,0.7864220109692617,-0.0061573913454919214,0.7864220109692626,-0.006157391345491894,0.9999999999999599,-2.463307335887066e-15,1.0,0.0,1.0,0.0
delayed_execution,4,matched_scan_speed,True,True,0.751192919647632,-0.003928118635887427,0.7511929196493813,-0.003928118635850662,0.9999999999997882,-1.3031242751537775e-14,1.0,0.0,1.0,0.0
delayed_execution,5,matched_scan_speed,True,True,0.8785381377717943,-0.0023079903088656997,0.8789073567992525,-0.002300007880683956,0.9999999999973473,-1.630084955905886e-13,1.0,0.0,1.0,0.0
delayed_execution,6,matched_scan_speed,True,True,1.0869060882858539,0.0012964210959236517,1.0869060882858523,0.0012964210959236291,0.9999999999973631,-1.620509282318494e-13,1.0,0.0,1.0,0.0
delayed_execution,7,matched_scan_speed,True,True,1.0379349003987528,0.0005897864272868033,1.0379349003987548,0.0005897864272868345,0.9999999999990331,-5.949407633210058e-14,1.0,0.0,1.0,0.0
delayed_execution,8,matched_scan_speed,True,True,0.9598142382396886,-0.0004212094731668968,0.9601553604208418,-0.00041748560434567983,0.9999999999973661,-1.620509282318494e-13,1.0,0.0,1.0,0.0
delayed_execution,9,matched_scan_speed,True,True,0.9305145371320617,-0.0012547561184087508,0.9305145371320721,-0.001254756118408546,0.9999999999973388,-1.6373014055659496e-13,1.0,0.0,1.0,0.0
delayed_execution,0,matched_rocking,True,True,0.6383762451717817,-0.006409891040433395,0.6383762452414146,-0.006409891038499954,0.9995681284174928,-2.6563570279906912e-05,1.0,0.0,0.9863842662632375,-0.04499999999999993
delayed_execution,1,matched_rocking,True,True,0.7912666287841171,-0.0028716956064466018,0.791266717456727,-0.002871694064699613,1.0001659994865322,1.0204197977300988e-05,1.0,0.0,0.9939024390243902,-0.020000000000000018
delayed_execution,2,matched_rocking,True,True,0.7720173416066087,-0.006313575923247022,0.7729990057603656,-0.006278407119897394,1.001503362251057,9.22901703055562e-05,1.0,0.0,0.978978978978979,-0.06999999999999984
delayed_execution,3,matched_rocking,True,True,0.6067164062260743,-0.011338251697271165,0.6067164062260745,-0.011338251697271155,0.9992314894766013,-4.728549339237664e-05,1.0,0.0,0.9687964338781575,-0.10499999999999998
delayed_execution,4,matched_rocking,True,True,0.6037008012281155,-0.0062566960147534215,0.6037008012295215,-0.006256696014716652,0.9992106989983564,-4.856571605300203e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
delayed_execution,5,matched_rocking,True,True,0.7210429219794298,-0.0053006780963997125,0.7213459512447086,-0.005292695668217976,1.0004811358152228,2.956670989866933e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
delayed_execution,6,matched_rocking,True,True,0.88271764175974,-0.0017495589365641457,0.8827176417597399,-0.0017495589365641474,1.0004459853814023,2.7407611888380368e-05,1.0,0.0,0.9954198473282444,-0.01499999999999968
delayed_execution,7,matched_rocking,True,True,0.830413080427503,-0.002636623857130942,0.8304130804275055,-0.0026366238571308986,0.9991739492825576,-5.0828796669101506e-05,1.0,0.0,0.9893778452200305,-0.0349999999999997
delayed_execution,8,matched_rocking,True,True,0.8155392233346611,-0.0019334366988633129,0.8158290695440589,-0.0019297128300420976,0.9993009168128042,-4.301072762526864e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
delayed_execution,9,matched_rocking,True,True,0.763798306669409,-0.004265288128660056,0.7637983066694182,-0.004265288128659837,0.9992825061215284,-4.414424907597109e-05,1.0,0.0,0.9848942598187311,-0.04999999999999982
hard_contact,0,matched_scan_speed,True,True,0.7560907966458945,-0.05687673639821572,0.7597399036698487,-0.055633494679433626,1.000000000000163,9.874046025259986e-15,1.0,0.0,1.0,0.0
hard_contact,1,matched_scan_speed,True,True,0.7430523731222164,-0.059975909779677844,0.7473811471219065,-0.058507741723068496,1.000000000000163,9.874046025259986e-15,1.0,0.0,1.0,0.0
hard_contact,3,matched_scan_speed,True,True,0.7116290117960568,-0.07184018233526684,0.7148167689416691,-0.07055748112576438,0.9999999999975936,-1.4567513861862835e-13,1.0,0.0,1.0,0.0
hard_contact,7,matched_scan_speed,True,True,0.750242790374286,-0.054612091827986764,0.7521596173652323,-0.0538386428811711,1.0000000000006124,3.713002127980758e-14,1.0,0.0,1.0,0.0
hard_contact,8,matched_scan_speed,True,True,0.683875122486861,-0.07892688144496318,0.6878746828181221,-0.07738767808906927,0.9999999999991489,-5.147965387308773e-14,1.0,0.0,1.0,0.0
hard_contact,9,matched_scan_speed,True,True,0.7274112156676072,-0.0648547815869863,0.7301161298898462,-0.0637772285086951,1.0000000000002098,1.2725931419765857e-14,1.0,0.0,1.0,0.0
hard_contact,0,matched_rocking,True,True,0.2661441179222119,-0.1711264970129955,0.2656545310701494,-0.17004157312263615,1.0035369135662358,0.00021422111197076654,1.0,0.0,0.6180094786729858,-2.015
hard_contact,1,matched_rocking,True,True,0.2514429116771747,-0.17472584954264817,0.25121505743888295,-0.17342219524142094,1.0035275097569345,0.00021365355122106994,1.0,0.0,0.612206572769953,-2.065
hard_contact,3,matched_rocking,True,True,0.25385468295774505,-0.185882830858878,0.253259324171329,-0.18475189072335485,1.0040379173692981,0.0002444434967711559,1.0,0.0,0.6104868913857678,-2.0799999999999996
hard_contact,7,matched_rocking,True,True,0.2557085805836349,-0.16274729928662793,0.25593033669892673,-0.1616350832552339,1.0024124667883731,0.00014628037279892925,1.0,0.0,0.6168401135288553,-2.025
hard_contact,8,matched_rocking,True,True,0.252553227029872,-0.18661499626577682,0.25218511995838616,-0.18541160880312088,1.0048432397892366,0.00029296033994677395,1.0,0.0,0.6020313942751616,-2.155
hard_contact,9,matched_rocking,True,True,0.2799528329826565,-0.1713148318395017,0.27898117751583096,-0.17038655248968526,1.0026375054535133,0.00015988973937258039,1.0,0.0,0.6191832858499526,-2.0049999999999994
