t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0333,,0.467195,0.467195,0.467195,0.109744,0.109737,0.019808,118.848461,1,1,0,1,24.760096,119,0,0,0
0.0600,,0.467195,0.467195,0.467202,0.021949,0.021765,0.021765,130.588521,1,1,0,1,25.932808,131,0,0,0
0.0882,,0.467195,0.467195,0.467552,0.004390,-0.004919,0.000460,2.759904,1,1,0,1,26.630962,3,0,0,0
0.1142,,0.467195,0.467195,0.468172,0.000878,-0.021528,-0.021528,-129.167047,1,1,0,1,28.272385,-129,0,0,0
0.1387,,0.467195,0.467195,0.468459,0.000175,-0.025023,-0.025023,-150.138878,1,1,0,1,25.960247,-150,0,0,0
0.1697,,0.467195,0.467195,0.468340,0.000033,-0.019512,-0.019512,-117.071468,1,1,0,1,24.529397,-117,0,0,0
0.1972,,0.467195,0.467195,0.467683,0.000003,-0.004128,-0.004128,-24.770269,1,1,0,1,31.000600,-25,0,0,0
0.2310,,0.467194,0.467194,0.467099,-0.000014,0.006367,0.006367,38.201319,1,1,0,1,27.440169,38,0,0,0
0.2691,,0.467193,0.467193,0.466962,-0.000027,0.005017,0.005017,30.102018,1,1,0,1,33.876513,30,0,0,0
0.3017,,0.467191,0.467191,0.467143,-0.000048,-0.000230,-0.000230,-1.379129,1,1,0,1,38.062945,-1,0,0,0
0.3405,,0.467186,0.467186,0.467275,-0.000124,-0.002638,-0.002638,-15.828837,1,1,0,1,32.634727,-16,0,0,0
0.3660,,0.467180,0.467180,0.467263,-0.000156,-0.001617,-0.001617,-9.703393,1,1,0,1,38.723946,-10,0,0,0
0.3884,,0.467173,0.467173,0.467215,-0.000247,-0.000633,-0.000633,-3.800567,1,1,0,1,25.488499,-4,0,0,0
0.4133,,0.467167,0.467167,0.467183,-0.000274,0.000000,0.000000,0.000000,1,1,0,1,22.449859,0,0,0,0
0.4192,,0.467157,0.467157,0.467175,-0.000381,0.000000,0.000000,0.000000,1,1,0,1,24.876722,0,0,0,0
0.4670,,0.467145,0.467145,0.467175,-0.000500,-0.001162,-0.001162,-6.973614,1,1,0,1,23.161182,-7,0,0,0
0.5055,,0.467126,0.467126,0.467171,-0.000587,-0.001517,-0.001517,-9.102930,1,1,0,1,30.551439,-9,0,0,0
0.5432,,0.467093,0.467093,0.467119,-0.000799,-0.001153,-0.001153,-6.916091,1,1,0,1,38.483604,-7,0,0,0
0.5741,,0.467064,0.467064,0.467080,-0.000768,0.000000,0.000000,0.000000,1,1,0,1,37.724285,0,0,0,0
0.5810,,0.467038,0.467038,0.467058,-0.000836,0.000000,0.000000,0.000000,1,1,0,1,30.864234,0,0,0,0
0.6175,,0.467009,0.467009,0.467058,-0.001326,-0.002528,-0.002528,-15.168807,1,1,0,1,20.372501,-15,0,0,0
0.6460,,0.466967,0.466967,0.467052,-0.001709,-0.003585,-0.003585,-21.512487,1,1,0,1,23.067908,-22,0,0,0
0.6698,,0.466939,0.466939,0.466976,-0.001118,-0.001397,-0.001397,-8.381106,1,1,0,1,28.448565,-8,0,0,0
0.6930,,0.466889,0.466889,0.466897,-0.001918,-0.001811,-0.001811,-10.868416,1,1,0,1,23.863476,-11,0,0,0
0.7164,,0.466844,0.466844,0.466867,-0.001924,-0.002478,-0.002478,-14.866331,1,1,0,1,23.221792,-15,0,0,0
0.7227,,0.466796,0.466796,0.466823,-0.002050,-0.002579,-0.002579,-15.476610,1,1,0,1,23.362904,-15,0,0,0
0.7645,,0.466756,0.466756,0.466769,-0.001741,-0.001824,-0.001824,-10.942891,1,1,0,1,23.526252,-11,0,0,0
0.7944,,0.466686,0.466686,0.466715,-0.002647,-0.003316,-0.003316,-19.894692,1,1,0,1,24.517581,-20,0,0,0
0.8188,,0.466625,0.466625,0.466656,-0.002163,-0.002738,-0.002738,-16.425656,1,1,0,1,29.950287,-16,0,0,0
0.8418,,0.466542,0.466542,0.466581,-0.003141,-0.003907,-0.003907,-23.442297,1,1,0,1,24.424602,-23,0,0,0
0.8664,,0.466507,0.466507,0.466516,-0.001851,-0.001717,-0.001717,-10.303493,1,1,0,1,22.929854,-10,0,0,0
0.8902,,0.466414,0.466414,0.466426,-0.003375,-0.003616,-0.003616,-21.697489,1,1,0,1,24.671443,-22,0,0,0
0.9139,,0.466355,0.466355,0.466384,-0.002667,-0.003354,-0.003354,-20.121734,1,1,0,1,23.753094,-20,0,0,0
0.9369,,0.466272,0.466272,0.466299,-0.003334,-0.003784,-0.003784,-22.702198,1,1,0,1,23.723161,-23,0,0,0
0.9698,,0.466138,0.466138,0.466194,-0.005316,-0.006589,-0.006589,-39.535966,1,1,0,1,23.013658,-40,0,0,0
0.9967,,0.466067,0.466067,0.466079,-0.002792,-0.002712,-0.002712,-16.272728,1,1,0,1,32.907883,-16,0,0,0
1.0203,,0.465993,0.465993,0.465906,-0.002757,-0.000383,-0.000383,-2.299012,1,1,0,1,26.904156,-2,0,0,0
1.0462,,0.465864,0.465864,0.465850,-0.004960,-0.005403,-0.005403,-32.417608,1,1,0,1,23.530237,-32,0,0,0
1.0757,,0.465754,0.465754,0.465827,-0.004367,-0.006420,-0.006420,-38.519524,1,1,0,1,25.986107,-39,0,0,0
1.0996,,0.465639,0.465639,0.465654,-0.003991,-0.003814,-0.003814,-22.884062,1,1,0,1,29.486708,-23,0,0,0
1.1218,,0.465549,0.465549,0.465503,-0.003800,-0.002406,-0.002406,-14.438080,1,1,0,1,23.907475,-14,0,0,0
1.1482,,0.465457,0.465457,0.465421,-0.004105,-0.003571,-0.003571,-21.427481,1,1,0,1,22.177573,-21,0,0,0
1.1758,,0.465295,0.465295,0.465351,-0.005704,-0.007466,-0.007466,-44.794992,1,1,0,1,26.444476,-45,0,0,0
1.2450,,0.465160,0.465160,0.465256,-0.005070,-0.007107,-0.007107,-42.639571,1,1,0,1,27.555957,-43,0,0,0
1.3186,HOLD,0.464754,0.464754,0.464754,,,,,1,1,0,1,,0,0,0,0
1.4078,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,0,159.531490,0,0,0,0
1.4277,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.081449,0,0,0,0
1.4478,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.080129,0,0,0,0
1.4677,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.097848,0,0,0,0
1.4879,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.212267,0,0,0,0
1.5089,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.205440,0,0,0,0
1.5288,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.163114,0,0,0,0
1.5488,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.194002,0,0,0,0
1.5698,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.521076,0,0,0,0
1.5898,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.223590,0,0,0,0
1.6098,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.189540,0,0,0,0
1.6299,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.229596,0,0,0,0
1.6499,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.296699,0,0,0,0
1.6708,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.073373,0,0,0,0
1.6908,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.109612,0,0,0,0
1.7109,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.101693,0,0,0,0
1.7308,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.188751,0,0,0,0
1.7508,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.096512,0,0,0,0
1.7708,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.105418,0,0,0,0
1.7909,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.094776,0,0,0,0
1.8110,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.071453,0,0,0,0
1.8307,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.071229,0,0,0,0
1.8509,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.063506,0,0,0,0
1.8718,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.068519,0,0,0,0
1.8917,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.107206,0,0,0,0
1.9119,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.126624,0,0,0,0
1.9318,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.107259,0,0,0,0
1.9520,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.154508,0,0,0,0
1.9719,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.197924,0,0,0,0
1.9918,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.101896,0,0,0,0
2.0118,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.082967,0,0,0,0
2.0317,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.083831,0,0,0,0
2.0527,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.103124,0,0,0,0
2.0727,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.092090,0,0,0,0
2.0927,,0.464754,0.464754,0.464609,-0.001477,0.000000,0.000000,0.000000,0,1,0,1,20.108450,0,0,0,0
