t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0011,,0.364682,0.364682,0.365644,0.012576,0.000000,0.000000,0.000000,0,1,0,1,25.903232,0,0,0,0
0.0532,,0.365644,0.365644,0.365644,0.041308,0.041308,0.018671,112.023010,1,1,0,1,23.338127,112,0,0,0
0.0878,,0.365644,0.365644,0.365655,0.008262,0.008004,0.008004,48.022756,1,1,0,1,33.008274,48,0,0,0
0.1272,,0.365644,0.365644,0.366222,0.001653,-0.012352,-0.012352,-74.109448,1,1,0,1,34.619557,-74,0,0,0
0.1734,,0.365644,0.365644,0.366396,0.000336,-0.014175,-0.014175,-85.049796,1,1,0,1,39.404359,-85,0,0,0
0.2122,,0.365645,0.365645,0.365965,0.000081,-0.003626,-0.003626,-21.758962,1,1,0,1,46.193178,-22,0,0,0
0.2472,,0.365649,0.365649,0.365449,0.000088,0.006639,0.006639,39.831006,1,1,0,1,38.753289,40,0,0,0
0.2846,,0.365653,0.365653,0.365388,0.000119,0.005302,0.005302,31.811589,1,1,0,1,34.977842,32,0,0,0
0.3096,,0.365663,0.365663,0.365569,0.000242,0.000937,0.000937,5.620300,1,1,0,1,37.430902,6,0,0,0
0.3439,,0.365677,0.365677,0.365689,0.000489,0.000000,0.000000,0.000000,1,1,0,1,25.003588,0,0,0,0
0.3576,,0.365702,0.365702,0.365704,0.000687,0.000000,0.000000,0.000000,1,1,0,1,34.255604,0,0,0,0
0.3712,,0.365722,0.365722,0.365704,0.000896,0.000000,0.000000,0.000000,1,1,0,1,20.855327,0,0,0,0
0.4219,,0.365754,0.365754,0.365703,0.001207,0.002415,0.002415,14.490763,1,1,0,1,25.196818,14,0,0,0
0.4560,,0.365794,0.365794,0.365708,0.001239,0.003036,0.003036,18.218974,1,1,0,1,31.964254,18,0,0,0
0.4905,,0.365869,0.365869,0.365792,0.002009,0.003350,0.003350,20.101520,1,1,0,1,34.139417,20,0,0,0
0.5170,,0.365947,0.365947,0.365893,0.002208,0.003043,0.003043,18.256810,1,1,0,1,34.523020,18,0,0,0
0.5437,,0.366021,0.366021,0.365981,0.002654,0.003238,0.003238,19.425798,1,1,0,1,26.430896,19,0,0,0
0.5848,,0.366104,0.366104,0.366075,0.003015,0.003434,0.003434,20.602045,1,1,0,1,26.768671,21,0,0,0
0.6171,,0.366248,0.366248,0.366195,0.003419,0.004510,0.004510,27.060182,1,1,0,1,41.027344,27,0,0,0
0.6420,,0.366387,0.366387,0.366310,0.004129,0.005687,0.005687,34.119585,1,1,0,1,32.331786,34,0,0,0
0.6733,,0.366511,0.366511,0.366461,0.004823,0.005485,0.005485,32.908862,1,1,0,1,24.859526,33,0,0,0
0.7014,,0.366683,0.366683,0.366602,0.005356,0.007046,0.007046,42.276729,1,1,0,1,31.286316,42,0,0,0
0.7349,,0.366834,0.366834,0.366757,0.005361,0.006716,0.006716,40.298953,1,1,0,1,28.138368,40,0,0,0
0.7428,,0.367040,0.367040,0.366991,0.005980,0.006686,0.006686,40.118142,1,1,0,1,33.541043,40,0,0,0
0.7887,,0.367173,0.367173,0.367135,0.006252,0.006806,0.006806,40.834285,1,1,0,1,21.006400,41,0,0,0
0.8241,,0.367459,0.367459,0.367360,0.008246,0.010456,0.010456,62.734399,1,1,0,1,32.779306,63,0,0,0
