t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0269,,0.487939,0.487939,0.487939,-0.054349,-0.054353,-0.016057,-96.342917,1,1,0,1,20.071441,-96,0,0,0
0.0657,,0.487939,0.487939,0.487888,-0.010870,-0.009539,-0.009539,-57.235076,1,1,0,1,26.569840,-57,0,0,0
0.0993,,0.487939,0.487939,0.487416,-0.002174,0.009922,0.009922,59.533818,1,1,0,1,38.769929,60,0,0,0
0.1316,,0.487939,0.487939,0.487097,-0.000436,0.016786,0.016786,100.714702,1,1,0,1,33.653976,101,0,0,0
0.1650,,0.487939,0.487939,0.487260,-0.000092,0.011016,0.011016,66.095838,1,1,0,1,32.302231,66,0,0,0
0.1920,,0.487938,0.487938,0.487799,-0.000030,-0.001100,-0.001100,-6.601357,1,1,0,1,33.311825,-7,0,0,0
0.2312,,0.487936,0.487936,0.488085,-0.000067,-0.005086,-0.005086,-30.515238,1,1,0,1,27.074538,-31,0,0,0
0.2565,,0.487932,0.487932,0.488050,-0.000100,-0.002055,-0.002055,-12.331243,1,1,0,1,39.205801,-12,0,0,0
0.2822,,0.487927,0.487927,0.487941,-0.000162,0.000000,0.000000,0.000000,1,1,0,1,25.284911,0,0,0,0
0.2890,,0.487915,0.487915,0.487906,-0.000420,0.000000,0.000000,0.000000,1,1,0,1,25.685730,0,0,0,0
0.3209,,0.487893,0.487893,0.487907,-0.000771,0.000000,0.000000,0.000000,1,1,0,1,25.257139,0,0,0,0
0.3657,,0.487875,0.487875,0.487907,-0.000704,-0.001428,-0.001428,-8.566446,1,1,0,1,26.359075,-9,0,0,0
0.3977,,0.487826,0.487826,0.487895,-0.001366,-0.002857,-0.002857,-17.142350,1,1,0,1,31.911434,-17,0,0,0
0.4290,,0.487783,0.487783,0.487837,-0.001352,-0.002220,-0.002220,-13.319970,1,1,0,1,31.957105,-13,0,0,0
0.4614,,0.487701,0.487701,0.487760,-0.002381,-0.003486,-0.003486,-20.917324,1,1,0,1,31.255976,-21,0,0,0
0.4879,,0.487651,0.487651,0.487693,-0.001707,-0.002347,-0.002347,-14.081165,1,1,0,1,32.453335,-14,0,0,0
0.5137,,0.487553,0.487553,0.487616,-0.003273,-0.004558,-0.004558,-27.345725,1,1,0,1,26.532182,-27,0,0,0
0.5444,,0.487462,0.487462,0.487551,-0.003487,-0.005319,-0.005319,-31.911833,1,1,0,1,25.739916,-32,0,0,0
0.5753,,0.487302,0.487302,0.487401,-0.004880,-0.006726,-0.006726,-40.355702,1,1,0,1,30.686931,-40,0,0,0
0.6143,,0.487145,0.487145,0.487228,-0.005026,-0.006404,-0.006404,-38.422968,1,1,0,1,30.964284,-38,0,0,0
0.6453,,0.486966,0.486966,0.486974,-0.004681,-0.004405,-0.004405,-26.428516,1,1,0,1,38.930877,-26,0,0,0
0.6772,,0.486764,0.486764,0.486782,-0.006147,-0.006543,-0.006543,-39.257799,1,1,0,1,31.015183,-39,0,0,0
0.7088,,0.486490,0.486490,0.486579,-0.008094,-0.010197,-0.010197,-61.182131,1,1,0,1,31.955796,-61,0,0,0
0.7397,,0.486234,0.486234,0.486327,-0.008109,-0.009800,-0.009800,-58.802914,1,1,0,1,31.554414,-59,0,0,0
0.7747,,0.486011,0.486011,0.486018,-0.007391,-0.006927,-0.006927,-41.559034,1,1,0,1,30.965398,-42,0,0,0
0.8069,,0.485708,0.485708,0.485761,-0.008405,-0.009652,-0.009652,-57.912308,1,1,0,1,34.976386,-58,0,0,0
0.8459,,0.485238,0.485238,0.485471,-0.013362,-0.018773,-0.018773,-112.639522,1,1,0,1,32.144724,-113,0,0,0
0.8854,,0.484870,0.484870,0.485046,-0.010213,-0.013067,-0.013067,-78.402429,1,1,0,1,39.076062,-78,0,0,0
0.9188,,0.484474,0.484474,0.484393,-0.010087,-0.007205,-0.007205,-43.232744,1,1,0,1,39.418115,-43,0,0,0
