t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0181,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,21.104119,0,0,0,0
0.0443,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,26.255932,0,0,0,0
0.0652,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,21.348798,0,0,0,0
0.0887,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,22.246617,0,0,0,0
0.1106,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,22.319129,0,0,0,0
0.1364,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,21.669020,0,0,0,0
0.1538,,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,20.672135,0,0,0,0
0.1814,,0.000000,0.000000,-0.000000,0.000003,0.000000,0.000000,0.000000,1,1,0,1,22.875246,0,0,0,0
0.1986,,0.000000,0.000000,-0.000000,0.000003,0.000000,0.000000,0.000000,1,1,0,1,22.472026,0,0,0,0
0.2185,,0.000000,0.000000,-0.000000,0.000005,0.000000,0.000000,0.000000,1,1,0,1,21.064154,0,0,0,0
0.2404,,0.000001,0.000001,-0.000000,0.000015,0.000000,0.000000,0.000000,1,1,0,1,20.924185,0,0,0,0
0.2629,,0.000001,0.000001,-0.000000,0.000020,0.000000,0.000000,0.000000,1,1,0,1,22.943598,0,0,0,0
0.2842,,0.000002,0.000002,-0.000000,0.000031,0.000000,0.000000,0.000000,1,1,0,1,21.825113,0,0,0,0
0.3065,,0.000003,0.000003,-0.000000,0.000045,0.000000,0.000000,0.000000,1,1,0,1,21.984534,0,0,0,0
0.3282,,0.000004,0.000004,-0.000000,0.000065,0.000000,0.000000,0.000000,1,1,0,1,21.194151,0,0,0,0
0.3490,,0.000006,0.000006,-0.000000,0.000065,0.000000,0.000000,0.000000,1,1,0,1,21.466905,0,0,0,0
0.3714,,0.000009,0.000009,-0.000000,0.000121,0.000000,0.000000,0.000000,1,1,0,1,21.600460,0,0,0,0
0.3992,,0.000013,0.000013,-0.000000,0.000155,0.000000,0.000000,0.000000,1,1,0,1,22.951384,0,0,0,0
0.4212,,0.000016,0.000016,-0.000000,0.000165,0.000000,0.000000,0.000000,1,1,0,1,21.968270,0,0,0,0
0.4665,,0.000021,0.000021,-0.000000,0.000185,0.000603,0.000603,3.619966,1,1,0,1,22.727986,4,0,0,0
0.4798,,0.000028,0.000028,0.000002,0.000222,0.000743,0.000743,4.458892,1,1,0,1,33.632828,4,0,0,0
0.5071,,0.000034,0.000034,0.000009,0.000243,0.000697,0.000697,4.182731,1,1,0,1,24.801016,4,0,0,0
0.5504,,0.000043,0.000043,0.000015,0.000366,0.000910,0.000910,5.460159,1,1,0,1,22.289797,5,0,0,0
0.5834,,0.000051,0.000051,0.000032,0.000248,0.000000,0.000000,0.000000,1,1,0,1,36.813490,0,0,0,0
0.6124,,0.000068,0.000068,0.000045,0.000447,0.000872,0.000872,5.231168,1,1,0,1,32.996876,5,0,0,0
0.6406,,0.000084,0.000084,0.000048,0.000543,0.001299,0.001299,7.791724,1,1,0,1,29.085769,8,0,0,0
0.6746,,0.000100,0.000100,0.000069,0.000552,0.001075,0.001075,6.449272,1,1,0,1,28.172177,6,0,0,0
0.7023,,0.000117,0.000117,0.000106,0.000519,0.000000,0.000000,0.000000,1,1,0,1,34.011423,0,0,0,0
0.7136,,0.000141,0.000141,0.000126,0.000666,0.000000,0.000000,0.000000,1,1,0,1,33.235305,0,0,0,0
0.7627,,0.000162,0.000162,0.000126,0.000897,0.001764,0.001764,10.582761,1,1,0,1,22.644198,11,0,0,0
0.8019,,0.000196,0.000196,0.000137,0.001019,0.002241,0.002241,13.443749,1,1,0,1,32.172293,13,0,0,0
0.8242,,0.000223,0.000223,0.000198,0.000749,0.001002,0.001002,6.013951,1,1,0,1,39.263025,6,0,0,0
