t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.403459,0,0,0,0
0.0351,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.436350,0,0,0,0
0.0603,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.652590,0,0,0,0
0.0906,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,25.021083,0,0,0,0
0.1153,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,25.119303,0,0,0,0
0.1406,,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,24.962959,0,0,0,0
0.1507,,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,20.234298,0,0,0,0
0.1756,,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,1,1,0,1,24.886022,0,0,0,0
0.1996,,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,1,1,0,1,21.202768,0,0,0,0
0.2204,,0.000001,0.000001,0.000000,0.000011,0.000000,0.000000,0.000000,1,1,0,1,22.751958,0,0,0,0
0.2397,,0.000001,0.000001,0.000000,0.000013,0.000000,0.000000,0.000000,1,1,0,1,20.228323,0,0,0,0
0.2654,,0.000002,0.000002,0.000000,0.000036,0.000000,0.000000,0.000000,1,1,0,1,20.523377,0,0,0,0
0.2953,,0.000003,0.000003,0.000000,0.000056,0.000000,0.000000,0.000000,1,1,0,1,25.058864,0,0,0,0
0.3221,,0.000005,0.000005,-0.000000,0.000066,0.000000,0.000000,0.000000,1,1,0,1,29.635518,0,0,0,0
0.3455,,0.000008,0.000008,0.000000,0.000101,0.000000,0.000000,0.000000,1,1,0,1,25.102162,0,0,0,0
0.3751,,0.000012,0.000012,0.000000,0.000193,0.000000,0.000000,0.000000,1,1,0,1,20.237105,0,0,0,0
0.3902,,0.000015,0.000015,0.000000,0.000124,0.000000,0.000000,0.000000,1,1,0,1,25.248562,0,0,0,0
0.4355,,0.000020,0.000020,-0.000000,0.000198,0.000613,0.000613,3.680022,1,1,0,1,24.454949,4,0,0,0
0.4453,,0.000028,0.000028,0.000003,0.000245,0.000739,0.000739,4.433781,1,1,0,1,30.419495,4,0,0,0
0.4854,,0.000036,0.000036,0.000006,0.000300,0.000887,0.000887,5.324532,1,1,0,1,25.004191,5,0,0,0
0.5202,,0.000047,0.000047,0.000014,0.000417,0.001036,0.001036,6.214951,1,1,0,1,24.972804,6,0,0,0
0.5697,,0.000068,0.000068,0.000036,0.000559,0.001132,0.001132,6.791811,1,1,0,1,34.726383,7,0,0,0
0.5901,,0.000084,0.000084,0.000081,0.000380,0.000000,0.000000,0.000000,1,1,0,1,49.520312,0,0,0,0
0.5951,,0.000097,0.000097,0.000105,0.000564,0.000000,0.000000,0.000000,1,1,0,1,20.395963,0,0,0,0
0.6255,,0.000118,0.000118,0.000106,0.000776,0.000000,0.000000,0.000000,1,1,0,1,25.125954,0,0,0,0
0.6648,,0.000133,0.000133,0.000107,0.000765,0.001394,0.001394,8.365876,1,1,0,1,20.174085,8,0,0,0
0.6953,,0.000154,0.000154,0.000112,0.000724,0.001601,0.001601,9.605437,1,1,0,1,29.444000,10,0,0,0
0.7401,,0.000197,0.000197,0.000161,0.001274,0.001878,0.001878,11.269890,1,1,0,1,30.527004,11,0,0,0
0.7754,,0.000247,0.000247,0.000257,0.001153,0.000766,0.000766,4.597777,1,1,0,1,44.776127,5,0,0,0
0.8117,,0.000285,0.000285,0.000304,0.001088,0.000686,0.000686,4.117937,1,1,0,1,35.241882,4,0,0,0
0.8351,,0.000326,0.000326,0.000328,0.001128,0.001213,0.001213,7.277392,1,1,0,1,36.318209,7,0,0,0
0.8799,,0.000379,0.000379,0.000351,0.002030,0.002830,0.002830,16.979027,1,1,0,1,23.468538,17,0,0,0
0.9100,,0.000429,0.000429,0.000399,0.001292,0.001833,0.001833,10.997323,1,1,0,1,44.725037,11,0,0,0
0.9348,,0.000492,0.000492,0.000482,0.001929,0.001955,0.001955,11.727114,1,1,0,1,30.121901,12,0,0,0
0.9549,,0.000530,0.000530,0.000523,0.001629,0.001731,0.001731,10.383336,1,1,0,1,24.772868,10,0,0,0
0.9799,,0.000581,0.000581,0.000562,0.002344,0.002813,0.002813,16.877931,1,1,0,1,20.127100,17,0,0,0
1.0003,,0.000624,0.000624,0.000607,0.001838,0.002116,0.002116,12.693778,1,1,0,1,25.022513,13,0,0,0
1.0301,,0.000680,0.000680,0.000676,0.002583,0.002540,0.002540,15.242087,1,1,0,1,20.337146,15,0,0,0
1.0555,,0.000752,0.000752,0.000741,0.002441,0.002677,0.002677,16.061416,1,1,0,1,29.843643,16,0,0,0
