t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0307,,0.500491,0.500491,0.500491,-0.029339,-0.029339,-0.019878,-119.267582,1,1,0,1,24.847413,-119,0,0,0
0.0562,,0.500491,0.500491,0.500488,-0.005868,-0.005783,-0.005783,-34.699746,1,1,0,1,24.451173,-35,0,0,0
0.0807,,0.500491,0.500491,0.500207,-0.001174,0.006344,0.006344,38.066288,1,1,0,1,25.543812,38,0,0,0
0.1104,,0.500491,0.500491,0.500050,-0.000235,0.009107,0.009107,54.640040,1,1,0,1,24.523280,55,0,0,0
0.1406,,0.500491,0.500491,0.500174,-0.000049,0.004729,0.004729,28.374836,1,1,0,1,29.633599,28,0,0,0
0.1645,,0.500490,0.500490,0.500419,-0.000015,-0.000522,-0.000522,-3.133314,1,1,0,1,30.272691,-3,0,0,0
0.1949,,0.500490,0.500490,0.500512,-0.000025,-0.001275,-0.001275,-7.650769,1,1,0,1,23.832163,-8,0,0,0
0.2258,,0.500488,0.500488,0.500495,-0.000048,0.000000,0.000000,0.000000,1,1,0,1,30.459393,0,0,0,0
0.2381,,0.500485,0.500485,0.500477,-0.000101,0.000000,0.000000,0.000000,1,1,0,1,30.913857,0,0,0,0
0.2639,,0.500478,0.500478,0.500477,-0.000246,0.000000,0.000000,0.000000,1,1,0,1,24.174173,0,0,0,0
0.2772,,0.500474,0.500474,0.500477,-0.000210,0.000000,0.000000,0.000000,1,1,0,1,20.545562,0,0,0,0
0.3021,,0.500462,0.500462,0.500477,-0.000413,0.000000,0.000000,0.000000,1,1,0,1,25.010496,0,0,0,0
0.3529,,0.500445,0.500445,0.500477,-0.000641,-0.001379,-0.001379,-8.271601,1,1,0,1,24.453826,-8,0,0,0
0.3828,,0.500409,0.500409,0.500466,-0.001013,-0.002214,-0.002214,-13.281260,1,1,0,1,32.848385,-13,0,0,0
0.3891,,0.500376,0.500376,0.500437,-0.001066,-0.002185,-0.002185,-13.109845,1,1,0,1,29.915602,-13,0,0,0
0.4357,,0.500326,0.500326,0.500388,-0.001989,-0.003137,-0.003137,-18.822716,1,1,0,1,22.802128,-19,0,0,0
0.4733,,0.500248,0.500248,0.500291,-0.002451,-0.003076,-0.003076,-18.454625,1,1,0,1,30.159362,-18,0,0,0
0.4847,,0.500169,0.500169,0.500214,-0.002191,-0.003027,-0.003027,-18.161254,1,1,0,1,37.525830,-18,0,0,0
0.5023,,0.500114,0.500114,0.500152,-0.002394,-0.003011,-0.003011,-18.064960,1,1,0,1,22.493799,-18,0,0,0
0.5441,,0.500031,0.500031,0.500089,-0.003279,-0.004495,-0.004495,-26.972264,1,1,0,1,23.468073,-27,0,0,0
0.5793,,0.499914,0.499914,0.499986,-0.004437,-0.005855,-0.005855,-35.129963,1,1,0,1,24.877776,-35,0,0,0
0.6037,,0.499779,0.499779,0.499847,-0.003960,-0.005175,-0.005175,-31.052377,1,1,0,1,35.145150,-31,0,0,0
0.6333,,0.499658,0.499658,0.499705,-0.004758,-0.005420,-0.005420,-32.520054,1,1,0,1,24.437486,-33,0,0,0
0.6634,,0.499453,0.499453,0.499523,-0.006480,-0.007906,-0.007906,-47.435540,1,1,0,1,29.613351,-47,0,0,0
0.7000,,0.499261,0.499261,0.499377,-0.006419,-0.008844,-0.008844,-53.065733,1,1,0,1,30.047352,-53,0,0,0
0.7251,,0.499048,0.499048,0.499094,-0.005935,-0.006354,-0.006354,-38.126627,1,1,0,1,36.648772,-38,0,0,0
0.7512,,0.498910,0.498910,0.498864,-0.005593,-0.003969,-0.003969,-23.814549,1,1,0,1,25.063762,-24,0,0,0
0.7808,,0.498662,0.498662,0.498689,-0.008683,-0.009781,-0.009781,-58.687800,1,1,0,1,26.178901,-59,0,0,0
0.8176,,0.498336,0.498336,0.498532,-0.010571,-0.015368,-0.015368,-92.205858,1,1,0,1,29.568005,-92,0,0,0
0.8496,,0.498038,0.498038,0.498211,-0.008575,-0.011548,-0.011548,-69.286174,1,1,0,1,36.811501,-69,0,0,0
0.8876,,0.497651,0.497651,0.497664,-0.011413,-0.010560,-0.010560,-63.360792,1,1,0,1,31.981303,-63,0,0,0
0.9259,,0.497228,0.497228,0.497306,-0.011174,-0.012944,-0.012944,-77.662906,1,1,0,1,37.982325,-78,0,0,0
0.9756,,0.496692,0.496692,0.496825,-0.013442,-0.016174,-0.016174,-97.045632,1,1,0,1,38.320623,-97,0,0,0
1.0017,,0.496193,0.496193,0.496205,-0.010721,-0.010403,-0.010403,-62.418960,1,1,0,1,49.674924,-62,0,0,0
1.0334,,0.495840,0.495840,0.495738,-0.012922,-0.010128,-0.010128,-60.769342,1,1,0,1,26.166002,-61,0,0,0
1.0602,,0.495472,0.495472,0.495475,-0.011911,-0.012713,-0.012713,-76.275991,1,1,0,1,31.621144,-76,0,0,0
1.0975,,0.494988,0.494988,0.495130,-0.016797,-0.020487,-0.020487,-122.921780,1,1,0,1,26.841734,-123,0,0,0
1.1240,,0.494374,0.494374,0.494672,-0.016544,-0.022816,-0.022816,-136.897914,1,1,0,1,37.254018,-137,0,0,0
1.1484,,0.493944,0.493944,0.494097,-0.016246,-0.017805,-0.017805,-106.829758,1,1,0,1,26.573244,-107,0,0,0
1.1797,,0.493498,0.493498,0.493556,-0.017908,-0.018092,-0.018092,-108.554645,1,1,0,1,24.346696,-109,0,0,0
