t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0165,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.355707,0,0,0,0
0.0332,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,21.276736,0,0,0,0
0.0581,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.704518,0,0,0,0
0.0900,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,25.880064,0,0,0,0
0.1103,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,21.327821,0,0,0,0
0.1351,,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.369866,0,0,0,0
0.1500,,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,1,1,0,1,24.254266,0,0,0,0
0.1705,,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,1,1,0,1,20.457568,0,0,0,0
0.1953,,0.000001,0.000001,0.000001,0.000002,0.000000,0.000000,0.000000,1,1,0,1,24.843719,0,0,0,0
0.2163,,0.000001,0.000001,0.000001,0.000006,0.000000,0.000000,0.000000,1,1,0,1,20.587171,0,0,0,0
0.2411,,0.000001,0.000001,0.000001,0.000010,0.000000,0.000000,0.000000,1,1,0,1,24.870619,0,0,0,0
0.2663,,0.000002,0.000002,0.000001,0.000020,0.000000,0.000000,0.000000,1,1,0,1,20.230294,0,0,0,0
0.2908,,0.000002,0.000002,0.000001,0.000022,0.000000,0.000000,0.000000,1,1,0,1,24.704402,0,0,0,0
0.3178,,0.000003,0.000003,0.000001,0.000056,0.000000,0.000000,0.000000,1,1,0,1,20.191303,0,0,0,0
0.3335,,0.000004,0.000004,0.000001,0.000044,0.000000,0.000000,0.000000,1,1,0,1,22.099474,0,0,0,0
0.3536,,0.000006,0.000006,0.000001,0.000064,0.000000,0.000000,0.000000,1,1,0,1,20.892700,0,0,0,0
0.3749,,0.000008,0.000008,0.000001,0.000083,0.000000,0.000000,0.000000,1,1,0,1,20.155539,0,0,0,0
0.4007,,0.000010,0.000010,0.000001,0.000121,0.000000,0.000000,0.000000,1,1,0,1,20.917733,0,0,0,0
0.4161,,0.000012,0.000012,0.000001,0.000073,0.000000,0.000000,0.000000,1,1,0,1,20.724226,0,0,0,0
0.4362,,0.000015,0.000015,0.000001,0.000156,0.000000,0.000000,0.000000,1,1,0,1,20.515856,0,0,0,0
0.4569,,0.000019,0.000019,0.000001,0.000161,0.000000,0.000000,0.000000,1,1,0,1,20.961866,0,0,0,0
0.4962,,0.000023,0.000023,0.000001,0.000163,0.000594,0.000594,3.562383,1,1,0,1,23.930919,4,0,0,0
0.5076,,0.000029,0.000029,0.000004,0.000249,0.000729,0.000729,4.376193,1,1,0,1,25.209415,4,0,0,0
0.5235,,0.000033,0.000033,0.000007,0.000192,0.000671,0.000671,4.028041,1,1,0,1,21.890781,4,0,0,0
0.5685,,0.000040,0.000040,0.000012,0.000269,0.000808,0.000808,4.845262,1,1,0,1,25.032915,5,0,0,0
0.5884,,0.000052,0.000052,0.000030,0.000425,0.000777,0.000777,4.660469,1,1,0,1,25.369532,5,0,0,0
0.6195,,0.000058,0.000058,0.000043,0.000310,0.000000,0.000000,0.000000,1,1,0,1,20.211933,0,0,0,0
0.6256,,0.000066,0.000066,0.000064,0.000274,0.000000,0.000000,0.000000,1,1,0,1,30.855216,0,0,0,0
0.6469,,0.000077,0.000077,0.000064,0.000466,0.000000,0.000000,0.000000,1,1,0,1,21.912407,0,0,0,0
0.6924,,0.000087,0.000087,0.000064,0.000484,0.001007,0.001007,6.042739,1,1,0,1,20.205436,6,0,0,0
0.7371,,0.000109,0.000109,0.000074,0.000673,0.001400,0.001400,8.397951,1,1,0,1,30.823037,8,0,0,0
0.7672,,0.000132,0.000132,0.000113,0.000533,0.000000,0.000000,0.000000,1,1,0,1,44.645277,0,0,0,0
0.7771,,0.000157,0.000157,0.000144,0.000771,0.000000,0.000000,0.000000,1,1,0,1,30.076793,0,0,0,0
0.8124,,0.000168,0.000168,0.000144,0.000615,0.001174,0.001174,7.041931,1,1,0,1,20.144128,7,0,0,0
0.8474,,0.000193,0.000193,0.000164,0.000916,0.001490,0.001490,8.939562,1,1,0,1,25.078377,9,0,0,0
0.8824,,0.000225,0.000225,0.000207,0.000913,0.000000,0.000000,0.000000,1,1,0,1,34.972227,0,0,0,0
0.8920,,0.000260,0.000260,0.000244,0.000987,0.000000,0.000000,0.000000,1,1,0,1,34.975198,0,0,0,0
0.9323,,0.000282,0.000282,0.000244,0.000921,0.001802,0.001802,10.810277,1,1,0,1,23.887357,11,0,0,0
0.9620,,0.000310,0.000310,0.000246,0.001063,0.002449,0.002449,14.694437,1,1,0,1,26.074583,15,0,0,0
0.9872,,0.000347,0.000347,0.000298,0.001205,0.001969,0.001969,11.813213,1,1,0,1,29.658591,12,0,0,0
1.0170,,0.000387,0.000387,0.000363,0.001492,0.001704,0.001704,10.222315,1,1,0,1,25.259665,10,0,0,0
1.0476,,0.000429,0.000429,0.000425,0.001437,0.001366,0.001366,8.196891,1,1,0,1,29.737860,8,0,0,0
1.0781,,0.000474,0.000474,0.000460,0.001471,0.001791,0.001791,10.746769,1,1,0,1,30.576320,11,0,0,0
1.1184,,0.000522,0.000522,0.000502,0.001555,0.001963,0.001963,11.778114,1,1,0,1,30.581205,12,0,0,0
1.1539,,0.000610,0.000610,0.000601,0.002041,0.002140,0.002140,12.837158,1,1,0,1,40.317731,13,0,0,0
1.1837,,0.000657,0.000657,0.000650,0.001468,0.001578,0.001578,9.468791,1,1,0,1,35.407229,9,0,0,0
1.2124,,0.000716,0.000716,0.000722,0.001885,0.001689,0.001689,10.134497,1,1,0,1,29.808766,10,0,0,0
1.2422,,0.000768,0.000768,0.000757,0.001826,0.002146,0.002146,12.873130,1,1,0,1,28.708981,13,0,0,0
1.2773,,0.000856,0.000856,0.000824,0.002730,0.003458,0.003458,20.747552,1,1,0,1,29.812810,21,0,0,0
1.3135,,0.000926,0.000926,0.000896,0.002145,0.002667,0.002667,16.003947,1,1,0,1,35.125805,16,0,0,0
1.3250,,0.001013,0.001013,0.000995,0.002340,0.002595,0.002595,15.569308,1,1,0,1,36.180826,16,0,0,0
1.3649,,0.001038,0.001038,0.001063,0.001341,0.000507,0.000507,3.042447,1,1,0,1,23.469448,3,0,0,0
1.4013,,0.001118,0.001118,0.001115,0.002541,0.002798,0.002798,16.789839,1,1,0,1,27.926218,17,0,0,0
1.4304,,0.001229,0.001229,0.001168,0.002958,0.004421,0.004421,26.526547,1,1,0,1,36.464486,27,0,0,0
1.4603,,0.001318,0.001318,0.001260,0.003027,0.004027,0.004027,24.160975,1,1,0,1,28.998381,24,0,0,0
1.4941,,0.001426,0.001426,0.001409,0.003488,0.003496,0.003496,20.974888,1,1,0,1,29.969746,21,0,0,0
1.5192,,0.001506,0.001506,0.001503,0.002605,0.002568,0.002568,15.405059,1,1,0,1,33.752381,15,0,0,0
1.5493,,0.001623,0.001623,0.001611,0.004264,0.004580,0.004580,27.477098,1,1,0,1,25.110320,27,0,0,0
1.5708,,0.001676,0.001676,0.001666,0.002235,0.002373,0.002373,14.240494,1,1,0,1,30.138258,14,0,0,0
1.5987,,0.001783,0.001783,0.001778,0.004450,0.004500,0.004500,26.998053,1,1,0,1,21.447232,27,0,0,0
1.6283,,0.001894,0.001894,0.001842,0.004082,0.005388,0.005388,32.328125,1,1,0,1,27.969836,32,0,0,0
1.6533,,0.002010,0.002010,0.002003,0.003958,0.003766,0.003766,22.595150,1,1,0,1,29.518141,23,0,0,0
1.6794,,0.002090,0.002090,0.002112,0.003341,0.002686,0.002686,16.116579,1,1,0,1,25.019757,16,0,0,0
1.7085,,0.002193,0.002193,0.002213,0.003808,0.003453,0.003453,20.717260,1,1,0,1,26.103734,21,0,0,0
1.7330,,0.002341,0.002341,0.002308,0.004849,0.005860,0.005860,35.158426,1,1,0,1,29.097759,35,0,0,0
1.7732,,0.002496,0.002496,0.002439,0.006005,0.007254,0.007254,43.524399,1,1,0,1,24.608964,44,0,0,0
1.7983,,0.002611,0.002611,0.002624,0.003485,0.002856,0.002856,17.135990,1,1,0,1,40.114688,17,0,0,0
1.8195,,0.002705,0.002705,0.002810,0.003690,0.000976,0.000976,5.856054,1,1,0,1,25.109918,6,0,0,0
1.8441,,0.002825,0.002825,0.002871,0.005288,0.005076,0.005076,30.457075,1,1,0,1,21.165822,30,0,0,0
1.8727,,0.002949,0.002949,0.002920,0.005070,0.006244,0.006244,37.461046,1,1,0,1,24.668504,37,0,0,0
1.9027,,0.003128,0.003128,0.003050,0.006021,0.007806,0.007806,46.833133,1,1,0,1,28.570397,47,0,0,0
1.9227,,0.003259,0.003259,0.003232,0.004721,0.004843,0.004843,29.057542,1,1,0,1,29.985202,29,0,0,0
1.9531,,0.003395,0.003395,0.003389,0.006346,0.006201,0.006201,37.208990,1,1,0,1,20.027694,37,0,0,0
1.9929,,0.003647,0.003647,0.003567,0.007906,0.009881,0.009881,59.284528,1,1,0,1,30.399402,59,0,0,0
2.0194,,0.003792,0.003792,0.003836,0.004497,0.003018,0.003018,18.106371,1,1,0,1,39.785082,18,0,0,0
2.0582,,0.003940,0.003940,0.004049,0.005390,0.002910,0.002910,17.462736,1,1,0,1,26.465283,17,0,0,0
2.0879,,0.004186,0.004186,0.004200,0.006129,0.006400,0.006400,38.400591,1,1,0,1,38.827753,38,0,0,0
2.1181,,0.004375,0.004375,0.004273,0.006341,0.009052,0.009052,54.310261,1,1,0,1,29.709538,54,0,0,0
2.1598,,0.004571,0.004571,0.004470,0.006438,0.008250,0.008250,49.499628,1,1,0,1,30.210516,49,0,0,0
2.1813,,0.004771,0.004771,0.004834,0.005135,0.003131,0.003131,18.786358,1,1,0,1,41.696892,19,0,0,0
2.2059,,0.004908,0.004908,0.005004,0.006125,0.004073,0.004073,24.435830,1,1,0,1,21.449353,24,0,0,0
2.2253,,0.005117,0.005117,0.005082,0.008037,0.009841,0.009841,59.044843,1,1,0,1,24.605859,59,0,0,0
2.2691,,0.005369,0.005369,0.005232,0.009953,0.013347,0.013347,80.081867,1,1,0,1,24.093054,80,0,0,0
2.2939,,0.005590,0.005590,0.005589,0.006518,0.005787,0.005787,34.724920,1,1,0,1,39.115413,35,0,0,0
2.3183,,0.005741,0.005741,0.005919,0.006165,0.001360,0.001360,8.160432,1,1,0,1,24.795173,8,0,0,0
2.3529,,0.006010,0.006010,0.006078,0.010062,0.009856,0.009856,59.136477,1,1,0,1,24.430902,59,0,0,0
