t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0347,,0.571785,0.571785,0.571785,-0.127173,-0.127171,-0.016262,-97.573594,1,1,0,1,20.327832,-98,0,0,0
0.0647,,0.571785,0.571785,0.571781,-0.025435,-0.025351,-0.025351,-152.106426,1,1,0,1,34.028489,-152,0,0,0
0.0987,,0.571785,0.571785,0.571314,-0.005087,0.006829,-0.001392,-8.353521,1,1,0,1,29.948522,-8,0,0,0
0.1269,,0.571785,0.571785,0.570483,-0.001018,0.027778,0.025865,155.192895,1,1,0,1,34.072170,155,0,0,0
0.1496,,0.571785,0.571785,0.570236,-0.000204,0.029603,0.029603,177.618668,1,1,0,1,28.145813,178,0,0,0
0.1773,,0.571785,0.571785,0.570376,-0.000044,0.023951,0.023951,143.704872,1,1,0,1,22.709924,144,0,0,0
0.1990,,0.571784,0.571784,0.570891,-0.000013,0.011974,0.011974,71.846277,1,1,0,1,27.726526,72,0,0,0
0.2362,,0.571784,0.571784,0.571601,-0.000013,-0.003902,-0.003902,-23.414402,1,1,0,1,21.701321,-23,0,0,0
0.2593,,0.571784,0.571784,0.571931,-0.000014,-0.004610,-0.004610,-27.657070,1,1,0,1,37.226372,-28,0,0,0
0.2831,,0.571783,0.571783,0.571962,-0.000042,-0.003580,-0.003580,-21.480364,1,1,0,1,23.093317,-21,0,0,0
0.3187,,0.571781,0.571781,0.571851,-0.000076,-0.000346,-0.000346,-2.074722,1,1,0,1,23.752267,-2,0,0,0
0.3475,,0.571777,0.571777,0.571755,-0.000089,0.000891,0.000891,5.348976,1,1,0,1,35.600586,5,0,0,0
0.3711,,0.571773,0.571773,0.571755,-0.000149,0.000000,0.000000,0.000000,1,1,0,1,28.830085,0,0,0,0
0.3761,,0.571769,0.571769,0.571758,-0.000152,0.000000,0.000000,0.000000,1,1,0,1,23.560780,0,0,0,0
0.4000,,0.571762,0.571762,0.571758,-0.000289,0.000000,0.000000,0.000000,1,1,0,1,22.862268,0,0,0,0
0.4278,,0.571752,0.571752,0.571758,-0.000397,0.000000,0.000000,0.000000,1,1,0,1,22.092787,0,0,0,0
0.4505,,0.571745,0.571745,0.571758,-0.000307,0.000000,0.000000,0.000000,1,1,0,1,23.402304,0,0,0,0
0.4898,,0.571735,0.571735,0.571758,-0.000422,-0.000924,-0.000924,-5.545851,1,1,0,1,22.583826,-6,0,0,0
0.5013,,0.571724,0.571724,0.571754,-0.000423,-0.001044,-0.001044,-6.263077,1,1,0,1,27.815352,-6,0,0,0
0.5356,,0.571710,0.571710,0.571740,-0.000568,-0.001107,-0.001107,-6.643496,1,1,0,1,22.305201,-7,0,0,0
0.5411,,0.571695,0.571695,0.571723,-0.000634,-0.001130,-0.001130,-6.777031,1,1,0,1,23.488970,-7,0,0,0
0.5632,,0.571678,0.571678,0.571704,-0.000756,-0.001203,-0.001203,-7.216205,1,1,0,1,21.860609,-7,0,0,0
0.6021,,0.571658,0.571658,0.571684,-0.000829,-0.001277,-0.001277,-7.661542,1,1,0,1,22.684072,-8,0,0,0
