t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0065,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,22.240392,0,0,0,0
0.0313,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.918310,0,0,0,0
0.0518,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.432062,0,0,0,0
0.0814,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.825914,0,0,0,0
0.1066,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.072740,0,0,0,0
0.1113,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.182271,0,0,0,0
0.1467,,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,24.672293,0,0,0,0
0.1612,,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,24.920835,0,0,0,0
0.1914,,0.000000,0.000000,-0.000000,0.000003,0.000000,0.000000,0.000000,1,1,0,1,21.905117,0,0,0,0
0.2183,,0.000000,0.000000,-0.000000,0.000005,0.000000,0.000000,0.000000,1,1,0,1,23.072557,0,0,0,0
0.2365,,0.000000,0.000000,-0.000000,0.000007,0.000000,0.000000,0.000000,1,1,0,1,20.686344,0,0,0,0
0.2516,,0.000001,0.000001,-0.000000,0.000008,0.000000,0.000000,0.000000,1,1,0,1,21.205775,0,0,0,0
0.2766,,0.000001,0.000001,-0.000000,0.000017,0.000000,0.000000,0.000000,1,1,0,1,23.273182,0,0,0,0
0.3017,,0.000002,0.000002,-0.000000,0.000027,0.000000,0.000000,0.000000,1,1,0,1,24.856104,0,0,0,0
0.3315,,0.000003,0.000003,0.000000,0.000058,0.000000,0.000000,0.000000,1,1,0,1,20.220318,0,0,0,0
0.3366,,0.000003,0.000003,-0.000000,0.000022,0.000000,0.000000,0.000000,1,1,0,1,20.048200,0,0,0,0
0.3768,,0.000006,0.000006,-0.000000,0.000092,0.000000,0.000000,0.000000,1,1,0,1,25.141377,0,0,0,0
