t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0394,,0.435233,0.435233,0.435233,0.059683,0.059683,0.017732,106.391184,1,1,0,1,22.164830,106,0,0,0
0.0824,,0.435233,0.435233,0.435301,0.011937,0.010233,0.010233,61.396250,1,1,0,1,32.409036,61,0,0,0
0.1196,,0.435233,0.435233,0.435931,0.002387,-0.013400,-0.013400,-80.402378,1,1,0,1,42.971498,-80,0,0,0
0.1488,,0.435233,0.435233,0.436265,0.000477,-0.020097,-0.020097,-120.583580,1,1,0,1,37.144804,-121,0,0,0
0.1816,,0.435233,0.435233,0.436066,0.000095,-0.013411,-0.013411,-80.465731,1,1,0,1,29.278394,-80,0,0,0
0.2199,,0.435232,0.435232,0.435345,0.000012,0.002823,0.002823,16.937481,1,1,0,1,32.747037,17,0,0,0
0.2583,,0.435231,0.435231,0.434899,-0.000029,0.008485,0.008485,50.908757,1,1,0,1,38.346139,51,0,0,0
0.2861,,0.435227,0.435227,0.434982,-0.000081,0.003838,0.003838,23.030824,1,1,0,1,38.364626,23,0,0,0
0.3240,,0.435221,0.435221,0.435207,-0.000180,0.000000,0.000000,0.000000,1,1,0,1,27.795941,0,0,0,0
0.3589,,0.435205,0.435205,0.435308,-0.000377,-0.002913,-0.002913,-17.479366,1,1,0,1,37.930616,-17,0,0,0
0.3850,,0.435189,0.435189,0.435293,-0.000458,-0.002336,-0.002336,-14.016591,1,1,0,1,34.876124,-14,0,0,0
0.4122,,0.435160,0.435160,0.435242,-0.000955,-0.002247,-0.002247,-13.480517,1,1,0,1,26.493588,-13,0,0,0
0.4502,,0.435130,0.435130,0.435192,-0.001082,-0.002024,-0.002024,-12.141202,1,1,0,1,26.797982,-12,0,0,0
0.5009,,0.435049,0.435049,0.435105,-0.001917,-0.002890,-0.002890,-17.342054,1,1,0,1,38.001786,-17,0,0,0
0.5361,,0.434968,0.434968,0.435024,-0.001665,-0.002668,-0.002668,-16.005317,1,1,0,1,50.698361,-16,0,0,0
0.5469,,0.434886,0.434886,0.434922,-0.002208,-0.002730,-0.002730,-16.378236,1,1,0,1,35.179235,-16,0,0,0
0.6037,,0.434789,0.434789,0.434826,-0.003853,-0.004528,-0.004528,-27.167053,1,1,0,1,22.694260,-27,0,0,0
0.6322,,0.434677,0.434677,0.434728,-0.002761,-0.003745,-0.003745,-22.468783,1,1,0,1,44.967994,-22,0,0,0
0.6712,,0.434603,0.434603,0.434603,-0.002651,-0.002267,-0.002267,-13.604618,1,1,0,1,28.437133,-14,0,0,0
0.7023,,0.434436,0.434436,0.434477,-0.003946,-0.004920,-0.004920,-29.518214,1,1,0,1,39.045047,-30,0,0,0
0.7455,,0.434245,0.434245,0.434367,-0.005699,-0.008468,-0.008468,-50.810714,1,1,0,1,31.077782,-51,0,0,0
0.7830,,0.433952,0.433952,0.434049,-0.006561,-0.008165,-0.008165,-48.990604,1,1,0,1,43.219664,-49,0,0,0
0.8239,,0.433746,0.433746,0.433771,-0.005706,-0.005725,-0.005725,-34.348605,1,1,0,1,37.500174,-34,0,0,0
0.8583,,0.433522,0.433522,0.433497,-0.005527,-0.004809,-0.004809,-28.854353,1,1,0,1,40.835642,-29,0,0,0
0.8838,,0.433280,0.433280,0.433345,-0.006730,-0.008455,-0.008455,-50.732371,1,1,0,1,34.402525,-51,0,0,0
0.9148,,0.433074,0.433074,0.433211,-0.007825,-0.010933,-0.010933,-65.595295,1,1,0,1,25.500344,-66,0,0,0
0.9526,,0.432685,0.432685,0.432799,-0.011607,-0.013510,-0.013510,-81.061491,1,1,0,1,31.015167,-81,0,0,0
0.9779,,0.432446,0.432446,0.432500,-0.007362,-0.007975,-0.007975,-47.850917,1,1,0,1,37.825694,-48,0,0,0
0.9844,,0.432197,0.432197,0.432165,-0.009361,-0.008053,-0.008053,-48.318984,1,1,0,1,25.333633,-48,0,0,0
1.0239,,0.431935,0.431935,0.431980,-0.010628,-0.012130,-0.012130,-72.778377,1,1,0,1,23.865064,-73,0,0,0
1.0690,,0.431593,0.431593,0.431713,-0.014503,-0.017427,-0.017427,-104.562238,1,1,0,1,22.125478,-105,0,0,0
1.0966,,0.431379,0.431379,0.431244,-0.006695,-0.003019,-0.003019,-18.116890,1,1,0,1,45.063929,-18,0,0,0
1.1232,,0.431009,0.431009,0.430763,-0.012055,-0.006742,-0.006742,-40.454553,1,1,0,1,27.615220,-40,0,0,0
1.1525,,0.430701,0.430701,0.430606,-0.011690,-0.011229,-0.011229,-67.374771,1,1,0,1,26.557849,-67,0,0,0
1.1792,,0.430383,0.430383,0.430407,-0.011030,-0.012369,-0.012369,-74.213613,1,1,0,1,29.320575,-74,0,0,0
1.2113,,0.430137,0.430137,0.430107,-0.009552,-0.008556,-0.008556,-51.337852,1,1,0,1,26.757968,-51,0,0,0
1.2373,,0.429715,0.429715,0.429748,-0.012448,-0.013483,-0.013483,-80.896861,1,1,0,1,32.046724,-81,0,0,0
1.2592,,0.429366,0.429366,0.429515,-0.013230,-0.016878,-0.016878,-101.268150,1,1,0,1,25.977133,-101,0,0,0
1.2948,,0.429008,0.429008,0.429209,-0.015704,-0.019856,-0.019856,-119.134270,1,1,0,1,21.949756,-119,0,0,0
1.3201,,0.428547,0.428547,0.428582,-0.013506,-0.013107,-0.013107,-78.641981,1,1,0,1,35.563217,-79,0,0,0
1.3577,,0.428073,0.428073,0.428018,-0.017685,-0.015927,-0.015927,-95.561675,1,1,0,1,25.338694,-96,0,0,0
1.3879,,0.427486,0.427486,0.427493,-0.016036,-0.016531,-0.016531,-99.186805,1,1,0,1,37.556928,-99,0,0,0
1.4253,,0.427085,0.427085,0.427024,-0.013819,-0.012238,-0.012238,-73.430261,1,1,0,1,30.238443,-73,0,0,0
1.4501,,0.426676,0.426676,0.426518,-0.011510,-0.008084,-0.008084,-48.506025,1,1,0,1,37.374606,-49,0,0,0
1.4881,,0.426050,0.426050,0.426185,-0.022514,-0.027559,-0.027559,-165.355743,1,1,0,1,24.783859,-165,0,0,0
1.5259,,0.425409,0.425409,0.425827,-0.017996,-0.027159,-0.027159,-162.956194,1,1,0,1,37.996332,-163,0,0,0
1.5614,,0.424865,0.424865,0.424855,-0.015097,-0.012435,-0.012435,-74.607094,1,1,0,1,37.866093,-75,0,0,0
1.6006,,0.424312,0.424312,0.423897,-0.015489,-0.005491,-0.005491,-32.947034,1,1,0,1,35.455211,-33,0,0,0
1.6300,,0.423752,0.423752,0.423514,-0.014536,-0.011245,-0.011245,-67.470146,1,1,0,1,39.181257,-67,0,0,0
1.6712,,0.423299,0.423299,0.423346,-0.015218,-0.018187,-0.018187,-109.119033,1,1,0,1,29.437750,-109,0,0,0
1.7040,,0.422613,0.422613,0.422823,-0.016386,-0.021053,-0.021053,-126.318754,1,1,0,1,41.162257,-126,0,0,0
1.7306,,0.422151,0.422151,0.422308,-0.014515,-0.016989,-0.016989,-101.933912,1,1,0,1,32.864898,-102,0,0,0
1.7673,,0.421570,0.421570,0.421671,-0.020380,-0.021727,-0.021727,-130.362375,1,1,0,1,26.583351,-130,0,0,0
1.8016,,0.421103,0.421103,0.421113,-0.014273,-0.013904,-0.013904,-83.422389,1,1,0,1,36.633382,-83,0,0,0
1.8294,,0.420517,0.420517,0.420400,-0.016517,-0.013589,-0.013589,-81.532674,1,1,0,1,34.305076,-82,0,0,0
1.8692,,0.419812,0.419812,0.420023,-0.023578,-0.029966,-0.029966,-179.794094,1,1,0,1,27.816829,-180,0,0,0
1.9035,,0.419342,0.419342,0.419487,-0.014175,-0.016420,-0.016420,-98.518796,1,1,0,1,39.784007,-99,0,0,0
1.9301,,0.418754,0.418754,0.418587,-0.016529,-0.011515,-0.011515,-69.088006,1,1,0,1,34.329118,-69,0,0,0
1.9683,,0.418285,0.418285,0.418091,-0.017401,-0.013693,-0.013693,-82.159716,1,1,0,1,26.632394,-82,0,0,0
1.9962,,0.417700,0.417700,0.417655,-0.015724,-0.015750,-0.015750,-94.499512,1,1,0,1,38.200502,-94,0,0,0
2.0307,,0.417235,0.417235,0.417269,-0.016524,-0.017771,-0.017771,-106.628502,1,1,0,1,27.841070,-107,0,0,0
2.0702,,0.416656,0.416656,0.416579,-0.016700,-0.014598,-0.014598,-87.586932,1,1,0,1,34.557015,-88,0,0,0
2.1019,,0.415968,0.415968,0.415939,-0.017269,-0.017005,-0.017005,-102.030950,1,1,0,1,39.526194,-102,0,0,0
2.1360,,0.415514,0.415514,0.415534,-0.014924,-0.015638,-0.015638,-93.829959,1,1,0,1,31.684569,-94,0,0,0
2.1722,,0.414840,0.414840,0.414887,-0.018811,-0.019816,-0.019816,-118.893157,1,1,0,1,34.049207,-119,0,0,0
2.2096,,0.414397,0.414397,0.414408,-0.013543,-0.013532,-0.013532,-81.191989,1,1,0,1,36.248966,-81,0,0,0
2.2446,,0.413742,0.413742,0.413584,-0.016711,-0.012860,-0.012860,-77.157998,1,1,0,1,37.412040,-77,0,0,0
2.2824,,0.413206,0.413206,0.413203,-0.015610,-0.016525,-0.016525,-99.150457,1,1,0,1,34.932345,-99,0,0,0
2.3155,,0.412785,0.412785,0.412726,-0.012032,-0.010649,-0.010649,-63.891163,1,1,0,1,37.831282,-64,0,0,0
2.3500,,0.412166,0.412166,0.412134,-0.017361,-0.016973,-0.016973,-101.837713,1,1,0,1,33.123930,-102,0,0,0
2.3781,,0.411762,0.411762,0.411831,-0.012839,-0.014715,-0.014715,-88.291883,1,1,0,1,34.473969,-88,0,0,0
2.3999,,0.411465,0.411465,0.411363,-0.011040,-0.007875,-0.007875,-47.249894,1,1,0,1,28.108032,-47,0,0,0
2.4333,,0.411171,0.411171,0.411045,-0.012973,-0.010450,-0.010450,-62.698179,1,1,0,1,21.786004,-63,0,0,0
2.4582,,0.410883,0.410883,0.410735,-0.009496,-0.006691,-0.006691,-40.148013,1,1,0,1,33.439720,-40,0,0,0
2.4934,,0.410506,0.410506,0.410482,-0.014044,-0.014705,-0.014705,-88.229790,1,1,0,1,24.842173,-88,0,0,0
2.5157,,0.410138,0.410138,0.410229,-0.011160,-0.013531,-0.013531,-81.188952,1,1,0,1,35.274970,-81,0,0,0
2.5455,,0.409779,0.409779,0.409817,-0.015137,-0.015297,-0.015297,-91.783628,1,1,0,1,22.257453,-92,0,0,0
2.5815,,0.409343,0.409343,0.409399,-0.014707,-0.015846,-0.015846,-95.075525,1,1,0,1,29.824356,-95,0,0,0
2.6202,,0.409006,0.409006,0.408811,-0.010438,-0.005399,-0.005399,-32.393057,1,1,0,1,35.990268,-32,0,0,0
2.6436,,0.408679,0.408679,0.408335,-0.008858,-0.001829,-0.001829,-10.973810,1,1,0,1,38.659560,-11,0,0,0
2.6754,,0.408362,0.408362,0.408171,-0.012594,-0.010586,-0.010586,-63.515088,1,1,0,1,23.419104,-64,0,0,0
2.7023,,0.408056,0.408056,0.408123,-0.010232,-0.013226,-0.013226,-79.356516,1,1,0,1,31.760770,-79,0,0,0
2.7320,,0.407688,0.407688,0.407763,-0.012954,-0.014362,-0.014362,-86.174738,1,1,0,1,26.961871,-86,0,0,0
2.7543,,0.407478,0.407478,0.407431,-0.008246,-0.006495,-0.006495,-38.971723,1,1,0,1,29.675542,-39,0,0,0
2.7828,,0.407303,0.407303,0.407116,-0.007948,-0.003211,-0.003211,-19.265006,1,1,0,1,22.296783,-19,0,0,0
2.8048,,0.407272,0.407272,0.406930,-0.002456,0.004887,0.004887,29.324309,1,1,0,1,28.491027,29,0,0,0
2.8250,,0.407396,0.407396,0.406867,0.004017,0.015418,0.015418,92.507461,1,1,0,1,22.017911,93,0,0,0
2.8471,,0.407558,0.407558,0.406920,0.007243,0.019923,0.019923,119.540961,1,1,0,1,20.162469,120,0,0,0
2.8700,,0.407994,0.407994,0.407188,0.017205,0.033376,0.033376,200.255638,1,1,0,1,22.147102,200,0,0,0
2.8954,,0.408391,0.408391,0.407647,0.017298,0.030107,0.030107,180.644674,1,1,0,1,22.909347,181,0,0,0
2.9282,,0.408914,0.408914,0.408381,0.019954,0.027719,0.027719,166.312981,1,1,0,1,25.342800,166,0,0,0
2.9656,,0.409578,0.409578,0.409403,0.020174,0.020915,0.020915,125.491420,1,1,0,1,32.819875,125,0,0,0
2.9903,,0.410333,0.410333,0.410340,0.020195,0.018993,0.018993,113.959138,1,1,0,1,37.387599,114,0,0,0
3.0187,,0.410685,0.410685,0.410919,0.015454,0.009223,0.009223,55.340538,1,1,0,1,24.678029,55,0,0,0
3.0448,,0.411139,0.411139,0.411372,0.015851,0.011669,0.011669,70.015622,1,1,0,1,28.477539,70,0,0,0
3.0668,,0.411526,0.411526,0.411673,0.015051,0.013140,0.013140,78.840682,1,1,0,1,26.053740,79,0,0,0
3.0968,,0.411814,0.411814,0.411916,0.013456,0.012061,0.012061,72.367394,1,1,0,1,22.026924,72,0,0,0
3.1243,,0.412057,0.412057,0.412324,0.009177,0.003140,0.003140,18.839609,1,1,0,1,29.956637,19,0,0,0
3.1460,,0.412427,0.412427,0.412612,0.012598,0.009916,0.009916,59.495097,1,1,0,1,27.493702,59,0,0,0
3.1731,,0.412578,0.412578,0.412675,0.008080,0.007244,0.007244,43.466918,1,1,0,1,21.816946,43,0,0,0
3.1988,,0.412758,0.412758,0.412916,0.006928,0.003575,0.003575,21.452608,1,1,0,1,27.039786,21,0,0,0
3.2246,,0.412889,0.412889,0.413086,0.005477,0.001614,0.001614,9.682906,1,1,0,1,25.680204,10,0,0,0
3.2509,,0.413000,0.413000,0.413165,0.004538,0.001850,0.001850,11.102766,1,1,0,1,25.831030,11,0,0,0
3.2728,,0.413099,0.413099,0.413207,0.003907,0.002439,0.002439,14.633308,1,1,0,1,26.305283,15,0,0,0
3.2990,,0.413165,0.413165,0.413263,0.003190,0.001524,0.001524,9.143569,1,1,0,1,21.852190,9,0,0,0
3.3294,,0.413269,0.413269,0.413317,0.003831,0.003397,0.003397,20.383152,1,1,0,1,26.187300,20,0,0,0
3.3556,,0.413346,0.413346,0.413357,0.002792,0.002868,0.002868,17.205681,1,1,0,1,30.411388,17,0,0,0
3.3856,,0.413431,0.413431,0.413451,0.003157,0.002718,0.002718,16.306477,1,1,0,1,26.191618,16,0,0,0
3.4109,,0.413527,0.413527,0.413536,0.003188,0.003124,0.003124,18.745653,1,1,0,1,30.033423,19,0,0,0
3.4347,,0.413621,0.413621,0.413611,0.003585,0.003904,0.003904,23.425357,1,1,0,1,25.319941,23,0,0,0
3.4623,,0.413723,0.413723,0.413695,0.004161,0.004828,0.004828,28.966848,1,1,0,1,23.797079,29,0,0,0
3.4866,,0.413847,0.413847,0.413802,0.004430,0.005389,0.005389,32.331586,1,1,0,1,27.615956,32,0,0,0
3.4943,,0.413961,0.413961,0.413919,0.004630,0.005342,0.005342,32.053886,1,1,0,1,24.229313,32,0,0,0
3.5397,,0.414062,0.414062,0.414055,0.004084,0.003906,0.003906,23.433178,1,1,0,1,25.634240,23,0,0,0
3.5628,,0.414289,0.414289,0.414203,0.007425,0.009611,0.009611,57.668961,1,1,0,1,27.523385,58,0,0,0
3.5851,,0.414447,0.414447,0.414285,0.006974,0.010618,0.010618,63.708413,1,1,0,1,23.058665,64,0,0,0
3.6078,,0.414603,0.414603,0.414494,0.006996,0.008436,0.008436,50.613138,1,1,0,1,22.287048,51,0,0,0
3.6380,,0.414795,0.414795,0.414723,0.008141,0.009070,0.009070,54.417624,1,1,0,1,22.698710,54,0,0,0
3.6632,,0.414995,0.414995,0.414998,0.006924,0.006313,0.006313,37.875496,1,1,0,1,30.205724,38,0,0,0
3.6867,,0.415296,0.415296,0.415208,0.010959,0.013336,0.013336,80.018015,1,1,0,1,25.169933,80,0,0,0
3.7143,,0.415539,0.415539,0.415382,0.010476,0.013963,0.013963,83.777522,1,1,0,1,23.509523,84,0,0,0
3.7352,,0.415757,0.415757,0.415722,0.008406,0.008076,0.008076,48.454049,1,1,0,1,27.630177,48,0,0,0
3.7617,,0.415963,0.415963,0.416017,0.009574,0.007657,0.007657,45.942200,1,1,0,1,20.889571,46,0,0,0
3.7819,,0.416260,0.416260,0.416246,0.010851,0.011668,0.011668,70.010738,1,1,0,1,26.560700,70,0,0,0
3.8087,,0.416603,0.416603,0.416401,0.015773,0.021476,0.021476,128.858179,1,1,0,1,20.188480,129,0,0,0
3.8305,,0.416880,0.416880,0.416734,0.011409,0.013556,0.013556,81.334987,1,1,0,1,26.792998,81,0,0,0
3.8540,,0.417231,0.417231,0.417157,0.015225,0.015836,0.015836,95.016541,1,1,0,1,21.731165,95,0,0,0
3.8758,,0.417483,0.417483,0.417525,0.011622,0.009791,0.009791,58.746930,1,1,0,1,23.500717,59,0,0,0
3.9070,,0.417926,0.417926,0.417930,0.018499,0.018804,0.018804,112.822337,1,1,0,1,21.878363,113,0,0,0
3.9296,,0.418195,0.418195,0.418210,0.010607,0.010252,0.010252,61.513263,1,1,0,1,31.138872,62,0,0,0
3.9554,,0.418507,0.418507,0.418631,0.013159,0.009849,0.009849,59.095892,1,1,0,1,22.617108,59,0,0,0
3.9865,,0.418900,0.418900,0.418910,0.014859,0.015672,0.015672,94.031644,1,1,0,1,25.773042,94,0,0,0
4.0079,,0.419491,0.419491,0.419245,0.018160,0.024384,0.024384,146.302210,1,1,0,1,31.088429,146,0,0,0
4.0318,,0.419843,0.419843,0.419620,0.016795,0.020574,0.020574,123.444550,1,1,0,1,21.427495,123,0,0,0
4.0588,,0.420226,0.420226,0.420166,0.016188,0.015773,0.015773,94.636376,1,1,0,1,23.886522,95,0,0,0
4.0834,,0.420625,0.420625,0.420696,0.015054,0.012720,0.012720,76.321017,1,1,0,1,27.000640,76,0,0,0
4.1086,,0.421078,0.421078,0.421073,0.017754,0.018530,0.018530,111.182895,1,1,0,1,24.590399,111,0,0,0
4.1319,,0.421502,0.421502,0.421404,0.016977,0.019539,0.019539,117.231702,1,1,0,1,25.219850,117,0,0,0
4.1564,,0.421867,0.421867,0.421834,0.015920,0.015892,0.015892,95.352501,1,1,0,1,23.317537,95,0,0,0
4.1820,,0.422323,0.422323,0.422326,0.018063,0.017687,0.017687,106.120952,1,1,0,1,24.553182,106,0,0,0
4.2091,,0.422775,0.422775,0.422705,0.017752,0.019652,0.019652,117.910389,1,1,0,1,25.574949,118,0,0,0
4.2340,,0.423140,0.423140,0.423195,0.014299,0.012275,0.012275,73.648231,1,1,0,1,27.118771,74,0,0,0
4.2608,,0.423694,0.423694,0.423698,0.020708,0.021083,0.021083,126.500946,1,1,0,1,24.849155,127,0,0,0
4.2921,,0.424177,0.424177,0.424031,0.018520,0.022369,0.022369,134.211954,1,1,0,1,26.858697,134,0,0,0
4.3133,,0.424751,0.424751,0.424708,0.018406,0.018462,0.018462,110.770538,1,1,0,1,31.240775,111,0,0,0
4.3339,,0.425108,0.425108,0.425155,0.017159,0.015348,0.015348,92.089799,1,1,0,1,21.166195,92,0,0,0
