t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
2.1924,ARMED,0.000000,0.000000,0.000000,,,,,0,1,0,1,20.142682,0,0,0,30
2.2134,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,21.209342,0,0,0,0
2.2331,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.074727,0,0,0,0
2.2544,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.263812,0,0,0,0
2.2744,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.069735,0,0,0,0
2.2944,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.086771,0,0,0,0
2.3142,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.088211,0,0,0,0
2.3344,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.087972,0,0,0,0
2.3545,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.190675,0,0,0,0
2.3745,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.248273,0,0,0,0
2.3955,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.203368,0,0,0,0
2.4156,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.215939,0,0,0,0
2.4356,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.209725,0,0,0,0
2.4556,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.210818,0,0,0,0
2.4756,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.211346,0,0,0,0
2.4966,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.195940,0,0,0,0
2.5166,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.199746,0,0,0,0
2.5366,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.230358,0,0,0,0
2.5566,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.188691,0,0,0,0
2.5766,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.210152,0,0,0,0
2.5975,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.197687,0,0,0,0
2.6176,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.205907,0,0,0,0
2.6373,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.069877,0,0,0,0
2.6574,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.090375,0,0,0,0
2.6773,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.069306,0,0,0,0
2.6972,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.046407,0,0,0,0
2.7173,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.077300,0,0,0,0
2.7384,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.073038,0,0,0,0
2.7572,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.066572,0,0,0,0
2.7772,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.068393,0,0,0,0
2.7983,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.131781,0,0,0,0
2.8184,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.079831,0,0,0,0
2.8383,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.081902,0,0,0,0
2.8583,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.078387,0,0,0,0
2.8783,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.103137,0,0,0,0
2.8983,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.073828,0,0,0,0
2.9182,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.068707,0,0,0,0
2.9383,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.080926,0,0,0,0
2.9584,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.226900,0,0,0,0
2.9784,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.146030,0,0,0,0
2.9995,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.078971,0,0,0,0
3.0193,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.075759,0,0,0,0
3.0393,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.116803,0,0,0,0
3.0594,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.187050,0,0,0,0
3.0795,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.207176,0,0,0,0
3.0995,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.099298,0,0,0,0
3.1194,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.193330,0,0,0,0
3.1394,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.068158,0,0,0,0
3.1605,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.063061,0,0,0,0
3.1805,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.096675,0,0,0,0
3.2005,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.100414,0,0,0,0
3.2205,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.098525,0,0,0,0
3.2404,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.099940,0,0,0,0
3.2604,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.061477,0,0,0,0
3.2805,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.086930,0,0,0,0
3.3004,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.160030,0,0,0,0
3.3204,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.079085,0,0,0,0
3.3404,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.061076,0,0,0,0
3.3603,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.057968,0,0,0,0
3.3814,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.046012,0,0,0,0
3.4014,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.082737,0,0,0,0
