t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0495,,0.328566,0.328566,0.328561,-0.119953,-0.119815,-0.018861,-113.167795,1,1,0,1,23.576624,-113,0,0,0
0.0734,,0.328566,0.328566,0.328548,-0.023991,-0.023570,-0.023570,-141.419056,1,1,0,1,31.408724,-141,0,0,0
0.1117,,0.328566,0.328566,0.328132,-0.004798,0.006832,-0.004446,-26.673313,1,1,0,1,23.905363,-27,0,0,0
0.1474,,0.328566,0.328566,0.327271,-0.000956,0.027317,0.026132,156.790271,1,1,0,1,38.221580,157,0,0,0
0.1731,,0.328567,0.328567,0.327090,-0.000182,0.027519,0.027519,165.113284,1,1,0,1,35.746167,165,0,0,0
0.1997,,0.328568,0.328568,0.327392,0.000007,0.018581,0.018581,111.485202,1,1,0,1,25.643945,111,0,0,0
0.2315,,0.328571,0.328571,0.328171,0.000105,0.000899,0.000899,5.391496,1,1,0,1,26.596203,5,0,0,0
0.2574,,0.328575,0.328575,0.328630,0.000116,-0.004005,-0.004005,-24.028663,1,1,0,1,31.890024,-24,0,0,0
0.2955,,0.328589,0.328589,0.328761,0.000460,-0.003634,-0.003634,-21.805098,1,1,0,1,25.864051,-22,0,0,0
0.3263,,0.328618,0.328618,0.328634,0.000693,0.000000,0.000000,0.000000,1,1,0,1,38.064527,0,0,0,0
0.3520,,0.328648,0.328648,0.328552,0.000927,0.003469,0.003469,20.815188,1,1,0,1,30.858476,21,0,0,0
0.3771,,0.328688,0.328688,0.328560,0.001433,0.004011,0.004011,24.064712,1,1,0,1,25.632276,24,0,0,0
0.4076,,0.328739,0.328739,0.328639,0.001897,0.003451,0.003451,20.706741,1,1,0,1,25.178290,21,0,0,0
0.4386,,0.328837,0.328837,0.328761,0.002962,0.004168,0.004168,25.007417,1,1,0,1,30.470667,25,0,0,0
0.4651,,0.328919,0.328919,0.328847,0.002710,0.003974,0.003974,23.845918,1,1,0,1,30.952740,24,0,0,0
0.4773,,0.329015,0.329015,0.328974,0.003443,0.003939,0.003939,23.634376,1,1,0,1,26.495512,24,0,0,0
0.5210,,0.329157,0.329157,0.329073,0.005217,0.007096,0.007096,42.573845,1,1,0,1,24.963162,43,0,0,0
0.5529,,0.329323,0.329323,0.329233,0.005335,0.006994,0.006994,41.962089,1,1,0,1,31.006489,42,0,0,0
0.5929,,0.329558,0.329558,0.329416,0.006956,0.009867,0.009867,59.199328,1,1,0,1,31.870300,59,0,0,0
0.6187,,0.329690,0.329690,0.329716,0.004037,0.002653,0.002653,15.915972,1,1,0,1,40.005522,16,0,0,0
0.6498,,0.329933,0.329933,0.329985,0.008372,0.007227,0.007227,43.364445,1,1,0,1,25.754550,43,0,0,0
0.6838,,0.330207,0.330207,0.330109,0.008701,0.011518,0.011518,69.110819,1,1,0,1,31.115679,69,0,0,0
0.7145,,0.330575,0.330575,0.330325,0.010416,0.015905,0.015905,95.428735,1,1,0,1,33.982792,95,0,0,0
0.7458,,0.330846,0.330846,0.330693,0.009138,0.011194,0.011194,67.163377,1,1,0,1,30.719865,67,0,0,0
0.7722,,0.331138,0.331138,0.331174,0.009273,0.007291,0.007291,43.744684,1,1,0,1,31.324950,44,0,0,0
0.7968,,0.331450,0.331450,0.331450,0.011326,0.011635,0.011635,69.811127,1,1,0,1,26.391811,70,0,0,0
0.8221,,0.331784,0.331784,0.331641,0.013129,0.016981,0.016981,101.886622,1,1,0,1,24.567736,102,0,0,0
0.8545,,0.332324,0.332324,0.332043,0.019695,0.025951,0.025951,155.708566,1,1,0,1,25.336725,156,0,0,0
0.8916,,0.332812,0.332812,0.332664,0.015969,0.017722,0.017722,106.330041,1,1,0,1,32.429754,106,0,0,0
0.9289,,0.333442,0.333442,0.333468,0.016809,0.015299,0.015299,91.796457,1,1,0,1,37.022289,92,0,0,0
0.9417,,0.334121,0.334121,0.334232,0.017896,0.015395,0.015395,92.370252,1,1,0,1,37.384949,92,0,0,0
0.9973,,0.334601,0.334601,0.334502,0.018883,0.022524,0.022524,135.144616,1,1,0,1,25.095754,135,0,0,0
