t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0003,,0.381133,0.381133,0.379522,-0.015550,0.000000,0.000000,0.000000,0,1,0,1,22.715687,0,0,0,0
0.0472,,0.379522,0.379522,0.379522,-0.060407,-0.060405,-0.018754,-112.524922,1,1,0,1,23.442692,-113,0,0,0
0.0806,,0.379522,0.379522,0.379513,-0.012081,-0.011859,-0.011859,-71.151955,1,1,0,1,26.240619,-71,0,0,0
0.1134,,0.379522,0.379522,0.378989,-0.002416,0.010635,0.010635,63.812303,1,1,0,1,33.374952,64,0,0,0
0.1441,,0.379522,0.379522,0.378633,-0.000482,0.017907,0.017907,107.440086,1,1,0,1,32.832197,107,0,0,0
0.1810,,0.379522,0.379522,0.378752,-0.000087,0.012930,0.012930,77.580472,1,1,0,1,30.684278,78,0,0,0
0.2153,,0.379523,0.379523,0.379268,0.000002,0.001527,0.001527,9.163413,1,1,0,1,36.967080,9,0,0,0
0.2433,,0.379526,0.379526,0.379743,0.000063,-0.006882,-0.006882,-41.290646,1,1,0,1,34.256167,-41,0,0,0
0.2718,,0.379529,0.379529,0.379775,0.000114,-0.004531,-0.004531,-27.186175,1,1,0,1,27.960421,-27,0,0,0
0.3007,,0.379537,0.379537,0.379631,0.000236,-0.000274,-0.000274,-1.643562,1,1,0,1,28.518038,-2,0,0,0
0.3237,,0.379550,0.379550,0.379526,0.000406,0.001720,0.001720,10.317258,1,1,0,1,28.868553,10,0,0,0
0.3352,,0.379570,0.379570,0.379529,0.000771,0.001682,0.001682,10.092474,1,1,0,1,23.061942,10,0,0,0
0.3687,,0.379585,0.379585,0.379550,0.000715,0.001276,0.001276,7.655201,1,1,0,1,21.922698,8,0,0,0
0.3970,,0.379603,0.379603,0.379580,0.000773,0.001097,0.001097,6.583295,1,1,0,1,23.103064,7,0,0,0
0.4252,,0.379649,0.379649,0.379606,0.001446,0.002371,0.002371,14.225914,1,1,0,1,28.256955,14,0,0,0
0.4505,,0.379677,0.379677,0.379637,0.001078,0.001767,0.001767,10.599272,1,1,0,1,28.208852,11,0,0,0
0.4902,,0.379743,0.379743,0.379688,0.002316,0.003444,0.003444,20.666079,1,1,0,1,25.292251,21,0,0,0
0.5128,,0.379810,0.379810,0.379758,0.001813,0.002742,0.002742,16.450421,1,1,0,1,39.726653,16,0,0,0
0.5357,,0.379889,0.379889,0.379828,0.003139,0.004317,0.004317,25.904602,1,1,0,1,22.580592,26,0,0,0
0.5636,,0.379979,0.379979,0.379910,0.003778,0.005082,0.005082,30.490764,1,1,0,1,22.913776,30,0,0,0
0.5896,,0.380060,0.380060,0.380008,0.003081,0.003877,0.003877,23.261497,1,1,0,1,27.889954,23,0,0,0
0.6214,,0.380173,0.380173,0.380153,0.004086,0.004162,0.004162,24.971863,1,1,0,1,26.001528,25,0,0,0
0.6450,,0.380247,0.380247,0.380250,0.002678,0.002466,0.002466,14.793831,1,1,0,1,31.786416,15,0,0,0
0.6789,,0.380380,0.380380,0.380340,0.005076,0.006211,0.006211,37.268669,1,1,0,1,23.588240,37,0,0,0
0.7079,,0.380559,0.380559,0.380451,0.005233,0.007620,0.007620,45.720723,1,1,0,1,33.869715,46,0,0,0
0.7426,,0.380757,0.380757,0.380643,0.006515,0.008629,0.008629,51.771341,1,1,0,1,29.032489,52,0,0,0
0.7649,,0.380938,0.380938,0.380916,0.005465,0.005278,0.005278,31.668945,1,1,0,1,34.739723,32,0,0,0
0.7881,,0.381093,0.381093,0.381112,0.006659,0.005917,0.005917,35.501360,1,1,0,1,22.241269,36,0,0,0
0.8100,,0.381215,0.381215,0.381233,0.005533,0.005217,0.005217,31.299264,1,1,0,1,23.222488,31,0,0,0
0.8442,,0.381474,0.381474,0.381389,0.010581,0.013136,0.013136,78.815053,1,1,0,1,21.883056,79,0,0,0
0.8733,,0.381706,0.381706,0.381580,0.007523,0.010051,0.010051,60.307580,1,1,0,1,34.241868,60,0,0,0
0.8961,,0.381951,0.381951,0.381946,0.008256,0.007429,0.007429,44.573637,1,1,0,1,29.073962,45,0,0,0
0.9265,,0.382210,0.382210,0.382166,0.010744,0.011928,0.011928,71.570638,1,1,0,1,22.804330,72,0,0,0
0.9491,,0.382372,0.382372,0.382386,0.006416,0.005753,0.005753,34.515787,1,1,0,1,30.382563,35,0,0,0
0.9724,,0.382653,0.382653,0.382673,0.011212,0.010784,0.010784,64.701103,1,1,0,1,22.630808,65,0,0,0
0.9952,,0.382828,0.382828,0.382814,0.008241,0.008812,0.008812,52.870951,1,1,0,1,23.323323,53,0,0,0
1.0180,,0.383068,0.383068,0.383051,0.010102,0.010442,0.010442,62.652266,1,1,0,1,22.758901,63,0,0,0
1.0411,,0.383317,0.383317,0.383259,0.010728,0.012174,0.012174,73.044448,1,1,0,1,22.846712,73,0,0,0
1.0653,,0.383639,0.383639,0.383507,0.013337,0.016413,0.016413,98.477207,1,1,0,1,23.025292,98,0,0,0
1.0926,,0.383838,0.383838,0.383806,0.009244,0.008912,0.008912,53.471744,1,1,0,1,24.223226,53,0,0,0
1.1212,,0.384180,0.384180,0.384303,0.011863,0.008399,0.008399,50.395279,1,1,0,1,27.269307,50,0,0,0
1.1508,,0.384604,0.384604,0.384539,0.014239,0.016863,0.016863,101.180500,1,1,0,1,28.632816,101,0,0,0
1.1730,,0.384823,0.384823,0.384757,0.008741,0.009919,0.009919,59.511350,1,1,0,1,29.635401,60,0,0,0
1.1962,,0.385120,0.385120,0.385113,0.012457,0.011992,0.011992,71.950235,1,1,0,1,22.187872,72,0,0,0
1.2256,,0.385577,0.385577,0.385436,0.018313,0.022145,0.022145,132.869076,1,1,0,1,23.141301,133,0,0,0
