t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0186,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,23.844412,0,0,0,0
0.0388,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,23.097738,0,0,0,0
0.0591,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,23.373610,0,0,0,0
0.0940,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,29.571879,0,0,0,0
0.1181,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,23.482286,0,0,0,0
0.1402,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.799473,0,0,0,0
0.1573,,0.000000,0.000000,-0.000001,0.000001,0.000000,0.000000,0.000000,1,1,0,1,20.407150,0,0,0,0
0.1873,,0.000000,0.000000,-0.000000,0.000002,0.000000,0.000000,0.000000,1,1,0,1,24.272176,0,0,0,0
0.2048,,0.000000,0.000000,-0.000000,0.000002,0.000000,0.000000,0.000000,1,1,0,1,22.909056,0,0,0,0
0.2298,,0.000000,0.000000,-0.000000,0.000006,0.000000,0.000000,0.000000,1,1,0,1,20.824522,0,0,0,0
0.2656,,0.000001,0.000001,-0.000000,0.000014,0.000000,0.000000,0.000000,1,1,0,1,23.341726,0,0,0,0
0.2784,,0.000001,0.000001,-0.000000,0.000011,0.000000,0.000000,0.000000,1,1,0,1,22.973567,0,0,0,0
0.2963,,0.000002,0.000002,-0.000000,0.000023,0.000000,0.000000,0.000000,1,1,0,1,24.333582,0,0,0,0
0.3202,,0.000002,0.000002,-0.000000,0.000028,0.000000,0.000000,0.000000,1,1,0,1,24.077843,0,0,0,0
0.3443,,0.000004,0.000004,-0.000000,0.000060,0.000000,0.000000,0.000000,1,1,0,1,24.259064,0,0,0,0
0.3764,,0.000006,0.000006,-0.000000,0.000088,0.000000,0.000000,0.000000,1,1,0,1,23.944839,0,0,0,0
0.3947,,0.000008,0.000008,-0.000000,0.000085,0.000000,0.000000,0.000000,1,1,0,1,20.438147,0,0,0,0
0.4264,,0.000011,0.000011,-0.000000,0.000128,0.000000,0.000000,0.000000,1,1,0,1,25.231524,0,0,0,0
0.4385,,0.000013,0.000013,-0.000000,0.000081,0.000000,0.000000,0.000000,1,1,0,1,23.791125,0,0,0,0
0.4605,,0.000016,0.000016,-0.000000,0.000114,0.000000,0.000000,0.000000,1,1,0,1,22.623675,0,0,0,0
