t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0097,,0.417706,0.417706,0.417706,0.004763,0.000000,0.000000,0.000000,0,1,0,1,20.103253,0,0,0,0
0.0441,,0.417706,0.417706,0.417706,0.018814,0.018814,0.018688,112.127741,1,1,0,1,23.359946,112,0,0,0
0.0737,,0.417706,0.417706,0.417716,0.003763,0.003460,0.003460,20.762675,1,1,0,1,20.544169,21,0,0,0
0.0943,,0.417706,0.417706,0.418034,0.000752,-0.007522,-0.007522,-45.131041,1,1,0,1,29.586699,-45,0,0,0
0.1141,,0.417706,0.417706,0.418175,0.000150,-0.009794,-0.009794,-58.764729,1,1,0,1,20.575862,-59,0,0,0
0.1392,,0.417706,0.417706,0.418064,0.000028,-0.005428,-0.005428,-32.569256,1,1,0,1,24.855096,-33,0,0,0
0.1693,,0.417705,0.417705,0.417880,-0.000007,-0.001140,-0.001140,-6.841761,1,1,0,1,20.094022,-7,0,0,0
0.1896,,0.417705,0.417705,0.417727,-0.000020,0.000703,0.000703,4.216257,1,1,0,1,30.074172,4,0,0,0
0.2152,,0.417703,0.417703,0.417706,-0.000061,0.000000,0.000000,0.000000,1,1,0,1,20.227471,0,0,0,0
0.2207,,0.417701,0.417701,0.417711,-0.000076,0.000000,0.000000,0.000000,1,1,0,1,25.632470,0,0,0,0
0.2409,,0.417698,0.417698,0.417711,-0.000142,0.000000,0.000000,0.000000,1,1,0,1,20.627709,0,0,0,0
0.2609,,0.417693,0.417693,0.417710,-0.000226,0.000000,0.000000,0.000000,1,1,0,1,20.093228,0,0,0,0
0.2954,,0.417686,0.417686,0.417710,-0.000334,-0.000853,-0.000853,-5.117274,1,1,0,1,20.134998,-5,0,0,0
0.3264,,0.417669,0.417669,0.417707,-0.000733,-0.001566,-0.001566,-9.394975,1,1,0,1,20.337858,-9,0,0,0
0.3475,,0.417653,0.417653,0.417696,-0.000570,-0.001376,-0.001376,-8.253861,1,1,0,1,30.061501,-8,0,0,0
0.3680,,0.417639,0.417639,0.417665,-0.000662,-0.000979,-0.000979,-5.873872,1,1,0,1,21.045707,-6,0,0,0
0.3886,,0.417616,0.417616,0.417641,-0.001019,-0.001445,-0.001445,-8.668725,1,1,0,1,20.544370,-9,0,0,0
0.4097,,0.417589,0.417589,0.417624,-0.001258,-0.001997,-0.001997,-11.980824,1,1,0,1,20.581395,-12,0,0,0
