t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0394,,0.372139,0.372139,0.372139,0.045769,0.045767,0.018327,109.962898,1,1,0,1,22.908937,110,0,0,0
0.0620,,0.372139,0.372139,0.372140,0.009154,0.009131,0.009131,54.787320,1,1,0,1,22.149749,55,0,0,0
0.0969,,0.372139,0.372139,0.372343,0.001831,-0.003814,-0.003814,-22.883280,1,1,0,1,22.583829,-23,0,0,0
0.1389,,0.372139,0.372139,0.372622,0.000368,-0.010080,-0.010080,-60.478569,1,1,0,1,34.863199,-60,0,0,0
0.1674,,0.372140,0.372140,0.372426,0.000082,-0.004034,-0.004034,-24.206579,1,1,0,1,42.023398,-24,0,0,0
0.1897,,0.372140,0.372140,0.372210,0.000037,0.000451,0.000451,2.706184,1,1,0,1,28.532006,3,0,0,0
0.2360,,0.372144,0.372144,0.372116,0.000126,0.001591,0.001591,9.548895,1,1,0,1,22.247573,10,0,0,0
0.2688,,0.372150,0.372150,0.372124,0.000143,0.000617,0.000617,3.704256,1,1,0,1,46.347877,4,0,0,0
0.2912,,0.372159,0.372159,0.372160,0.000225,0.000000,0.000000,0.000000,1,1,0,1,32.822206,0,0,0,0
0.3020,,0.372179,0.372179,0.372164,0.000772,0.000000,0.000000,0.000000,1,1,0,1,22.404354,0,0,0,0
0.3345,,0.372194,0.372194,0.372163,0.000717,0.001439,0.001439,8.632632,1,1,0,1,21.568137,9,0,0,0
0.3788,,0.372243,0.372243,0.372179,0.001944,0.003418,0.003418,20.506667,1,1,0,1,21.697256,21,0,0,0
0.4120,,0.372302,0.372302,0.372244,0.001449,0.002448,0.002448,14.690781,1,1,0,1,44.285738,15,0,0,0
0.4399,,0.372378,0.372378,0.372342,0.002125,0.002637,0.002637,15.821667,1,1,0,1,33.215819,16,0,0,0
0.4727,,0.372473,0.372473,0.372429,0.003159,0.004019,0.004019,24.114939,1,1,0,1,27.917153,24,0,0,0
0.5067,,0.372548,0.372548,0.372487,0.002461,0.003671,0.003671,22.024902,1,1,0,1,32.815874,22,0,0,0
0.5407,,0.372679,0.372679,0.372629,0.003570,0.004400,0.004400,26.399027,1,1,0,1,33.962424,26,0,0,0
0.5636,,0.372832,0.372832,0.372762,0.004328,0.005720,0.005720,34.319550,1,1,0,1,33.970275,34,0,0,0
0.5914,,0.372978,0.372978,0.372862,0.005970,0.008514,0.008514,51.086739,1,1,0,1,22.884587,51,0,0,0
0.6154,,0.373107,0.373107,0.373033,0.004904,0.005916,0.005916,35.495662,1,1,0,1,27.824275,35,0,0,0
0.6379,,0.373248,0.373248,0.373236,0.005657,0.005286,0.005286,31.714780,1,1,0,1,23.976212,32,0,0,0
0.6777,,0.373479,0.373479,0.373358,0.009328,0.012563,0.012563,75.378613,1,1,0,1,22.589995,75,0,0,0
0.7166,,0.373782,0.373782,0.373699,0.007954,0.009229,0.009229,55.374201,1,1,0,1,39.784752,55,0,0,0
0.7609,,0.374172,0.374172,0.374196,0.007838,0.006915,0.006915,41.492797,1,1,0,1,49.916825,41,0,0,0
0.7963,,0.374551,0.374551,0.374496,0.010694,0.012219,0.012219,73.313530,1,1,0,1,33.274873,73,0,0,0
0.8299,,0.374905,0.374905,0.374762,0.010143,0.013263,0.013263,79.575265,1,1,0,1,35.379409,80,0,0,0
0.8618,,0.375285,0.375285,0.375114,0.011081,0.014352,0.014352,86.112307,1,1,0,1,33.602804,86,0,0,0
0.8962,,0.375622,0.375622,0.375560,0.010664,0.011018,0.011018,66.109526,1,1,0,1,31.882762,66,0,0,0
0.9350,,0.376123,0.376123,0.376161,0.013769,0.012452,0.012452,74.714808,1,1,0,1,34.449097,75,0,0,0
0.9576,,0.376425,0.376425,0.376454,0.008974,0.008495,0.008495,50.970668,1,1,0,1,38.792626,51,0,0,0
0.9798,,0.376737,0.376737,0.376744,0.012873,0.012984,0.012984,77.904572,1,1,0,1,22.569061,78,0,0,0
1.0033,,0.377143,0.377143,0.376937,0.017224,0.023037,0.023037,138.220483,1,1,0,1,22.155005,138,0,0,0
1.0331,,0.377479,0.377479,0.377245,0.014896,0.019391,0.019391,116.344585,1,1,0,1,23.491119,116,0,0,0
1.0605,,0.377914,0.377914,0.377898,0.014637,0.013296,0.013296,79.773103,1,1,0,1,29.821640,80,0,0,0
1.0905,,0.378455,0.378455,0.378420,0.018750,0.019546,0.019546,117.273316,1,1,0,1,27.387583,117,0,0,0
1.1207,,0.378828,0.378828,0.378904,0.013689,0.011506,0.011506,69.035432,1,1,0,1,30.011059,69,0,0,0
1.1568,,0.379502,0.379502,0.379393,0.020570,0.023897,0.023897,143.380282,1,1,0,1,30.239788,143,0,0,0
1.1865,,0.379899,0.379899,0.379905,0.012921,0.012113,0.012113,72.678988,1,1,0,1,36.053453,73,0,0,0
1.2200,,0.380613,0.380613,0.380563,0.021785,0.023093,0.023093,138.556024,1,1,0,1,29.741404,139,0,0,0
1.2493,,0.381031,0.381031,0.380914,0.014358,0.016925,0.016925,101.550350,1,1,0,1,33.455794,102,0,0,0
1.2786,,0.381672,0.381672,0.381633,0.020290,0.020398,0.020398,122.385656,1,1,0,1,29.413462,122,0,0,0
1.3070,,0.382107,0.382107,0.382021,0.015948,0.017854,0.017854,107.122646,1,1,0,1,29.271085,107,0,0,0
1.3416,,0.382882,0.382882,0.382591,0.025063,0.031906,0.031906,191.435370,1,1,0,1,28.362176,191,0,0,0
1.3718,,0.383220,0.383220,0.383186,0.012827,0.011796,0.011796,70.773461,1,1,0,1,34.540980,71,0,0,0
1.3938,,0.383903,0.383903,0.384035,0.020638,0.017048,0.017048,102.290066,1,1,0,1,30.225617,102,0,0,0
1.4222,,0.384248,0.384248,0.384410,0.016654,0.013424,0.013424,80.542684,1,1,0,1,22.037331,81,0,0,0
1.4452,,0.384944,0.384944,0.384878,0.022967,0.025918,0.025918,155.505226,1,1,0,1,28.375041,156,0,0,0
1.4736,,0.385530,0.385530,0.385283,0.024984,0.031166,0.031166,186.995006,1,1,0,1,22.986399,187,0,0,0
1.5189,,0.386357,0.386357,0.386445,0.028238,0.024048,0.024048,144.286059,1,1,0,1,28.458439,144,0,0,0
1.5596,,0.387189,0.387189,0.387289,0.020363,0.018502,0.018502,111.012297,1,1,0,1,45.233046,111,0,0,0
1.5884,,0.387904,0.387904,0.388296,0.018118,0.009499,0.009499,56.994324,1,1,0,1,40.748655,57,0,0,0
1.6123,,0.388381,0.388381,0.388790,0.016883,0.009388,0.009388,56.328820,1,1,0,1,28.792987,56,0,0,0
1.6402,,0.388977,0.388977,0.389100,0.023306,0.023741,0.023741,142.447884,1,1,0,1,23.923336,142,0,0,0
1.6699,,0.389572,0.389572,0.389383,0.021708,0.027552,0.027552,165.312753,1,1,0,1,27.899277,165,0,0,0
1.7041,,0.390164,0.390164,0.390218,0.020303,0.017521,0.017521,105.126647,1,1,0,1,29.672055,105,0,0,0
1.7331,,0.390635,0.390635,0.390849,0.015096,0.010228,0.010228,61.370213,1,1,0,1,34.161813,61,0,0,0
1.7629,,0.391337,0.391337,0.391365,0.022337,0.023237,0.023237,139.423796,1,1,0,1,29.060124,139,0,0,0
1.7977,,0.392146,0.392146,0.391882,0.026229,0.033142,0.033142,198.852615,1,1,0,1,29.740135,199,0,0,0
1.8277,,0.392716,0.392716,0.392560,0.018325,0.020450,0.020450,122.701696,1,1,0,1,34.875055,123,0,0,0
1.8632,,0.393279,0.393279,0.393522,0.018703,0.011390,0.011390,68.341851,1,1,0,1,29.936797,68,0,0,0
1.8923,,0.393943,0.393943,0.394148,0.018690,0.015246,0.015246,91.478359,1,1,0,1,35.548399,91,0,0,0
1.9208,,0.394486,0.394486,0.394585,0.018673,0.017695,0.017695,106.172548,1,1,0,1,29.106595,106,0,0,0
1.9484,,0.395020,0.395020,0.395031,0.018730,0.019199,0.019199,115.195120,1,1,0,1,28.449124,115,0,0,0
1.9904,,0.395645,0.395645,0.395542,0.021868,0.024637,0.024637,147.820038,1,1,0,1,27.608473,148,0,0,0
2.0135,,0.396153,0.396153,0.396234,0.014051,0.011629,0.011629,69.772944,1,1,0,1,42.010288,70,0,0,0
2.0367,,0.396452,0.396452,0.396796,0.013171,0.004470,0.004470,26.822431,1,1,0,1,23.080039,27,0,0,0
2.0606,,0.396843,0.396843,0.397147,0.016093,0.011019,0.011019,66.113722,1,1,0,1,23.255082,66,0,0,0
2.0832,,0.397226,0.397226,0.397265,0.016043,0.017769,0.017769,106.614895,1,1,0,1,23.864216,107,0,0,0
2.1054,,0.397691,0.397691,0.397505,0.019681,0.025223,0.025223,151.337666,1,1,0,1,22.607520,151,0,0,0
2.1335,,0.398053,0.398053,0.397891,0.016953,0.019644,0.019644,117.863130,1,1,0,1,22.236953,118,0,0,0
2.1627,,0.398492,0.398492,0.398576,0.015899,0.012462,0.012462,74.774404,1,1,0,1,28.050419,75,0,0,0
2.1855,,0.398831,0.398831,0.399169,0.012492,0.004500,0.004500,27.001047,1,1,0,1,29.173983,27,0,0,0
2.2092,,0.399161,0.399161,0.399460,0.014021,0.009016,0.009016,54.098158,1,1,0,1,22.859532,54,0,0,0
2.2332,,0.399589,0.399589,0.399585,0.017278,0.020177,0.020177,121.059557,1,1,0,1,23.683927,121,0,0,0
2.2584,,0.399948,0.399948,0.399815,0.015439,0.019016,0.019016,114.098492,1,1,0,1,23.983003,114,0,0,0
2.2826,,0.400308,0.400308,0.400276,0.014495,0.014189,0.014189,85.136710,1,1,0,1,25.208948,85,0,0,0
2.3071,,0.400646,0.400646,0.400732,0.014094,0.011474,0.011474,68.843302,1,1,0,1,24.162929,69,0,0,0
2.3326,,0.400961,0.400961,0.401066,0.013085,0.011031,0.011031,66.188633,1,1,0,1,24.569319,66,0,0,0
2.3556,,0.401266,0.401266,0.401359,0.012197,0.010630,0.010630,63.781051,1,1,0,1,25.434464,64,0,0,0
