t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
2.1718,ARMED,-0.000001,-0.000001,-0.000001,,,,,0,1,0,1,20.148423,0,0,0,30
2.1917,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.075791,0,0,0,0
2.2128,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.222108,0,0,0,0
2.2329,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.198819,0,0,0,0
2.2527,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.217061,0,0,0,0
2.2728,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.230058,0,0,0,0
2.2927,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.097674,0,0,0,0
2.3127,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.092573,0,0,0,0
2.3338,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.187155,0,0,0,0
2.3537,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.194068,0,0,0,0
2.3739,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.240850,0,0,0,0
2.3938,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.193520,0,0,0,0
2.4140,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.235805,0,0,0,0
2.4349,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.072069,0,0,0,0
2.4549,,-0.000001,-0.000001,-0.000001,0.000000,0.000000,0.000000,0.000000,0,1,0,1,20.140623,0,0,0,0
