t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0418,,0.418276,0.418276,0.418276,-0.047757,-0.047757,-0.017928,-107.568250,1,1,0,1,22.410052,-108,0,0,0
0.0652,,0.418276,0.418276,0.418271,-0.009551,-0.009427,-0.009427,-56.559889,1,1,0,1,34.302316,-57,0,0,0
0.1026,,0.418276,0.418276,0.417903,-0.001910,0.008262,0.008262,49.574308,1,1,0,1,23.398806,50,0,0,0
0.1306,,0.418276,0.418276,0.417654,-0.000383,0.012263,0.012263,73.578702,1,1,0,1,37.448387,74,0,0,0
0.1590,,0.418276,0.418276,0.417700,-0.000080,0.009908,0.009908,59.447802,1,1,0,1,27.986296,59,0,0,0
0.1931,,0.418275,0.418275,0.418033,-0.000028,0.001752,0.001752,10.511801,1,1,0,1,28.392146,11,0,0,0
0.2310,,0.418274,0.418274,0.418338,-0.000033,-0.003172,-0.003172,-19.031149,1,1,0,1,34.094573,-19,0,0,0
0.2656,,0.418271,0.418271,0.418364,-0.000064,-0.001890,-0.001890,-11.338634,1,1,0,1,37.857787,-11,0,0,0
0.2939,,0.418267,0.418267,0.418300,-0.000114,-0.000343,-0.000343,-2.059767,1,1,0,1,34.609025,-2,0,0,0
0.3185,,0.418259,0.418259,0.418264,-0.000232,0.000000,0.000000,0.000000,1,1,0,1,28.368639,0,0,0,0
0.3318,,0.418251,0.418251,0.418265,-0.000336,0.000000,0.000000,0.000000,1,1,0,1,24.605203,0,0,0,0
0.3665,,0.418239,0.418239,0.418265,-0.000431,-0.001005,-0.001005,-6.031272,1,1,0,1,25.503813,-6,0,0,0
0.3978,,0.418228,0.418228,0.418264,-0.000466,-0.001204,-0.001204,-7.223743,1,1,0,1,22.411460,-7,0,0,0
0.4331,,0.418211,0.418211,0.418240,-0.000526,-0.000983,-0.000983,-5.895555,1,1,0,1,31.337272,-6,0,0,0
0.4656,,0.418173,0.418173,0.418196,-0.000966,-0.001335,-0.001335,-8.011989,1,1,0,1,35.289379,-8,0,0,0
0.4929,,0.418132,0.418132,0.418158,-0.001221,-0.001732,-0.001732,-10.392072,1,1,0,1,32.544588,-10,0,0,0
0.4987,,0.418099,0.418099,0.418127,-0.001212,-0.001746,-0.001746,-10.475894,1,1,0,1,27.275190,-10,0,0,0
0.5515,,0.418051,0.418051,0.418082,-0.001544,-0.002109,-0.002109,-12.651617,1,1,0,1,29.076210,-13,0,0,0
