t_wall_s,event,target_m,commanded_m,measured_m,v_ff,v_des,v_cmd,rpm,follow,armed,panic,poll_ok,dt_wall_ms,last_rpm_cmd,mb_fail_n,freeze_flag,arm_good
0.0277,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.779923,0,0,0,0
0.0522,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.155530,0,0,0,0
0.0678,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,25.119959,0,0,0,0
0.0880,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,20.414845,0,0,0,0
0.1186,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,1,24.471274,0,0,0,0
0.1434,,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,20.451050,0,0,0,0
0.1638,,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,1,1,0,1,21.310378,0,0,0,0
0.1790,,0.000000,0.000000,-0.000000,0.000003,0.000000,0.000000,0.000000,1,1,0,1,24.558841,0,0,0,0
0.2149,,0.000000,0.000000,-0.000000,0.000011,0.000000,0.000000,0.000000,1,1,0,1,21.046562,0,0,0,0
0.2299,,0.000001,0.000001,-0.000000,0.000008,0.000000,0.000000,0.000000,1,1,0,1,20.146915,0,0,0,0
0.2410,,0.000001,0.000001,-0.000000,0.000012,0.000000,0.000000,0.000000,1,1,0,1,20.290380,0,0,0,0
0.2610,,0.000001,0.000001,-0.000000,0.000023,0.000000,0.000000,0.000000,1,1,0,1,20.504750,0,0,0,0
0.2810,,0.000002,0.000002,-0.000000,0.000036,0.000000,0.000000,0.000000,1,1,0,1,20.275288,0,0,0,0
0.3034,,0.000003,0.000003,-0.000000,0.000051,0.000000,0.000000,0.000000,1,1,0,1,21.086997,0,0,0,0
0.3330,,0.000005,0.000005,-0.000000,0.000059,0.000000,0.000000,0.000000,1,1,0,1,26.291085,0,0,0,0
0.3551,,0.000007,0.000007,-0.000000,0.000092,0.000000,0.000000,0.000000,1,1,0,1,20.227391,0,0,0,0
0.3716,,0.000009,0.000009,-0.000000,0.000085,0.000000,0.000000,0.000000,1,1,0,1,22.244429,0,0,0,0
0.3982,,0.000012,0.000012,-0.000001,0.000125,0.000000,0.000000,0.000000,1,1,0,1,21.679640,0,0,0,0
0.4193,,0.000016,0.000016,-0.000000,0.000195,0.000000,0.000000,0.000000,1,1,0,1,21.161103,0,0,0,0
0.4347,,0.000019,0.000019,-0.000000,0.000164,0.000000,0.000000,0.000000,1,1,0,1,20.329732,0,0,0,0
0.4717,,0.000024,0.000024,-0.000000,0.000217,0.000711,0.000711,4.264156,1,1,0,1,21.011371,4,0,0,0
0.4927,,0.000030,0.000030,0.000000,0.000249,0.000832,0.000832,4.990343,1,1,0,1,21.685867,5,0,0,0
0.5034,,0.000036,0.000036,0.000005,0.000292,0.000868,0.000868,5.207857,1,1,0,1,21.049103,5,0,0,0
0.5403,,0.000043,0.000043,0.000008,0.000331,0.001005,0.001005,6.027540,1,1,0,1,21.103794,6,0,0,0
0.5675,,0.000054,0.000054,0.000015,0.000375,0.001088,0.001088,6.528773,1,1,0,1,26.486065,7,0,0,0
0.6040,,0.000073,0.000073,0.000051,0.000647,0.000922,0.000922,5.529624,1,1,0,1,27.232477,6,0,0,0
0.6360,,0.000087,0.000087,0.000077,0.000443,0.000000,0.000000,0.000000,1,1,0,1,36.442656,0,0,0,0
0.6463,,0.000107,0.000107,0.000105,0.000573,0.000000,0.000000,0.000000,1,1,0,1,32.002702,0,0,0,0
0.6623,,0.000117,0.000117,0.000106,0.000534,0.000000,0.000000,0.000000,1,1,0,1,20.333334,0,0,0,0
0.7024,,0.000133,0.000133,0.000106,0.000696,0.001342,0.001342,8.053961,1,1,0,1,20.743705,8,0,0,0
0.7432,,0.000162,0.000162,0.000121,0.001078,0.001949,0.001949,11.695575,1,1,0,1,25.345868,12,0,0,0
0.7691,,0.000196,0.000196,0.000166,0.000878,0.001353,0.001353,8.118527,1,1,0,1,40.827137,8,0,0,0
0.7946,,0.000223,0.000223,0.000219,0.001004,0.000851,0.000851,5.105683,1,1,0,1,25.866964,5,0,0,0
0.8299,,0.000258,0.000258,0.000249,0.001303,0.001521,0.001521,9.128189,1,1,0,1,25.494531,9,0,0,0
0.8547,,0.000283,0.000283,0.000280,0.000835,0.000000,0.000000,0.000000,1,1,0,1,35.277883,0,0,0,0
0.8805,,0.000324,0.000324,0.000313,0.001488,0.001757,0.001757,10.540330,1,1,0,1,24.782185,11,0,0,0
0.9121,,0.000369,0.000369,0.000316,0.001677,0.002974,0.002974,17.844902,1,1,0,1,25.863099,18,0,0,0
0.9414,,0.000417,0.000417,0.000375,0.001562,0.002263,0.002263,13.578621,1,1,0,1,31.560108,14,0,0,0
0.9673,,0.000461,0.000461,0.000466,0.001495,0.001048,0.001048,6.287188,1,1,0,1,29.298936,6,0,0,0
0.9728,,0.000497,0.000497,0.000514,0.001430,0.001019,0.001019,6.116082,1,1,0,1,25.938889,6,0,0,0
1.0226,,0.000566,0.000566,0.000536,0.002970,0.004012,0.004012,24.073546,1,1,0,1,20.462367,24,0,0,0
1.0521,,0.000629,0.000629,0.000582,0.002053,0.003010,0.003010,18.061215,1,1,0,1,34.802200,18,0,0,0
1.0878,,0.000709,0.000709,0.000691,0.002567,0.002666,0.002666,15.996018,1,1,0,1,29.554966,16,0,0,0
1.1190,,0.000782,0.000782,0.000804,0.002155,0.001516,0.001516,9.095539,1,1,0,1,35.691715,9,0,0,0
1.1444,,0.000860,0.000860,0.000886,0.002433,0.001936,0.001936,11.613962,1,1,0,1,31.145424,12,0,0,0
1.1643,,0.000901,0.000901,0.000917,0.001767,0.001578,0.001578,9.467951,1,1,0,1,25.469691,9,0,0,0
1.1894,,0.000986,0.000986,0.000966,0.003751,0.004499,0.004499,26.993118,1,1,0,1,20.065441,27,0,0,0
1.2144,,0.001061,0.001061,0.001017,0.003155,0.004173,0.004173,25.039768,1,1,0,1,24.892061,25,0,0,0
1.2405,,0.001124,0.001124,0.001128,0.002627,0.002110,0.002110,12.659330,1,1,0,1,25.015436,13,0,0,0
1.2706,,0.001238,0.001238,0.001216,0.004047,0.004678,0.004678,28.068973,1,1,0,1,26.076370,28,0,0,0
1.3023,,0.001325,0.001325,0.001284,0.003104,0.003981,0.003981,23.885993,1,1,0,1,30.130619,24,0,0,0
1.3222,,0.001415,0.001415,0.001432,0.002901,0.002177,0.002177,13.064203,1,1,0,1,31.637349,13,0,0,0
1.3524,,0.001509,0.001509,0.001522,0.003650,0.003464,0.003464,20.783061,1,1,0,1,24.502775,21,0,0,0
1.3726,,0.001607,0.001607,0.001579,0.003787,0.004633,0.004633,27.798685,1,1,0,1,25.622037,28,0,0,0
1.4038,,0.001730,0.001730,0.001681,0.005607,0.006699,0.006699,40.193666,1,1,0,1,20.243279,40,0,0,0
1.4289,,0.001815,0.001815,0.001805,0.003307,0.003214,0.003214,19.285656,1,1,0,1,31.125451,19,0,0,0
1.4549,,0.001925,0.001925,0.001961,0.004156,0.003082,0.003082,18.491709,1,1,0,1,25.173344,18,0,0,0
1.4767,,0.002039,0.002039,0.002035,0.004340,0.004743,0.004743,28.456984,1,1,0,1,26.008083,28,0,0,0
1.5081,,0.002157,0.002157,0.002094,0.005224,0.006973,0.006973,41.835093,1,1,0,1,21.726463,42,0,0,0
1.5348,,0.002304,0.002304,0.002245,0.004804,0.005856,0.005856,35.136853,1,1,0,1,31.403568,35,0,0,0
1.5571,,0.002406,0.002406,0.002433,0.004010,0.002805,0.002805,16.827304,1,1,0,1,26.721994,17,0,0,0
1.5845,,0.002511,0.002511,0.002557,0.004559,0.003539,0.003539,21.234345,1,1,0,1,22.282239,21,0,0,0
1.6157,,0.002701,0.002701,0.002635,0.006452,0.008532,0.008532,51.191796,1,1,0,1,27.423810,51,0,0,0
1.6417,,0.002813,0.002813,0.002745,0.004176,0.005437,0.005437,32.622757,1,1,0,1,31.182056,33,0,0,0
1.6842,,0.003047,0.003047,0.002983,0.008009,0.009116,0.009116,54.697452,1,1,0,1,26.061781,55,0,0,0
1.7107,,0.003230,0.003230,0.003238,0.005052,0.004527,0.004527,27.160272,1,1,0,1,42.429302,27,0,0,0
1.7417,,0.003388,0.003388,0.003469,0.005759,0.003688,0.003688,22.127333,1,1,0,1,26.563149,22,0,0,0
1.7635,,0.003517,0.003517,0.003570,0.004498,0.003754,0.003754,22.524858,1,1,0,1,30.967044,23,0,0,0
1.7907,,0.003717,0.003717,0.003678,0.008224,0.009859,0.009859,59.151545,1,1,0,1,21.849297,59,0,0,0
1.8234,,0.003855,0.003855,0.003760,0.005681,0.007837,0.007837,47.022901,1,1,0,1,27.199744,47,0,0,0
1.8491,,0.004102,0.004102,0.004097,0.007197,0.006688,0.006688,40.127229,1,1,0,1,32.689699,40,0,0,0
1.8856,,0.004285,0.004285,0.004292,0.007146,0.006912,0.006912,41.473809,1,1,0,1,25.628574,41,0,0,0
1.9112,,0.004511,0.004511,0.004533,0.006384,0.005887,0.005887,35.323038,1,1,0,1,36.486638,35,0,0,0
1.9380,,0.004744,0.004744,0.004699,0.008546,0.009930,0.009930,59.581353,1,1,0,1,25.666997,60,0,0,0
1.9589,,0.004904,0.004904,0.004832,0.006475,0.007977,0.007977,47.862378,1,1,0,1,26.783450,48,0,0,0
1.9851,,0.005108,0.005108,0.005038,0.009101,0.010332,0.010332,61.992407,1,1,0,1,20.915431,62,0,0,0
2.0207,,0.005360,0.005360,0.005300,0.009523,0.010502,0.010502,63.014952,1,1,0,1,26.142322,63,0,0,0
2.0481,,0.005575,0.005575,0.005613,0.006740,0.005448,0.005448,32.690363,1,1,0,1,35.656674,33,0,0,0
2.0800,,0.005841,0.005841,0.005912,0.009118,0.007579,0.007579,45.473972,1,1,0,1,27.343121,45,0,0,0
