sample_t_mono_s,status_t_mono_s,force_seq,force_t_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,desired_fz_n,stage,contact,vz_cmd_mm_s,valid,stale,wrench_complete,force_source,mode,status_msg
937572.331158624,937572.330766564,4967,937572.323447255,-0.29348475028003934,1.2442301875157054,-0.36381534991679243,0.1872422330147456,0.034246685851740115,0.0934551909046275,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.34116785,937572.336155293,4969,937572.33310714,-0.30340383625491346,1.2474666103707273,-0.17409867382198618,0.19440271108332088,0.028461722902135198,0.09279485138912219,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.351162256,937572.351053205,4971,937572.343793438,-0.3884277161661963,1.4801325595699126,-0.5324538594983925,0.209307354202297,0.04117733972162575,0.09622004918968934,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.361164951,937572.356242659,4972,937572.348179281,-0.32479550146971337,1.5274927951325707,-0.6747032550997147,0.20609283915295684,0.04251917766044495,0.09448826837526994,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.371155347,937572.370973265,4975,937572.363583345,-0.49274140266593897,1.0961780607013125,-0.5504315775798959,0.18106929183489406,0.047705022015387004,0.0874912008128658,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.381152949,937572.380506427,4977,937572.373446648,-0.1580807504132437,1.1027366694707614,-0.419213251847005,0.1808099823510882,0.024288391780014917,0.08134485299056163,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.391165843,937572.386539184,4978,937572.378847241,-0.3971913681730088,1.230527726208261,-0.34879526457979415,0.19416268745585158,0.03755271895377971,0.08897380175157468,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.401153349,937572.396384609,4980,937572.388769897,-0.20823118716563216,1.7250767758870684,-0.6438728020183656,0.22285227735890414,0.028056819547365063,0.10745186161047549,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.411150879,937572.410585796,4983,937572.403093573,-0.3035416260268294,1.4067444480261695,-0.48869018343058535,0.20032039070394014,0.03392654813910727,0.09990690491178697,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.421168302,937572.415608721,4984,937572.4084183,-0.07244777269617844,1.4261036372345344,-0.45776275451463877,0.20161497344036955,0.019164800748724703,0.0957675437573507,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.431165188,937572.431204765,4987,937572.423674292,-0.3292603256607991,1.6141429442578115,-0.41829327745925293,0.21584343691598407,0.03642320678617934,0.10827232516372896,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.441165087,937572.436466988,4989,937572.433344656,-0.3080787098848035,1.511682110022113,-0.41478336906506175,0.2057225825013433,0.034225649519815465,0.09706921768672361,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.451184544,937572.446017505,4990,937572.438702556,-0.4760458212921777,1.2940829877382583,-0.4317577635971826,0.19204984023761085,0.04677454457991282,0.09738866362865063,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.461161861,937572.456740294,4992,937572.448500729,-0.36756138284285184,1.1280455149690731,-0.5210536411583617,0.17343587818605002,0.04250635653294215,0.08532304359044315,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.471162651,937572.47065746,4995,937572.46304672,-0.32310866142697686,1.5438249878836714,-0.4585826740988974,0.2070194715946356,0.03411485209552068,0.09898117699177436,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.481159046,937572.47732571,4996,937572.468389512,-0.3681637494466461,1.4547261466387968,-0.42545946568651916,0.20602351808970382,0.0439855179970198,0.09669252694879582,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.491167211,937572.491081567,4999,937572.483663373,-0.34141939404854316,1.4167019974165052,-0.362041672120521,0.20325879270845376,0.03146939087140631,0.10039664740575713,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.501150155,937572.500776071,5001,937572.493520765,-0.1615137197182992,1.4443877543264179,-0.39658229169863585,0.19744579910768156,0.029862931170164888,0.08693999086332219,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.511153816,937572.510850727,5003,937572.503138245,-0.2513263141223715,1.44174138399036,-0.42048974658058763,0.20064871400820228,0.033438496151163795,0.09496469484135107,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.521160532,937572.521112045,5005,937572.513860758,-0.30220194833436764,1.2785058927353115,-0.5240263348952571,0.19041052917331297,0.03480135324950442,0.09305593382882699,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.531198175,937572.530627151,5007,937572.52361452,-0.23164100317748504,1.2457839647937508,-0.501459176705521,0.18980972438522786,0.031342363295981376,0.09542185431199021,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.541168353,937572.541050031,5009,937572.53340395,-0.2836758999448579,1.1231925301369816,-0.514522484107804,0.17448633497293187,0.035316158994434466,0.0843321784425688,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.551158149,937572.550728646,5011,937572.543090943,-0.31973470694377587,1.5262643506142988,-0.4791300088362455,0.21166605681357006,0.040856849324247636,0.09914057879263272,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.561169106,937572.555693576,5012,937572.548576572,-0.32606664648606193,1.4889212242385883,-0.44086172680764696,0.20529754762219732,0.037291135241754494,0.10328482095365948,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.571150661,937572.567907013,5014,937572.558653466,-0.38086586295589125,1.4202497676812627,-0.3864245084416002,0.19906224853751137,0.039012041540053465,0.09040219676383873,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.581155362,937572.578421209,5016,937572.573283555,-0.3771163100260716,1.4161218286061805,-0.48701358599957295,0.20249964424843078,0.0430245003834054,0.09631107684104048,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.591154808,937572.58810648,5018,937572.580122008,-0.4743151724955515,1.3641654581527587,-0.3998186828021283,0.1978223800272029,0.04940321068787027,0.09147628723891231,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.601155682,937572.597611385,5020,937572.589897588,-0.39333963663440263,1.3824851439497932,-0.37890245176708864,0.20090374574361886,0.03827354107314011,0.0966718238947609,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.611161408,937572.606819896,5022,937572.599350902,-0.5437388941865768,1.2932062965892976,-0.5978958504083467,0.18791579225280314,0.05900432907126741,0.09027400825983947,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.621156677,937572.616341652,5025,937572.61338505,-0.3750111325779377,1.1271822860120095,-0.35249770509342426,0.1807382774117814,0.04266806511965524,0.07904875712792753,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.631148327,937572.630698795,5027,937572.623220149,-0.38814970286433303,1.1920931649857482,-0.2967098381894482,0.18942339308888215,0.03887303932557779,0.0892519372221605,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.64122838,937572.640578441,5029,937572.63399071,-0.16616086690295243,1.3848547291720483,-0.46357382587062423,0.19563597653497572,0.024653188527834557,0.08200338824138018,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.651171643,937572.651129228,5031,937572.643887926,-0.3251778003033919,1.6215794702480903,-0.4224344902935674,0.21155503567607736,0.03605804773245221,0.10206900566733501,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.661150859,937572.655847485,5032,937572.648301548,-0.2675240525903211,1.450880258246822,-0.44369877294720045,0.19725052140074326,0.032671123375020435,0.09301992849175947,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.671148848,937572.671019595,5035,937572.663630862,-0.40516976926291076,1.212425846355583,-0.5498585770472952,0.18173112358705723,0.04371627598969763,0.08837237931681499,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.681149338,937572.675564458,5036,937572.668148922,-0.33900032110426254,1.1593837143264087,-0.5118169553019873,0.18300761947786223,0.040576697295369606,0.09026581398060816,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.691168833,937572.68945475,5038,937572.68371556,-0.2732418749528026,1.3735029485721488,-0.4425716357145737,0.19646565654272774,0.03675445132234927,0.08990455335723486,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.701167947,937572.698317182,5040,937572.69339823,-0.19168743681592687,1.2919162203862953,-0.3097641931149738,0.1882970551017818,0.03081163490947581,0.08052661604781478,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.711162294,937572.706575152,5042,937572.700016173,-0.37240679783770153,1.2949197610155867,-0.39720512339398817,0.18782261021937516,0.0440398127218823,0.07749035010234252,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.721161351,937572.720851827,5045,937572.713922755,-0.36198766187329123,1.3698620193846909,-0.40311109449598115,0.19855891421837754,0.044701111558824544,0.08986472129667855,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.73116073,937572.730828684,5047,937572.723896355,-0.3414371208592782,1.297628667682925,-0.3474818833265186,0.19238536969722314,0.038226370581072845,0.09123510896847578,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.74116629,937572.73576355,5048,937572.728353408,-0.3106716595321538,1.335180010279074,-0.3682786299418332,0.19301570662908957,0.036726717999239614,0.09380781968218402,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.751190935,937572.749815007,5050,937572.7434657,-0.3078878100504398,1.4914656751425854,-0.41034537616215927,0.1992328624931506,0.038723734801885124,0.0923968928785679,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.761152954,937572.758965008,5052,937572.75338456,-0.4192693876443902,1.2477282572118993,-0.5925814619670507,0.18282213362916888,0.04813746410830805,0.07874059762476876,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.771152266,937572.768969207,5054,937572.763095652,-0.39743397263169794,0.9693992612930273,-0.4311098756055511,0.16517149700223321,0.04408677801254955,0.08581703287188014,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.781166942,937572.777339057,5056,937572.76846231,-0.24870860093571523,1.0923546451960748,-0.30682434845735757,0.18249410275081346,0.036587181232596556,0.0787574646536445,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.791154426,937572.786638581,5058,937572.779114537,-0.32855556136492,1.2069447855005457,-0.3939330678578741,0.18025533037144584,0.03915270069872356,0.08230961079506129,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.801167328,937572.797909957,5060,937572.788911063,-0.457255493519386,1.440495779461021,-0.5082343992935155,0.1990055870504747,0.05336011584711411,0.09005232782895121,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.811169264,937572.809147709,5062,937572.799958597,-0.40936222074040723,1.3113715317148305,-0.4568565814537593,0.19034695818614722,0.04571048145671117,0.0875794347209771,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.821224186,937572.820085831,5064,937572.813283984,-0.36068537655804533,1.382461025875482,-0.48667429766300524,0.19294362744054872,0.04165235187186531,0.0924704463599577,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.831173175,937572.830475416,5066,937572.822979188,-0.365539308424064,1.2373994358258087,-0.5476526732824409,0.1873490998383947,0.04680508044295312,0.08592263061998884,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.841171695,937572.835904031,5068,937572.833913997,-0.44972961267717426,1.020834660798982,-0.34082200706792826,0.17064913586908265,0.04751068504654076,0.0824366835723987,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.851161506,937572.846251127,5069,937572.838257342,-0.26630259245780774,1.1445751009102116,-0.3371323736323151,0.17788886377214172,0.036086207027278216,0.07912771611301125,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.861158519,937572.856849066,5071,937572.848407953,-0.4478673177423308,1.404033122192274,-0.5750440710823727,0.19716003401231202,0.0529537857249301,0.09764215377801158,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.871154807,937572.867874181,5073,937572.859999293,-0.4297951162657096,1.1594567766135715,-0.5198640266296887,0.1798380992039588,0.05016790932876889,0.07927183531403084,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.881155198,937572.876751291,5075,937572.870413239,-0.30001155372457244,1.459987020307614,-0.4197102287434704,0.1989311911112715,0.03820766987641577,0.09696100084928028,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.891150838,937572.88649959,5077,937572.878471799,-0.4958791211524572,1.4270459692249513,-0.5364182454541505,0.19639202611585713,0.05518378127645352,0.08687156278853135,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.901163977,937572.896452745,5079,937572.886318014,-0.23560135932835785,1.5748151255591538,-0.4297158839876554,0.20924825773198816,0.03131728831807468,0.10950300830694534,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.911124459,937572.906691429,5081,937572.901415371,-0.3341824514215468,1.0234477426567736,-0.3999923775182177,0.17347485860602213,0.04324320580400174,0.08242645620569865,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.921171617,937572.917085025,5083,937572.908543759,-0.3268582036873127,1.1014896728062795,-0.36885685253544476,0.17500282684167587,0.041211130814962534,0.09080319534047226,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.931160719,937572.927063266,5085,937572.921972456,-0.28522898986252704,1.5765529699848995,-0.17573086816407332,0.2062269741473042,0.035508944285612104,0.09961270361504976,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.941163916,937572.940783954,5088,937572.933105779,-0.3559805033033162,1.4107689568392685,-0.3586340295403457,0.202019644421933,0.04488537185594273,0.09020012083490153,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.951168148,937572.951117578,5090,937572.943134745,-0.5129572064633385,1.3351925647332477,-0.7768367362904044,0.18534975703544054,0.06333091785978659,0.08890643626366958,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.961156511,937572.960750889,5092,937572.953816278,-0.5146552176167233,1.2528606055436318,-0.6180776116275475,0.18942557961455636,0.06423213087161145,0.08912965282260324,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.971165209,937572.965877946,5094,937572.963541537,-0.3920777283280488,1.1769104039049845,-0.4948719622396099,0.18590383215421286,0.05326706037702273,0.0895722401529883,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.981172172,937572.976104085,5095,937572.968923082,-0.38354500015468995,1.1685900280876884,-0.40822613857973994,0.18308554314527642,0.045863103043581564,0.09275609319642367,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937572.991161619,937572.990845427,5098,937572.983371497,-0.36185642827547043,1.3611931628503475,-0.5611346549894947,0.19324135123518846,0.050591920565033144,0.09327197451638816,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.001160916,937572.998114953,5099,937572.988741004,-0.493550317695349,1.4374415144278527,-0.5814502590085181,0.1983236407326856,0.06104185160434476,0.10347444794879923,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.011149126,937573.007375135,5101,937572.998868291,-0.6278577483995584,1.030819682145813,-0.6636427920792789,0.16851366841819407,0.07286934719094214,0.07850970811440393,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.02116647,937573.016598648,5104,937573.013549317,-0.4870930889549553,1.03446041346372,-0.4205542601467904,0.17043753917033747,0.05527404248354187,0.08166239633848002,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.03115883,937573.030960868,5106,937573.023464847,-0.45845419384954655,1.274856985591778,-0.5828198220741412,0.18490198498274973,0.0588030299587195,0.09872235329030404,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.041151569,937573.036048338,5107,937573.028887636,-0.45984965229455776,1.333455232183489,-0.6035880062539918,0.19395726929298485,0.061481184555969966,0.09099162816031581,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.051164418,937573.051084443,5110,937573.043629093,-0.41303803688266116,1.4517725773827395,-0.4646133484185035,0.20000092626951127,0.05302945257883244,0.09599989677428253,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.06115079,937573.056508561,5111,937573.04814348,-0.1832528097348458,1.5338673614395626,-0.40243494231714183,0.21092683415148034,0.03858914997502105,0.0910597043187678,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.071154093,937573.070713908,5114,937573.063092117,-0.4879747230987643,1.4478985550697698,-0.32918897789887624,0.2052583608712118,0.051214359128694195,0.10234572411876082,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
937573.08116559,937573.07609926,5115,937573.068472221,-0.34970808422646316,1.493265337634247,-0.37734961388222826,0.2034089222254237,0.041606647765484624,0.10163797017098161,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
