sample_t_mono_s,status_t_mono_s,force_seq,force_t_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,desired_fz_n,stage,contact,vz_cmd_mm_s,valid,stale,wrench_complete,force_source,mode,status_msg
916263.039234136,916263.038307687,7973,1788821928.999865,0.023932642857989746,0.24574392559883806,-0.14263282540053732,0.05776997860345927,-0.00511781472360294,-0.0018258264441696273,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.049235501,916263.048414924,7975,1788821929.0099733,0.12954145300771103,0.3277164440897869,-0.17088349591040053,0.06724380298485474,-0.015556009626702446,0.009470571690275362,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.059210724,916263.058230396,7977,1788821929.0197852,0.06038668973407419,0.21941435716087537,-0.09807823185289942,0.05469104117464113,-0.009766182243516427,-0.0027332900804748136,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.069212521,916263.068247432,7979,1788821929.0298042,0.13182646892262562,0.3047828084528389,-0.12417854742143224,0.06369459776292426,-0.015236938899261811,0.0074982879389076315,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.079240615,916263.078144574,7981,1788821929.039703,0.039516841567145015,0.12447562634916733,-0.12753419529001583,0.048274180484809595,-0.007501377395936875,-0.00587437285231299,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.089240237,916263.088451178,7983,1788821929.0500026,0.058490798864250806,0.23031981262529835,-0.16775845355348035,0.05634978358131052,-0.010211086870942495,0.002745505584328768,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.099208378,916263.098325883,7985,1788821929.0598834,0.026976660500604814,0.14658441172347422,-0.14648665356884893,0.05225980647233249,-0.0056515964113075644,-0.0024568801408805067,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.10920817,916263.108329373,7987,1788821929.0698848,0.05064079413889355,0.1588929355300602,-0.14004232109618578,0.05058093190356846,-0.008708243834107105,0.0006995894490673636,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.11922442,916263.118296437,7989,1788821929.079853,0.058761986780395056,0.2558878390769617,-0.16136146532555795,0.05574452711882419,-0.009814166815513318,0.0044188151522330105,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.12919175,916263.129197955,7991,1788821929.0907562,0.10569408761298951,0.2382302637193168,-0.11914820228149504,0.05842385199606806,-0.01591146081785755,0.003934186132578753,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.139204369,916263.13838893,7993,1788821929.0999458,0.03379979385112176,0.17720746084953903,-0.15204259675884402,0.05263284265133933,-0.006982679718457199,0.0016747246529827918,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.149209605,916263.148448207,7995,1788821929.1100066,0.09754902023616482,0.19617417695998168,-0.16170341910442573,0.05410840795225484,-0.012051041621491124,-0.0018934189308467998,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.159211362,916263.158306654,7997,1788821929.1198587,-0.0024754986965507403,0.1780316441979832,-0.14828205540549558,0.05440422694366781,-0.005163936791333935,0.0015186969556576467,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.16916671,916263.168407862,7999,1788821929.129965,0.12767055027063673,0.21764388556504924,-0.07421823271176863,0.05598532353003946,-0.01819015070580167,-0.0031693126549282614,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.179216368,916263.178609632,8001,1788821929.140162,0.029039476412002448,0.17719369494580062,-0.10722140816885228,0.054738770013615504,-0.010175348154779515,-0.0028039782043628447,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.189212862,916263.18846648,8003,1788821929.150024,0.1673328090147752,0.3852001251481182,-0.1732029675731933,0.06626011355437776,-0.01781523008272105,0.012515972080649036,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.199211223,916263.198292114,8005,1788821929.1598504,-0.06055779390783548,0.1462225475340077,-0.07782756896141363,0.05103109224147102,-0.0028088121962782176,-0.0007948358690307265,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.209217242,916263.208291208,8007,1788821929.1698477,0.18928950100803,0.3498836198415623,-0.11421262998562741,0.0706021116211174,-0.022123002533582032,0.005010693439703548,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.219217341,916263.218303987,8009,1788821929.1798608,-0.043942733301411505,0.13454517742007616,-0.16691370173529377,0.05035235242746494,-0.0014409276417317028,-0.00326138916383268,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.229212039,916263.228169822,8011,1788821929.189728,0.15980530968579723,0.17067010234554697,-0.13214648932266704,0.05315175971479877,-0.02015924541949192,-0.00034180008312032634,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.239222299,916263.238170757,8013,1788821929.199729,0.018978551193663436,0.1622017225387803,-0.13552396725236165,0.04723246645739944,-0.00823673704723009,-0.0020544847675667208,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.24923901,916263.248301924,8015,1788821929.2098596,0.07969696580656331,0.1772026290414919,-0.07717764177722372,0.05529875351324536,-0.01155877316111294,0.0002645356240316213,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.259209186,916263.258426741,8017,1788821929.2199802,0.020465445740926375,0.16452163840437056,-0.18174919026400727,0.05467788571302731,-0.004532355173329524,-0.003043389774710744,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.269248522,916263.268268054,8019,1788821929.229826,0.057261695427158435,0.22487122785275873,-0.17727099232837581,0.054173704975537675,-0.007929823189293753,0.0030039735212931684,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.279214385,916263.278305031,8021,1788821929.2398622,0.08957142201432317,0.274413007075569,-0.13203556697471197,0.06083470356241166,-0.012905512681326161,0.007107763884833088,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.289184876,916263.288142581,8023,1788821929.2496955,0.07563340524122908,0.23220853143183362,-0.16094475799706576,0.05975643295485299,-0.010285305082186868,0.008264269973929594,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.299209647,916263.29842347,8025,1788821929.25998,0.05375503561033722,0.19043342400577762,-0.15945535874310848,0.05491849716470293,-0.01116682977910751,-0.005320534487132742,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.309211577,916263.30821746,8027,1788821929.269775,0.06160823541316626,0.18977750962563994,-0.14438398184205004,0.054581375118492016,-0.011330254327852203,-0.0031301100082716735,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.319215669,916263.318390799,8029,1788821929.279947,0.045421176687038024,0.18604170078890647,-0.10851783348870903,0.05477893220716983,-0.010367511250018363,-0.0013224925161083208,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.32921028,916263.328403975,8031,1788821929.2899625,0.10876091203988768,0.28642069205176995,-0.10158920909605577,0.06359113105830973,-0.01853161417807043,0.006705398979520785,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.339214674,916263.338071259,8033,1788821929.2996304,0.023212960394060886,0.16105668667081813,-0.17785374116565214,0.049146376780193735,-0.004861495869989016,-0.004205525154680038,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.349213521,916263.34851971,8035,1788821929.3100765,0.14965811710221974,0.2843649438462259,-0.15720842241263513,0.060667379494276794,-0.015713379976421263,0.007692591665770198,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.359208486,916263.358175654,8037,1788821929.319734,-0.0039094266404998,0.15828439462842014,-0.15206854996239924,0.05071833792082138,-0.003061206490401618,-0.002363497635619889,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.369305707,916263.368244206,8039,1788821929.329803,0.1145142181504394,0.25065333765515724,-0.16439414714252687,0.05720928492298864,-0.012974988572071175,0.009029223429059617,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.379218283,916263.378339708,8041,1788821929.3398962,0.019314829002450157,0.1451925875559303,-0.11272307733159818,0.04786730158219634,-0.007402633093071294,-0.002481741258311177,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.389210874,916263.388225556,8043,1788821929.3497841,0.11527479718065037,0.2638099435134415,-0.16347679206114485,0.059664115851762525,-0.015471995730555143,0.007128083039089732,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.399240842,916263.398287825,8045,1788821929.3598459,0.0437316528691693,0.19240476365911177,-0.1255292808612018,0.050549241771603456,-0.008168606311483048,0.0015484985779650913,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.409210376,916263.408171746,8047,1788821929.3697295,0.10683346835490434,0.27746105020526807,-0.14887414715081515,0.060796118340264424,-0.01493036486710682,0.007728222865356706,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.419217025,916263.418466733,8049,1788821929.3800192,0.020332825909445337,0.18788140445071994,-0.1226717023325736,0.054934695922726026,-0.0072930240519983765,-0.0006956565071398711,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.429211207,916263.428577227,8051,1788821929.3901346,0.08685916398705848,0.20660604213554007,-0.13296891815649925,0.053992232036565856,-0.012505489529022445,0.0028293573801311186,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.439230739,916263.438249814,8053,1788821929.399808,0.08019133181018089,0.20178564257427284,-0.13553444182062863,0.05761115377898082,-0.012605349455471565,-0.000219553738842828,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.4492148,916263.448403448,8055,1788821929.4099567,0.043581516326523226,0.19293708522266342,-0.13372947136466518,0.056515723161180656,-0.009577251413784604,0.0009784068337126764,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.459207723,916263.458253409,8057,1788821929.4198115,-0.00956780893466063,0.17437501959293858,-0.09826028166599046,0.058895524183294315,-0.00490770707659523,-0.006441234845533925,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.469209426,916263.468311505,8059,1788821929.4298687,0.0896594148790057,0.2537131952555778,-0.13507003241302176,0.059260517806765126,-0.010538171542005538,0.002127166515763855,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.479241402,916263.478625814,8061,1788821929.4401786,-0.0031389654269341205,0.16345021217098615,-0.15492576994313545,0.05003174007758916,-0.0053666275498856055,-0.003381806677808026,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.489229474,916263.488312622,8063,1788821929.4498708,0.10908451030184632,0.2593931270846183,-0.09483303800181628,0.061858453632853944,-0.013106694395627986,0.004513492558244018,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.499211648,916263.498480339,8065,1788821929.4600353,0.003538809684318772,0.14637891699183095,-0.18455723613567304,0.04784830728472493,-0.006489142088407636,-0.0006003380712389234,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.509211609,916263.508390453,8067,1788821929.469949,0.15978639430764596,0.22815087349161026,-0.1744556863862759,0.056195177952782456,-0.01606713882346712,0.004611145671814896,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.519214633,916263.518353131,8069,1788821929.479912,0.013224750752599303,0.14496788960679885,-0.12077704285459358,0.0484547982409916,-0.0042689268755551025,-0.0039109114659437415,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.529207582,916263.528228514,8071,1788821929.4897861,0.10082071360431155,0.26493079666127317,-0.20561418211952467,0.06273903295223042,-0.011934920718232359,0.005084358352972527,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.539209051,916263.538126022,8073,1788821929.4996846,-0.05946449330128667,0.10603875178102341,-0.0639294297918082,0.045997403463105754,-0.00240401937425726,-0.005294470974730042,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.549211304,916263.548388175,8075,1788821929.5099452,0.04100670438817783,0.307141778303951,-0.1568681337305482,0.06547181634726107,-0.009146772916600819,0.005822631284275688,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.559231382,916263.558248567,8077,1788821929.5198064,0.034304004105120744,0.18125421894578536,-0.1354090427574936,0.05345752121655886,-0.00850902455518614,-0.0018370742361303871,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.56921236,916263.568328935,8079,1788821929.5298858,0.0979486101827686,0.28761862198477,-0.13496753754938745,0.0612302743842969,-0.013588766305526353,0.008715659517142475,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.579214123,916263.578436401,8081,1788821929.539993,0.017341869368076607,0.13857675825097052,-0.1952114681046323,0.04861747570200078,-0.00042463094556067447,-0.003521658023509955,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.589238649,916263.588168683,8083,1788821929.5497258,0.09023888773909283,0.21683279914300882,-0.09424832735403457,0.055390275449523636,-0.01566950341497792,0.0034736130306555896,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.599213026,916263.598195542,8085,1788821929.5597527,0.0826266223242921,0.28160697370031595,-0.1393967790570426,0.06099550144396822,-0.012262913077140532,0.0025846953438623636,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.609208536,916263.608186944,8087,1788821929.5697446,0.05934201700566395,0.18594215953377535,-0.18423959968488335,0.05375549986105317,-0.007931938316181546,0.0025923050661900704,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.619216177,916263.618335135,8089,1788821929.579888,0.10388710921026098,0.2693959469247188,-0.096190036512302,0.0576563357269378,-0.016996427285172446,0.004768784633829206,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.629218903,916263.628333505,8091,1788821929.5898871,0.12333953371977074,0.2608477148110637,-0.10565776708603414,0.06156085059841067,-0.01705443032954525,0.009390212830733092,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.639220838,916263.638131281,8093,1788821929.5996883,0.009265472078541281,0.17452223382463145,-0.16964556767037076,0.05133555258284704,-0.006773651389843973,-0.0020252603417211697,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.649220849,916263.648866696,8095,1788821929.6104162,0.16371244722643546,0.2276062970428796,-0.13291636608433846,0.0562739052025215,-0.018698262962125206,0.004447742379854611,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.659222427,916263.658596689,8097,1788821929.62015,0.013708483692272781,0.1564323956389726,-0.13198545504542442,0.05034861554049798,-0.007147886710914664,-0.0035329495220662796,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.669220207,916263.668312431,8099,1788821929.629867,0.17628459907997976,0.3140239381388603,-0.1517732657950499,0.06417617906364873,-0.018736483489201598,0.009635731409919319,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.679222834,916263.673358488,8100,1788821929.634916,0.06705345578082535,0.1601082269345195,-0.13437477649450313,0.050199099134331245,-0.008707817170343296,-0.0014837887687435374,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.689223721,916263.688688974,8103,1788821929.650242,0.07206106618869088,0.20741221759178577,-0.14401206383407883,0.056748890032216406,-0.01126536955258483,0.003849230589894663,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.699232679,916263.698610875,8105,1788821929.660165,0.030900011931957773,0.2310729712822645,-0.0806670750596907,0.05627136129416069,-0.01160206578322461,-0.0003516172907636929,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.709223255,916263.708568605,8107,1788821929.6701238,0.05169070599141808,0.2296519199754497,-0.15300563302343861,0.058826692730428544,-0.009089622827652254,0.004683450924724917,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.719218102,916263.718446241,8109,1788821929.679997,0.06326660550818065,0.20478702103312868,-0.12062576286616405,0.054363642142582574,-0.009637527896960181,0.001317187370344107,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.729215217,916263.728344619,8111,1788821929.689902,0.05100076412235469,0.21809103510260314,-0.1539261218439243,0.055378058350084136,-0.008366065686513003,0.0026373075500812776,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.739214936,916263.738469494,8113,1788821929.700024,0.06419711302491857,0.19556860109531285,-0.16730063414269655,0.05413773759237282,-0.009074390226109775,0.004014834008332014,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.749214807,916263.748687014,8115,1788821929.7102425,0.09891534756410848,0.23683263689675052,-0.09677085514232628,0.05765359338631659,-0.015138883310466686,0.00375689935205379,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.759215041,916263.758617419,8117,1788821929.7201712,-0.024323107359598986,0.24267605221213073,-0.15867659611161988,0.05860637906565998,-0.0040903513847903965,0.00047891438256150026,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.769223758,916263.768671832,8119,1788821929.7302275,0.14035788685592251,0.19986162445507202,-0.14890945132518724,0.05428163621300451,-0.017055415646985025,0.003941619953794568,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.779210033,916263.779165239,8121,1788821929.7407198,0.005181599249023373,0.11764618455484245,-0.08237982717312309,0.048537874035239556,-0.006896397776992146,-0.002357025715746825,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.78921444,916263.788375892,8123,1788821929.7499323,0.07690659857372863,0.41093902133259397,-0.13804628029772328,0.07217981164787422,-0.014438681900357304,0.00948389561782026,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.799221001,916263.798550114,8125,1788821929.760107,0.08059444189403249,0.18803933957211683,-0.057761075087444776,0.05389130488219466,-0.014475178730563063,-0.0018710661217116904,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.809219839,916263.808623558,8127,1788821929.7701793,0.0580745830665511,0.23012435136345494,-0.14924862795223587,0.05880587694449548,-0.01028266931871255,0.003546038316837183,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.819222093,916263.818723415,8129,1788821929.7802746,0.04489171568295852,0.1998224721967112,-0.17533283216511686,0.05329842688560894,-0.007642791301890106,-0.0033753109109980195,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.82922224,916263.828453728,8131,1788821929.7900076,0.16468747101045814,0.1566741945845337,-0.11248473381133255,0.054502601807585635,-0.01914258479146932,0.007205666349772856,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.839216719,916263.838389242,8133,1788821929.799945,0.04302007577428638,0.14350961968458306,-0.10160528766199564,0.04922522257398613,-0.011387689430682479,-0.004274404623413129,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.849220695,916263.848634929,8135,1788821929.810186,0.10109359781309431,0.3492378660413372,-0.19633803230975883,0.06515866122370197,-0.014521456048693282,0.01059304917162623,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.859214886,916263.855675781,8136,1788821929.8172293,-0.004436814356986438,0.21947700138639972,-0.2016159262810337,0.05576457039058662,-0.004547829989253975,-0.00204079329204546,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.869219653,916263.865902977,8138,1788821929.827458,0.1588204552639706,0.21435569681668698,-0.04757631562555579,0.05577434815519247,-0.019931858835419883,0.004874592959632742,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.879223535,916263.874422214,8141,1788821929.8407962,0.03646951801077217,0.21457328637413717,-0.17467983851353303,0.055725867962353376,-0.008523320020747282,0.000755439192902628,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.889229488,916263.88402901,8142,1788821929.8455765,0.12325505673137552,0.25546971917746863,-0.12715110192049678,0.06125128941475316,-0.015150443162788536,0.007921668278151592,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.899210888,916263.898558362,8145,1788821929.860116,0.06646118845600234,0.17654580894549365,-0.07472751422782956,0.054472254334077125,-0.012708073291502366,0.0017714268419790936,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.909220228,916263.90833636,8147,1788821929.8698914,0.07083991116872114,0.28620535888224913,-0.279523313332491,0.06045751846104974,-0.009242652225000961,0.006321560926789642,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.919229646,916263.918393119,8149,1788821929.879951,0.12143547112860392,0.17872332682590705,-0.012260134409416902,0.055759777476271026,-0.018402658848828964,0.0004139478796202911,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.929219599,916263.928222004,8151,1788821929.8897798,0.14271864887601265,0.25144362163361894,-0.1830192084497321,0.0591708270817668,-0.01610402751295259,0.003337246798854644,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.939274606,916263.938380566,8153,1788821929.8999348,0.05947543499456984,0.1724889231914827,-0.13161189101623846,0.0535127701644759,-0.009982089704658267,-0.0036386246881551683,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916263.949216518,916263.948432368,8155,1788821929.9099903,0.14374377615393508,0.29253770158576037,-0.07249543562698371,0.06321305589619826,-0.02067741029278959,0.007721247752442439,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
