t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0012,move->d,0.0000,0.000000,0.223769,-0.183713,-0.208514,1.381463,0.048171,0.906402,0.225828,0.000000,0.223716,-0.183661,-0.208497,1.381480,0.048189,0.906402,0.225828,0.477184,-0.381685,0.373801,2.650401,0.955191,2.646718,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000,0.0030,0.00000,0,0,0,0,0.079,-0.152,0.040,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.10917,0.00000,0.0000,0.00008,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0062,move->d,0.0001,0.000000,0.223768,-0.183713,-0.208515,1.381463,0.048171,0.906401,0.225829,0.000000,0.223786,-0.183713,-0.208462,1.381515,0.048171,0.906437,0.225793,0.477164,-0.381640,0.373796,2.650478,0.955198,2.646900,0.00004,-0.00009,0.00001,0.00009,-0.00003,-0.00024,0.049,0.0030,0.00000,0,0,0,0,0.080,-0.153,0.039,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.10917,0.00022,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0112,move->d,0.0003,0.000000,0.223768,-0.183712,-0.208516,1.381462,0.048171,0.906401,0.225829,0.000000,0.223786,-0.183713,-0.208462,1.381515,0.048171,0.906437,0.225793,0.477164,-0.381640,0.373796,2.650478,0.955198,2.646900,0.00004,-0.00009,0.00001,0.00009,-0.00003,-0.00024,0.050,0.0030,0.00000,0,0,0,0,0.083,-0.154,0.038,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.10917,0.00022,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0162,move->d,0.0005,0.000000,0.223768,-0.183712,-0.208515,1.381462,0.048171,0.906401,0.225829,0.000000,0.223681,-0.183678,-0.208497,1.381463,0.048171,0.906402,0.225828,0.477184,-0.381707,0.373817,2.650391,0.955227,2.646668,-0.00000,0.00005,-0.00003,0.00002,0.00007,0.00008,0.028,0.0049,0.00000,0,0,0,0,0.089,-0.158,0.035,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.10917,0.00008,0.0000,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0212,move->d,0.0008,0.000000,0.223768,-0.183712,-0.208515,1.381463,0.048172,0.906401,0.225829,0.000000,0.223716,-0.183713,-0.208497,1.381463,0.048136,0.906384,0.225828,0.477183,-0.381703,0.373839,2.650386,0.955284,2.646684,0.00000,0.00004,-0.00008,0.00007,0.00017,0.00004,0.042,0.0030,0.00000,0,0,0,0,0.097,-0.162,0.032,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.10917,0.00015,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0262,move->d,0.0013,0.000000,0.223768,-0.183711,-0.208516,1.381463,0.048172,0.906401,0.225829,0.000000,0.223716,-0.183713,-0.208497,1.381463,0.048171,0.906384,0.225828,0.477183,-0.381692,0.373839,2.650336,0.955268,2.646656,0.00000,0.00001,-0.00008,0.00001,0.00017,0.00002,0.040,0.0030,0.00000,0,0,0,0,0.106,-0.168,0.029,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.10917,0.00012,0.0001,0.00001,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0312,move->d,0.0018,0.000000,0.223768,-0.183710,-0.208516,1.381462,0.048172,0.906401,0.225829,0.000000,0.223716,-0.183731,-0.208462,1.381515,0.048223,0.906402,0.225828,0.477169,-0.381659,0.373816,2.650310,0.955202,2.646691,0.00003,-0.00005,-0.00003,-0.00008,0.00007,-0.00010,0.034,0.0031,0.00000,0,0,0,0,0.114,-0.174,0.027,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.10917,0.00018,0.0001,0.00001,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0362,move->d,0.0023,0.000000,0.223768,-0.183710,-0.208516,1.381462,0.048172,0.906402,0.225829,0.000000,0.223734,-0.183713,-0.208497,1.381480,0.048189,0.906367,0.225828,0.477183,-0.381679,0.373837,2.650311,0.955260,2.646659,0.00000,-0.00001,-0.00007,-0.00003,0.00017,-0.00003,0.037,0.0020,0.00000,0,0,0,0,0.121,-0.180,0.025,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.10917,0.00013,0.0001,0.00001,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0412,move->d,0.0030,0.000000,0.223768,-0.183709,-0.208516,1.381462,0.048172,0.906402,0.225829,0.000000,0.223664,-0.183713,-0.208445,1.381480,0.048171,0.906402,0.225828,0.477177,-0.381691,0.373826,2.650379,0.955244,2.646692,0.00001,0.00001,-0.00005,0.00003,0.00011,0.00001,0.027,0.0060,0.00000,0,0,0,0,0.129,-0.186,0.024,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.10917,0.00014,0.0001,0.00001,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0462,move->d,0.0038,0.000000,0.223768,-0.183709,-0.208516,1.381462,0.048172,0.906402,0.225829,0.000000,0.223681,-0.183731,-0.208514,1.381480,0.048189,0.906402,0.225793,0.477176,-0.381712,0.373833,2.650361,0.955258,2.646650,0.00002,0.00005,-0.00006,0.00002,0.00014,0.00007,0.043,0.0049,0.00000,0,0,0,0,0.135,-0.193,0.022,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.10917,0.00017,0.0001,0.00001,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
