t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0014,move->d,0.0000,0.000500,-0.465458,0.078466,-0.106758,1.061802,0.561005,1.323051,-0.316389,0.000000,-0.465008,0.078016,-0.106308,1.062033,0.561455,1.323501,-0.315939,0.465336,-0.464080,0.336641,2.748735,0.794067,2.779021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.48472,0,1,0,1,-0.201,-0.192,-0.005,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.09347,0.59433,5.5000,0.00000,0.0000,1.0000,0.217,0.40000,4.0000,0.000500,0.000000,,0,0.000000
0.0063,move->d,0.0001,0.001000,-0.466358,0.079366,-0.107658,1.061121,0.561005,1.323022,-0.317289,0.000000,-0.465008,0.078034,-0.106343,1.062050,0.561455,1.323483,-0.315939,0.465337,-0.464099,0.336630,2.748730,0.794047,2.778974,-0.00000,0.00004,0.00002,-0.00002,-0.00003,0.00009,0.022,0.0286,0.42426,0,1,0,1,-0.202,-0.192,-0.005,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.09349,0.63102,5.0000,0.00123,0.0000,0.9917,0.454,0.39950,4.0000,0.001000,0.000000,,0,-0.000500
0.0113,move->d,0.0003,0.001500,-0.467708,0.080716,-0.108631,1.059990,0.561455,1.323366,-0.318639,0.000000,-0.465060,0.078016,-0.106360,1.062050,0.561403,1.323483,-0.315939,0.465326,-0.464147,0.336628,2.748801,0.794055,2.778933,0.00002,0.00013,0.00003,0.00008,-0.00006,0.00027,0.069,0.0773,0.35739,0,1,0,1,-0.205,-0.192,-0.004,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.09351,0.72325,4.5000,0.00309,0.0000,0.9833,0.544,0.39900,4.0000,0.001500,0.000000,,0,-0.001000
0.0163,move->d,0.0005,0.002000,-0.469508,0.082516,-0.109533,1.058409,0.562355,1.324014,-0.320439,0.000000,-0.465008,0.077981,-0.106343,1.062050,0.561455,1.323501,-0.315905,0.465328,-0.464094,0.336649,2.748706,0.794071,2.778943,0.00001,0.00003,-0.00002,-0.00004,0.00002,0.00012,0.017,0.1567,0.28592,0,1,0,1,-0.208,-0.192,-0.002,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.09353,0.85472,4.0000,0.00581,0.0000,0.9750,0.587,0.39850,4.0000,0.002000,0.000000,,0,-0.001500
0.0213,move->d,0.0008,0.002500,-0.471758,0.084611,-0.110406,1.056378,0.563705,1.325110,-0.322634,0.000000,-0.465060,0.078016,-0.106360,1.062050,0.561472,1.323501,-0.315922,0.465329,-0.464122,0.336636,2.748697,0.794046,2.778885,0.00001,0.00008,0.00001,-0.00006,-0.00002,0.00022,0.042,0.2588,0.21762,0,1,0,1,-0.211,-0.192,-0.002,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.09353,1.00482,3.5000,0.00945,0.0000,0.9667,0.595,0.39800,4.0000,0.002500,0.000001,,0,-0.002000
0.0263,move->d,0.0013,0.003000,-0.474458,0.086934,-0.111176,1.053897,0.565505,1.326655,-0.325034,0.000001,-0.465008,0.077981,-0.106343,1.062050,0.561420,1.323483,-0.315939,0.465329,-0.464107,0.336647,2.748782,0.794093,2.778997,0.00001,0.00005,-0.00001,0.00008,0.00003,0.00012,0.028,0.3867,0.14703,0,1,0,1,-0.215,-0.192,-0.001,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.09353,1.15008,3.0000,0.01402,0.0000,0.9583,0.565,0.39750,4.0000,0.003000,0.000001,,0,-0.002500
0.0313,move->d,0.0018,0.003500,-0.477608,0.089317,-0.111873,1.051159,0.567755,1.328651,-0.327679,0.000001,-0.465060,0.078016,-0.106308,1.062033,0.561420,1.323501,-0.315922,0.465329,-0.464115,0.336635,2.748763,0.794053,2.778963,0.00001,0.00007,0.00001,0.00003,-0.00004,0.00016,0.035,0.5384,0.07783,0,1,0,1,-0.219,-0.191,0.000,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.09351,1.28357,2.5000,0.01941,0.0000,0.9500,0.522,0.39700,4.0000,0.003500,0.000001,,0,-0.003000
0.0363,move->d,0.0023,0.004000,-0.481208,0.091509,-0.112465,1.048687,0.570455,1.330831,-0.330709,0.000001,-0.465008,0.078034,-0.106395,1.062050,0.561455,1.323501,-0.315939,0.465330,-0.464119,0.336625,2.748737,0.794031,2.778935,0.00001,0.00008,0.00003,-0.00002,-0.00007,0.00017,0.042,0.7219,0.00999,0,1,0,1,-0.223,-0.189,0.002,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.09349,1.36312,2.0000,0.02553,0.0000,0.9417,0.470,0.39650,4.0000,0.004000,0.000001,,0,-0.003500
0.0413,move->d,0.0030,0.004500,-0.484358,0.093309,-0.112832,1.046665,0.572767,1.332681,-0.333289,0.000001,-0.464973,0.077964,-0.106308,1.062033,0.561420,1.323501,-0.315922,0.465330,-0.464072,0.336658,2.748771,0.794106,2.779055,0.00001,-0.00002,-0.00003,0.00007,0.00006,-0.00002,0.020,0.9302,0.01120,0,1,0,1,-0.227,-0.189,0.005,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.09350,1.15532,1.5000,0.03208,0.0000,0.9333,0.291,0.39600,4.0000,0.004500,0.000001,,0,-0.004000
0.0463,move->d,0.0038,0.005000,-0.487058,0.094719,-0.112949,1.045093,0.574665,1.334185,-0.335419,0.000001,-0.465060,0.077981,-0.106360,1.062015,0.561403,1.323483,-0.315939,0.465327,-0.464148,0.336658,2.748817,0.794124,2.778945,0.00002,0.00013,-0.00003,0.00015,0.00007,0.00027,0.070,1.1057,0.03093,0,0,0,0,-0.231,-0.190,0.008,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.09350,0.94692,1.0000,0.03769,0.0000,0.9250,0.112,0.39550,4.0000,0.005000,0.000001,,0,-0.004500
