t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0011,move->d,0.0000,0.467195,0.161317,-0.121827,-0.060626,1.471365,-0.005808,1.235205,0.231446,0.467195,0.160867,-0.121824,-0.060249,1.471365,-0.005725,1.235204,0.231378,0.281680,0.015501,0.343007,-1.805440,-1.014171,-3.039014,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000,0.0000,0.00011,0,0,0,0,0.020,0.263,0.042,nan,nan,nan,nan,nan,nan,0,0.0002,1.0000,0.12091,0.11934,0.0573,3.01952,0.0000,0.0000,0.001,-0.06719,4.0000,0.467195,0.467195,-0.000000,1,-0.000000
0.0085,move->d,0.0001,0.467195,0.161317,-0.121828,-0.060625,1.471366,-0.005808,1.235205,0.231446,0.467195,0.160884,-0.121807,-0.060301,1.471313,-0.005725,1.235204,0.231378,0.281688,0.015492,0.343018,-1.805450,-1.014137,-3.039040,-0.00002,0.00002,-0.00002,-0.00002,0.00007,0.00007,0.016,0.0248,0.00000,0,0,0,0,0.020,0.262,0.042,nan,nan,nan,nan,nan,nan,0,0.0249,1.0000,0.12090,0.00014,0.0001,0.00066,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467195,-0.000000,1,-0.000000
0.0149,move->d,0.0004,0.467195,0.161690,-0.121831,-0.060935,1.471366,-0.005879,1.235205,0.231505,0.467195,0.160937,-0.121772,-0.060266,1.471348,-0.005725,1.235187,0.231378,0.281694,0.015517,0.343000,-1.805438,-1.014189,-3.038963,-0.00003,-0.00003,0.00001,0.00001,-0.00003,-0.00010,0.023,0.0218,0.00000,0,0,0,0,0.018,0.259,0.041,nan,nan,nan,nan,nan,nan,0,0.0464,1.0000,0.12090,0.09874,0.0475,0.10842,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467195,-0.000000,1,-0.000000
0.0208,move->d,0.0007,0.467195,0.162199,-0.121835,-0.061358,1.471366,-0.005975,1.235206,0.231585,0.467195,0.160850,-0.121824,-0.060249,1.471365,-0.005725,1.235204,0.231361,0.281681,0.015496,0.343008,-1.805422,-1.014171,-3.039031,-0.00000,0.00001,-0.00000,0.00002,0.00000,0.00001,0.005,0.0481,0.00000,0,0,0,0,0.017,0.254,0.039,nan,nan,nan,nan,nan,nan,0,0.0660,1.0000,0.12090,0.13471,0.0648,0.20217,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467195,-0.000000,1,-0.000000
0.0269,move->d,0.0011,0.467195,0.162933,-0.121841,-0.061969,1.471366,-0.006114,1.235206,0.231700,0.467195,0.160884,-0.121772,-0.060266,1.471348,-0.005690,1.235204,0.231378,0.281688,0.015510,0.342995,-1.805502,-1.014206,-3.038953,-0.00002,-0.00002,0.00002,-0.00006,-0.00008,-0.00002,0.016,0.0753,0.00000,0,0,0,0,0.015,0.248,0.038,nan,nan,nan,nan,nan,nan,0,0.0862,1.0000,0.12090,0.19444,0.0936,0.28752,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467195,-0.000000,1,-0.000000
0.0342,move->d,0.0017,0.467195,0.163857,-0.121848,-0.062737,1.471365,-0.006289,1.235207,0.231846,0.467195,0.160884,-0.121772,-0.060319,1.471417,-0.005725,1.235187,0.231378,0.281679,0.015487,0.342978,-1.805450,-1.014259,-3.039056,0.00000,0.00003,0.00006,0.00001,-0.00018,0.00010,0.033,0.1174,0.00000,0,0,0,0,0.013,0.243,0.037,nan,nan,nan,nan,nan,nan,0,0.1105,1.0000,0.12090,0.24453,0.1177,0.37535,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467202,-0.000000,1,-0.000000
0.0411,move->d,0.0023,0.467195,0.165051,-0.121858,-0.063729,1.471365,-0.006514,1.235208,0.232033,0.467202,0.160919,-0.121754,-0.060336,1.471382,-0.005725,1.235222,0.231378,0.281680,0.015498,0.342980,-1.805452,-1.014276,-3.039037,0.00000,0.00001,0.00005,0.00001,-0.00021,0.00007,0.027,0.1683,0.00001,0,0,0,0,0.010,0.235,0.035,nan,nan,nan,nan,nan,nan,0,0.1337,1.0000,0.12089,0.31583,0.1520,0.48120,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467202,-0.000000,1,-0.000000
0.0472,move->d,0.0031,0.467195,0.166457,-0.121869,-0.064897,1.471365,-0.006781,1.235210,0.232254,0.467202,0.160972,-0.121772,-0.060493,1.471348,-0.005655,1.235204,0.231378,0.281681,0.015483,0.342990,-1.805619,-1.014208,-3.038984,-0.00000,0.00004,0.00003,-0.00018,-0.00009,0.00025,0.025,0.2337,0.00001,0,0,0,0,0.008,0.226,0.036,nan,nan,nan,nan,nan,nan,0,0.1539,1.0000,0.12089,0.37219,0.1792,0.58226,0.0000,0.0000,0.000,-0.06719,4.0000,0.467195,0.467202,-0.000000,1,-0.000000
0.0535,move->d,0.0040,0.467195,0.168059,-0.121883,-0.066226,1.471366,-0.007084,1.235212,0.232505,0.467202,0.161042,-0.121772,-0.060633,1.471313,-0.005725,1.235187,0.231378,0.281687,0.015447,0.343006,-1.805522,-1.014156,-3.039151,-0.00001,0.00011,0.00000,-0.00009,0.00002,0.00041,0.054,0.3103,0.00001,0,0,0,0,0.005,0.213,0.039,nan,nan,nan,nan,nan,nan,0,0.1750,1.0000,0.12088,0.42373,0.2041,0.66986,0.0000,0.0000,0.001,-0.06719,4.0000,0.467195,0.467202,-0.000000,1,-0.000000
0.0605,move->d,0.0050,0.467195,0.169879,-0.121898,-0.067736,1.471366,-0.007428,1.235214,0.232791,0.467202,0.161321,-0.121754,-0.060964,1.471365,-0.005725,1.235187,0.231413,0.281677,0.015429,0.342980,-1.805631,-1.014229,-3.039137,0.00001,0.00014,0.00005,-0.00019,-0.00013,0.00057,0.077,0.3861,0.00001,0,0,0,0,0.002,0.200,0.041,nan,nan,nan,nan,nan,nan,0,0.1984,1.0000,0.12087,0.48129,0.2318,0.76143,0.0000,0.0000,0.001,-0.06719,4.0000,0.467195,0.467202,-0.000000,1,-0.000000
