t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0014,move->d,0.0000,0.000500,-0.329200,-0.017178,0.033148,1.160800,0.370240,1.209150,-0.085622,-0.000000,-0.328750,-0.017628,0.033598,1.160906,0.370690,1.209600,-0.085172,0.465253,-0.406374,0.336835,2.747116,0.794022,2.778135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.48136,0,1,0,1,-0.273,-0.097,0.019,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.09369,0.59293,5.5002,0.00000,0.0000,1.0000,0.220,0.40000,4.0000,0.000500,-0.000000,,0,0.000000
0.0064,move->d,0.0001,0.001000,-0.330100,-0.016278,0.032248,1.160244,0.370217,1.209052,-0.086522,-0.000000,-0.328750,-0.017628,0.033615,1.160906,0.370656,1.209600,-0.085207,0.465251,-0.406378,0.336831,2.747194,0.794037,2.778216,0.00000,0.00001,0.00001,0.00011,-0.00001,-0.00005,0.006,0.0286,0.42356,0,1,0,1,-0.272,-0.097,0.019,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.09369,0.62641,5.0002,0.00121,0.0000,0.9917,0.466,0.39950,4.0000,0.001000,-0.000000,,0,-0.000500
0.0114,move->d,0.0003,0.001500,-0.331095,-0.015152,0.030898,1.159238,0.370644,1.209404,-0.087872,-0.000000,-0.328750,-0.017628,0.033615,1.160906,0.370656,1.209600,-0.085207,0.465251,-0.406378,0.336831,2.747194,0.794037,2.778216,0.00000,0.00001,0.00001,0.00011,-0.00001,-0.00005,0.006,0.0783,0.36291,0,1,0,1,-0.271,-0.098,0.018,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.09367,0.70092,4.5002,0.00304,0.0000,0.9833,0.524,0.39900,4.0000,0.001500,-0.000000,,0,-0.001000
0.0164,move->d,0.0005,0.002000,-0.332030,-0.013817,0.029098,1.157782,0.371521,1.210205,-0.089672,-0.000000,-0.328715,-0.017628,0.033580,1.160871,0.370638,1.209600,-0.085207,0.465256,-0.406385,0.336845,2.747212,0.794073,2.778222,-0.00001,0.00002,-0.00002,0.00016,0.00005,-0.00004,0.015,0.1537,0.29419,0,1,0,1,-0.269,-0.099,0.018,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.09362,0.81649,4.0002,0.00559,0.0000,0.9750,0.520,0.39850,4.0000,0.002000,-0.000000,,0,-0.001500
0.0214,move->d,0.0008,0.002500,-0.332906,-0.012274,0.026848,1.155876,0.372847,1.211457,-0.091922,-0.000000,-0.328768,-0.017610,0.033615,1.160906,0.370690,1.209600,-0.085172,0.465254,-0.406375,0.336828,2.747117,0.794004,2.778136,-0.00000,0.00000,0.00002,-0.00001,-0.00003,-0.00000,0.008,0.2588,0.22673,0,1,0,1,-0.267,-0.101,0.018,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.09355,0.96532,3.5002,0.00898,0.0000,0.9667,0.520,0.39800,4.0000,0.002500,-0.000000,,0,-0.002000
0.0264,move->d,0.0013,0.003000,-0.333724,-0.010520,0.024148,1.153521,0.374624,1.213158,-0.094622,-0.000000,-0.328768,-0.017593,0.033545,1.160906,0.370656,1.209635,-0.085172,0.465245,-0.406415,0.336807,2.747172,0.793957,2.778102,0.00001,0.00008,0.00006,0.00003,-0.00015,0.00015,0.050,0.3867,0.16220,0,1,0,1,-0.266,-0.101,0.018,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.09346,1.13451,3.0002,0.01329,0.0000,0.9583,0.524,0.39750,4.0000,0.003000,-0.000000,,0,-0.002500
0.0314,move->d,0.0018,0.003500,-0.334388,-0.008856,0.020998,1.151273,0.376851,1.214993,-0.097722,-0.000000,-0.328785,-0.017610,0.033598,1.160906,0.370656,1.209635,-0.085155,0.465244,-0.406398,0.336814,2.747156,0.793967,2.778114,0.00002,0.00005,0.00004,0.00001,-0.00012,0.00010,0.033,0.5424,0.10148,0,1,0,1,-0.267,-0.101,0.019,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.09336,1.22776,2.5001,0.01859,0.0000,0.9500,0.479,0.39700,4.0000,0.003500,-0.000000,,0,-0.003000
0.0364,move->d,0.0023,0.004000,-0.334821,-0.007448,0.017398,1.149474,0.379527,1.216741,-0.101175,-0.000000,-0.328750,-0.017593,0.033598,1.160906,0.370656,1.209635,-0.085172,0.465246,-0.406383,0.336807,2.747173,0.793957,2.778173,0.00001,0.00002,0.00006,0.00003,-0.00015,0.00001,0.031,0.7219,0.04061,0,1,0,1,-0.268,-0.100,0.020,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.09326,1.28854,2.0002,0.02444,0.0000,0.9417,0.403,0.39650,4.0000,0.004000,-0.000000,,0,-0.003500
0.0414,move->d,0.0030,0.004500,-0.335345,-0.006343,0.014248,1.148126,0.382133,1.218245,-0.104406,-0.000000,-0.329221,-0.016947,0.033004,1.160400,0.370848,1.209653,-0.085853,0.465379,-0.406856,0.336769,2.747537,0.794049,2.777894,-0.00025,0.00096,0.00013,0.00057,-0.00016,0.00108,0.503,0.8942,0.01104,0,1,0,1,-0.271,-0.101,0.020,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.09321,1.15389,1.5002,0.03057,0.0000,0.9333,0.255,0.39600,4.0000,0.004500,-0.000000,,0,-0.004000
0.0464,move->d,0.0038,0.005000,-0.335685,-0.005535,0.011548,1.147228,0.384395,1.219403,-0.107187,-0.000000,-0.329536,-0.016441,0.032463,1.159928,0.371232,1.209705,-0.086272,0.465495,-0.407158,0.336790,2.747416,0.794103,2.777400,-0.00049,0.00157,0.00009,0.00045,0.00000,0.00190,0.822,1.0437,0.02594,0,1,0,1,-0.292,-0.118,0.021,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.09318,0.96541,1.0002,0.03612,0.0000,0.9250,0.086,0.39550,4.0000,0.005000,-0.000000,,0,-0.004500
