t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
8.6699,scan,3.5150,0.458038,0.193520,-0.160150,-0.173772,1.383376,0.055502,0.883385,0.229536,0.457937,0.192021,-0.159191,-0.172753,1.384046,0.059359,0.878372,0.227085,0.485131,0.082190,0.370743,2.645966,0.956642,2.647641,-0.00711,0.01725,0.00813,-0.00154,0.00446,-0.00265,1.020,0.2715,0.00001,0,0,0,0,-0.117,-0.104,1.659,0.1637,90.00,-0.00888,1345.7,1.000,-0.00431,0,1.0000,1.0000,0.10909,0.11967,0.2013,0.00000,1.0000,0.0000,0.102,0.00044,1.9761
8.6749,scan,3.5200,0.458138,0.193863,-0.160220,-0.174048,1.383174,0.055351,0.883666,0.229634,0.458038,0.192527,-0.159244,-0.173172,1.383767,0.059271,0.878477,0.227120,0.485139,0.082299,0.370874,2.645754,0.956816,2.647514,-0.00755,0.01719,0.00822,-0.00158,0.00478,-0.00272,1.090,0.2812,0.00001,0,0,0,0,-0.086,-0.142,1.684,0.1612,89.75,-0.00931,1343.0,1.000,-0.00451,0,1.0000,1.0000,0.10908,0.12026,0.2010,0.00000,1.0000,0.0000,0.102,0.00042,1.9761
8.6799,scan,3.5250,0.458238,0.194205,-0.160296,-0.174320,1.382971,0.055198,0.883953,0.229734,0.458138,0.192859,-0.159261,-0.173503,1.383575,0.059097,0.878843,0.227242,0.485092,0.082349,0.370856,2.645921,0.956671,2.647559,-0.00787,0.01723,0.00853,-0.00156,0.00452,-0.00259,1.032,0.2763,0.00001,0,0,0,0,-0.056,-0.185,1.704,0.1587,89.49,-0.00974,1340.4,1.000,-0.00471,0,1.0000,1.0000,0.10907,0.12071,0.2007,0.00000,1.0000,0.0000,0.104,0.00041,1.9761
8.6849,scan,3.5300,0.458339,0.194545,-0.160377,-0.174591,1.382766,0.055044,0.884246,0.229836,0.458238,0.193278,-0.159244,-0.173782,1.383383,0.058887,0.879087,0.227329,0.485071,0.082454,0.370860,2.646123,0.956641,2.647767,-0.00822,0.01717,0.00879,-0.00142,0.00440,-0.00265,1.010,0.2788,0.00001,0,0,0,0,-0.029,-0.229,1.722,0.1562,89.23,-0.01018,1337.8,1.000,-0.00491,0,1.0000,1.0000,0.10906,0.12114,0.2004,0.00000,1.0000,0.0000,0.105,0.00039,1.9760
8.6899,scan,3.5350,0.458439,0.194883,-0.160463,-0.174858,1.382559,0.054889,0.884545,0.229939,0.458339,0.193505,-0.159279,-0.173974,1.383243,0.058661,0.879419,0.227434,0.485021,0.082506,0.370834,2.646410,0.956539,2.647933,-0.00853,0.01720,0.00911,-0.00128,0.00414,-0.00255,0.946,0.2766,0.00001,0,0,0,0,-0.005,-0.272,1.737,0.1536,88.96,-0.01060,1335.2,1.000,-0.00513,0,1.0000,1.0000,0.10904,0.12160,0.2001,0.00000,1.0000,0.0000,0.106,0.00038,1.9760
8.6949,scan,3.5400,0.458539,0.195219,-0.160555,-0.175122,1.382352,0.054732,0.884849,0.230044,0.458439,0.194063,-0.159279,-0.174393,1.382964,0.058521,0.879681,0.227504,0.485005,0.082629,0.370887,2.646425,0.956546,2.648022,-0.00890,0.01711,0.00931,-0.00126,0.00415,-0.00266,0.962,0.2787,0.00001,0,0,0,0,0.016,-0.309,1.753,0.1511,88.69,-0.01103,1332.7,1.000,-0.00534,0,1.0000,1.0000,0.10903,0.12208,0.1999,0.00000,1.0000,0.0000,0.107,0.00036,1.9760
8.6999,scan,3.5450,0.458638,0.195554,-0.160652,-0.175384,1.382145,0.054574,0.885159,0.230150,0.458539,0.194360,-0.159279,-0.174655,1.382702,0.058311,0.880082,0.227643,0.484961,0.082685,0.370886,2.646625,0.956433,2.648108,-0.00922,0.01714,0.00958,-0.00119,0.00392,-0.00255,0.919,0.2731,0.00001,0,0,0,0,0.034,-0.342,1.766,0.1488,88.41,-0.01145,1330.1,1.000,-0.00556,0,1.0000,1.0000,0.10902,0.12246,0.1996,0.00000,1.0000,0.0000,0.108,0.00035,1.9759
8.7049,scan,3.5500,0.458738,0.195886,-0.160754,-0.175642,1.381935,0.054414,0.885474,0.230258,0.458638,0.194569,-0.159331,-0.174865,1.382545,0.058137,0.880449,0.227713,0.484905,0.082735,0.370867,2.646874,0.956321,2.648245,-0.00951,0.01717,0.00988,-0.00108,0.00367,-0.00245,0.857,0.2699,0.00001,0,0,0,0,0.052,-0.369,1.775,0.1467,88.14,-0.01184,1327.5,1.000,-0.00578,0,1.0000,1.0000,0.10901,0.12292,0.1993,0.00000,1.0000,0.0000,0.110,0.00034,1.9759
8.7099,scan,3.5550,0.458838,0.196217,-0.160860,-0.175897,1.381723,0.054253,0.885794,0.230368,0.458738,0.194971,-0.159383,-0.175161,1.382475,0.057997,0.880623,0.227783,0.484873,0.082841,0.370865,2.646960,0.956273,2.648353,-0.00978,0.01712,0.01013,-0.00105,0.00357,-0.00251,0.822,0.2779,0.00001,0,0,0,0,0.064,-0.392,1.777,0.1448,87.86,-0.01220,1324.9,1.000,-0.00600,0,1.0000,1.0000,0.10899,0.12346,0.1990,0.00000,1.0000,0.0000,0.111,0.00032,1.9759
8.7149,scan,3.5600,0.458937,0.196546,-0.160971,-0.176149,1.381512,0.054091,0.886119,0.230479,0.458838,0.195267,-0.159436,-0.175440,1.382109,0.057788,0.880937,0.227905,0.484854,0.082884,0.370971,2.646953,0.956372,2.648252,-0.01011,0.01717,0.01021,-0.00098,0.00370,-0.00236,0.859,0.2783,0.00001,0,0,0,0,0.064,-0.409,1.776,0.1429,87.59,-0.01252,1322.4,1.000,-0.00621,0,1.0000,1.0000,0.10898,0.12376,0.1988,0.00000,1.0000,0.0000,0.112,0.00031,1.9759
8.7199,scan,3.5650,0.459036,0.196873,-0.161085,-0.176399,1.381299,0.053929,0.886447,0.230590,0.458937,0.195459,-0.159436,-0.175580,1.381987,0.057596,0.881304,0.228027,0.484799,0.082956,0.370910,2.647264,0.956179,2.648459,-0.01026,0.01718,0.01050,-0.00088,0.00332,-0.00229,0.773,0.2759,0.00001,0,0,0,0,0.054,-0.420,1.772,0.1415,87.31,-0.01281,1319.8,1.000,-0.00642,0,1.0000,1.0000,0.10897,0.12391,0.1985,0.00000,1.0000,0.0000,0.113,0.00029,1.9758
8.7249,scan,3.5700,0.459135,0.197198,-0.161202,-0.176646,1.381086,0.053766,0.886779,0.230702,0.459036,0.195913,-0.159506,-0.175894,1.381655,0.057369,0.881671,0.228167,0.484760,0.083054,0.370988,2.647309,0.956213,2.648513,-0.01049,0.01714,0.01059,-0.00082,0.00334,-0.00232,0.794,0.2737,0.00001,0,0,0,0,0.040,-0.426,1.764,0.1404,87.04,-0.01305,1317.3,1.000,-0.00662,0,1.0000,1.0000,0.10896,0.12397,0.1982,0.00000,1.0000,0.0000,0.114,0.00028,1.9758
8.7299,scan,3.5750,0.459234,0.197521,-0.161321,-0.176890,1.380871,0.053603,0.887114,0.230814,0.459135,0.195913,-0.159506,-0.175894,1.381655,0.057369,0.881671,0.228167,0.484760,0.083153,0.370988,2.647309,0.956213,2.648513,-0.01062,0.01712,0.01073,-0.00082,0.00334,-0.00232,0.768,0.2927,0.00001,0,0,0,0,0.029,-0.428,1.751,0.1396,86.78,-0.01324,1314.7,1.000,-0.00681,0,1.0000,1.0000,0.10894,0.12427,0.1979,0.00000,1.0000,0.0000,0.114,0.00027,1.9758
8.7349,scan,3.5800,0.459333,0.197842,-0.161441,-0.177132,1.380655,0.053439,0.887451,0.230928,0.459234,0.196245,-0.159575,-0.176156,1.381446,0.057212,0.881985,0.228272,0.484717,0.083237,0.371022,2.647368,0.956175,2.648547,-0.01073,0.01712,0.01083,-0.00081,0.00327,-0.00230,0.752,0.2939,0.00001,0,0,0,0,0.021,-0.428,1.734,0.1389,86.52,-0.01338,1312.2,1.000,-0.00699,0,1.0000,1.0000,0.10893,0.12421,0.1977,0.00000,1.0000,0.0000,0.115,0.00025,1.9758
8.7399,scan,3.5850,0.459432,0.198161,-0.161563,-0.177371,1.380439,0.053274,0.887790,0.231043,0.459333,0.196716,-0.159663,-0.176592,1.381149,0.057107,0.882246,0.228307,0.484693,0.083315,0.371127,2.647262,0.956263,2.648461,-0.01085,0.01714,0.01081,-0.00083,0.00343,-0.00230,0.789,0.2982,0.00001,0,0,0,0,0.017,-0.424,1.716,0.1385,86.27,-0.01347,1309.7,1.000,-0.00715,0,1.0000,1.0000,0.10892,0.12416,0.1974,0.00000,1.0000,0.0000,0.115,0.00024,1.9757
8.7449,scan,3.5900,0.459530,0.198477,-0.161685,-0.177609,1.380222,0.053110,0.888128,0.231157,0.459432,0.197100,-0.159715,-0.176680,1.381027,0.056915,0.882753,0.228481,0.484598,0.083507,0.371045,2.647583,0.955971,2.648905,-0.01077,0.01696,0.01102,-0.00079,0.00291,-0.00257,0.702,0.2886,0.00001,0,0,0,0,0.019,-0.420,1.696,0.1385,86.03,-0.01352,1307.1,1.000,-0.00731,0,1.0000,1.0000,0.10891,0.12362,0.1971,0.00000,1.0000,0.0000,0.115,0.00023,1.9757
8.7499,scan,3.5950,0.459629,0.198793,-0.161807,-0.177843,1.380007,0.052945,0.888464,0.231273,0.459530,0.197659,-0.159977,-0.177378,1.380590,0.056531,0.883486,0.228621,0.484486,0.083417,0.371143,2.647792,0.955962,2.648791,-0.01080,0.01726,0.01103,-0.00064,0.00281,-0.00214,0.674,0.2660,0.00001,0,0,0,0,0.026,-0.421,1.675,0.1384,85.79,-0.01354,1304.6,1.000,-0.00745,0,1.0000,1.0000,0.10889,0.12319,0.1968,0.00000,1.0000,0.0000,0.116,0.00021,1.9757
8.7549,scan,3.6000,0.459727,0.199106,-0.161929,-0.178075,1.379790,0.052780,0.888802,0.231389,0.459629,0.197659,-0.159977,-0.177378,1.380590,0.056531,0.883486,0.228621,0.484486,0.083515,0.371143,2.647792,0.955962,2.648791,-0.01078,0.01725,0.01107,-0.00064,0.00281,-0.00214,0.647,0.2852,0.00001,0,0,0,0,0.034,-0.425,1.661,0.1382,85.56,-0.01354,1302.1,1.000,-0.00758,0,1.0000,1.0000,0.10888,0.12301,0.1966,0.00000,1.0000,0.0000,0.116,0.00020,1.9757
8.7599,scan,3.6050,0.459825,0.199418,-0.162051,-0.178305,1.379573,0.052617,0.889138,0.231506,0.459727,0.197868,-0.160029,-0.177570,1.380329,0.056339,0.883974,0.228743,0.484419,0.083568,0.371139,2.648022,0.955821,2.648903,-0.01074,0.01731,0.01117,-0.00056,0.00253,-0.00203,0.596,0.2766,0.00001,0,0,0,0,0.046,-0.428,1.652,0.1384,85.34,-0.01355,1299.6,1.000,-0.00770,0,1.0000,1.0000,0.10887,0.12246,0.1963,0.00000,1.0000,0.0000,0.116,0.00019,1.9756
8.7649,scan,3.6100,0.459923,0.199738,-0.162170,-0.178517,1.379347,0.052428,0.889478,0.231653,0.459825,0.198252,-0.160204,-0.177884,1.380102,0.056182,0.884428,0.228865,0.484337,0.083650,0.371186,2.648039,0.955745,2.648906,-0.01067,0.01825,0.01148,-0.00060,0.00243,-0.00201,0.574,0.2698,0.00001,0,0,0,0,0.062,-0.428,1.644,0.1384,85.13,-0.01357,1297.1,1.000,-0.00782,0,1.0000,1.0000,0.10886,0.12569,0.1962,0.00000,1.0000,0.0000,0.120,0.00018,1.9756
8.7699,scan,3.6150,0.460021,0.200045,-0.162292,-0.178743,1.379130,0.052265,0.889815,0.231768,0.459923,0.198706,-0.160291,-0.178146,1.379857,0.056008,0.884638,0.228935,0.484313,0.083785,0.371281,2.648025,0.955865,2.649004,-0.01080,0.01721,0.01116,-0.00053,0.00259,-0.00218,0.611,0.2773,0.00001,0,0,0,0,0.072,-0.424,1.638,0.1383,84.92,-0.01360,1294.6,1.000,-0.00794,0,1.0000,1.0000,0.10884,0.12174,0.1960,0.00000,1.0000,0.0000,0.116,0.00017,1.9756
8.7749,scan,3.6200,0.460119,0.200360,-0.162412,-0.178952,1.378904,0.052077,0.890156,0.231915,0.460021,0.199055,-0.160466,-0.178477,1.379613,0.055746,0.885144,0.229040,0.484226,0.083811,0.371317,2.648241,0.955813,2.649094,-0.01073,0.01825,0.01150,-0.00040,0.00244,-0.00205,0.575,0.2676,0.00001,0,0,0,0,0.071,-0.412,1.633,0.1383,84.72,-0.01364,1292.1,1.000,-0.00805,0,1.0000,1.0000,0.10883,0.12507,0.1958,0.00000,1.0000,0.0000,0.120,0.00016,1.9756
8.7799,scan,3.6250,0.460217,0.200664,-0.162535,-0.179174,1.378686,0.051915,0.890494,0.232031,0.460119,0.199334,-0.160588,-0.178634,1.379473,0.055606,0.885406,0.229179,0.484176,0.083925,0.371358,2.648208,0.955785,2.649090,-0.01082,0.01726,0.01128,-0.00044,0.00241,-0.00208,0.561,0.2722,0.00001,0,0,0,0,0.060,-0.392,1.627,0.1384,84.53,-0.01368,1289.6,1.000,-0.00815,0,1.0000,1.0000,0.10882,0.12123,0.1956,0.00000,1.0000,0.0000,0.116,0.00015,1.9755
8.7849,scan,3.6300,0.460315,0.200975,-0.162655,-0.179380,1.378460,0.051731,0.890835,0.232176,0.460217,0.199666,-0.160675,-0.178896,1.379229,0.055240,0.885772,0.229266,0.484127,0.083947,0.371397,2.648583,0.955849,2.649322,-0.01077,0.01824,0.01157,-0.00011,0.00234,-0.00197,0.544,0.2705,0.00001,0,0,0,0,0.042,-0.370,1.617,0.1389,84.34,-0.01371,1287.2,1.000,-0.00825,0,1.0000,1.0000,0.10880,0.12417,0.1954,0.00000,1.0000,0.0000,0.121,0.00014,1.9755
8.7899,scan,3.6350,0.460412,0.201280,-0.162759,-0.179591,1.378200,0.051561,0.891195,0.232309,0.460315,0.199666,-0.160675,-0.178896,1.379229,0.055240,0.885772,0.229266,0.484127,0.084044,0.371397,2.648583,0.955849,2.649322,-0.01025,0.01796,0.01239,-0.00011,0.00234,-0.00197,0.517,0.2901,0.00001,0,0,0,0,0.021,-0.348,1.602,0.1397,84.17,-0.01371,1284.7,1.000,-0.00834,0,1.0000,1.0000,0.10879,0.12688,0.1953,0.00000,1.0000,0.0000,0.121,0.00013,1.9755
8.7949,scan,3.6400,0.460510,0.201587,-0.162879,-0.179793,1.377974,0.051377,0.891536,0.232455,0.460412,0.200346,-0.160937,-0.179298,1.378775,0.054856,0.886418,0.229511,0.484023,0.084158,0.371535,2.648631,0.955909,2.649428,-0.01075,0.01825,0.01152,-0.00003,0.00240,-0.00207,0.554,0.2737,0.00001,0,0,0,0,-0.002,-0.326,1.583,0.1410,84.00,-0.01367,1282.2,1.000,-0.00841,0,1.0000,1.0000,0.10877,0.12344,0.1952,0.00000,1.0000,0.0000,0.121,0.00013,1.9754
8.7999,scan,3.6450,0.460608,0.201888,-0.162984,-0.180003,1.377721,0.051213,0.891889,0.232583,0.460510,0.200538,-0.160937,-0.179490,1.378653,0.054472,0.886854,0.229703,0.483958,0.084146,0.371445,2.649177,0.955705,2.649679,-0.01014,0.01797,0.01233,0.00024,0.00191,-0.00178,0.448,0.2683,0.00001,0,0,0,0,-0.026,-0.304,1.558,0.1432,83.86,-0.01358,1279.8,1.000,-0.00848,0,1.0000,1.0000,0.10876,0.12455,0.1950,0.00000,1.0000,0.0000,0.120,0.00012,1.9754
8.8049,scan,3.6500,0.460705,0.202186,-0.163086,-0.180212,1.377466,0.051051,0.892241,0.232709,0.460608,0.200870,-0.161111,-0.179734,1.378374,0.054227,0.887256,0.229877,0.483893,0.084210,0.371536,2.649177,0.955742,2.649620,-0.01001,0.01799,0.01225,0.00026,0.00196,-0.00169,0.465,0.2655,0.00001,0,0,0,0,-0.052,-0.279,1.526,0.1459,83.72,-0.01343,1277.3,1.000,-0.00852,0,1.0000,1.0000,0.10874,0.12374,0.1948,0.00000,1.0000,0.0000,0.120,0.00011,1.9754
8.8099,scan,3.6550,0.460802,0.202483,-0.163186,-0.180421,1.377213,0.050893,0.892588,0.232832,0.460705,0.201236,-0.161268,-0.180048,1.378182,0.053948,0.887622,0.230034,0.483828,0.084246,0.371582,2.649296,0.955735,2.649622,-0.00982,0.01800,0.01214,0.00035,0.00190,-0.00155,0.456,0.2646,0.00001,0,0,0,0,-0.075,-0.252,1.489,0.1495,83.62,-0.01322,1274.9,1.000,-0.00855,0,1.0000,1.0000,0.10873,0.12257,0.1946,0.00000,1.0000,0.0000,0.119,0.00011,1.9754
8.8149,scan,3.6600,0.460899,0.202780,-0.163296,-0.180621,1.376992,0.050724,0.892916,0.232966,0.460802,0.201638,-0.161495,-0.180310,1.377868,0.053704,0.887884,0.230139,0.483787,0.084330,0.371761,2.649168,0.955993,2.649534,-0.01012,0.01832,0.01112,0.00044,0.00229,-0.00157,0.536,0.2695,0.00001,0,0,0,0,-0.095,-0.227,1.448,0.1530,83.53,-0.01294,1272.4,1.000,-0.00856,0,1.0000,1.0000,0.10871,0.11892,0.1945,0.00000,1.0000,0.0000,0.118,0.00010,1.9753
8.8199,scan,3.6650,0.460997,0.203072,-0.163388,-0.180830,1.376740,0.050574,0.893255,0.233083,0.460899,0.201830,-0.161548,-0.180432,1.377658,0.053372,0.888355,0.230331,0.483717,0.084366,0.371732,2.649552,0.955858,2.649739,-0.00928,0.01805,0.01182,0.00063,0.00196,-0.00141,0.482,0.2613,0.00001,0,0,0,0,-0.114,-0.205,1.404,0.1575,83.46,-0.01259,1270.0,1.000,-0.00854,0,1.0000,1.0000,0.10870,0.12016,0.1943,0.00000,1.0000,0.0000,0.117,0.00009,1.9753
8.8249,scan,3.6700,0.461094,0.203366,-0.163489,-0.181028,1.376521,0.050411,0.893572,0.233214,0.460997,0.202266,-0.161809,-0.180781,1.377292,0.053233,0.888547,0.230401,0.483692,0.084451,0.371980,2.649154,0.956208,2.649427,-0.00956,0.01842,0.01062,0.00058,0.00258,-0.00143,0.612,0.2697,0.00001,0,0,0,0,-0.134,-0.179,1.359,0.1618,83.42,-0.01219,1267.6,1.000,-0.00851,0,1.0000,1.0000,0.10869,0.11615,0.1942,0.00000,1.0000,0.0000,0.116,0.00009,1.9753
8.8299,scan,3.6750,0.461191,0.203658,-0.163584,-0.181229,1.376303,0.050256,0.893880,0.233337,0.461094,0.202493,-0.161827,-0.180921,1.377117,0.052883,0.889036,0.230610,0.483618,0.084491,0.371910,2.649621,0.955999,2.649704,-0.00907,0.01840,0.01055,0.00079,0.00212,-0.00127,0.532,0.2599,0.00001,0,0,0,0,-0.155,-0.149,1.314,0.1659,83.39,-0.01174,1265.2,1.000,-0.00845,0,1.0000,1.0000,0.10867,0.11410,0.1941,0.00000,1.0000,0.0000,0.115,0.00008,1.9753
8.8349,scan,3.6800,0.461288,0.203947,-0.163673,-0.181427,1.376088,0.050102,0.894184,0.233462,0.461191,0.202929,-0.162001,-0.181200,1.376733,0.052674,0.889263,0.230715,0.483598,0.084593,0.372112,2.649406,0.956289,2.649570,-0.00878,0.01849,0.01014,0.00083,0.00259,-0.00133,0.630,0.2646,0.00001,0,0,0,0,-0.176,-0.116,1.273,0.1697,83.38,-0.01127,1262.8,1.000,-0.00837,0,1.0000,1.0000,0.10866,0.11290,0.1939,0.00000,1.0000,0.0000,0.114,0.00008,1.9752
8.8399,scan,3.6850,0.461385,0.204235,-0.163757,-0.181627,1.375875,0.049954,0.894478,0.233580,0.461288,0.203191,-0.162141,-0.181427,1.376506,0.052342,0.889699,0.230872,0.483527,0.084607,0.372145,2.649668,0.956272,2.649655,-0.00834,0.01852,0.00991,0.00102,0.00246,-0.00114,0.624,0.2569,0.00001,0,0,0,0,-0.186,-0.081,1.236,0.1731,83.39,-0.01079,1260.4,1.000,-0.00827,0,1.0000,1.0000,0.10865,0.11086,0.1938,0.00000,1.0000,0.0000,0.113,0.00007,1.9752
8.8449,scan,3.6900,0.461481,0.204521,-0.163834,-0.181828,1.375663,0.049810,0.894764,0.233696,0.461385,0.203436,-0.162211,-0.181532,1.376279,0.052116,0.890153,0.231047,0.483457,0.084706,0.372142,2.649879,0.956144,2.649829,-0.00788,0.01853,0.00975,0.00108,0.00220,-0.00114,0.575,0.2478,0.00001,0,0,0,0,-0.182,-0.049,1.207,0.1764,83.40,-0.01031,1257.9,1.000,-0.00816,0,1.0000,1.0000,0.10863,0.10912,0.1937,0.00000,1.0000,0.0000,0.112,0.00007,1.9752
8.8499,scan,3.6950,0.461578,0.204804,-0.163908,-0.182028,1.375453,0.049671,0.895045,0.233809,0.461481,0.203767,-0.162403,-0.181776,1.375965,0.051784,0.890589,0.231221,0.483388,0.084742,0.372246,2.649982,0.956233,2.649825,-0.00765,0.01857,0.00954,0.00123,0.00228,-0.00101,0.612,0.2392,0.00001,0,0,0,0,-0.165,-0.019,1.187,0.1798,83.43,-0.01000,1255.6,1.000,-0.00807,0,1.0000,1.0000,0.10862,0.10779,0.1936,0.00000,1.0000,0.0000,0.111,0.00006,1.9751
8.8549,scan,3.7000,0.461675,0.205087,-0.163977,-0.182227,1.375243,0.049531,0.895323,0.233923,0.461578,0.204099,-0.162577,-0.181968,1.375773,0.051662,0.890834,0.231308,0.483341,0.084865,0.372345,2.649862,0.956318,2.649796,-0.00741,0.01860,0.00937,0.00120,0.00244,-0.00111,0.622,0.2413,0.00001,0,0,0,0,-0.133,0.007,1.177,0.1831,83.47,-0.00971,1253.2,1.000,-0.00796,0,1.0000,1.0000,0.10861,0.10716,0.1935,0.00000,1.0000,0.0000,0.110,0.00006,1.9751
8.8599,scan,3.7050,0.461772,0.205367,-0.164043,-0.182425,1.375033,0.049395,0.895596,0.234034,0.461675,0.204448,-0.162665,-0.182195,1.375581,0.051452,0.891252,0.231518,0.483272,0.084958,0.372343,2.649957,0.956165,2.649847,-0.00715,0.01859,0.00932,0.00116,0.00220,-0.00107,0.575,0.2332,0.00001,0,0,0,0,-0.091,0.028,1.176,0.1868,83.53,-0.00945,1250.8,1.000,-0.00786,0,1.0000,1.0000,0.10860,0.10607,0.1934,0.00000,1.0000,0.0000,0.110,0.00005,1.9751
8.8649,scan,3.7100,0.461868,0.205646,-0.164107,-0.182623,1.374825,0.049259,0.895865,0.234144,0.461772,0.204762,-0.162735,-0.182387,1.375320,0.051243,0.891567,0.231640,0.483234,0.085049,0.372403,2.650036,0.956194,2.649917,-0.00700,0.01861,0.00922,0.00124,0.00220,-0.00108,0.580,0.2308,0.00001,0,0,0,0,-0.048,0.045,1.185,0.1908,83.59,-0.00928,1248.4,1.000,-0.00777,0,1.0000,1.0000,0.10858,0.10530,0.1933,0.00000,1.0000,0.0000,0.110,0.00005,1.9751
8.8699,scan,3.7150,0.461965,0.205920,-0.164153,-0.182831,1.374585,0.049144,0.896147,0.234235,0.461868,0.204832,-0.162787,-0.182509,1.375180,0.050981,0.892020,0.231797,0.483160,0.085046,0.372346,2.650408,0.955998,2.650030,-0.00623,0.01832,0.01001,0.00139,0.00179,-0.00080,0.539,0.2203,0.00001,0,0,0,0,-0.011,0.059,1.201,0.1951,83.67,-0.00904,1246.0,1.000,-0.00767,0,1.0000,1.0000,0.10857,0.10726,0.1931,0.00000,1.0000,0.0000,0.109,0.00005,1.9750
8.8749,scan,3.7200,0.462061,0.206195,-0.164212,-0.183027,1.374379,0.049012,0.896410,0.234343,0.461965,0.205286,-0.162857,-0.182771,1.374918,0.050929,0.892177,0.231902,0.483150,0.085214,0.372461,2.650132,0.956092,2.649933,-0.00666,0.01863,0.00905,0.00124,0.00203,-0.00099,0.552,0.2275,0.00001,0,0,0,0,0.016,0.073,1.222,0.1994,83.76,-0.00890,1243.7,1.000,-0.00758,0,1.0000,1.0000,0.10856,0.10347,0.1930,0.00000,1.0000,0.0000,0.109,0.00004,1.9750
8.8799,scan,3.7250,0.462158,0.206469,-0.164271,-0.183224,1.374173,0.048885,0.896671,0.234447,0.462061,0.205635,-0.162909,-0.183015,1.374656,0.050615,0.892596,0.232059,0.483095,0.085267,0.372476,2.650416,0.956043,2.650108,-0.00657,0.01861,0.00908,0.00142,0.00185,-0.00091,0.538,0.2185,0.00001,0,0,0,0,0.031,0.088,1.246,0.2035,83.87,-0.00884,1241.3,1.000,-0.00750,0,1.0000,1.0000,0.10854,0.10281,0.1930,0.00000,1.0000,0.0000,0.109,0.00004,1.9750
8.8849,scan,3.7300,0.462254,0.206738,-0.164314,-0.183427,1.373933,0.048770,0.896950,0.234539,0.462158,0.205635,-0.162909,-0.183015,1.374656,0.050615,0.892596,0.232059,0.483095,0.085363,0.372476,2.650416,0.956043,2.650108,-0.00606,0.01834,0.00991,0.00142,0.00185,-0.00091,0.515,0.2335,0.00001,0,0,0,0,0.033,0.102,1.269,0.2072,83.98,-0.00884,1239.0,1.000,-0.00743,0,1.0000,1.0000,0.10853,0.10621,0.1928,0.00000,1.0000,0.0000,0.108,0.00003,1.9750
8.8899,scan,3.7350,0.462351,0.207005,-0.164357,-0.183630,1.373695,0.048660,0.897229,0.234628,0.462254,0.206141,-0.163031,-0.183382,1.374325,0.050178,0.893102,0.232268,0.483025,0.085394,0.372528,2.650721,0.956052,2.650272,-0.00608,0.01834,0.00993,0.00166,0.00174,-0.00078,0.530,0.2205,0.00001,0,0,0,0,0.024,0.115,1.286,0.2107,84.10,-0.00888,1236.6,1.000,-0.00738,0,1.0000,1.0000,0.10852,0.10550,0.1927,0.00000,1.0000,0.0000,0.109,0.00003,1.9749
8.8949,scan,3.7400,0.462447,0.207271,-0.164402,-0.183832,1.373456,0.048549,0.897508,0.234717,0.462351,0.206141,-0.163031,-0.183382,1.374325,0.050178,0.893102,0.232268,0.483025,0.085490,0.372528,2.650721,0.956052,2.650272,-0.00612,0.01833,0.00995,0.00166,0.00174,-0.00078,0.508,0.2364,0.00001,0,0,0,0,0.008,0.128,1.297,0.2139,84.22,-0.00892,1234.3,1.000,-0.00733,0,1.0000,1.0000,0.10850,0.10539,0.1926,0.00000,1.0000,0.0000,0.109,0.00003,1.9749
8.8999,scan,3.7450,0.462543,0.207536,-0.164447,-0.184031,1.373220,0.048435,0.897786,0.234811,0.462447,0.206787,-0.163118,-0.183661,1.373958,0.049899,0.893626,0.232443,0.482952,0.085679,0.372581,2.650890,0.956003,2.650623,-0.00614,0.01833,0.00996,0.00176,0.00160,-0.00110,0.452,0.2224,0.00001,0,0,0,0,-0.011,0.140,1.297,0.2174,84.35,-0.00894,1231.9,1.000,-0.00728,0,1.0000,1.0000,0.10849,0.10509,0.1925,0.00000,1.0000,0.0000,0.109,0.00002,1.9749
8.9049,scan,3.7500,0.462639,0.207800,-0.164492,-0.184229,1.372983,0.048320,0.898063,0.234905,0.462543,0.206787,-0.163118,-0.183661,1.373958,0.049899,0.893626,0.232443,0.482952,0.085775,0.372581,2.650890,0.956003,2.650623,-0.00611,0.01833,0.00994,0.00176,0.00160,-0.00110,0.429,0.2383,0.00001,0,0,0,0,-0.026,0.149,1.283,0.2219,84.49,-0.00891,1229.6,1.000,-0.00722,0,1.0000,1.0000,0.10847,0.10479,0.1924,0.00000,1.0000,0.0000,0.109,0.00002,1.9748
