t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0009,move->d,0.0000,0.500491,-0.068015,-0.447607,-0.086848,1.417556,0.196419,1.151621,1.661553,0.500491,-0.068015,-0.447607,-0.086848,1.417556,0.196419,1.151621,1.661553,0.210685,0.116374,0.412796,2.819874,-0.527121,-3.057640,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.000,0.0000,0.00000,0,0,0,0,-0.129,0.860,0.511,nan,nan,nan,nan,nan,nan,0,0.0002,1.0000,0.11846,0.00000,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500491,-0.000000,1,-0.000000
0.0074,move->d,0.0001,0.500491,-0.068015,-0.447607,-0.086848,1.417556,0.196419,1.151621,1.661553,0.500491,-0.068015,-0.447607,-0.086848,1.417556,0.196419,1.151621,1.661553,0.210685,0.116374,0.412796,2.819874,-0.527121,-3.057640,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.000,0.0000,0.00000,0,0,0,0,-0.129,0.860,0.511,nan,nan,nan,nan,nan,nan,0,0.0218,1.0000,0.11846,0.00000,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500491,-0.000000,1,-0.000000
0.0136,move->d,0.0003,0.500491,-0.068016,-0.447608,-0.086848,1.417556,0.196420,1.151621,1.661553,0.500491,-0.068015,-0.447555,-0.086813,1.417574,0.196384,1.151621,1.661553,0.210692,0.116375,0.412777,2.819910,-0.527199,-3.057646,-0.00002,-0.00000,0.00004,0.00007,-0.00015,-0.00002,0.020,0.0030,0.00000,0,0,0,0,-0.129,0.860,0.511,nan,nan,nan,nan,nan,nan,0,0.0425,1.0000,0.11846,0.00016,0.0001,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500491,-0.000000,1,-0.000000
0.0194,move->d,0.0006,0.500491,-0.068016,-0.447608,-0.086848,1.417556,0.196420,1.151621,1.661554,0.500491,-0.067963,-0.447572,-0.086848,1.417574,0.196367,1.151603,1.661536,0.210692,0.116371,0.412783,2.819932,-0.527166,-3.057640,-0.00001,0.00001,0.00003,0.00011,-0.00008,-0.00006,0.015,0.0030,0.00000,0,0,0,0,-0.127,0.863,0.513,nan,nan,nan,nan,nan,nan,0,0.0618,1.0000,0.11846,0.00013,0.0001,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500491,-0.000000,1,-0.000000
0.0254,move->d,0.0010,0.500491,-0.068016,-0.447608,-0.086848,1.417556,0.196420,1.151621,1.661554,0.500491,-0.067998,-0.447572,-0.086848,1.417556,0.196419,1.151603,1.661571,0.210694,0.116378,0.412792,2.819853,-0.527138,-3.057624,-0.00002,-0.00001,0.00001,-0.00003,-0.00004,-0.00001,0.011,0.0021,0.00000,0,0,0,0,-0.122,0.870,0.516,nan,nan,nan,nan,nan,nan,0,0.0818,1.0000,0.11846,0.00008,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500491,-0.000000,1,-0.000000
0.0317,move->d,0.0016,0.500491,-0.068016,-0.447609,-0.086848,1.417556,0.196420,1.151621,1.661554,0.500491,-0.068015,-0.447572,-0.086882,1.417574,0.196384,1.151603,1.661553,0.210693,0.116356,0.412785,2.819881,-0.527160,-3.057697,-0.00002,0.00004,0.00002,0.00002,-0.00008,0.00011,0.023,0.0021,0.00000,0,0,0,0,-0.118,0.879,0.518,nan,nan,nan,nan,nan,nan,0,0.1029,1.0000,0.11846,0.00012,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500488,-0.000000,1,-0.000000
0.0383,move->d,0.0022,0.500491,-0.068016,-0.447609,-0.086848,1.417556,0.196420,1.151621,1.661554,0.500488,-0.068033,-0.447607,-0.086813,1.417574,0.196419,1.151603,1.661553,0.210687,0.116376,0.412793,2.819889,-0.527123,-3.057636,-0.00000,-0.00000,0.00001,0.00003,-0.00000,-0.00002,0.005,0.0020,0.00000,0,0,0,0,-0.114,0.887,0.520,nan,nan,nan,nan,nan,nan,0,0.1249,1.0000,0.11846,0.00006,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500488,-0.000000,1,-0.000000
0.0445,move->d,0.0029,0.500491,-0.068016,-0.447609,-0.086848,1.417556,0.196421,1.151621,1.661554,0.500488,-0.067998,-0.447572,-0.086830,1.417574,0.196367,1.151621,1.661536,0.210689,0.116366,0.412780,2.819938,-0.527184,-3.057659,-0.00001,0.00002,0.00003,0.00012,-0.00012,-0.00003,0.019,0.0030,0.00000,0,0,0,0,-0.107,0.896,0.523,nan,nan,nan,nan,nan,nan,0,0.1454,1.0000,0.11846,0.00014,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500488,-0.000000,1,-0.000000
0.0503,move->d,0.0037,0.500491,-0.068016,-0.447610,-0.086848,1.417555,0.196420,1.151621,1.661554,0.500488,-0.067998,-0.447555,-0.086848,1.417574,0.196437,1.151621,1.661553,0.210692,0.116378,0.412781,2.819844,-0.527186,-3.057597,-0.00002,-0.00001,0.00003,-0.00004,-0.00013,-0.00006,0.018,0.0031,0.00000,0,0,0,0,-0.099,0.905,0.525,nan,nan,nan,nan,nan,nan,0,0.1649,1.0000,0.11846,0.00014,0.0001,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500488,-0.000000,1,-0.000000
0.0569,move->d,0.0047,0.500491,-0.068016,-0.447610,-0.086848,1.417555,0.196420,1.151621,1.661555,0.500488,-0.067963,-0.447625,-0.086830,1.417556,0.196419,1.151603,1.661571,0.210684,0.116388,0.412803,2.819871,-0.527088,-3.057582,0.00000,-0.00003,-0.00001,-0.00001,0.00007,-0.00011,0.015,0.0030,0.00000,0,0,0,0,-0.094,0.912,0.527,nan,nan,nan,nan,nan,nan,0,0.1867,1.0000,0.11846,0.00010,0.0000,0.00000,0.0000,0.0000,0.000,-0.10049,4.0000,0.500491,0.500207,-0.000000,1,-0.000000
