t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0014,move->d,0.0000,0.000500,0.312386,-0.791951,-0.719543,0.612528,-0.001951,2.198647,-0.258829,0.000000,0.312152,-0.792013,-0.719093,0.612872,-0.001501,2.199097,-0.258379,0.126661,-0.528505,0.418186,2.831252,-0.514379,-3.077848,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.50970,1,1,0,1,0.001,-0.189,-0.228,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.08831,0.58477,5.4998,0.00000,0.0000,1.0000,0.215,0.46579,4.0000,0.000500,0.000000,,0,0.000000
0.0064,move->d,0.0001,0.001000,0.313070,-0.792141,-0.720443,0.612634,-0.002851,2.197747,-0.259729,0.000000,0.312152,-0.792013,-0.719076,0.612820,-0.001484,2.199045,-0.258379,0.126671,-0.528514,0.418219,2.831301,-0.514280,-3.077894,-0.00002,0.00002,-0.00007,0.00007,0.00020,0.00004,0.036,0.0286,0.42620,1,1,0,1,0.001,-0.189,-0.229,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.08833,0.63261,4.9998,0.00111,0.0000,0.9917,0.108,0.46529,4.0000,0.001000,0.000000,,0,-0.000500
0.0114,move->d,0.0003,0.001500,0.314204,-0.792588,-0.721793,0.613191,-0.004201,2.196397,-0.261079,0.000000,0.312152,-0.792048,-0.719076,0.612837,-0.001484,2.199115,-0.258344,0.126654,-0.528500,0.418198,2.831230,-0.514320,-3.077835,0.00002,-0.00001,-0.00002,-0.00005,0.00012,-0.00000,0.015,0.0793,0.34733,1,1,0,1,0.001,-0.189,-0.230,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.08847,0.75224,4.4998,0.00303,0.0000,0.9833,0.276,0.46479,4.0000,0.001500,0.000000,,0,-0.001000
0.0164,move->d,0.0005,0.002000,0.315788,-0.793399,-0.723578,0.614197,-0.006001,2.194745,-0.262879,0.000000,0.312152,-0.792030,-0.719076,0.612837,-0.001449,2.199080,-0.258379,0.126665,-0.528496,0.418211,2.831287,-0.514292,-3.077832,-0.00001,-0.00002,-0.00005,0.00005,0.00018,-0.00007,0.027,0.1577,0.27198,1,1,0,1,0.000,-0.188,-0.233,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.08871,0.90719,3.9998,0.00600,0.0000,0.9750,0.466,0.46429,4.0000,0.002000,0.000000,,0,-0.001500
0.0214,move->d,0.0008,0.002500,0.317822,-0.794590,-0.725563,0.615653,-0.008251,2.192800,-0.265129,0.000000,0.312187,-0.792013,-0.719041,0.612872,-0.001501,2.199097,-0.258413,0.126669,-0.528489,0.418192,2.831328,-0.514370,-3.077797,-0.00001,-0.00003,-0.00001,0.00013,0.00003,-0.00018,0.018,0.2600,0.19762,1,1,0,1,-0.002,-0.187,-0.237,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.08908,1.06935,3.4998,0.01002,0.0000,0.9667,0.619,0.46379,4.0000,0.002500,0.000001,,0,-0.002000
0.0264,move->d,0.0013,0.003000,0.320305,-0.795807,-0.727998,0.616659,-0.010632,2.191184,-0.267829,0.000001,0.312187,-0.791978,-0.719076,0.612820,-0.001501,2.199097,-0.258379,0.126671,-0.528501,0.418199,2.831292,-0.514366,-3.077845,-0.00002,-0.00001,-0.00003,0.00007,0.00003,-0.00005,0.017,0.3867,0.13732,1,1,0,1,-0.004,-0.186,-0.240,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.08954,1.13854,2.9998,0.01501,0.0000,0.9583,0.689,0.46329,4.0000,0.003000,0.000001,,0,-0.002500
0.0314,move->d,0.0018,0.003500,0.323239,-0.796775,-0.730882,0.617215,-0.012871,2.189736,-0.270629,0.000001,0.312205,-0.792030,-0.719076,0.612837,-0.001501,2.199097,-0.258396,0.126665,-0.528499,0.418199,2.831289,-0.514330,-3.077810,-0.00001,-0.00001,-0.00003,0.00006,0.00010,-0.00011,0.015,0.5404,0.09395,1,1,0,1,-0.005,-0.185,-0.242,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.09003,1.17794,2.4998,0.02046,0.0000,0.9500,0.704,0.46279,4.0000,0.003500,0.000001,,0,-0.003000
0.0364,move->d,0.0023,0.004000,0.325805,-0.797445,-0.733436,0.617321,-0.014660,2.188739,-0.272979,0.000001,0.312135,-0.792013,-0.719093,0.612872,-0.001501,2.199080,-0.258379,0.126662,-0.528509,0.418191,2.831257,-0.514365,-3.077876,-0.00000,0.00001,-0.00001,0.00001,0.00003,0.00005,0.007,0.7019,0.07057,1,1,0,1,-0.008,-0.184,-0.246,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.09052,0.98556,1.9998,0.02613,0.0000,0.9417,0.505,0.46229,4.0000,0.004000,0.000001,,0,-0.003500
0.0414,move->d,0.0030,0.004500,0.327979,-0.797809,-0.735641,0.616977,-0.016000,2.188191,-0.274879,0.000001,0.312187,-0.792030,-0.719076,0.612820,-0.001484,2.199097,-0.258379,0.126663,-0.528499,0.418206,2.831280,-0.514307,-3.077824,-0.00000,-0.00001,-0.00004,0.00004,0.00015,-0.00008,0.021,0.8365,0.04839,1,1,0,1,-0.012,-0.182,-0.253,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.09090,0.80259,1.4998,0.03084,0.0000,0.9333,0.307,0.46179,4.0000,0.004500,0.000153,,0,-0.004000
0.0464,move->d,0.0038,0.005000,0.329765,-0.797863,-0.737499,0.616183,-0.016889,2.188093,-0.276329,0.000153,0.312135,-0.792030,-0.719076,0.612837,-0.001501,2.199097,-0.258379,0.126656,-0.528356,0.418199,2.831271,-0.514330,-3.077879,0.00001,-0.00030,-0.00003,0.00003,0.00010,0.00004,0.149,0.9491,0.02906,1,0,0,0,-0.015,-0.180,-0.259,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.09118,0.64597,1.0000,0.03459,0.0000,0.9250,0.131,0.46129,4.0000,0.005000,0.000153,,0,-0.004500
