t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0015,move->d,0.0000,0.005000,0.006619,-0.507703,-0.232893,1.554514,-0.002248,1.570467,-0.226348,-0.000000,0.007069,-0.508153,-0.232443,1.554896,-0.001798,1.570779,-0.225898,0.243149,-0.448717,0.236293,-3.139929,0.523249,3.141138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.49989,0,1,0,1,-0.436,-0.068,0.010,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.12732,0.59395,5.5002,0.00000,0.0000,1.0000,4.571,0.40000,4.0000,0.005000,-0.000000,,0,0.000000
0.0064,move->d,0.0001,0.009993,0.006619,-0.507602,-0.233793,1.554413,-0.002248,1.570453,-0.227248,0.005000,0.007034,-0.508153,-0.232460,1.554966,-0.001763,1.570779,-0.225898,0.243134,-0.443710,0.236268,-3.139989,0.523189,3.141083,0.00003,-0.01001,0.00005,-0.00010,-0.00012,0.00005,5.007,0.0278,0.00881,0,0,1,0,-0.436,-0.069,0.009,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.12731,0.25811,0.3177,0.00512,0.0000,0.9167,4.793,0.39500,4.0000,0.009993,-0.000000,,0,-0.005000
0.0114,move->d,0.0003,0.014978,0.006617,-0.507352,-0.235143,1.554166,-0.002173,1.570453,-0.228598,0.009993,0.007034,-0.508153,-0.232460,1.554966,-0.001763,1.570779,-0.225898,0.243134,-0.438717,0.236268,-3.139989,0.523189,3.141083,0.00003,-0.02000,0.00005,-0.00010,-0.00012,0.00005,10.000,0.0773,0.00215,0,0,1,0,-0.434,-0.072,0.009,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.12731,0.39035,0.3736,0.01023,0.0000,0.8335,4.707,0.39001,4.0000,0.014978,-0.000000,,0,-0.009993
0.0164,move->d,0.0005,0.019956,0.006615,-0.507017,-0.236943,1.553834,-0.002068,1.570453,-0.230398,0.014978,0.007034,-0.508118,-0.232443,1.554914,-0.001798,1.570779,-0.225863,0.243143,-0.433745,0.236278,-3.139953,0.523198,3.141063,0.00001,-0.02994,0.00003,-0.00004,-0.00010,0.00013,14.971,0.1567,0.00175,0,0,1,0,-0.431,-0.075,0.009,nan,nan,nan,nan,nan,nan,0,0.0499,0.9006,0.12732,0.52016,0.4532,0.01551,0.0000,0.7504,4.608,0.38502,4.0000,0.019956,-0.000000,,0,-0.014978
0.0214,move->d,0.0008,0.024926,0.006613,-0.506594,-0.239193,1.553417,-0.001933,1.570454,-0.232648,0.019956,0.007016,-0.508170,-0.232443,1.554914,-0.001798,1.570779,-0.225863,0.243142,-0.428772,0.236291,-3.139954,0.523250,3.141045,0.00001,-0.03989,0.00000,-0.00004,0.00000,0.00016,19.945,0.2598,0.00135,0,0,1,0,-0.428,-0.078,0.008,nan,nan,nan,nan,nan,nan,0,0.0662,0.8011,0.12733,0.65013,0.5327,0.02101,0.0000,0.6674,4.510,0.38004,4.0000,0.024926,-0.000000,,0,-0.019956
0.0264,move->d,0.0012,0.029889,0.006610,-0.506083,-0.241893,1.552912,-0.001765,1.570456,-0.235348,0.024926,0.007016,-0.508170,-0.232443,1.554914,-0.001798,1.570779,-0.225863,0.243142,-0.423802,0.236291,-3.139954,0.523250,3.141045,0.00001,-0.04983,0.00000,-0.00004,0.00000,0.00016,24.915,0.3887,0.00095,0,0,1,0,-0.426,-0.080,0.009,nan,nan,nan,nan,nan,nan,0,0.0821,0.7017,0.12734,0.78023,0.6122,0.02678,0.0000,0.5846,4.411,0.37507,4.0000,0.029889,-0.000000,,0,-0.024926
0.0314,move->d,0.0017,0.034844,0.006606,-0.505478,-0.245043,1.552316,-0.001562,1.570460,-0.238498,0.029889,0.007034,-0.508170,-0.232408,1.554914,-0.001798,1.570779,-0.225915,0.243145,-0.418827,0.236292,-3.139904,0.523250,3.141164,0.00001,-0.05978,0.00000,0.00004,0.00000,-0.00003,29.889,0.5434,0.00055,0,0,1,0,-0.425,-0.082,0.010,nan,nan,nan,nan,nan,nan,0,0.0976,0.6022,0.12736,0.91050,0.6914,0.03287,0.0000,0.5019,4.312,0.37011,4.0000,0.034844,-0.000000,,0,-0.029889
0.0364,move->d,0.0023,0.039792,0.006602,-0.504779,-0.248643,1.551627,-0.001323,1.570464,-0.242098,0.034844,0.007016,-0.508118,-0.232408,1.554914,-0.001798,1.570814,-0.225898,0.243132,-0.413873,0.236273,-3.139921,0.523164,3.141126,0.00003,-0.06969,0.00004,0.00001,-0.00017,0.00003,34.843,0.7239,0.00015,0,0,1,0,-0.423,-0.083,0.012,nan,nan,nan,nan,nan,nan,0,0.1125,0.5031,0.12737,1.04093,0.7703,0.03932,0.0000,0.4193,4.214,0.36516,4.0000,0.039792,-0.000000,,0,-0.034844
0.0414,move->d,0.0029,0.044732,0.007042,-0.504069,-0.252639,1.550875,-0.001284,1.570471,-0.245708,0.039792,0.007034,-0.508118,-0.232408,1.554896,-0.001798,1.570831,-0.225915,0.243132,-0.408921,0.236276,-3.139911,0.523164,3.141164,0.00003,-0.07959,0.00003,0.00003,-0.00017,-0.00003,39.795,0.9302,0.00009,0,0,1,0,-0.421,-0.084,0.014,nan,nan,nan,nan,nan,nan,0,0.1267,0.4041,0.12739,1.10304,0.7836,0.04616,0.0000,0.3368,4.150,0.36021,4.0000,0.044732,-0.000000,,0,-0.039792
0.0464,move->d,0.0036,0.049665,0.007240,-0.503270,-0.256817,1.550063,-0.001096,1.570479,-0.249710,0.044732,0.007069,-0.508118,-0.232460,1.554949,-0.001763,1.570779,-0.225898,0.243139,-0.403971,0.236266,-3.139985,0.523171,3.141118,0.00002,-0.08949,0.00005,-0.00010,-0.00016,-0.00002,44.746,1.1561,0.00010,0,0,1,0,-0.418,-0.085,0.017,nan,nan,nan,nan,nan,nan,0,0.1401,0.3051,0.12742,1.18327,0.7828,0.05324,0.0000,0.2545,4.093,0.35527,4.0000,0.049665,-0.000000,,0,-0.044732
