t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0011,move->d,0.0000,0.000000,0.000017,-0.523581,-0.000017,1.570744,0.000017,1.570779,0.000035,0.000000,0.000017,-0.523581,-0.000017,1.570744,0.000017,1.570779,0.000035,0.134473,-0.399998,0.427612,3.141553,0.523651,3.141552,0.00000,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000,0.0000,0.00000,0,0,0,0,-0.400,-0.101,0.073,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.12972,0.00000,0.0000,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0061,move->d,0.0001,0.000000,0.000017,-0.523582,-0.000018,1.570744,0.000018,1.570779,0.000035,0.000000,0.000017,-0.523564,0.000000,1.570761,0.000000,1.570761,0.000017,0.134478,-0.399997,0.427606,3.141590,0.523634,3.141592,-0.00001,-0.00000,0.00001,0.00007,-0.00003,-0.00004,0.008,0.0010,0.00000,0,0,0,0,-0.399,-0.101,0.072,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.12972,0.00008,0.0000,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0111,move->d,0.0003,0.000000,0.000017,-0.523582,-0.000018,1.570743,0.000018,1.570779,0.000035,0.000000,0.000000,-0.523581,0.000000,1.570796,-0.000035,1.570779,0.000017,0.134471,-0.400005,0.427598,-3.141560,0.523599,3.141575,0.00000,0.00001,0.00003,0.00013,-0.00010,0.00003,0.016,0.0030,0.00000,0,0,0,0,-0.396,-0.101,0.070,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.12972,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0161,move->d,0.0005,0.000000,0.000018,-0.523582,-0.000018,1.570743,0.000018,1.570779,0.000035,0.000000,0.000000,-0.523581,-0.000035,1.570814,0.000017,1.570779,0.000017,0.134470,-0.400004,0.427594,3.141553,0.523581,3.141534,0.00000,0.00001,0.00004,-0.00000,-0.00014,0.00003,0.019,0.0040,0.00000,0,0,0,0,-0.390,-0.102,0.066,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.12972,0.00015,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0211,move->d,0.0008,0.000000,0.000018,-0.523582,-0.000018,1.570742,0.000019,1.570779,0.000035,0.000000,-0.000017,-0.523581,0.000000,1.570796,0.000000,1.570779,0.000035,0.134471,-0.400002,0.427598,3.141580,0.523599,3.141537,0.00000,0.00001,0.00003,0.00005,-0.00010,0.00006,0.014,0.0031,0.00000,0,0,0,0,-0.384,-0.104,0.061,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.12972,0.00013,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0261,move->d,0.0013,0.000000,0.000018,-0.523582,-0.000018,1.570742,0.000019,1.570779,0.000035,0.000000,-0.000017,-0.523581,0.000000,1.570796,0.000000,1.570779,0.000017,0.134471,-0.400002,0.427598,3.141590,0.523599,3.141557,0.00000,0.00001,0.00003,0.00007,-0.00010,0.00003,0.014,0.0031,0.00000,0,0,0,0,-0.377,-0.104,0.056,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.12972,0.00012,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0311,move->d,0.0018,0.000000,0.000018,-0.523582,-0.000018,1.570741,0.000020,1.570779,0.000035,0.000000,-0.000017,-0.523581,0.000017,1.570761,-0.000035,1.570779,0.000000,0.134472,-0.400004,0.427607,-3.141540,0.523634,-3.141588,0.00000,0.00001,0.00001,0.00016,-0.00003,0.00000,0.007,0.0031,0.00000,0,0,0,0,-0.369,-0.105,0.051,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.12972,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0361,move->d,0.0023,0.000000,0.000018,-0.523582,-0.000018,1.570741,0.000020,1.570779,0.000035,0.000000,0.000000,-0.523581,0.000017,1.570761,0.000000,1.570814,0.000017,0.134467,-0.399996,0.427605,-3.141585,0.523599,-3.141591,0.00001,-0.00000,0.00001,0.00008,-0.00010,-0.00004,0.009,0.0020,0.00000,0,0,0,0,-0.360,-0.104,0.045,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.12972,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0411,move->d,0.0030,0.000000,0.000018,-0.523582,-0.000019,1.570741,0.000020,1.570779,0.000035,-0.000000,-0.000017,-0.523564,0.000017,1.570814,0.000000,1.570779,0.000000,0.134474,-0.399998,0.427591,-3.141575,0.523564,-3.141588,-0.00000,0.00000,0.00004,0.00010,-0.00017,-0.00003,0.021,0.0042,0.00000,0,0,0,0,-0.351,-0.104,0.040,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.12972,0.00017,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0461,move->d,0.0038,0.000000,0.000018,-0.523582,-0.000019,1.570740,0.000020,1.570779,0.000036,-0.000000,-0.000035,-0.523564,-0.000017,1.570831,0.000017,1.570779,0.000000,0.134473,-0.400005,0.427587,3.141573,0.523546,3.141540,-0.00000,0.00001,0.00005,0.00003,-0.00021,0.00004,0.026,0.0052,0.00000,0,0,0,0,-0.344,-0.103,0.036,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.12972,0.00019,0.0001,0.00000,0.0000,1.0000,0.000,0.39683,4.0000,0.000000,-0.000000,0.000000,1,0.000000
