t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0020,move->d,none,0.0000,0.000000,-0.114738,-0.358229,0.138195,1.633733,0.140831,0.997107,1.471958,-0.000000,-0.114738,-0.358229,0.138195,1.633733,0.140831,0.997107,1.471958,0.228197,-0.367608,0.336864,3.127085,-0.700996,-3.012930,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.00000,0,0,0,1,0.395,0.867,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005000,0.003303,0.395,0.867,0.094,0.000000,0,0.0004,1.0000,0.13172,0.00000,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0106,move->d,none,0.0001,0.000000,-0.114739,-0.358228,0.138194,1.633733,0.140830,0.997107,1.471958,-0.000000,-0.114633,-0.358299,0.138248,1.633733,0.140848,0.997107,1.471958,0.228185,-0.367566,0.336878,3.127109,-0.700931,-3.012787,0.00002,-0.00008,-0.00003,0.00002,0.00013,-0.00032,0.00002,-0.00008,-0.00003,0.00002,0.00013,-0.00032,-0.00112,0.00400,0.00141,-0.00092,-0.00641,0.01525,0.046,0.0060,0.00000,0,0,0,0,0.395,0.867,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.008618,0.001541,0.395,0.867,0.094,-0.000636,0,0.0291,1.0000,0.13172,0.00026,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0166,move->d,none,0.0004,0.000000,-0.114739,-0.358228,0.138194,1.633733,0.140830,0.997107,1.471959,-0.000000,-0.114703,-0.358246,0.138195,1.633750,0.140831,0.997072,1.471941,0.228199,-0.367601,0.336866,3.127109,-0.700962,-3.012903,-0.00000,-0.00001,-0.00000,0.00003,0.00007,-0.00008,-0.00000,-0.00001,-0.00000,0.00003,0.00007,-0.00008,0.00222,-0.00570,-0.00200,-0.00065,0.00493,-0.01892,0.007,0.0020,0.00000,0,0,0,0,0.395,0.868,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006039,0.001416,0.413,0.932,0.128,0.000492,0,0.0492,1.0000,0.13172,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0243,move->d,none,0.0008,0.000000,-0.114739,-0.358228,0.138194,1.633733,0.140830,0.997107,1.471959,-0.000000,-0.114703,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471958,0.228200,-0.367596,0.336862,3.127094,-0.700980,-3.012888,-0.00001,-0.00002,0.00000,0.00001,0.00003,-0.00009,-0.00001,-0.00002,0.00000,0.00001,0.00003,-0.00009,0.00014,0.00074,-0.00057,0.00122,0.00264,0.00068,0.013,0.0021,0.00000,0,0,0,0,0.396,0.870,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007694,0.001686,0.413,0.932,0.128,0.000293,0,0.0749,1.0000,0.13172,0.00010,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0304,move->d,none,0.0012,0.000000,-0.114739,-0.358228,0.138194,1.633732,0.140830,0.997108,1.471959,-0.000000,-0.114703,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471958,0.228200,-0.367596,0.336862,3.127094,-0.700980,-3.012888,-0.00001,-0.00002,0.00000,0.00001,0.00003,-0.00009,-0.00001,-0.00002,0.00000,0.00001,0.00003,-0.00009,0.00014,0.00074,-0.00057,0.00122,0.00264,0.00068,0.013,0.0021,0.00000,0,0,0,0,0.397,0.873,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006046,0.007621,0.413,0.932,0.128,0.000293,0,0.0950,1.0000,0.13172,0.00010,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0358,move->d,none,0.0018,0.000000,-0.114739,-0.358228,0.138194,1.633733,0.140830,0.997108,1.471959,-0.000000,-0.114738,-0.358246,0.138195,1.633698,0.140848,0.997072,1.471958,0.228207,-0.367603,0.336883,3.127077,-0.700908,-3.012921,-0.00002,-0.00001,-0.00004,-0.00003,0.00017,-0.00001,-0.00002,-0.00001,-0.00004,-0.00003,0.00017,-0.00001,0.00058,-0.00059,0.00169,0.00173,-0.00560,-0.00350,0.022,0.0021,0.00000,0,0,0,0,0.398,0.877,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005454,0.000645,0.346,0.887,0.113,-0.001621,0,0.1132,1.0000,0.13172,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0410,move->d,none,0.0025,0.000000,-0.114740,-0.358227,0.138193,1.633733,0.140830,0.997108,1.471959,-0.000000,-0.114703,-0.358281,0.138248,1.633698,0.140848,0.997072,1.471958,0.228201,-0.367582,0.336890,3.127112,-0.700879,-3.012860,-0.00001,-0.00005,-0.00005,0.00001,0.00024,-0.00018,-0.00001,-0.00005,-0.00005,0.00001,0.00024,-0.00018,-0.00113,0.00409,0.00129,-0.00427,-0.00626,0.01612,0.037,0.0031,0.00000,0,0,0,0,0.398,0.883,0.102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005121,0.000558,0.471,1.063,0.205,-0.000543,0,0.1303,1.0000,0.13172,0.00019,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0462,move->d,none,0.0032,0.000000,-0.114740,-0.358227,0.138193,1.633733,0.140830,0.997109,1.471959,-0.000000,-0.114703,-0.358246,0.138213,1.633750,0.140831,0.997072,1.471958,0.228198,-0.367595,0.336866,3.127099,-0.700963,-3.012892,-0.00000,-0.00002,-0.00000,0.00001,0.00007,-0.00009,-0.00000,-0.00002,-0.00000,0.00001,0.00007,-0.00009,-0.00058,-0.00267,-0.00459,-0.00025,0.01634,-0.00772,0.012,0.0021,0.00000,0,0,0,0,0.399,0.890,0.106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005282,0.000626,0.365,0.926,0.072,0.004060,0,0.1479,1.0000,0.13172,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0514,move->d,none,0.0040,0.000000,-0.114740,-0.358227,0.138193,1.633733,0.140830,0.997109,1.471959,-0.000000,-0.114703,-0.358246,0.138265,1.633733,0.140813,0.997072,1.471993,0.228199,-0.367583,0.336870,3.127112,-0.700952,-3.012878,-0.00000,-0.00005,-0.00001,0.00003,0.00009,-0.00014,-0.00000,-0.00005,-0.00001,0.00003,0.00009,-0.00014,0.00018,0.00231,0.00082,-0.00157,-0.00236,0.00426,0.025,0.0041,0.00000,0,0,0,0,0.399,0.896,0.109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005193,0.000571,0.296,0.799,0.102,-0.000896,0,0.1652,1.0000,0.13172,0.00019,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0564,move->d,none,0.0049,0.000000,-0.114741,-0.358227,0.138193,1.633733,0.140830,0.997110,1.471959,-0.000000,-0.114703,-0.358246,0.138195,1.633733,0.140848,0.997054,1.471958,0.228205,-0.367595,0.336874,3.127074,-0.700925,-3.012887,-0.00002,-0.00002,-0.00002,-0.00004,0.00014,-0.00007,-0.00002,-0.00002,-0.00002,-0.00004,0.00014,-0.00007,0.00107,-0.00240,0.00077,0.00643,-0.00451,-0.00685,0.018,0.0031,0.00000,0,0,0,0,0.396,0.900,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004995,0.000552,0.367,0.866,0.122,-0.001112,0,0.1818,1.0000,0.13172,0.00013,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,-0.000000,1,-0.000000
0.0617,move->d,none,0.0059,0.000000,-0.114741,-0.358227,0.138192,1.633733,0.140829,0.997110,1.471959,-0.000000,-0.114703,-0.358246,0.138195,1.633733,0.140848,0.997054,1.471958,0.228205,-0.367595,0.336874,3.127074,-0.700925,-3.012887,-0.00002,-0.00002,-0.00002,-0.00004,0.00014,-0.00007,-0.00002,-0.00002,-0.00002,-0.00004,0.00014,-0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.018,0.0032,0.00000,0,0,0,0,0.394,0.902,0.113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005316,0.000673,0.437,1.029,0.145,0.000000,0,0.1996,1.0000,0.13172,0.00013,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0671,move->d,none,0.0070,0.000000,-0.114741,-0.358227,0.138192,1.633733,0.140829,0.997110,1.471958,-0.000000,-0.114755,-0.358229,0.138248,1.633750,0.140883,0.997072,1.471958,0.228200,-0.367587,0.336862,3.127044,-0.700978,-3.012861,-0.00001,-0.00004,0.00000,-0.00007,0.00003,-0.00009,-0.00001,-0.00004,0.00000,-0.00007,0.00003,-0.00009,-0.00083,0.00158,-0.00226,0.00299,0.01033,0.00138,0.021,0.0032,0.00000,0,0,0,0,0.392,0.906,0.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005370,0.000684,0.357,0.897,0.142,0.002153,0,0.2175,1.0000,0.13172,0.00013,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0724,move->d,none,0.0082,0.000000,-0.114741,-0.358227,0.138192,1.633733,0.140829,0.997111,1.471958,0.000000,-0.114755,-0.358229,0.138248,1.633750,0.140883,0.997072,1.471958,0.228200,-0.367587,0.336862,3.127044,-0.700978,-3.012861,-0.00001,-0.00004,0.00000,-0.00007,0.00003,-0.00009,-0.00001,-0.00004,0.00000,-0.00007,0.00003,-0.00009,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.021,0.0032,0.00000,0,0,0,0,0.390,0.909,0.117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005286,0.001055,0.299,0.843,0.093,-0.000003,0,0.2351,1.0000,0.13172,0.00013,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0783,move->d,none,0.0095,0.000000,-0.114742,-0.358226,0.138192,1.633733,0.140829,0.997111,1.471958,0.000000,-0.114686,-0.358281,0.138213,1.633698,0.140831,0.997107,1.471958,0.228195,-0.367590,0.336886,3.127115,-0.700912,-3.012879,0.00000,-0.00004,-0.00004,0.00002,0.00017,-0.00014,0.00000,-0.00004,-0.00004,0.00002,0.00017,-0.00014,-0.00093,-0.00055,0.00413,-0.00765,-0.01231,0.00469,0.029,0.0032,0.00000,0,0,0,0,0.386,0.910,0.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005924,0.001090,0.385,0.933,0.168,-0.002519,0,0.2548,1.0000,0.13172,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0837,move->d,none,0.0108,0.000000,-0.114742,-0.358226,0.138191,1.633733,0.140828,0.997111,1.471958,0.000000,-0.114703,-0.358246,0.138213,1.633750,0.140883,0.997072,1.471958,0.228198,-0.367583,0.336866,3.127034,-0.700958,-3.012835,-0.00000,-0.00005,-0.00001,-0.00009,0.00006,-0.00012,-0.00000,-0.00005,-0.00001,-0.00009,0.00006,-0.00012,0.00055,0.00122,-0.00357,0.01000,0.00973,-0.00144,0.024,0.0031,0.00000,0,0,0,0,0.384,0.912,0.121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005395,0.000976,0.467,0.999,0.119,0.002289,0,0.2728,1.0000,0.13172,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0890,move->d,none,0.0123,0.000000,-0.114742,-0.358226,0.138191,1.633733,0.140827,0.997111,1.471958,0.000000,-0.114703,-0.358246,0.138213,1.633750,0.140883,0.997072,1.471958,0.228198,-0.367583,0.336866,3.127034,-0.700958,-3.012835,-0.00000,-0.00005,-0.00001,-0.00009,0.00006,-0.00012,-0.00000,-0.00005,-0.00001,-0.00009,0.00006,-0.00012,0.00055,0.00122,-0.00357,0.01000,0.00973,-0.00144,0.024,0.0031,0.00000,0,0,0,0,0.383,0.915,0.123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005307,0.006215,0.467,0.999,0.119,0.002289,0,0.2905,1.0000,0.13172,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0944,move->d,none,0.0138,0.000000,-0.114743,-0.358226,0.138191,1.633733,0.140827,0.997112,1.471959,0.000000,-0.114651,-0.358229,0.138213,1.633733,0.140848,0.997072,1.471958,0.228201,-0.367579,0.336867,3.127074,-0.700961,-3.012818,-0.00001,-0.00006,-0.00001,-0.00003,0.00007,-0.00021,-0.00001,-0.00006,-0.00001,-0.00003,0.00007,-0.00021,0.00026,0.00038,0.00011,-0.00291,-0.00010,0.00403,0.029,0.0052,0.00000,0,0,0,0,0.385,0.920,0.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005397,0.000958,0.356,0.913,0.114,-0.000281,0,0.3085,1.0000,0.13172,0.00017,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0999,move->d,none,0.0155,0.000000,-0.114743,-0.358225,0.138190,1.633733,0.140827,0.997112,1.471959,-0.000000,-0.114703,-0.358246,0.138213,1.633733,0.140848,0.997054,1.471958,0.228204,-0.367591,0.336873,3.127082,-0.700927,-3.012876,-0.00001,-0.00003,-0.00002,-0.00002,0.00014,-0.00010,-0.00001,-0.00003,-0.00002,-0.00002,0.00014,-0.00010,0.00067,-0.00222,0.00110,-0.00019,-0.00645,-0.01001,0.020,0.0033,0.00000,0,0,0,0,0.386,0.924,0.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005520,0.001082,0.344,0.866,0.115,-0.001117,0,0.3269,1.0000,0.13172,0.00014,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.1058,move->d,none,0.0172,0.000000,-0.114743,-0.358225,0.138190,1.633733,0.140827,0.997113,1.471959,-0.000000,-0.114703,-0.358246,0.138213,1.633733,0.140848,0.997054,1.471958,0.228204,-0.367591,0.336873,3.127082,-0.700927,-3.012876,-0.00001,-0.00003,-0.00002,-0.00002,0.00014,-0.00010,-0.00001,-0.00003,-0.00002,-0.00002,0.00014,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.020,0.0033,0.00000,0,0,0,0,0.387,0.926,0.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005828,0.001380,0.441,0.970,0.145,0.000000,0,0.3463,1.0000,0.13172,0.00014,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.1107,move->d,none,0.0190,0.000000,-0.114743,-0.358225,0.138190,1.633733,0.140826,0.997113,1.471959,-0.000000,-0.114686,-0.358229,0.138213,1.633733,0.140848,0.997107,1.471958,0.228195,-0.367587,0.336863,3.127071,-0.700996,-3.012847,0.00000,-0.00004,0.00000,-0.00002,-0.00000,-0.00015,0.00000,-0.00004,0.00000,-0.00002,-0.00000,-0.00015,-0.00168,0.00065,-0.00175,-0.00016,0.01216,0.00385,0.020,0.0033,0.00000,0,0,0,0,0.388,0.928,0.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004920,0.000601,0.385,0.934,0.158,0.002370,0,0.3627,1.0000,0.13172,0.00011,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.1161,move->d,none,0.0209,0.000000,-0.114744,-0.358225,0.138190,1.633733,0.140826,0.997113,1.471959,-0.000000,-0.114686,-0.358229,0.138213,1.633733,0.140848,0.997107,1.471958,0.228195,-0.367587,0.336863,3.127071,-0.700996,-3.012847,0.00000,-0.00004,0.00000,-0.00002,-0.00000,-0.00015,0.00000,-0.00004,0.00000,-0.00002,-0.00000,-0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.020,0.0033,0.00000,0,0,0,0,0.388,0.929,0.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005396,0.001147,0.331,0.848,0.095,0.000000,0,0.3807,1.0000,0.13172,0.00011,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.1218,move->d,none,0.0229,0.000000,-0.114744,-0.358225,0.138190,1.633732,0.140826,0.997113,1.471959,-0.000000,-0.114738,-0.358246,0.138195,1.633750,0.140883,0.997107,1.471958,0.228192,-0.367596,0.336863,3.127023,-0.700991,-3.012876,0.00001,-0.00002,0.00000,-0.00010,-0.00000,-0.00003,0.00001,-0.00002,0.00000,-0.00010,-0.00000,-0.00003,-0.00043,-0.00155,-0.00016,0.00686,0.00007,-0.01096,0.013,0.0033,0.00000,0,0,0,0,0.387,0.928,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005679,0.001418,0.349,0.877,0.120,0.000505,0,0.3996,1.0000,0.13172,0.00012,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000001,1,0.000001
0.1272,move->d,none,0.0250,0.000000,-0.114744,-0.358225,0.138189,1.633732,0.140826,0.997113,1.471959,-0.000000,-0.114738,-0.358194,0.138248,1.633750,0.140831,0.997072,1.471958,0.228204,-0.367595,0.336853,3.127098,-0.701017,-3.012893,-0.00001,-0.00002,0.00002,0.00003,-0.00004,-0.00009,-0.00001,-0.00002,0.00002,0.00003,-0.00004,-0.00009,0.00183,0.00007,-0.00151,-0.00980,0.00289,0.00502,0.017,0.0033,0.00000,0,0,0,0,0.386,0.927,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005448,0.000690,0.423,0.986,0.205,-0.000027,0,0.4178,1.0000,0.13172,0.00015,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000001,1,0.000001
0.1325,move->d,none,0.0272,0.000000,-0.114744,-0.358225,0.138189,1.633732,0.140826,0.997114,1.471959,-0.000000,-0.114738,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471958,0.228201,-0.367604,0.336862,3.127094,-0.700980,-3.012923,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,-0.00048,-0.00164,0.00169,0.00163,-0.00719,-0.00652,0.006,0.0024,0.00000,0,0,0,0,0.385,0.926,0.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005253,0.000917,0.407,0.936,0.152,-0.000873,0,0.4353,1.0000,0.13172,0.00009,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000001,1,0.000001
0.1380,move->d,none,0.0294,0.000000,-0.114745,-0.358225,0.138189,1.633732,0.140826,0.997114,1.471959,-0.000000,-0.114703,-0.358281,0.138248,1.633733,0.140831,0.997072,1.471958,0.228197,-0.367586,0.336878,3.127128,-0.700915,-3.012877,0.00000,-0.00004,-0.00003,0.00004,0.00017,-0.00016,0.00000,-0.00004,-0.00003,0.00004,0.00017,-0.00016,-0.00085,0.00323,0.00305,-0.00330,-0.01256,0.01263,0.026,0.0033,0.00000,0,0,0,0,0.385,0.926,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005501,0.001004,0.295,0.782,0.106,-0.002004,0,0.4536,1.0000,0.13172,0.00019,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000001,1,0.000001
0.1430,move->d,none,0.0318,0.000000,-0.114745,-0.358224,0.138188,1.633732,0.140826,0.997114,1.471959,-0.000000,-0.114703,-0.358281,0.138248,1.633733,0.140831,0.997072,1.471958,0.228197,-0.367586,0.336878,3.127128,-0.700915,-3.012877,0.00000,-0.00004,-0.00003,0.00004,0.00017,-0.00016,0.00000,-0.00004,-0.00003,0.00004,0.00017,-0.00016,-0.00085,0.00323,0.00305,-0.00330,-0.01256,0.01263,0.026,0.0034,0.00000,0,0,0,0,0.383,0.922,0.133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005059,0.005999,0.295,0.782,0.106,-0.002004,0,0.4705,1.0000,0.13172,0.00019,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000001,1,0.000001
0.1485,move->d,none,0.0342,0.000000,-0.114745,-0.358224,0.138188,1.633732,0.140826,0.997115,1.471959,-0.000000,-0.114686,-0.358281,0.138213,1.633733,0.140848,0.997054,1.471958,0.228200,-0.367587,0.336881,3.127093,-0.700893,-3.012866,-0.00001,-0.00004,-0.00003,-0.00001,0.00021,-0.00014,-0.00001,-0.00004,-0.00003,-0.00001,0.00021,-0.00014,0.00036,-0.00006,0.00028,0.00284,-0.00174,-0.00111,0.027,0.0034,0.00000,0,0,0,0,0.378,0.915,0.133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005430,0.000991,0.309,0.860,0.093,-0.000439,0,0.4886,1.0000,0.13172,0.00018,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000002,1,0.000002
0.1537,move->d,none,0.0368,0.000000,-0.114746,-0.358224,0.138188,1.633732,0.140826,0.997115,1.471959,-0.000000,-0.114738,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471958,0.228201,-0.367604,0.336862,3.127094,-0.700980,-3.012923,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,0.00016,-0.00323,-0.00373,-0.00229,0.01655,-0.01088,0.006,0.0025,0.00000,0,0,0,0,0.374,0.908,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005218,0.000993,0.454,0.971,0.155,0.002968,0,0.5060,1.0000,0.13172,0.00009,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000002,1,0.000002
0.1591,move->d,none,0.0394,0.000000,-0.114746,-0.358224,0.138188,1.633732,0.140826,0.997116,1.471959,-0.000000,-0.114738,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471958,0.228201,-0.367603,0.336862,3.127094,-0.700980,-3.012923,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,-0.00001,-0.00001,0.00000,0.00001,0.00003,-0.00003,0.00016,-0.00323,-0.00373,-0.00229,0.01655,-0.01088,0.006,0.0025,0.00000,0,0,0,0,0.372,0.904,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005436,0.006359,0.454,0.971,0.155,0.002968,0,0.5241,1.0000,0.13172,0.00009,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000002,1,0.000002
0.1651,move->d,none,0.0421,0.000000,-0.114746,-0.358224,0.138188,1.633732,0.140826,0.997116,1.471958,-0.000000,-0.114703,-0.358229,0.138213,1.633750,0.140831,0.997072,1.471993,0.228200,-0.367593,0.336862,3.127059,-0.700980,-3.012888,-0.00001,-0.00003,0.00000,-0.00004,0.00003,-0.00005,-0.00001,-0.00003,0.00000,-0.00004,0.00003,-0.00005,-0.00013,0.00093,0.00000,0.00227,0.00029,0.00107,0.015,0.0025,0.00000,0,0,0,0,0.372,0.903,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005991,0.000785,0.399,0.926,0.119,0.000015,0,0.5441,1.0000,0.13172,0.00011,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000003,1,0.000003
0.1707,move->d,none,0.0449,0.000000,-0.114746,-0.358224,0.138187,1.633731,0.140826,0.997116,1.471958,-0.000000,-0.114738,-0.358229,0.138213,1.633733,0.140831,0.997072,1.471958,0.228204,-0.367603,0.336867,3.127096,-0.700963,-3.012924,-0.00001,-0.00001,-0.00001,0.00001,0.00007,-0.00003,-0.00001,-0.00001,-0.00001,0.00001,0.00007,-0.00003,0.00074,-0.00196,0.00103,-0.00492,-0.00392,-0.00217,0.009,0.0025,0.00000,0,0,0,0,0.374,0.902,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005583,0.001055,0.358,0.831,0.084,-0.001132,0,0.5627,1.0000,0.13172,0.00009,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000003,1,0.000003
0.1765,move->d,none,0.0478,0.000000,-0.114746,-0.358224,0.138187,1.633731,0.140825,0.997116,1.471958,-0.000000,-0.114738,-0.358229,0.138195,1.633785,0.140848,0.997107,1.471958,0.228189,-0.367604,0.336847,3.127056,-0.701046,-3.012909,0.00002,-0.00000,0.00003,-0.00003,-0.00011,-0.00001,0.00002,-0.00000,0.00003,-0.00003,-0.00011,-0.00001,-0.00244,-0.00022,-0.00344,0.00343,0.01484,-0.00185,0.018,0.0031,0.00000,0,0,0,0,0.374,0.901,0.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005797,0.000976,0.337,0.885,0.088,0.004208,0,0.5820,1.0000,0.13172,0.00012,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000000,-0.000000,0.000004,1,0.000004
