t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0534,move->d,none,0.0048,0.000001,-0.200329,0.778229,0.358700,0.867986,0.091127,0.456108,1.245814,0.000001,-0.200346,0.778190,0.358665,0.868005,0.091141,0.456089,1.245816,0.541069,-0.378549,0.242963,3.083407,-0.468840,-2.904991,-0.00000,0.00004,-0.00002,0.00003,0.00006,0.00009,-0.00000,0.00004,-0.00002,0.00003,0.00006,0.00009,-0.00066,0.00087,-0.00166,0.00290,0.00332,0.00037,0.023,0.0022,0.00000,0,0,0,0,0.331,1.209,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005342,0.000604,0.259,1.131,0.085,0.001734,0,0.1738,1.0000,0.07456,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0582,move->d,none,0.0058,0.000001,-0.200329,0.778229,0.358700,0.867985,0.091128,0.456109,1.245814,0.000001,-0.200294,0.778225,0.358665,0.868005,0.091141,0.456089,1.245799,0.541068,-0.378522,0.242944,3.083408,-0.468871,-2.904931,0.00000,-0.00002,0.00001,0.00004,-0.00001,-0.00003,0.00000,-0.00002,0.00001,0.00004,-0.00001,-0.00003,-0.00017,0.00592,-0.00408,-0.00181,0.00676,0.01334,0.010,0.0020,0.00000,0,0,0,0,0.323,1.201,0.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004855,0.000958,0.304,1.143,0.107,0.003417,0,0.1900,1.0000,0.07456,0.00014,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0636,move->d,none,0.0068,0.000001,-0.200329,0.778229,0.358700,0.867985,0.091127,0.456109,1.245814,0.000001,-0.200346,0.778225,0.358683,0.867987,0.091124,0.456107,1.245799,0.541069,-0.378547,0.242949,3.083415,-0.468869,-2.904972,-0.00000,0.00004,0.00000,0.00005,0.00000,0.00004,-0.00000,0.00004,0.00000,0.00005,0.00000,0.00004,0.00022,-0.00436,0.00081,-0.00091,-0.00073,-0.00654,0.018,0.0010,0.00000,0,0,0,0,0.316,1.194,0.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005377,0.000558,0.317,1.247,0.191,-0.000608,0,0.2079,1.0000,0.07456,0.00010,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0685,move->d,none,0.0079,0.000001,-0.200329,0.778229,0.358700,0.867985,0.091129,0.456108,1.245814,0.000001,-0.200277,0.778190,0.358630,0.867987,0.091124,0.456142,1.245816,0.541062,-0.378527,0.242957,3.083444,-0.468885,-2.904949,0.00001,-0.00001,-0.00001,0.00011,-0.00002,-0.00003,0.00001,-0.00001,-0.00001,0.00011,-0.00002,-0.00003,-0.00146,0.00417,0.00172,-0.00602,0.00196,0.00736,0.010,0.0040,0.00000,0,0,0,0,0.310,1.190,0.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004908,0.000536,0.297,1.248,0.157,-0.001082,0,0.2243,1.0000,0.07456,0.00031,0.0002,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0732,move->d,none,0.0091,0.000001,-0.200329,0.778229,0.358700,0.867985,0.091129,0.456109,1.245813,0.000001,-0.200294,0.778225,0.358665,0.867987,0.091124,0.456072,1.245816,0.541074,-0.378526,0.242953,3.083416,-0.468841,-2.904952,-0.00001,-0.00001,-0.00000,0.00004,0.00006,0.00000,-0.00001,-0.00001,-0.00000,0.00004,0.00006,0.00000,0.00258,0.00020,-0.00102,0.00737,-0.00774,-0.00338,0.007,0.0021,0.00000,0,0,0,0,0.305,1.186,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004669,0.000522,0.187,1.076,0.114,-0.000266,0,0.2399,1.0000,0.07456,0.00011,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0798,move->d,none,0.0104,0.000001,-0.200329,0.778229,0.358700,0.867985,0.091130,0.456109,1.245813,0.000001,-0.200277,0.778190,0.358683,0.868005,0.091141,0.456089,1.245816,0.541067,-0.378505,0.242964,3.083394,-0.468835,-2.904903,0.00000,-0.00005,-0.00003,0.00000,0.00006,-0.00008,0.00000,-0.00005,-0.00003,0.00000,0.00006,-0.00008,-0.00113,0.00329,0.00181,0.00319,-0.00032,0.00612,0.029,0.0030,0.00000,0,0,0,0,0.298,1.183,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006591,0.000686,0.271,1.175,0.113,-0.001264,0,0.2618,1.0000,0.07456,0.00027,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0853,move->d,none,0.0118,0.000001,-0.200330,0.778229,0.358700,0.867985,0.091130,0.456109,1.245812,0.000001,-0.200294,0.778225,0.358665,0.867987,0.091124,0.456089,1.245851,0.541070,-0.378522,0.242950,3.083378,-0.468858,-2.904945,-0.00000,-0.00001,0.00000,-0.00001,0.00001,0.00002,-0.00000,-0.00001,0.00000,-0.00001,0.00001,0.00002,0.00072,-0.00350,-0.00279,0.00177,0.00511,-0.00977,0.008,0.0022,0.00000,0,0,0,0,0.293,1.180,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005472,0.001109,0.409,1.341,0.177,0.002334,0,0.2801,1.0000,0.07456,0.00012,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0903,move->d,none,0.0133,0.000001,-0.200330,0.778230,0.358700,0.867985,0.091131,0.456109,1.245812,0.000001,-0.200329,0.778172,0.358665,0.867970,0.091124,0.456107,1.245816,0.541072,-0.378544,0.242981,3.083438,-0.468810,-2.904989,-0.00001,0.00003,-0.00006,0.00007,0.00013,0.00006,-0.00001,0.00003,-0.00006,0.00007,0.00013,0.00006,0.00029,-0.00440,0.00620,-0.00814,-0.01182,-0.00351,0.034,0.0033,0.00000,0,0,0,0,0.291,1.181,0.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005021,0.001129,0.361,1.234,0.133,-0.005438,0,0.2968,1.0000,0.07456,0.00025,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.0960,move->d,none,0.0149,0.000001,-0.200330,0.778230,0.358700,0.867985,0.091131,0.456109,1.245812,0.000001,-0.200277,0.778172,0.358683,0.867987,0.091141,0.456142,1.245816,0.541061,-0.378504,0.242972,3.083396,-0.468851,-2.904891,0.00001,-0.00005,-0.00004,0.00001,0.00003,-0.00010,0.00001,-0.00005,-0.00004,0.00001,0.00003,-0.00010,-0.00182,0.00675,-0.00154,0.00440,0.00804,0.01326,0.035,0.0033,0.00000,0,0,0,0,0.291,1.183,0.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005691,0.000790,0.211,1.068,0.046,0.001861,0,0.3158,1.0000,0.07456,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1008,move->d,none,0.0166,0.000001,-0.200330,0.778230,0.358700,0.867985,0.091131,0.456108,1.245811,0.000001,-0.200329,0.778225,0.358665,0.867987,0.091141,0.456142,1.245816,0.541062,-0.378539,0.242943,3.083384,-0.468903,-2.904950,0.00001,0.00002,0.00002,0.00002,-0.00008,0.00003,0.00001,0.00002,0.00002,0.00002,-0.00008,0.00003,0.00030,-0.00699,-0.00581,-0.00032,0.01073,-0.01293,0.013,0.0020,0.00000,0,0,0,0,0.291,1.183,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004798,0.000557,0.286,1.153,0.086,0.005383,0,0.3318,1.0000,0.07456,0.00015,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1056,move->d,none,0.0183,0.000001,-0.200330,0.778230,0.358700,0.867986,0.091132,0.456108,1.245811,0.000001,-0.200294,0.778225,0.358665,0.867970,0.091124,0.456107,1.245851,0.541071,-0.378523,0.242954,3.083378,-0.468857,-2.904943,-0.00001,-0.00001,-0.00001,-0.00001,0.00001,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,0.00001,0.00002,0.00170,0.00328,0.00228,0.00328,-0.00902,0.00080,0.008,0.0023,0.00000,0,0,0,0,0.289,1.181,0.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004880,0.000609,0.286,1.153,0.086,-0.002958,0,0.3480,1.0000,0.07456,0.00013,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1104,move->d,none,0.0201,0.000001,-0.200330,0.778231,0.358700,0.867986,0.091132,0.456109,1.245810,0.000001,-0.200329,0.778172,0.358665,0.867987,0.091124,0.456089,1.245816,0.541072,-0.378544,0.242978,3.083438,-0.468810,-2.904991,-0.00001,0.00003,-0.00005,0.00007,0.00013,0.00006,-0.00001,0.00003,-0.00005,0.00007,0.00013,0.00006,0.00022,-0.00466,0.00527,-0.00906,-0.01290,-0.00456,0.031,0.0033,0.00000,0,0,0,0,0.289,1.179,0.123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004778,0.000871,0.325,1.197,0.138,-0.004564,0,0.3640,1.0000,0.07456,0.00021,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1157,move->d,none,0.0220,0.000001,-0.200330,0.778230,0.358700,0.867985,0.091132,0.456108,1.245811,0.000001,-0.200329,0.778242,0.358700,0.868040,0.091124,0.456142,1.245816,0.541052,-0.378524,0.242918,3.083360,-0.468962,-2.904901,0.00003,-0.00001,0.00007,0.00000,-0.00020,-0.00005,0.00003,-0.00001,0.00007,0.00000,-0.00020,-0.00005,-0.00389,0.00396,-0.01203,0.00643,0.03278,0.01107,0.037,0.0031,0.00000,0,0,0,0,0.289,1.178,0.121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005267,0.001145,0.325,1.196,0.138,0.012281,0,0.3815,1.0000,0.07456,0.00018,0.0001,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1207,move->d,none,0.0240,0.000001,-0.200330,0.778230,0.358700,0.867985,0.091132,0.456108,1.245811,0.000001,-0.200346,0.778225,0.358683,0.868005,0.091141,0.456089,1.245799,0.541069,-0.378544,0.242946,3.083395,-0.468866,-2.904965,-0.00000,0.00003,0.00001,0.00002,-0.00000,0.00005,-0.00000,0.00003,0.00001,0.00002,-0.00000,0.00005,0.00296,-0.00353,0.00509,-0.00151,-0.01799,-0.00877,0.015,0.0011,0.00000,0,0,0,0,0.289,1.177,0.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005040,0.000624,0.233,1.086,0.085,-0.005693,0,0.3983,1.0000,0.07456,0.00010,0.0000,0.00000,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000000,1,0.000000
0.1255,move->d,none,0.0261,0.000001,-0.200330,0.778231,0.358699,0.867985,0.091133,0.456108,1.245810,0.000001,-0.200242,0.778190,0.358700,0.867970,0.091124,0.456107,1.245799,0.541070,-0.378485,0.242975,3.083422,-0.468815,-2.904862,-0.00000,-0.00009,-0.00005,0.00004,0.00011,-0.00018,-0.00000,-0.00009,-0.00005,0.00004,0.00011,-0.00018,0.00025,0.01359,0.00679,-0.00260,-0.01284,0.02673,0.051,0.0051,0.00000,0,0,0,0,0.289,1.175,0.118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004739,0.001054,0.297,1.220,0.168,-0.006834,0,0.4141,1.0000,0.07456,0.00022,0.0001,0.00000,0.0000,1.0000,0.001,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1304,move->d,none,0.0282,0.000001,-0.200330,0.778231,0.358699,0.867985,0.091133,0.456109,1.245810,0.000001,-0.200329,0.778190,0.358683,0.867970,0.091124,0.456072,1.245816,0.541078,-0.378539,0.242979,3.083424,-0.468788,-2.904982,-0.00002,0.00002,-0.00006,0.00003,0.00016,0.00006,-0.00002,0.00002,-0.00006,0.00003,0.00016,0.00006,0.00150,-0.01016,0.00069,0.00094,-0.00503,-0.02241,0.031,0.0023,0.00000,0,0,0,0,0.290,1.175,0.118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004941,0.000674,0.408,1.296,0.191,-0.000794,0,0.4306,1.0000,0.07456,0.00011,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1352,move->d,none,0.0305,0.000001,-0.200330,0.778231,0.358700,0.867985,0.091133,0.456109,1.245810,0.000001,-0.200329,0.778190,0.358683,0.867970,0.091124,0.456072,1.245816,0.541078,-0.378539,0.242979,3.083424,-0.468788,-2.904982,-0.00002,0.00002,-0.00006,0.00003,0.00016,0.00006,-0.00002,0.00002,-0.00006,0.00003,0.00016,0.00006,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.031,0.0024,0.00000,0,0,0,0,0.292,1.176,0.120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004828,0.000599,0.285,1.148,0.132,0.000002,0,0.4467,1.0000,0.07456,0.00011,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1405,move->d,none,0.0328,0.000001,-0.200331,0.778231,0.358699,0.867985,0.091133,0.456109,1.245810,0.000001,-0.200294,0.778225,0.358683,0.867987,0.091141,0.456142,1.245816,0.541061,-0.378513,0.242944,3.083371,-0.468898,-2.904897,0.00001,-0.00003,0.00001,-0.00001,-0.00007,-0.00007,0.00001,-0.00003,0.00001,-0.00001,-0.00007,-0.00007,-0.00332,0.00529,-0.00697,0.00397,0.02392,0.01252,0.019,0.0021,0.00000,0,0,0,0,0.294,1.178,0.122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005243,0.000902,0.243,1.170,0.090,0.007449,0,0.4642,1.0000,0.07456,0.00013,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1453,move->d,none,0.0352,0.000001,-0.200331,0.778231,0.358700,0.867985,0.091133,0.456108,1.245810,0.000001,-0.200329,0.778225,0.358665,0.868005,0.091141,0.456142,1.245816,0.541059,-0.378537,0.242937,3.083380,-0.468920,-2.904944,0.00002,0.00002,0.00003,0.00002,-0.00011,0.00002,0.00002,0.00002,0.00003,0.00002,-0.00011,0.00002,-0.00047,-0.00501,-0.00162,-0.00270,0.00401,-0.00890,0.018,0.0020,0.00000,0,0,0,0,0.295,1.179,0.123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004834,0.000911,0.324,1.210,0.116,0.001899,0,0.4803,1.0000,0.07456,0.00009,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1502,move->d,none,0.0377,0.000001,-0.200330,0.778232,0.358700,0.867985,0.091134,0.456109,1.245809,0.000001,-0.200329,0.778190,0.358683,0.867987,0.091141,0.456089,1.245851,0.541071,-0.378531,0.242971,3.083363,-0.468818,-2.904961,-0.00001,0.00000,-0.00004,-0.00006,0.00008,0.00007,-0.00001,0.00000,-0.00004,-0.00006,0.00008,0.00007,0.00227,0.00118,0.00672,0.00773,-0.01882,-0.00496,0.020,0.0024,0.00000,0,0,0,0,0.296,1.181,0.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004899,0.000730,0.333,1.204,0.149,-0.007068,0,0.4966,1.0000,0.07456,0.00014,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000001,1,0.000001
0.1551,move->d,none,0.0403,0.000001,-0.200330,0.778232,0.358699,0.867985,0.091134,0.456109,1.245809,0.000001,-0.200329,0.778190,0.358683,0.867987,0.091141,0.456089,1.245851,0.541071,-0.378531,0.242971,3.083363,-0.468818,-2.904961,-0.00001,0.00000,-0.00004,-0.00006,0.00008,0.00007,-0.00001,0.00000,-0.00004,-0.00006,0.00008,0.00007,0.00227,0.00118,0.00672,0.00773,-0.01882,-0.00496,0.020,0.0024,0.00000,0,0,0,0,0.298,1.183,0.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.004930,0.005601,0.333,1.204,0.149,-0.007068,0,0.5130,1.0000,0.07456,0.00014,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000001,0.000001,0.000002,1,0.000002
