t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0009,move->d,0.0050,0.005000,-0.000450,-0.523616,-0.000433,1.570796,-0.000467,1.570813,-0.000450,-0.000000,0.000000,-0.523616,0.000017,1.570796,-0.000017,1.570814,0.000000,0.244460,-0.400004,0.237075,-3.141557,0.523599,-3.141570,0.00004,0.00001,0.00004,0.00000,-0.00014,0.00007,0.028,0.0000,0.49976,0,1,0,1,-0.421,0.080,0.077,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.57873,5.5002,0.00007,0.0000,1.0000,4.624,0.00000,0.0000,0.005000,-0.000000,,0,0.000000
0.0059,move->d,0.0100,0.009993,-0.000450,-0.523617,-0.000670,1.570796,-0.000467,1.570813,-0.000688,0.005000,-0.000017,-0.523564,-0.000017,1.570796,0.000000,1.570814,0.000000,0.244459,-0.395009,0.237062,3.141590,0.523546,3.141557,0.00004,-0.00998,0.00006,-0.00007,-0.00024,0.00015,4.991,0.0268,0.00002,0,0,1,0,-0.421,0.079,0.076,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.06729,0.0304,0.00508,0.0000,0.9167,4.943,0.00000,0.0000,0.009993,-0.000000,,0,-0.005000
0.0109,move->d,0.0150,0.014978,-0.000450,-0.523617,-0.000551,1.570796,-0.000467,1.570812,-0.000570,0.009993,-0.000017,-0.523581,0.000000,1.570796,-0.000017,1.570814,-0.000017,0.244460,-0.390019,0.237066,-3.141557,0.523564,-3.141588,0.00004,-0.01996,0.00006,0.00000,-0.00021,0.00010,9.980,0.0384,0.00000,0,0,1,0,-0.419,0.076,0.074,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.04177,0.2496,0.01006,0.0000,0.8335,5.010,0.00000,0.0000,0.014978,-0.000000,,0,-0.009993
0.0159,move->d,0.0200,0.019956,-0.000450,-0.523617,-0.000678,1.570795,-0.000467,1.570812,-0.000697,0.014978,0.000000,-0.523616,0.000000,1.570796,0.000000,1.570779,-0.000017,0.244471,-0.385023,0.237081,-3.141575,0.523634,-3.141570,0.00002,-0.02995,0.00003,-0.00003,-0.00007,0.00005,14.976,0.0317,0.00000,0,0,1,0,-0.414,0.069,0.069,nan,nan,nan,nan,nan,nan,0,0.9975,0.9005,0.12635,0.04347,0.2464,0.01501,0.0000,0.7504,4.951,0.00000,0.0000,0.019956,-0.000000,,0,-0.014977
0.0209,move->d,0.0250,0.024926,-0.000450,-0.523618,-0.000620,1.570795,-0.000467,1.570812,-0.000640,0.019956,0.000000,-0.523564,0.000017,1.570814,0.000017,1.570814,-0.000035,0.244456,-0.380035,0.237055,-3.141572,0.523529,-3.141530,0.00005,-0.03993,0.00008,-0.00002,-0.00028,-0.00003,19.964,0.0398,0.00000,0,0,1,0,-0.408,0.061,0.064,nan,nan,nan,nan,nan,nan,0,0.9926,0.8007,0.12635,0.04532,0.4232,0.01999,0.0000,0.6674,4.982,0.00000,0.0000,0.024926,-0.000000,,0,-0.019954
0.0259,move->d,0.0299,0.029889,-0.000451,-0.523619,-0.000714,1.570795,-0.000467,1.570812,-0.000734,0.024926,0.000000,-0.523512,0.000000,1.570761,-0.000017,1.570779,0.000000,0.244479,-0.375082,0.237069,-3.141567,0.523564,-3.141591,0.00000,-0.04983,0.00005,-0.00002,-0.00021,0.00010,24.918,0.0366,0.00000,0,0,1,0,-0.403,0.051,0.059,nan,nan,nan,nan,nan,nan,0,0.9853,0.7016,0.12635,0.05307,0.4591,0.02495,0.0000,0.5846,4.943,0.00000,0.0000,0.029889,-0.000000,,0,-0.024924
0.0309,move->d,0.0348,0.034844,-0.000451,-0.523618,-0.000711,1.570794,-0.000467,1.570812,-0.000731,0.029889,0.000017,-0.523634,0.000000,1.570796,0.000017,1.570814,0.000000,0.244460,-0.370101,0.237079,3.141583,0.523616,-3.141573,0.00004,-0.05979,0.00003,-0.00008,-0.00011,0.00003,29.898,0.0421,0.00000,0,0,1,0,-0.399,0.041,0.055,nan,nan,nan,nan,nan,nan,0,0.9757,0.6020,0.12635,0.05992,0.5992,0.02991,0.0000,0.5019,4.956,0.00000,0.0000,0.034844,-0.000000,,0,-0.029886
0.0359,move->d,0.0396,0.039792,-0.000452,-0.523618,-0.000786,1.570794,-0.000467,1.570812,-0.000807,0.034844,0.000000,-0.523616,0.000017,1.570814,0.000017,1.570779,0.000000,0.244467,-0.365147,0.237075,-3.141592,0.523616,-3.141570,0.00003,-0.06970,0.00004,-0.00006,-0.00011,0.00003,34.852,0.0419,0.00000,0,0,1,0,-0.395,0.029,0.050,nan,nan,nan,nan,nan,nan,0,0.9639,0.5030,0.12635,0.06987,0.6653,0.03486,0.0000,0.4193,4.932,0.00000,0.0000,0.039792,0.000001,,0,-0.034840
0.0409,move->d,0.0443,0.044732,-0.000452,-0.523619,-0.000822,1.570793,-0.000466,1.570811,-0.000845,0.039792,0.000000,-0.523564,0.000000,1.570796,0.000000,1.570814,0.000017,0.244459,-0.360209,0.237062,3.141590,0.523546,3.141575,0.00004,-0.07957,0.00007,-0.00006,-0.00025,0.00011,39.790,0.0472,0.00000,0,0,1,0,-0.390,0.017,0.045,nan,nan,nan,nan,nan,nan,0,0.9499,0.4042,0.12635,0.07874,0.7803,0.03981,0.0000,0.3368,4.933,0.00000,0.0000,0.044732,0.000001,,0,-0.039786
0.0459,move->d,0.0490,0.049665,-0.000453,-0.523619,-0.000894,1.570793,-0.000466,1.570811,-0.000918,0.044732,0.000000,-0.523564,0.000000,1.570761,-0.000017,1.570779,-0.000017,0.244479,-0.355276,0.237081,-3.141557,0.523616,-3.141570,0.00000,-0.08944,0.00003,0.00000,-0.00011,0.00007,44.723,0.0474,0.00000,0,0,1,0,-0.387,0.006,0.043,nan,nan,nan,nan,nan,nan,0,0.9338,0.3055,0.12635,0.08883,0.8641,0.04475,0.0000,0.2545,4.918,0.00000,0.0000,0.049665,0.000001,,0,-0.044725
