t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0013,move->d,0.0000,0.000000,0.264906,-0.540895,-0.200975,0.638441,-0.064019,1.990426,0.210696,0.000000,0.264889,-0.540930,-0.200940,0.638441,-0.063984,1.990443,0.210696,0.224743,-0.426068,0.475037,2.819611,-0.529922,-3.057027,-0.00000,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000,0.0020,0.00000,1,0,0,0,-0.047,-0.111,0.076,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.06122,0.00000,0.0000,0.00007,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0063,move->d,0.0001,0.000000,0.264906,-0.540895,-0.200975,0.638441,-0.064019,1.990426,0.210696,-0.000000,0.264889,-0.540930,-0.200940,0.638441,-0.063984,1.990443,0.210696,0.224743,-0.426068,0.475037,2.819611,-0.529922,-3.057027,-0.00000,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000,0.0020,0.00000,1,0,0,0,-0.047,-0.111,0.076,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.06122,0.00000,0.0000,0.00000,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0113,move->d,0.0003,0.000000,0.264905,-0.540895,-0.200974,0.638441,-0.064019,1.990426,0.210696,-0.000000,0.264993,-0.540965,-0.200940,0.638441,-0.063984,1.990408,0.210696,0.224745,-0.426048,0.475056,2.819606,-0.529853,-3.056923,-0.00000,-0.00004,-0.00004,-0.00002,0.00014,-0.00020,0.028,0.0050,0.00000,1,0,0,0,-0.046,-0.111,0.077,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.06122,0.00022,0.0001,0.00000,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0163,move->d,0.0005,0.000000,0.264905,-0.540895,-0.200974,0.638442,-0.064019,1.990426,0.210696,-0.000000,0.264906,-0.540930,-0.200975,0.638389,-0.064036,1.990426,0.210696,0.224747,-0.426096,0.475058,2.819598,-0.529861,-3.057091,-0.00001,0.00006,-0.00004,-0.00003,0.00012,0.00014,0.035,0.0030,0.00000,1,0,0,0,-0.044,-0.112,0.080,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.06122,0.00019,0.0001,0.00000,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0213,move->d,0.0008,0.000000,0.264905,-0.540895,-0.200974,0.638443,-0.064018,1.990427,0.210696,-0.000000,0.264906,-0.540930,-0.200975,0.638389,-0.064036,1.990426,0.210696,0.224747,-0.426096,0.475058,2.819598,-0.529861,-3.057091,-0.00001,0.00006,-0.00004,-0.00003,0.00012,0.00014,0.035,0.0030,0.00000,1,0,0,0,-0.040,-0.114,0.081,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.06122,0.00019,0.0001,0.00000,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0263,move->d,0.0013,0.000000,0.264905,-0.540895,-0.200973,0.638443,-0.064018,1.990427,0.210697,-0.000000,0.264958,-0.540912,-0.200940,0.638441,-0.064019,1.990426,0.210696,0.224753,-0.426064,0.475038,2.819620,-0.529925,-3.056998,-0.00002,-0.00001,-0.00000,0.00002,-0.00001,-0.00007,0.010,0.0031,0.00000,1,0,0,0,-0.036,-0.116,0.081,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.06122,0.00014,0.0001,0.00000,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,-0.000000,0.000000,1,0.000000
0.0313,move->d,0.0018,0.000000,0.264904,-0.540895,-0.200973,0.638443,-0.064018,1.990427,0.210697,0.000000,0.264958,-0.540965,-0.200940,0.638424,-0.064019,1.990426,0.210714,0.224741,-0.426068,0.475055,2.819591,-0.529856,-3.056994,0.00001,-0.00000,-0.00004,-0.00004,0.00013,-0.00005,0.018,0.0040,0.00000,1,0,0,0,-0.033,-0.116,0.080,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.06122,0.00013,0.0001,0.00001,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0363,move->d,0.0023,0.000000,0.264904,-0.540895,-0.200973,0.638443,-0.064019,1.990427,0.210697,0.000000,0.264941,-0.540912,-0.200940,0.638424,-0.063984,1.990408,0.210696,0.224755,-0.426057,0.475051,2.819617,-0.529887,-3.056982,-0.00002,-0.00002,-0.00003,0.00000,0.00007,-0.00009,0.021,0.0021,0.00000,1,0,0,0,-0.030,-0.117,0.080,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.06122,0.00013,0.0000,0.00001,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0413,move->d,0.0030,0.000000,0.264903,-0.540894,-0.200972,0.638443,-0.064018,1.990427,0.210697,0.000000,0.264941,-0.540965,-0.200975,0.638441,-0.064019,1.990426,0.210696,0.224741,-0.426082,0.475047,2.819589,-0.529877,-3.057029,0.00000,0.00003,-0.00002,-0.00005,0.00009,0.00003,0.017,0.0040,0.00000,1,0,0,0,-0.027,-0.118,0.081,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.06122,0.00015,0.0001,0.00001,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0463,move->d,0.0038,0.000000,0.264904,-0.540894,-0.200972,0.638443,-0.064018,1.990428,0.210697,0.000000,0.264889,-0.540965,-0.200975,0.638459,-0.064019,1.990408,0.210714,0.224743,-0.426094,0.475047,2.819572,-0.529877,-3.057082,0.00000,0.00005,-0.00002,-0.00007,0.00008,0.00015,0.027,0.0040,0.00000,1,0,0,0,-0.023,-0.118,0.082,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.06122,0.00015,0.0001,0.00001,0.0000,1.0000,0.000,0.46579,4.0000,0.000000,0.000000,0.000000,1,0.000000
