t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.0508,move->d,0.0536,0.054589,-0.701554,-1.104107,0.220943,1.483100,0.693232,1.679443,0.223879,0.049664,-0.703176,-1.104793,0.224816,1.479655,0.695095,1.680228,0.228848,0.239887,-0.186810,0.352954,2.644153,0.955777,2.641018,0.00002,-0.09933,-0.00005,0.00007,0.00019,-0.00005,49.669,0.2329,0.00002,0,0,1,0,0.121,-0.091,0.076,nan,nan,nan,nan,nan,nan,0,0.9156,0.2066,0.14163,0.28403,0.4966,0.05005,0.0000,0.1723,4.677,0.00000,0.0000
0.0558,move->d,0.0580,0.059507,-0.701277,-1.103991,0.220292,1.483667,0.692922,1.679313,0.223053,0.054589,-0.703176,-1.104776,0.224833,1.479690,0.695130,1.680228,0.228848,0.239888,-0.181873,0.352938,2.644144,0.955718,2.641043,0.00002,-0.09999,-0.00002,0.00001,0.00009,-0.00012,54.607,0.2847,0.00002,0,0,1,0,0.129,-0.093,0.072,nan,nan,nan,nan,nan,nan,0,0.8954,0.1079,0.14159,0.26118,0.5458,0.05512,0.0000,0.0902,4.691,0.00000,0.0000
0.0608,move->d,0.0624,0.064417,-0.701030,-1.103888,0.219710,1.484171,0.692646,1.679197,0.222316,0.059507,-0.703176,-1.104793,0.224816,1.479725,0.695095,1.680228,0.228848,0.239887,-0.176973,0.352931,2.644142,0.955709,2.640994,0.00002,-0.09999,-0.00000,-0.00000,0.00008,-0.00003,59.506,0.3320,0.00001,0,0,1,0,0.135,-0.095,0.069,nan,nan,nan,nan,nan,nan,0,0.8733,0.0099,0.14156,0.23547,0.5949,0.06016,0.0000,0.0082,4.708,0.00000,0.0000
0.0658,move->d,0.0667,0.069319,-0.700814,-1.103796,0.219199,1.484614,0.692404,1.679096,0.221668,0.064417,-0.703176,-1.104776,0.224816,1.479655,0.695095,1.680159,0.228848,0.239902,-0.172060,0.352976,2.644086,0.955820,2.640957,-0.00001,-0.09999,-0.00007,0.00005,0.00030,-0.00004,64.420,0.3742,0.00001,0,0,1,0,0.140,-0.096,0.066,nan,nan,nan,nan,nan,nan,0,0.8515,0.0000,0.14152,0.21020,0.6440,0.06519,0.0000,0.0000,4.725,0.00000,0.0000
0.0708,move->d,0.0708,0.074215,-0.700627,-1.103716,0.218758,1.484995,0.692195,1.679009,0.221110,0.069319,-0.703176,-1.104776,0.224816,1.479655,0.695095,1.680159,0.228848,0.239902,-0.167157,0.352976,2.644086,0.955820,2.640957,-0.00001,-0.09999,-0.00006,0.00005,0.00030,-0.00004,69.322,0.4113,0.00001,0,0,1,0,0.146,-0.097,0.063,nan,nan,nan,nan,nan,nan,0,0.8302,0.0000,0.14150,0.18586,0.6930,0.07018,0.0000,0.0000,4.742,0.00000,0.0000
0.0758,move->d,0.0749,0.079102,-0.700470,-1.103650,0.218387,1.485315,0.692019,1.678935,0.220642,0.074215,-0.703176,-1.104793,0.224868,1.479690,0.695095,1.680246,0.228848,0.239883,-0.162252,0.352924,2.644242,0.955719,2.641109,0.00002,-0.09999,0.00001,0.00011,0.00004,-0.00009,74.227,0.4433,0.00001,0,0,1,0,0.151,-0.097,0.060,nan,nan,nan,nan,nan,nan,0,0.8094,0.0000,0.14147,0.16279,0.7420,0.07515,0.0000,0.0000,4.759,0.00000,0.0000
0.0808,move->d,0.0788,0.083982,-0.700343,-1.103595,0.218087,1.485574,0.691876,1.678876,0.220262,0.079102,-0.703158,-1.104724,0.224729,1.479655,0.695095,1.680211,0.228795,0.239894,-0.157389,0.352976,2.644046,0.955764,2.640934,0.00001,-0.09999,-0.00006,-0.00004,0.00023,-0.00006,79.090,0.4672,0.00001,0,0,1,0,0.154,-0.097,0.058,nan,nan,nan,nan,nan,nan,0,0.7892,0.0000,0.14145,0.14153,0.7908,0.08009,0.0000,0.0000,4.776,0.00000,0.0000
0.0858,move->d,0.0827,0.088855,-0.700246,-1.103552,0.217859,1.485770,0.691766,1.678831,0.219972,0.083982,-0.703036,-1.104776,0.224414,1.479900,0.695130,1.680176,0.228533,0.239879,-0.152541,0.352992,2.643818,0.955784,2.640841,0.00002,-0.09999,-0.00007,-0.00025,0.00039,-0.00025,83.938,0.4739,0.00001,0,0,1,0,0.154,-0.101,0.056,nan,nan,nan,nan,nan,nan,0,0.7695,0.0000,0.14143,0.12261,0.8396,0.08500,0.0000,0.0000,4.793,0.00000,0.0000
0.0908,move->d,0.0864,0.093720,-0.700182,-1.103522,0.217705,1.485902,0.691687,1.678801,0.219775,0.088855,-0.702914,-1.104741,0.223838,1.480301,0.695357,1.680228,0.227957,0.239854,-0.147693,0.352992,2.643472,0.955659,2.640845,0.00005,-0.09999,-0.00006,-0.00072,0.00036,-0.00082,88.785,0.4575,0.00000,0,0,1,0,0.154,-0.123,0.054,nan,nan,nan,nan,nan,nan,0,0.7502,0.0000,0.14142,0.10760,0.8883,0.08988,0.0000,0.0000,4.809,0.00000,0.0000
0.0959,move->d,0.0901,0.098578,-0.700149,-1.103505,0.217624,1.485970,0.691641,1.678786,0.219669,0.093720,-0.702739,-1.104776,0.223385,1.480685,0.695461,1.680211,0.227469,0.239828,-0.142859,0.352992,2.643251,0.955633,2.640901,0.00008,-0.09999,-0.00006,-0.00097,0.00043,-0.00129,93.619,0.4408,0.00000,0,0,1,0,0.160,-0.179,0.048,nan,nan,nan,nan,nan,nan,0,0.7315,0.0000,0.14141,0.09912,0.9369,0.09473,0.0000,0.0000,4.826,0.00000,0.0000
0.1008,move->d,0.0936,0.103428,-0.700147,-1.103500,0.217614,1.485977,0.691628,1.678785,0.219653,0.098578,-0.702530,-1.104793,0.222966,1.481034,0.695409,1.680211,0.227085,0.239797,-0.138075,0.352982,2.643076,0.955576,2.640856,0.00010,-0.09999,-0.00005,-0.00120,0.00043,-0.00149,98.403,0.4249,0.00000,0,0,1,0,0.164,-0.265,0.031,nan,nan,nan,nan,nan,nan,0,0.7132,0.0000,0.14141,0.09867,0.9855,0.09956,0.0000,0.0000,4.843,0.00000,0.0000
0.1058,move->d,0.0971,0.108271,-0.700175,-1.103509,0.217676,1.485923,0.691647,1.678797,0.219725,0.103428,-0.702286,-1.104706,0.222547,1.481453,0.695269,1.680211,0.226666,0.239771,-0.133337,0.352939,2.642955,0.955377,2.640817,0.00012,-0.09999,-0.00000,-0.00151,0.00015,-0.00161,103.142,0.4018,0.00000,0,1,1,0,0.149,-0.362,0.004,nan,nan,nan,nan,nan,nan,0,0.6954,0.0000,0.14141,0.10593,1.0340,0.10436,0.0000,0.0000,4.860,0.00000,0.0000
0.1108,move->d,0.1005,0.113106,-0.700233,-1.103530,0.217806,1.485809,0.691700,1.678823,0.219887,0.108271,-0.702076,-1.104741,0.222355,1.481645,0.695077,1.680211,0.226317,0.239738,-0.128564,0.352921,2.643208,0.955453,2.641111,0.00015,-0.09999,0.00002,-0.00118,0.00014,-0.00178,107.914,0.3777,0.00000,0,1,1,0,0.108,-0.450,-0.025,nan,nan,nan,nan,nan,nan,0,0.6780,0.0000,0.14141,0.11940,1.0824,0.10915,0.0000,0.0000,4.876,0.00000,0.0000
0.1158,move->d,0.1038,0.117934,-0.700318,-1.103562,0.218004,1.485637,0.691786,1.678862,0.220132,0.113106,-0.702024,-1.104741,0.221936,1.481872,0.694746,1.680211,0.226055,0.239738,-0.123937,0.352940,2.643086,0.955479,2.640663,0.00014,-0.09999,0.00000,-0.00128,0.00025,-0.00109,112.541,0.3534,0.00000,0,1,1,0,0.061,-0.516,-0.048,nan,nan,nan,nan,nan,nan,0,0.6610,0.0000,0.14142,0.13646,1.1307,0.11391,0.0000,0.0000,4.893,0.00000,0.0000
0.1208,move->d,0.1070,0.122754,-0.700432,-1.103607,0.218270,1.485407,0.691906,1.678914,0.220461,0.117934,-0.701884,-1.104671,0.221622,1.482011,0.694432,1.680228,0.225863,0.239725,-0.119268,0.352952,2.643030,0.955452,2.640401,0.00015,-0.09999,-0.00001,-0.00136,0.00024,-0.00065,117.210,0.3284,0.00000,0,1,1,0,0.024,-0.550,-0.056,nan,nan,nan,nan,nan,nan,0,0.6445,0.0000,0.14143,0.15640,1.1789,0.11866,0.0000,0.0000,4.910,0.00000,0.0000
0.1258,move->d,0.1102,0.127566,-0.700573,-1.103663,0.218603,1.485121,0.692060,1.678978,0.220872,0.122754,-0.701884,-1.104601,0.221395,1.482134,0.694065,1.680211,0.225793,0.239741,-0.114644,0.352957,2.642963,0.955406,2.639922,0.00013,-0.09998,-0.00001,-0.00147,0.00019,0.00020,121.835,0.3055,0.00001,0,1,1,0,0.007,-0.549,-0.045,nan,nan,nan,nan,nan,nan,0,0.6284,0.0000,0.14144,0.17754,1.2271,0.12339,0.0000,0.0000,4.926,0.00000,0.0000
0.1308,move->d,0.1132,0.132371,-0.700742,-1.103731,0.219004,1.484776,0.692246,1.679056,0.221369,0.127566,-0.701884,-1.104619,0.221290,1.482134,0.693978,1.680228,0.225723,0.239738,-0.109882,0.352975,2.642971,0.955473,2.639840,0.00013,-0.09998,-0.00002,-0.00140,0.00030,0.00037,126.597,0.2780,0.00001,0,1,1,0,0.013,-0.509,-0.019,nan,nan,nan,nan,nan,nan,0,0.6127,0.0000,0.14146,0.20082,1.2752,0.12811,0.0000,0.0000,4.943,0.00000,0.0000
0.1358,move->d,0.1162,0.137169,-0.700940,-1.103811,0.219472,1.484373,0.692466,1.679148,0.221952,0.132371,-0.701902,-1.104601,0.221325,1.482168,0.693803,1.680228,0.225706,0.239745,-0.105144,0.352948,2.643153,0.955449,2.639830,0.00012,-0.09998,-0.00000,-0.00124,0.00016,0.00069,131.334,0.2485,0.00001,0,1,1,0,0.039,-0.425,0.017,nan,nan,nan,nan,nan,nan,0,0.5974,0.0000,0.14148,0.22455,1.3233,0.13282,0.0000,0.0000,4.959,0.00000,0.0000
0.1408,move->d,0.1191,0.141959,-0.701167,-1.103904,0.220009,1.483909,0.692718,1.679252,0.222622,0.137169,-0.701884,-1.104584,0.221343,1.482221,0.693856,1.680228,0.225723,0.239742,-0.100325,0.352927,2.643107,0.955361,2.639846,0.00012,-0.09998,0.00001,-0.00137,0.00003,0.00058,136.154,0.2161,0.00001,0,1,1,0,0.079,-0.294,0.055,nan,nan,nan,nan,nan,nan,0,0.5824,0.0000,0.14151,0.24965,1.3712,0.13753,0.0000,0.0000,4.976,0.00000,0.0000
0.1458,move->d,0.1220,0.146742,-0.701424,-1.104009,0.220615,1.483384,0.693003,1.679371,0.223381,0.141959,-0.701867,-1.104549,0.221343,1.482203,0.693908,1.680228,0.225723,0.239742,-0.095512,0.352932,2.643063,0.955337,2.639878,0.00011,-0.09998,0.00001,-0.00143,0.00001,0.00045,140.966,0.1777,0.00001,0,1,1,0,0.117,-0.123,0.090,nan,nan,nan,nan,nan,nan,0,0.5679,0.0000,0.14154,0.27525,1.4191,0.14223,0.0000,0.0000,4.992,0.00000,0.0000
0.1508,move->d,0.1247,0.151517,-0.701711,-1.104125,0.221291,1.482798,0.693320,1.679504,0.224227,0.146742,-0.701902,-1.104584,0.221465,1.482081,0.693995,1.680211,0.225863,0.239746,-0.090670,0.352953,2.643032,0.955404,2.639904,0.00011,-0.09998,-0.00000,-0.00140,0.00015,0.00034,145.808,0.1422,0.00001,0,1,1,0,0.150,0.057,0.119,nan,nan,nan,nan,nan,nan,0,0.5537,0.0000,0.14157,0.30121,1.4669,0.14692,0.0000,0.0000,5.009,0.00000,0.0000
0.1558,move->d,0.1274,0.156285,-0.702027,-1.104254,0.222034,1.482152,0.693669,1.679651,0.225160,0.151517,-0.701936,-1.104584,0.221674,1.481977,0.693995,1.680211,0.226107,0.239750,-0.085856,0.352935,2.643064,0.955352,2.639886,0.00010,-0.09998,0.00001,-0.00142,0.00004,0.00043,150.622,0.1077,0.00002,0,1,1,0,0.180,0.205,0.140,nan,nan,nan,nan,nan,nan,0,0.5398,0.0000,0.14161,0.32698,1.5146,0.15162,0.0000,0.0000,5.025,0.00000,0.0000
0.1608,move->d,0.1301,0.161045,-0.702371,-1.104394,0.222844,1.481445,0.694051,1.679811,0.226178,0.156285,-0.702024,-1.104584,0.221866,1.481837,0.693995,1.680228,0.226282,0.239759,-0.081063,0.352927,2.643177,0.955356,2.639918,0.00009,-0.09998,0.00002,-0.00130,-0.00002,0.00055,155.415,0.0643,0.00002,0,1,1,0,0.207,0.308,0.155,nan,nan,nan,nan,nan,nan,0,0.5263,0.0000,0.14165,0.35285,1.5623,0.15632,0.0000,0.0000,5.041,0.00000,0.0000
0.1658,move->d,0.1326,0.165798,-0.702744,-1.104545,0.223721,1.480679,0.694466,1.679985,0.227282,0.161045,-0.702146,-1.104549,0.222233,1.481558,0.694030,1.680228,0.226788,0.239778,-0.076231,0.352925,2.643115,0.955282,2.639740,0.00008,-0.09998,0.00002,-0.00143,-0.00011,0.00081,160.247,0.0350,0.00002,0,1,1,0,0.225,0.384,0.169,nan,nan,nan,nan,nan,nan,0,0.5132,0.0000,0.14170,0.37871,1.6098,0.16103,0.0000,0.0000,5.058,0.00000,0.0000
0.1708,move->d,0.1351,0.170543,-0.703145,-1.104707,0.224663,1.479854,0.694914,1.680172,0.228470,0.165798,-0.702373,-1.104584,0.222826,1.481052,0.694048,1.680246,0.227399,0.239803,-0.071373,0.352940,2.643357,0.955395,2.639784,0.00006,-0.09998,0.00001,-0.00108,-0.00005,0.00112,165.104,0.0513,0.00002,0,1,1,0,0.227,0.456,0.184,nan,nan,nan,nan,nan,nan,0,0.5003,0.0000,0.14174,0.40449,1.6573,0.16575,0.0000,0.0000,5.074,0.00000,0.0000
0.1758,move->d,0.1376,0.175280,-0.703576,-1.104879,0.225672,1.478966,0.695394,1.680374,0.229747,0.170543,-0.702512,-1.104654,0.223350,1.480615,0.694170,1.680246,0.227713,0.239813,-0.066479,0.352961,2.643775,0.955628,2.640259,0.00005,-0.09998,-0.00000,-0.00043,0.00013,0.00085,169.999,0.0752,0.00002,0,1,1,0,0.221,0.535,0.200,nan,nan,nan,nan,nan,nan,0,0.4878,0.0000,0.14180,0.43132,1.7048,0.17048,0.0000,0.0000,5.090,0.00000,0.0000
0.1808,move->d,0.1400,0.180010,-0.704037,-1.105062,0.226749,1.478015,0.695905,1.680589,0.231109,0.175280,-0.702652,-1.104601,0.223838,1.480336,0.694414,1.680211,0.228499,0.239839,-0.061574,0.352946,2.643371,0.955381,2.639886,0.00004,-0.09998,0.00001,-0.00107,-0.00008,0.00094,174.903,0.1051,0.00002,0,1,1,0,0.219,0.631,0.217,nan,nan,nan,nan,nan,nan,0,0.4756,0.0000,0.14185,0.45786,1.7521,0.17522,0.0000,0.0000,5.106,0.00000,0.0000
0.1858,move->d,0.1423,0.184733,-0.704529,-1.105255,0.227894,1.477000,0.696449,1.680820,0.232565,0.180010,-0.702862,-1.104671,0.224641,1.479585,0.694781,1.680246,0.228970,0.239848,-0.056542,0.352996,2.643935,0.955729,2.640743,0.00003,-0.09998,-0.00002,-0.00017,0.00021,0.00014,179.936,0.1226,0.00003,0,1,1,0,0.228,0.743,0.237,nan,nan,nan,nan,nan,nan,0,0.4637,0.0000,0.14192,0.48568,1.7994,0.17998,0.0000,0.0000,5.122,0.00000,0.0000
0.1908,move->d,0.1445,0.189448,-0.705051,-1.105458,0.229106,1.475920,0.697024,1.681066,0.234109,0.184733,-0.702966,-1.104741,0.225409,1.479062,0.695060,1.680246,0.229825,0.239848,-0.051549,0.352988,2.643959,0.955721,2.640928,0.00003,-0.09998,-0.00002,-0.00015,0.00019,-0.00019,184.928,0.1570,0.00003,0,1,1,0,0.255,0.855,0.254,nan,nan,nan,nan,nan,nan,0,0.4522,0.0000,0.14198,0.51293,1.8466,0.18476,0.0000,0.0000,5.139,0.00000,0.0000
0.1958,move->d,0.1467,0.194156,-0.705604,-1.105670,0.230385,1.474775,0.697632,1.681327,0.235741,0.189448,-0.703123,-1.104898,0.226352,1.478276,0.695287,1.680228,0.230837,0.239852,-0.046537,0.353034,2.644147,0.955970,2.641197,0.00003,-0.09998,-0.00004,0.00028,0.00052,-0.00042,189.940,0.1874,0.00003,0,1,1,0,0.298,0.950,0.261,nan,nan,nan,nan,nan,nan,0,0.4408,0.0000,0.14205,0.54015,1.8937,0.18956,0.0000,0.0000,5.155,0.00000,0.0000
0.2008,move->d,0.1489,0.198856,-0.706187,-1.105890,0.231729,1.473566,0.698271,1.681602,0.237459,0.194156,-0.703123,-1.104898,0.226352,1.478276,0.695287,1.680228,0.230837,0.239852,-0.041830,0.353034,2.644147,0.955970,2.641197,0.00003,-0.09998,-0.00004,0.00028,0.00052,-0.00042,194.647,0.2810,0.00003,0,1,1,0,0.346,1.022,0.253,nan,nan,nan,nan,nan,nan,0,0.4298,0.0000,0.14212,0.56697,1.9408,0.19438,0.0000,0.0000,5.171,0.00000,0.0000
0.2058,move->d,0.1510,0.203549,-0.706801,-1.106119,0.233144,1.472288,0.698940,1.681892,0.239260,0.198856,-0.703246,-1.105003,0.226910,1.477823,0.695793,1.680298,0.232373,0.239836,-0.036819,0.353042,2.642916,0.955546,2.640098,0.00003,-0.09998,-0.00004,-0.00137,0.00046,-0.00023,199.658,0.2914,0.00003,0,1,1,0,0.389,1.070,0.225,nan,nan,nan,nan,nan,nan,0,0.4191,0.0000,0.14220,0.59416,1.9878,0.19924,0.0000,0.0000,5.187,0.00000,0.0000
0.2108,move->d,0.1530,0.208234,-0.707445,-1.106355,0.234620,1.470946,0.699642,1.682198,0.241156,0.203549,-0.703595,-1.105247,0.228219,1.476775,0.695985,1.680316,0.232705,0.239853,-0.031792,0.353074,2.644637,0.956369,2.641961,0.00003,-0.09998,-0.00005,0.00116,0.00095,-0.00115,204.685,0.3756,0.00003,0,1,1,0,0.418,1.093,0.175,nan,nan,nan,nan,nan,nan,0,0.4086,0.0000,0.14228,0.62195,2.0347,0.20412,0.0000,0.0000,5.203,0.00000,0.0000
0.2158,move->d,0.1550,0.212912,-0.708121,-1.106598,0.236165,1.469533,0.700374,1.682520,0.243132,0.208234,-0.703979,-1.105422,0.228673,1.476374,0.696701,1.680420,0.234363,0.239866,-0.026797,0.353091,2.643001,0.955861,2.640343,0.00002,-0.09998,-0.00006,-0.00098,0.00096,-0.00058,209.680,0.3892,0.00004,0,1,1,0,0.424,1.092,0.110,nan,nan,nan,nan,nan,nan,0,0.3984,0.0000,0.14237,0.64886,2.0815,0.20904,0.0000,0.0000,5.219,0.00000,0.0000
0.2208,move->d,0.1570,0.217582,-0.708829,-1.106844,0.237774,1.468052,0.701139,1.682859,0.245202,0.212912,-0.704432,-1.105666,0.230261,1.474681,0.697084,1.680490,0.235480,0.239883,-0.021631,0.353250,2.644195,0.956811,2.641711,0.00001,-0.09998,-0.00013,0.00114,0.00197,-0.00137,214.846,0.4385,0.00004,0,1,1,0,0.404,1.073,0.041,nan,nan,nan,nan,nan,nan,0,0.3884,0.0000,0.14246,0.67706,2.1282,0.21400,0.0000,0.0000,5.234,0.00000,0.0000
0.2258,move->d,0.1589,0.222244,-0.709568,-1.107094,0.239448,1.466500,0.701936,1.683215,0.247360,0.217582,-0.704712,-1.105806,0.231256,1.473547,0.697521,1.680612,0.236771,0.239876,-0.016573,0.353352,2.644153,0.957085,2.641827,0.00001,-0.09998,-0.00017,0.00136,0.00247,-0.00167,219.904,0.4830,0.00004,0,1,1,0,0.363,1.043,-0.012,nan,nan,nan,nan,nan,nan,0,0.3787,0.0000,0.14255,0.70490,2.1749,0.21899,0.0000,0.0000,5.250,0.00000,0.0000
0.2308,move->d,0.1607,0.226900,-0.710339,-1.107348,0.241185,1.464878,0.702765,1.683588,0.249605,0.222244,-0.705392,-1.106068,0.232652,1.472150,0.698044,1.680682,0.238098,0.239929,-0.011481,0.353465,2.644660,0.957674,2.642285,-0.00001,-0.09998,-0.00022,0.00243,0.00322,-0.00176,224.997,0.5307,0.00004,0,1,1,0,0.324,1.009,-0.036,nan,nan,nan,nan,nan,nan,0,0.3692,0.0000,0.14265,0.73224,2.2215,0.22403,0.0000,0.0000,5.266,0.00000,0.0000
0.2358,move->d,0.1625,0.231547,-0.711140,-1.107606,0.242987,1.463186,0.703624,1.683977,0.251934,0.226900,-0.705968,-1.106259,0.234066,1.470771,0.698743,1.680892,0.240279,0.239940,-0.006305,0.353520,2.644107,0.957618,2.641723,-0.00001,-0.09998,-0.00024,0.00182,0.00343,-0.00154,230.172,0.5343,0.00004,0,1,1,0,0.306,0.973,-0.026,nan,nan,nan,nan,nan,nan,0,0.3600,0.0000,0.14275,0.75940,2.2680,0.22911,0.0000,0.0000,5.282,0.00000,0.0000
