t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0691,move->d,0.0061,0.365644,0.078746,-0.283408,-0.084977,1.154451,0.070547,1.234425,1.792539,0.365655,0.078679,-0.281591,-0.085015,1.147990,0.070441,1.235519,1.792488,0.239186,-0.005824,0.444982,2.830417,-0.528035,-3.053744,-0.00089,0.00012,-0.00274,0.00063,0.00703,0.00043,1.444,0.3666,0.00000,0,0,0,0,0.092,0.812,0.650,nan,nan,nan,nan,nan,nan,0,0.2253,1.0000,0.09970,0.01324,0.0080,0.00002,0.0000,0.0000,0.014,0.03436,3.7215,0.365644,0.365655,0.000000,1,0.000000
0.0750,move->d,0.0073,0.365644,0.078745,-0.283425,-0.084977,1.154520,0.070547,1.234418,1.792539,0.365655,0.078732,-0.281626,-0.084980,1.147345,0.070668,1.235135,1.792488,0.239267,-0.005755,0.445256,2.830317,-0.526956,-3.053506,-0.00105,-0.00002,-0.00329,0.00027,0.00917,0.00005,1.728,0.4072,0.00000,0,0,0,0,0.122,0.824,0.703,nan,nan,nan,nan,nan,nan,0,0.2451,1.0000,0.09971,0.01436,0.0088,0.00004,0.0000,0.0000,0.017,0.03436,3.7215,0.365644,0.365655,0.000001,1,0.000001
0.0822,move->d,0.0086,0.365644,0.078744,-0.283442,-0.084977,1.154592,0.070544,1.234412,1.792538,0.365655,0.078784,-0.281644,-0.085032,1.147118,0.070965,1.235117,1.792523,0.239270,-0.005688,0.445343,2.830031,-0.526670,-3.053192,-0.00106,-0.00015,-0.00347,-0.00027,0.00970,-0.00029,1.814,0.4241,0.00000,0,0,0,0,0.129,0.818,0.823,nan,nan,nan,nan,nan,nan,0,0.2692,1.0000,0.09971,0.01481,0.0091,0.00006,0.0000,0.0000,0.018,0.03436,3.7215,0.365644,0.365655,0.000001,1,0.000001
0.0892,move->d,0.0101,0.365644,0.078742,-0.283459,-0.084976,1.154663,0.070541,1.234400,1.792537,0.365655,0.078802,-0.281644,-0.085015,1.147240,0.070965,1.235606,1.792540,0.239177,-0.005675,0.445232,2.829980,-0.527278,-3.053101,-0.00087,-0.00018,-0.00324,-0.00025,0.00848,-0.00042,1.682,0.4213,0.00000,0,0,0,0,0.116,0.783,1.014,nan,nan,nan,nan,nan,nan,0,0.2926,1.0000,0.09972,0.01469,0.0090,0.00008,0.0000,0.0000,0.017,0.03436,3.7215,0.365644,0.365655,0.000001,1,0.000001
0.0956,move->d,0.0117,0.365644,0.078741,-0.283474,-0.084975,1.154731,0.070539,1.234388,1.792536,0.365655,0.078749,-0.281836,-0.085102,1.147484,0.070843,1.235711,1.792540,0.239115,-0.005742,0.445183,2.830030,-0.527444,-3.053327,-0.00075,-0.00004,-0.00315,-0.00014,0.00815,-0.00002,1.617,0.4113,0.00000,0,0,0,0,0.094,0.733,1.211,nan,nan,nan,nan,nan,nan,0,0.3138,1.0000,0.09973,0.01416,0.0087,0.00011,0.0000,0.0000,0.016,0.03436,3.7215,0.365644,0.366222,0.000002,1,0.000002
0.1021,move->d,0.0134,0.365644,0.078730,-0.283487,-0.084999,1.154798,0.070566,1.234379,1.792503,0.366222,0.078697,-0.281975,-0.085085,1.147484,0.070668,1.235711,1.792540,0.239092,-0.005225,0.445211,2.830190,-0.527319,-3.053556,-0.00070,-0.00108,-0.00320,0.00012,0.00843,0.00028,1.725,0.4152,0.00000,0,0,0,0,0.072,0.692,1.316,nan,nan,nan,nan,nan,nan,0,0.3355,1.0000,0.09973,0.01708,0.0085,0.00014,0.0000,0.0000,0.017,0.03436,3.7215,0.365644,0.366222,0.000003,1,0.000003
0.1079,move->d,0.0151,0.365644,0.078719,-0.283498,-0.085023,1.154865,0.070597,1.234370,1.792470,0.366222,0.078697,-0.282150,-0.085050,1.147414,0.070372,1.235641,1.792523,0.239077,-0.005289,0.445275,2.830492,-0.527030,-3.053865,-0.00067,-0.00095,-0.00333,0.00059,0.00905,0.00059,1.764,0.4230,0.00000,0,0,0,0,0.054,0.675,1.308,nan,nan,nan,nan,nan,nan,0,0.3547,1.0000,0.09974,0.01730,0.0086,0.00017,0.0000,0.0000,0.018,0.03436,3.7215,0.365644,0.366222,0.000004,1,0.000004
0.1145,move->d,0.0170,0.365644,0.078708,-0.283507,-0.085048,1.154934,0.070625,1.234361,1.792437,0.366222,0.078732,-0.282342,-0.085032,1.147362,0.070529,1.235588,1.792523,0.239044,-0.005242,0.445350,2.830370,-0.526721,-3.053655,-0.00061,-0.00104,-0.00348,0.00032,0.00964,0.00030,1.842,0.4299,0.00000,0,0,0,0,0.042,0.682,1.239,nan,nan,nan,nan,nan,nan,0,0.3769,1.0000,0.09974,0.01724,0.0087,0.00021,0.0000,0.0000,0.018,0.03436,3.7215,0.365644,0.366222,0.000005,1,0.000005
0.1212,move->d,0.0190,0.365644,0.078697,-0.283516,-0.085072,1.155002,0.070651,1.234353,1.792404,0.366222,0.078749,-0.282394,-0.085015,1.147414,0.070738,1.235588,1.792488,0.239025,-0.005188,0.445352,2.830222,-0.526703,-3.053393,-0.00057,-0.00115,-0.00349,0.00007,0.00966,-0.00008,1.858,0.4308,0.00000,0,0,0,0,0.024,0.706,1.160,nan,nan,nan,nan,nan,nan,0,0.3993,1.0000,0.09975,0.01703,0.0086,0.00025,0.0000,0.0000,0.019,0.03436,3.7215,0.365644,0.366222,0.000007,1,0.000007
0.1276,move->d,0.0211,0.365644,0.078685,-0.283525,-0.085097,1.155070,0.070678,1.234344,1.792372,0.366222,0.078749,-0.282394,-0.085015,1.147414,0.070738,1.235588,1.792488,0.239025,-0.005188,0.445352,2.830222,-0.526703,-3.053393,-0.00058,-0.00114,-0.00349,0.00007,0.00966,-0.00008,1.858,0.4347,0.00000,0,0,0,0,-0.010,0.729,1.096,nan,nan,nan,nan,nan,nan,0,0.4205,1.0000,0.09975,0.01704,0.0087,0.00030,0.0000,0.0000,0.019,0.03436,3.7215,0.365644,0.366222,0.000009,1,0.000009
0.1352,move->d,0.0233,0.365644,0.078674,-0.283534,-0.085121,1.155138,0.070704,1.234336,1.792339,0.366222,0.078749,-0.282394,-0.085015,1.147414,0.070738,1.235588,1.792488,0.239025,-0.005188,0.445352,2.830222,-0.526703,-3.053393,-0.00058,-0.00114,-0.00349,0.00007,0.00966,-0.00008,1.858,0.4386,0.00000,0,0,0,0,-0.059,0.742,1.049,nan,nan,nan,nan,nan,nan,0,0.4457,1.0000,0.09976,0.01706,0.0087,0.00035,0.0000,0.0000,0.019,0.03436,3.7215,0.365644,0.366222,0.000012,1,0.000012
0.1414,move->d,0.0257,0.365644,0.078662,-0.283544,-0.085145,1.155203,0.070729,1.234327,1.792306,0.366222,0.078749,-0.282290,-0.085015,1.147676,0.070913,1.235641,1.792488,0.239023,-0.005143,0.445244,2.830038,-0.527106,-3.053177,-0.00057,-0.00123,-0.00328,-0.00018,0.00883,-0.00033,1.771,0.4275,0.00000,0,0,0,0,-0.117,0.743,1.011,nan,nan,nan,nan,nan,nan,0,0.4664,1.0000,0.09976,0.01661,0.0083,0.00041,0.0000,0.0000,0.018,0.03436,3.7215,0.365644,0.366396,0.000016,1,0.000016
0.1481,move->d,0.0281,0.365644,0.078647,-0.283554,-0.085177,1.155268,0.070763,1.234319,1.792264,0.366396,0.078749,-0.282290,-0.085015,1.147676,0.070913,1.235641,1.792488,0.239023,-0.004969,0.445244,2.830038,-0.527106,-3.053177,-0.00058,-0.00157,-0.00328,-0.00018,0.00883,-0.00033,1.839,0.4313,0.00000,0,0,0,0,-0.172,0.731,0.970,nan,nan,nan,nan,nan,nan,0,0.4888,1.0000,0.09977,0.01856,0.0083,0.00046,0.0000,0.0000,0.018,0.03436,3.7215,0.365644,0.366396,0.000020,1,0.000020
0.1542,move->d,0.0307,0.365645,0.078632,-0.283565,-0.085209,1.155333,0.070797,1.234311,1.792221,0.366396,0.078732,-0.282167,-0.085050,1.147729,0.070825,1.235606,1.792540,0.239055,-0.004997,0.445202,2.830046,-0.527253,-3.053316,-0.00064,-0.00151,-0.00320,-0.00014,0.00853,-0.00006,1.795,0.4320,0.00000,0,0,0,0,-0.222,0.713,0.919,nan,nan,nan,nan,nan,nan,0,0.5093,1.0000,0.09977,0.01859,0.0083,0.00053,0.0000,0.0000,0.018,0.03436,3.7215,0.365645,0.366396,0.000025,1,0.000025
0.1604,move->d,0.0333,0.365645,0.078618,-0.283577,-0.085240,1.155396,0.070833,1.234303,1.792178,0.366396,0.078679,-0.282045,-0.085050,1.147955,0.070599,1.235588,1.792488,0.239080,-0.005063,0.445096,2.830273,-0.527603,-3.053599,-0.00070,-0.00137,-0.00300,0.00032,0.00787,0.00027,1.679,0.4227,0.00000,0,0,0,0,-0.266,0.698,0.866,nan,nan,nan,nan,nan,nan,0,0.5298,1.0000,0.09978,0.01846,0.0080,0.00059,0.0000,0.0000,0.017,0.03436,3.7214,0.365645,0.366396,0.000031,1,0.000031
0.1674,move->d,0.0361,0.365645,0.078604,-0.283590,-0.085272,1.155459,0.070869,1.234295,1.792135,0.366396,0.078679,-0.282045,-0.085050,1.147955,0.070599,1.235588,1.792488,0.239080,-0.005063,0.445096,2.830273,-0.527603,-3.053599,-0.00070,-0.00136,-0.00300,0.00032,0.00787,0.00027,1.679,0.4263,0.00000,0,0,0,0,-0.299,0.694,0.822,nan,nan,nan,nan,nan,nan,0,0.5531,1.0000,0.09978,0.01848,0.0080,0.00066,0.0000,0.0000,0.017,0.03436,3.7214,0.365645,0.366396,0.000038,1,0.000038
0.1743,move->d,0.0390,0.365645,0.078589,-0.283603,-0.085303,1.155520,0.070906,1.234287,1.792093,0.366396,0.078697,-0.282010,-0.085050,1.148252,0.070581,1.235606,1.792523,0.239072,-0.005057,0.444994,2.830221,-0.527952,-3.053576,-0.00069,-0.00136,-0.00280,0.00030,0.00717,0.00027,1.589,0.4129,0.00000,0,0,0,0,-0.315,0.703,0.783,nan,nan,nan,nan,nan,nan,0,0.5762,1.0000,0.09979,0.01817,0.0077,0.00074,0.0000,0.0000,0.016,0.03436,3.7214,0.365645,0.365965,0.000046,1,0.000046
0.1814,move->d,0.0420,0.365645,0.078583,-0.283618,-0.085316,1.155580,0.070921,1.234276,1.792074,0.365965,0.078732,-0.281975,-0.085032,1.148374,0.070599,1.235588,1.792523,0.239075,-0.005469,0.444951,2.830199,-0.528089,-3.053500,-0.00070,-0.00053,-0.00272,0.00028,0.00689,0.00014,1.414,0.4094,0.00000,0,0,0,0,-0.312,0.718,0.742,nan,nan,nan,nan,nan,nan,0,0.5998,1.0000,0.09979,0.01375,0.0077,0.00082,0.0000,0.0000,0.014,0.03435,3.7214,0.365645,0.365965,0.000056,1,0.000056
0.1881,move->d,0.0451,0.365646,0.078576,-0.283632,-0.085329,1.155639,0.070936,1.234266,1.792056,0.365965,0.078732,-0.281975,-0.085050,1.148566,0.070581,1.235606,1.792523,0.239064,-0.005477,0.444888,2.830187,-0.528299,-3.053516,-0.00068,-0.00050,-0.00260,0.00031,0.00647,0.00018,1.350,0.4019,0.00000,0,0,0,0,-0.293,0.734,0.705,nan,nan,nan,nan,nan,nan,0,0.6220,1.0000,0.09980,0.01350,0.0075,0.00090,0.0000,0.0000,0.014,0.03435,3.7214,0.365646,0.365965,0.000067,1,0.000067
0.1939,move->d,0.0483,0.365646,0.078570,-0.283646,-0.085341,1.155698,0.070951,1.234254,1.792038,0.365965,0.078732,-0.282028,-0.085085,1.148601,0.070599,1.235641,1.792523,0.239047,-0.005483,0.444885,2.830156,-0.528315,-3.053519,-0.00065,-0.00047,-0.00261,0.00026,0.00643,0.00022,1.342,0.4033,0.00000,0,0,0,0,-0.263,0.750,0.675,nan,nan,nan,nan,nan,nan,0,0.6413,1.0000,0.09980,0.01348,0.0075,0.00097,0.0000,0.0000,0.014,0.03435,3.7213,0.365646,0.365965,0.000080,1,0.000080
0.2005,move->d,0.0516,0.365647,0.078564,-0.283661,-0.085354,1.155757,0.070965,1.234243,1.792021,0.365965,0.078749,-0.282045,-0.085050,1.148671,0.070703,1.235606,1.792488,0.239042,-0.005447,0.444875,2.830105,-0.528324,-3.053358,-0.00065,-0.00053,-0.00260,0.00018,0.00640,-0.00006,1.340,0.4026,0.00000,0,0,0,0,-0.231,0.764,0.649,nan,nan,nan,nan,nan,nan,0,0.6635,1.0000,0.09981,0.01340,0.0075,0.00105,0.0000,0.0000,0.014,0.03435,3.7213,0.365647,0.365965,0.000095,1,0.000095
0.2064,move->d,0.0550,0.365647,0.078557,-0.283675,-0.085366,1.155816,0.070979,1.234232,1.792003,0.365965,0.078749,-0.282045,-0.085050,1.148671,0.070703,1.235606,1.792488,0.239042,-0.005447,0.444875,2.830105,-0.528324,-3.053358,-0.00066,-0.00051,-0.00261,0.00018,0.00640,-0.00006,1.341,0.4060,0.00000,0,0,0,0,-0.199,0.774,0.627,nan,nan,nan,nan,nan,nan,0,0.6830,1.0000,0.09981,0.01351,0.0076,0.00113,0.0000,0.0000,0.014,0.03435,3.7213,0.365647,0.365965,0.000112,1,0.000112
0.2126,move->d,0.0585,0.365648,0.078550,-0.283690,-0.085379,1.155876,0.070993,1.234220,1.791986,0.365965,0.078749,-0.282045,-0.085050,1.148671,0.070703,1.235606,1.792488,0.239042,-0.005447,0.444875,2.830105,-0.528324,-3.053358,-0.00067,-0.00049,-0.00263,0.00019,0.00640,-0.00007,1.341,0.4094,0.00000,0,0,0,0,-0.168,0.782,0.607,nan,nan,nan,nan,nan,nan,0,0.7037,1.0000,0.09982,0.01363,0.0076,0.00121,0.0000,0.0000,0.014,0.03435,3.7212,0.365648,0.365965,0.000131,1,0.000131
0.2201,move->d,0.0622,0.365649,0.078544,-0.283705,-0.085391,1.155935,0.071006,1.234207,1.791968,0.365965,0.078697,-0.282150,-0.085032,1.148828,0.070738,1.235641,1.792523,0.239009,-0.005444,0.444848,2.830027,-0.528407,-3.053344,-0.00062,-0.00047,-0.00259,0.00008,0.00622,-0.00003,1.309,0.4038,0.00000,0,0,0,0,-0.139,0.787,0.589,nan,nan,nan,nan,nan,nan,0,0.7287,1.0000,0.09982,0.01349,0.0075,0.00129,0.0000,0.0000,0.013,0.03435,3.7211,0.365649,0.365449,0.000152,1,0.000152
0.2271,move->d,0.0659,0.365650,0.078547,-0.283720,-0.085381,1.155996,0.070994,1.234192,1.791980,0.365449,0.078679,-0.282202,-0.085032,1.148863,0.070791,1.235606,1.792488,0.239002,-0.005956,0.444856,2.830015,-0.528350,-3.053305,-0.00061,0.00058,-0.00262,0.00005,0.00633,-0.00010,1.293,0.4052,0.00000,0,0,0,0,-0.112,0.791,0.574,nan,nan,nan,nan,nan,nan,0,0.7520,1.0000,0.09982,0.01348,0.0077,0.00139,0.0000,0.0000,0.014,0.03435,3.7211,0.365650,0.365449,0.000177,1,0.000177
0.2342,move->d,0.0698,0.365651,0.078550,-0.283734,-0.085370,1.156055,0.070981,1.234177,1.791993,0.365449,0.078732,-0.282272,-0.085050,1.149107,0.070773,1.235606,1.792523,0.238977,-0.005950,0.444798,2.829965,-0.528525,-3.053267,-0.00058,0.00060,-0.00252,0.00000,0.00597,-0.00013,1.231,0.3947,0.00000,0,0,0,0,-0.091,0.790,0.561,nan,nan,nan,nan,nan,nan,0,0.7757,1.0000,0.09983,0.01323,0.0075,0.00148,0.0000,0.0000,0.013,0.03435,3.7210,0.365651,0.365449,0.000205,1,0.000205
0.2406,move->d,0.0738,0.365652,0.078554,-0.283750,-0.085359,1.156114,0.070969,1.234161,1.792005,0.365449,0.078732,-0.282220,-0.085085,1.149230,0.070773,1.235606,1.792488,0.238983,-0.005960,0.444747,2.829975,-0.528699,-3.053286,-0.00061,0.00065,-0.00244,0.00006,0.00562,-0.00012,1.186,0.3911,0.00000,0,0,0,0,-0.078,0.783,0.550,nan,nan,nan,nan,nan,nan,0,0.7971,1.0000,0.09983,0.01333,0.0075,0.00156,0.0000,0.0000,0.013,0.03435,3.7209,0.365652,0.365449,0.000236,1,0.000236
0.2475,move->d,0.0779,0.365653,0.078557,-0.283767,-0.085348,1.156174,0.070956,1.234144,1.792018,0.365449,0.078732,-0.282220,-0.085085,1.149230,0.070773,1.235606,1.792488,0.238983,-0.005960,0.444747,2.829975,-0.528699,-3.053286,-0.00063,0.00069,-0.00247,0.00007,0.00562,-0.00013,1.187,0.3945,0.00000,0,0,0,0,-0.074,0.773,0.543,nan,nan,nan,nan,nan,nan,0,0.8202,1.0000,0.09984,0.01362,0.0077,0.00165,0.0000,0.0000,0.013,0.03435,3.7208,0.365653,0.365449,0.000270,1,0.000270
0.2549,move->d,0.0821,0.365655,0.078561,-0.283784,-0.085336,1.156234,0.070943,1.234127,1.792031,0.365449,0.078679,-0.282290,-0.085155,1.149439,0.070791,1.235606,1.792471,0.238964,-0.005990,0.444699,2.829933,-0.528836,-3.053359,-0.00061,0.00079,-0.00240,0.00004,0.00534,0.00005,1.144,0.3859,0.00000,0,0,0,0,-0.074,0.766,0.539,nan,nan,nan,nan,nan,nan,0,0.8448,1.0000,0.09984,0.01359,0.0076,0.00174,0.0000,0.0000,0.013,0.03435,3.7207,0.365655,0.365388,0.000309,1,0.000309
0.2649,move->d,0.0865,0.365656,0.078567,-0.283802,-0.085321,1.156292,0.070927,1.234109,1.792049,0.365388,0.078610,-0.282237,-0.085207,1.149718,0.070773,1.235606,1.792418,0.238966,-0.006087,0.444598,2.829954,-0.529168,-3.053468,-0.00063,0.00104,-0.00223,0.00015,0.00467,0.00023,1.076,0.3733,0.00000,0,0,0,0,-0.073,0.765,0.536,nan,nan,nan,nan,nan,nan,0,0.8779,1.0000,0.09985,0.01398,0.0074,0.00184,0.0000,0.0000,0.013,0.03435,3.7205,0.365656,0.365388,0.000352,1,0.000352
0.2714,move->d,0.0910,0.365658,0.078572,-0.283821,-0.085305,1.156351,0.070910,1.234090,1.792067,0.365388,0.078627,-0.282237,-0.085224,1.149788,0.070773,1.235606,1.792401,0.238963,-0.006089,0.444576,2.829959,-0.529237,-3.053459,-0.00066,0.00110,-0.00223,0.00018,0.00453,0.00020,1.058,0.3727,0.00000,0,0,0,0,-0.069,0.770,0.533,nan,nan,nan,nan,nan,nan,0,0.8997,1.0000,0.09985,0.01433,0.0076,0.00197,0.0000,0.0000,0.013,0.03434,3.7203,0.365658,0.365388,0.000405,1,0.000405
0.2785,move->d,0.0956,0.365661,0.078578,-0.283840,-0.085289,1.156409,0.070893,1.234070,1.792085,0.365388,0.078610,-0.282324,-0.085277,1.150120,0.070773,1.235606,1.792401,0.238933,-0.006107,0.444495,2.829908,-0.529480,-3.053493,-0.00062,0.00120,-0.00210,0.00015,0.00404,0.00030,0.985,0.3570,0.00000,0,0,0,0,-0.063,0.778,0.531,nan,nan,nan,nan,nan,nan,0,0.9234,1.0000,0.09986,0.01423,0.0074,0.00207,0.0000,0.0000,0.012,0.03434,3.7202,0.365661,0.365388,0.000458,1,0.000458
0.2856,move->d,0.1004,0.365663,0.078584,-0.283861,-0.085272,1.156467,0.070876,1.234049,1.792104,0.365388,0.078610,-0.282342,-0.085242,1.150312,0.070773,1.235641,1.792401,0.238914,-0.006096,0.444434,2.829897,-0.529688,-3.053447,-0.00062,0.00124,-0.00203,0.00019,0.00361,0.00020,0.925,0.3494,0.00000,0,0,0,0,-0.059,0.786,0.530,nan,nan,nan,nan,nan,nan,0,0.9470,1.0000,0.09986,0.01441,0.0074,0.00218,0.0000,0.0000,0.012,0.03434,3.7199,0.365663,0.365569,0.000516,1,0.000516
0.2920,move->d,0.1052,0.365666,0.078587,-0.283881,-0.085263,1.156525,0.070867,1.234029,1.792113,0.365569,0.078610,-0.282412,-0.085277,1.150521,0.070738,1.235571,1.792383,0.238905,-0.005934,0.444395,2.829916,-0.529761,-3.053504,-0.00063,0.00099,-0.00200,0.00026,0.00347,0.00028,0.841,0.3407,0.00000,0,0,0,0,-0.057,0.791,0.531,nan,nan,nan,nan,nan,nan,0,0.9684,1.0000,0.09986,0.01335,0.0074,0.00230,0.0000,0.0000,0.012,0.03434,3.7197,0.365666,0.365569,0.000581,1,0.000581
