t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
20.8494,scan,legacy_symmetric,3.8300,0.455761,-0.131007,-0.520452,0.027349,1.570047,0.119223,1.076720,1.482815,0.455508,-0.130533,-0.523721,0.026529,1.574462,0.118613,1.072365,1.481191,0.201582,0.056154,0.383024,3.126154,-0.547743,-3.135245,0.03938,0.01338,0.06471,0.00205,0.00186,-0.00019,0.03938,0.01338,0.06471,0.00205,0.00186,-0.00019,0.04646,-0.00093,0.07551,-0.00268,-0.03412,0.00403,0.737,0.2003,0.00008,0,0,0,0,-0.229,1.287,6.381,0.1733,82.98,83.29,0.35,-0.07559,1264.7,2.000,-0.02369,0.3000,-1.000000,1.0000,-0.100000,0,1.6930,0,0.006985,0.000406,-0.258,0.998,6.371,-0.088658,1,1.0000,1.0000,0.12805,0.53952,0.2768,0.00000,0.9881,0.0000,0.384,-0.00056,1.3518,0.455761,0.455580,,0,
20.8565,scan,legacy_symmetric,3.8350,0.455834,-0.130941,-0.519156,0.027420,1.567884,0.119035,1.077573,1.483083,0.455580,-0.130411,-0.523320,0.026529,1.573641,0.118543,1.073220,1.481435,0.201546,0.056262,0.383088,3.125970,-0.548183,-3.135102,0.03926,0.01335,0.06445,0.00182,0.00120,-0.00027,0.03926,0.01335,0.06445,0.00182,0.00120,-0.00027,-0.00543,0.01624,0.00954,0.02321,0.06656,0.00717,0.729,0.2060,0.00008,0,0,0,0,-0.225,1.296,6.350,0.1749,83.02,83.45,0.35,-0.07529,1264.7,2.000,-0.02380,0.3000,-1.000000,1.0000,-0.100000,0,1.6996,0,0.007095,0.000876,-0.525,0.922,6.131,-0.005118,1,1.0000,1.0000,0.12792,0.53695,0.2755,0.00000,0.9882,0.0000,0.383,-0.00057,1.3485,0.455834,0.455580,,0,
20.8629,scan,legacy_symmetric,3.8400,0.455906,-0.130874,-0.517867,0.027514,1.565728,0.118833,1.078422,1.483377,0.455580,-0.130428,-0.521976,0.026616,1.571669,0.118368,1.074058,1.481680,0.201737,0.056244,0.383340,3.125947,-0.548410,-3.135145,0.03913,0.01434,0.06421,0.00179,0.00086,-0.00018,0.03913,0.01434,0.06421,0.00179,0.00086,-0.00018,0.02992,-0.00277,0.03958,0.00290,0.03564,-0.00864,0.788,0.2169,0.00008,0,0,0,0,-0.230,1.291,6.322,0.1763,83.07,83.59,0.35,-0.07501,1264.7,2.000,-0.02390,0.3000,-1.000000,1.0000,-0.100000,0,1.7053,0,0.006412,0.000910,-0.517,0.913,6.275,-0.049402,1,1.0000,1.0000,0.12779,0.53571,0.2746,0.00000,0.9884,0.0000,0.382,-0.00057,1.3452,0.455906,0.455580,,0,
20.8703,scan,legacy_symmetric,3.8450,0.455979,-0.130805,-0.516585,0.027609,1.563581,0.118629,1.079264,1.483674,0.455580,-0.130341,-0.519916,0.026669,1.568370,0.118159,1.075786,1.482099,0.201970,0.056246,0.383754,3.125769,-0.548914,-3.135044,0.03902,0.01443,0.06396,0.00157,0.00010,-0.00020,0.03902,0.01443,0.06396,0.00157,0.00010,-0.00020,0.03285,0.00020,0.05821,0.02090,0.07112,0.00101,0.850,0.1514,0.00008,0,0,0,0,-0.241,1.275,6.297,0.1776,83.12,83.71,0.36,-0.07474,1264.7,2.000,-0.02400,0.3000,-1.000000,1.0000,-0.100000,0,1.7102,0,0.007405,0.001221,-0.399,0.791,6.136,-0.066784,1,1.0000,1.0000,0.12766,0.53319,0.2734,0.00000,0.9885,0.0000,0.381,-0.00057,1.3418,0.455979,0.455580,,0,
20.8786,scan,legacy_symmetric,3.8500,0.456051,-0.130734,-0.515308,0.027707,1.561441,0.118422,1.080103,1.483974,0.455580,-0.130236,-0.517560,0.026808,1.564705,0.117845,1.077200,1.482483,0.202331,0.056231,0.384271,3.125803,-0.549052,-3.135019,0.03890,0.01457,0.06374,0.00161,-0.00010,-0.00026,0.03890,0.01457,0.06374,0.00161,-0.00010,-0.00026,0.04014,-0.00161,0.05731,-0.00327,0.01521,0.00472,0.907,0.1183,0.00008,0,0,0,0,-0.257,1.246,6.274,0.1786,83.17,83.82,0.36,-0.07449,1264.7,2.000,-0.02410,0.3000,-1.000000,1.0000,-0.100000,0,1.7145,0,0.008271,0.000473,-0.493,0.542,6.114,-0.069851,1,1.0000,1.0000,0.12753,0.53179,0.2727,0.00000,0.9887,0.0000,0.380,-0.00057,1.3385,0.456051,0.455793,,0,
20.8857,scan,legacy_symmetric,3.8550,0.456124,-0.130663,-0.514036,0.027776,1.559311,0.118229,1.080937,1.484243,0.455793,-0.130149,-0.516268,0.026983,1.563414,0.117792,1.077776,1.482744,0.202512,0.056497,0.384348,3.125623,-0.549637,-3.134781,0.03880,0.01328,0.06349,0.00139,-0.00098,-0.00048,0.03880,0.01328,0.06349,0.00139,-0.00098,-0.00048,0.02805,0.04119,0.01194,0.02327,0.09095,0.02237,0.684,0.1334,0.00008,0,0,0,0,-0.276,1.204,6.250,0.1796,83.23,83.92,0.36,-0.07424,1264.7,2.000,-0.02420,0.3000,-1.000000,1.0000,-0.100000,0,1.7185,0,0.007040,0.001055,-0.632,0.499,5.928,-0.024318,1,1.0000,1.0000,0.12740,0.52821,0.2714,0.00000,0.9888,0.0000,0.377,-0.00057,1.3352,0.456124,0.455793,,0,
20.8923,scan,legacy_symmetric,3.8600,0.456196,-0.130590,-0.512764,0.027870,1.557177,0.118021,1.081778,1.484541,0.455793,-0.130044,-0.515361,0.026983,1.560935,0.117653,1.078456,1.482971,0.202709,0.056492,0.384877,3.125677,-0.548764,-3.134799,0.03862,0.01432,0.06333,0.00145,0.00033,-0.00049,0.03862,0.01432,0.06333,0.00145,0.00033,-0.00049,0.02961,-0.00076,0.07941,-0.00607,-0.13133,0.00142,0.788,0.1421,0.00008,0,0,0,0,-0.300,1.150,6.223,0.1805,83.28,84.01,0.36,-0.07399,1264.7,2.000,-0.02430,0.3000,-1.000000,1.0000,-0.100000,0,1.7221,0,0.006665,0.001141,-0.452,0.509,5.934,-0.083195,1,1.0000,1.0000,0.12727,0.53026,0.2718,0.00000,0.9889,0.0000,0.377,-0.00058,1.3319,0.456196,0.455793,,0,
20.8985,scan,legacy_symmetric,3.8650,0.456268,-0.130515,-0.511499,0.027965,1.555051,0.117811,1.082613,1.484842,0.455793,-0.129992,-0.513249,0.027122,1.557637,0.117321,1.080010,1.483425,0.202982,0.056477,0.385299,3.125639,-0.549164,-3.134828,0.03851,0.01443,0.06309,0.00140,-0.00027,-0.00042,0.03851,0.01443,0.06309,0.00140,-0.00027,-0.00042,0.04205,-0.00224,0.06510,0.00470,0.06166,-0.00753,0.856,0.1013,0.00008,0,0,0,0,-0.323,1.087,6.193,0.1813,83.34,84.08,0.36,-0.07373,1264.7,2.000,-0.02439,0.3000,-1.000000,1.0000,-0.100000,0,1.7254,0,0.006174,0.000735,-0.357,0.390,5.875,-0.077496,1,1.0000,1.0000,0.12714,0.52804,0.2708,0.00000,0.9891,0.0000,0.376,-0.00058,1.3285,0.456268,0.455793,,0,
20.9041,scan,legacy_symmetric,3.8700,0.456340,-0.130438,-0.510238,0.028063,1.552932,0.117598,1.083446,1.485145,0.455793,-0.129957,-0.512341,0.027175,1.556188,0.117146,1.080586,1.483704,0.203118,0.056469,0.385504,3.125575,-0.549216,-3.134878,0.03836,0.01457,0.06285,0.00132,-0.00035,-0.00029,0.03836,0.01457,0.06285,0.00132,-0.00035,-0.00029,0.02351,-0.00146,0.03538,0.00928,0.00907,-0.01438,0.929,0.1162,0.00008,0,0,0,0,-0.344,1.019,6.157,0.1825,83.40,84.19,0.36,-0.07344,1264.7,2.000,-0.02449,0.3000,-1.000000,1.0000,-0.100000,0,1.7298,0,0.005575,0.000596,-0.530,0.407,5.518,-0.042463,1,1.0000,1.0000,0.12701,0.52662,0.2700,0.00000,0.9892,0.0000,0.375,-0.00058,1.3251,0.456340,0.456295,,0,
20.9097,scan,legacy_symmetric,3.8750,0.456412,-0.130360,-0.508985,0.028128,1.550826,0.117403,1.084272,1.485411,0.456295,-0.129957,-0.511643,0.027227,1.555211,0.116955,1.081563,1.484001,0.203113,0.056968,0.385537,3.125458,-0.549929,-3.134924,0.03824,0.01321,0.06254,0.00118,-0.00142,-0.00013,0.03824,0.01321,0.06254,0.00118,-0.00142,-0.00013,-0.00080,0.08543,0.00573,0.01631,0.12232,-0.01837,0.530,0.1305,0.00008,0,0,0,0,-0.362,0.950,6.121,0.1839,83.47,84.33,0.37,-0.07313,1264.7,2.000,-0.02458,0.3000,-1.000000,1.0000,-0.100000,0,1.7355,0,0.005659,0.000352,-0.139,0.822,6.491,-0.003385,1,1.0000,1.0000,0.12689,0.52206,0.2683,0.00000,0.9893,0.0000,0.372,-0.00058,1.3218,0.456412,0.456295,,0,
20.9152,scan,legacy_symmetric,3.8800,0.456483,-0.130280,-0.507734,0.028194,1.548724,0.117206,1.085099,1.485680,0.456295,-0.129852,-0.510596,0.027349,1.553273,0.116797,1.082191,1.484158,0.203298,0.056982,0.385865,3.125578,-0.549689,-3.134855,0.03807,0.01321,0.06229,0.00133,-0.00106,-0.00033,0.03807,0.01321,0.06229,0.00133,-0.00106,-0.00033,0.03684,0.00277,0.06509,-0.01992,-0.04787,0.02603,0.581,0.1402,0.00008,0,0,0,0,-0.372,0.890,6.096,0.1855,83.54,84.49,0.37,-0.07284,1264.7,2.000,-0.02467,0.3000,-1.000000,1.0000,-0.100000,0,1.7421,0,0.005436,0.000766,-0.138,0.822,6.491,-0.074705,1,1.0000,1.0000,0.12676,0.52130,0.2678,0.00000,0.9894,0.0000,0.370,-0.00058,1.3184,0.456483,0.456295,,0,
20.9206,scan,legacy_symmetric,3.8850,0.456555,-0.130200,-0.506486,0.028259,1.546625,0.117009,1.085926,1.485948,0.456295,-0.129783,-0.509462,0.027367,1.551249,0.116623,1.082942,1.484403,0.203479,0.056966,0.386186,3.125558,-0.549565,-3.134883,0.03794,0.01319,0.06209,0.00130,-0.00087,-0.00027,0.03794,0.01319,0.06209,0.00130,-0.00087,-0.00027,0.03076,-0.00264,0.05455,0.00303,-0.02108,-0.00648,0.663,0.1447,0.00008,0,0,0,0,-0.374,0.840,6.084,0.1872,83.61,84.65,0.37,-0.07259,1264.7,2.000,-0.02476,0.3000,-1.000000,1.0000,-0.100000,0,1.7487,0,0.005459,0.000339,-0.481,0.581,5.643,-0.062612,1,1.0000,1.0000,0.12663,0.52050,0.2674,0.00000,0.9896,0.0000,0.369,-0.00059,1.3150,0.456555,0.456295,,0,
20.9264,scan,legacy_symmetric,3.8900,0.456626,-0.130117,-0.505242,0.028324,1.544529,0.116811,1.086752,1.486216,0.456295,-0.129713,-0.508362,0.027419,1.549311,0.116413,1.083710,1.484612,0.203645,0.056950,0.386482,3.125621,-0.549516,-3.134922,0.03782,0.01318,0.06190,0.00138,-0.00080,-0.00026,0.03782,0.01318,0.06190,0.00138,-0.00080,-0.00026,0.03106,-0.00307,0.05538,-0.00994,-0.00929,-0.00130,0.743,0.1539,0.00008,0,0,0,0,-0.377,0.796,6.067,0.1888,83.69,84.81,0.38,-0.07237,1264.7,2.000,-0.02485,0.3000,-1.000000,1.0000,-0.100000,0,1.7552,0,0.005747,0.000737,-0.481,0.581,5.643,-0.063481,1,1.0000,1.0000,0.12650,0.51965,0.2669,0.00000,0.9897,0.0000,0.368,-0.00060,1.3116,0.456626,0.456597,,0,
20.9320,scan,legacy_symmetric,3.8950,0.456697,-0.130033,-0.504000,0.028387,1.542438,0.116613,1.087578,1.486484,0.456597,-0.129678,-0.507646,0.027454,1.548107,0.116291,1.084233,1.484891,0.203745,0.057255,0.386653,3.125496,-0.549562,-3.134938,0.03770,0.01315,0.06171,0.00123,-0.00087,-0.00014,0.03770,0.01315,0.06171,0.00123,-0.00087,-0.00014,0.01651,0.05056,0.02832,0.01764,0.00784,-0.01339,0.538,0.2050,0.00008,0,0,0,0,-0.380,0.756,6.044,0.1903,83.77,84.95,0.38,-0.07214,1264.7,2.000,-0.02493,0.3000,-1.000000,1.0000,-0.100000,0,1.7610,0,0.005674,0.000387,-0.165,0.666,6.093,-0.032134,1,1.0000,1.0000,0.12637,0.51853,0.2664,0.00000,0.9898,0.0000,0.367,-0.00060,1.3082,0.456697,0.456597,,0,
20.9377,scan,legacy_symmetric,3.9000,0.456769,-0.129948,-0.502762,0.028450,1.540351,0.116414,1.088402,1.486751,0.456597,-0.129661,-0.506809,0.027541,1.546693,0.116117,1.084809,1.485101,0.203868,0.057247,0.386859,3.125527,-0.549582,-3.134989,0.03759,0.01314,0.06151,0.00127,-0.00090,-0.00009,0.03759,0.01314,0.06151,0.00127,-0.00090,-0.00009,0.02180,-0.00132,0.03620,-0.00479,0.00345,-0.00620,0.602,0.2438,0.00008,0,0,0,0,-0.379,0.723,6.023,0.1915,83.86,85.07,0.38,-0.07192,1264.7,2.000,-0.02502,0.3000,-1.000000,1.0000,-0.100000,0,1.7661,0,0.005612,0.000321,-0.277,0.810,5.850,-0.042267,1,1.0000,1.0000,0.12625,0.51750,0.2658,0.00000,0.9899,0.0000,0.366,-0.00061,1.3048,0.456769,0.456597,,0,
20.9431,scan,legacy_symmetric,3.9050,0.456840,-0.129861,-0.501525,0.028513,1.538265,0.116213,1.089230,1.487021,0.456597,-0.129573,-0.505465,0.027629,1.544372,0.116029,1.085403,1.485275,0.204134,0.057259,0.387257,3.125543,-0.549211,-3.134887,0.03745,0.01313,0.06134,0.00128,-0.00034,-0.00026,0.03745,0.01313,0.06134,0.00128,-0.00034,-0.00026,0.20369,0.00895,0.30559,-0.00842,-0.28517,0.08497,0.644,0.2304,0.00008,0,0,0,0,-0.374,0.701,6.003,0.1926,83.94,85.17,0.39,-0.07170,1264.7,2.000,-0.02510,0.3000,-1.000000,1.0000,-0.100000,0,1.7703,0,0.005416,0.004456,-0.334,1.004,5.817,-0.366836,1,1.0000,1.0000,0.12612,0.51761,0.2658,0.00000,0.9900,0.0000,0.365,-0.00061,1.3014,0.456840,0.456597,,0,
20.9493,scan,legacy_symmetric,3.9100,0.456910,-0.129773,-0.500291,0.028575,1.536182,0.116011,1.090057,1.487290,0.456597,-0.129573,-0.505465,0.027629,1.544372,0.116029,1.085403,1.485275,0.204134,0.057259,0.387257,3.125543,-0.549211,-3.134887,0.03734,0.01311,0.06116,0.00128,-0.00034,-0.00026,0.03734,0.01311,0.06116,0.00128,-0.00034,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.707,0.3499,0.00008,0,0,0,0,-0.369,0.688,5.983,0.1935,84.03,85.26,0.39,-0.07148,1264.7,2.000,-0.02518,0.3000,-1.000000,1.0000,-0.100000,0,1.7740,0,0.006229,0.005342,-0.287,0.557,5.964,0.000000,1,1.0000,1.0000,0.12599,0.51671,0.2653,0.00000,0.9901,0.0000,0.364,-0.00062,1.2980,0.456910,0.456597,,0,
20.9553,scan,legacy_symmetric,3.9150,0.456981,-0.129682,-0.499067,0.028660,1.534112,0.115794,1.090872,1.487586,0.456597,-0.129399,-0.503283,0.027681,1.541405,0.115663,1.087131,1.485869,0.204359,0.057254,0.387527,3.125282,-0.550179,-3.134837,0.03729,0.01411,0.06096,0.00096,-0.00180,-0.00013,0.03729,0.01411,0.06096,0.00096,-0.00180,-0.00013,0.02047,-0.00044,0.02450,0.01967,0.08815,-0.00795,0.753,0.2992,0.00008,0,0,0,0,-0.361,0.681,5.964,0.1943,84.11,85.33,0.39,-0.07128,1264.7,2.000,-0.02526,0.3000,-1.000000,1.0000,-0.100000,0,1.7770,0,0.005990,0.000329,-0.149,0.913,5.690,-0.031596,1,1.0000,1.0000,0.12586,0.51400,0.2638,0.00000,0.9902,0.0000,0.364,-0.00062,1.2946,0.456981,0.456597,,0,
20.9611,scan,legacy_symmetric,3.9200,0.457052,-0.129589,-0.497843,0.028745,1.532039,0.115577,1.091693,1.487883,0.456597,-0.129399,-0.502969,0.027803,1.539729,0.115471,1.087881,1.486130,0.204394,0.057265,0.387897,3.125404,-0.549598,-3.134942,0.03715,0.01417,0.06080,0.00111,-0.00092,-0.00006,0.03715,0.01417,0.06080,0.00111,-0.00092,-0.00006,0.00620,0.00185,0.06491,-0.01760,-0.10224,-0.00711,0.868,0.3219,0.00008,0,0,0,0,-0.351,0.678,5.943,0.1949,84.19,85.39,0.39,-0.07107,1264.7,2.000,-0.02534,0.3000,-1.000000,1.0000,-0.100000,0,1.7795,0,0.005816,0.000444,-0.335,0.756,5.674,-0.058558,1,1.0000,1.0000,0.12574,0.51474,0.2640,0.00000,0.9903,0.0000,0.363,-0.00062,1.2911,0.457052,0.456994,,0,
20.9666,scan,legacy_symmetric,3.9250,0.457123,-0.129496,-0.496616,0.028805,1.529966,0.115373,1.092520,1.488152,0.456994,-0.129346,-0.501503,0.027803,1.537426,0.115401,1.088143,1.486218,0.204736,0.057631,0.388313,3.125439,-0.549028,-3.134935,0.03699,0.01306,0.06062,0.00115,-0.00007,-0.00010,0.03699,0.01306,0.06062,0.00115,-0.00007,-0.00010,0.06144,0.06588,0.07465,-0.00461,-0.10243,0.00440,0.576,0.3086,0.00008,0,0,0,0,-0.342,0.680,5.918,0.1953,84.28,85.44,0.39,-0.07085,1264.7,2.000,-0.02542,0.3000,-1.000000,1.0000,-0.100000,0,1.7813,0,0.005519,0.000388,-0.327,0.733,5.682,-0.094905,1,1.0000,1.0000,0.12561,0.51448,0.2641,0.00000,0.9904,0.0000,0.361,-0.00062,1.2877,0.457123,0.456994,,0,
20.9723,scan,legacy_symmetric,3.9300,0.457194,-0.129402,-0.495394,0.028865,1.527898,0.115167,1.093345,1.488421,0.456994,-0.129224,-0.500316,0.027908,1.535384,0.115157,1.089051,1.486514,0.204898,0.057639,0.388601,3.125468,-0.549106,-3.134911,0.03688,0.01305,0.06042,0.00119,-0.00019,-0.00016,0.03688,0.01305,0.06042,0.00119,-0.00019,-0.00016,0.12716,0.00567,0.22721,-0.01969,0.06147,0.03109,0.629,0.3104,0.00008,0,0,0,0,-0.335,0.684,5.892,0.1956,84.36,85.47,0.39,-0.07061,1264.7,2.000,-0.02549,0.3000,-1.000000,1.0000,-0.100000,0,1.7825,0,0.005712,0.004835,-0.496,0.800,5.702,-0.260081,1,1.0000,1.0000,0.12548,0.51322,0.2635,0.00000,0.9905,0.0000,0.359,-0.00063,1.2843,0.457194,0.456994,,0,
20.9785,scan,legacy_symmetric,3.9350,0.457264,-0.129306,-0.494175,0.028923,1.525834,0.114963,1.094169,1.488689,0.456994,-0.129137,-0.498553,0.027995,1.532242,0.114755,1.090412,1.487108,0.205142,0.057616,0.389063,3.125371,-0.549126,-3.135053,0.03676,0.01302,0.06022,0.00106,-0.00022,0.00013,0.03676,0.01302,0.06022,0.00106,-0.00022,0.00013,0.02399,-0.00221,0.04527,0.00811,0.00205,-0.01896,0.723,0.2489,0.00008,0,0,0,0,-0.333,0.689,5.870,0.1963,84.43,85.53,0.39,-0.07038,1264.7,2.000,-0.02557,0.3000,-1.000000,1.0000,-0.100000,0,1.7852,0,0.006199,0.000828,-0.284,0.715,6.154,-0.051166,1,1.0000,1.0000,0.12535,0.51207,0.2629,0.00000,0.9906,0.0000,0.358,-0.00063,1.2808,0.457264,0.456994,,0,
20.9841,scan,legacy_symmetric,3.9400,0.457334,-0.129209,-0.492958,0.028982,1.523773,0.114756,1.094992,1.488958,0.456994,-0.129015,-0.497297,0.028100,1.530374,0.114616,1.090936,1.487282,0.205373,0.057629,0.389337,3.125406,-0.549056,-3.134950,0.03664,0.01301,0.06003,0.00111,-0.00011,-0.00005,0.03664,0.01301,0.06003,0.00111,-0.00011,-0.00005,0.03906,0.00222,0.04643,-0.00495,-0.01203,0.02055,0.742,0.2602,0.00008,0,0,0,0,-0.333,0.694,5.852,0.1969,84.51,85.59,0.39,-0.07016,1264.7,2.000,-0.02564,0.3000,-1.000000,1.0000,-0.100000,0,1.7877,0,0.005568,0.000504,-0.546,0.715,5.411,-0.059960,1,1.0000,1.0000,0.12522,0.51134,0.2625,0.00000,0.9907,0.0000,0.357,-0.00064,1.2773,0.457334,0.456994,,0,
20.9898,scan,legacy_symmetric,3.9450,0.457404,-0.129108,-0.491746,0.029063,1.521716,0.114534,1.095815,1.489256,0.456994,-0.128962,-0.496180,0.028152,1.528489,0.114441,1.091616,1.487597,0.205554,0.057624,0.389622,3.125322,-0.548985,-3.134978,0.03652,0.01406,0.05987,0.00100,-0.00001,0.00005,0.03652,0.01406,0.05987,0.00100,-0.00001,0.00005,0.03335,-0.00100,0.05236,0.01334,-0.01286,-0.01325,0.808,0.2702,0.00008,0,0,0,0,-0.336,0.700,5.832,0.1974,84.59,85.64,0.39,-0.06994,1264.7,2.000,-0.02572,0.3000,-1.000000,1.0000,-0.100000,0,1.7897,0,0.005654,0.000707,-0.380,0.791,5.588,-0.062075,1,1.0000,1.0000,0.12510,0.51145,0.2621,0.00000,0.9908,0.0000,0.357,-0.00065,1.2739,0.457404,0.457387,,0,
20.9954,scan,legacy_symmetric,3.9500,0.457475,-0.129008,-0.490538,0.029119,1.519666,0.114327,1.096635,1.489522,0.457387,-0.128893,-0.495569,0.028152,1.527338,0.114197,1.092471,1.487876,0.205572,0.057999,0.389745,3.125288,-0.549318,-3.135074,0.03643,0.01297,0.05965,0.00096,-0.00051,0.00022,0.03643,0.01297,0.05965,0.00096,-0.00051,0.00022,0.00314,0.06668,0.02188,0.00478,0.05929,-0.02022,0.563,0.3221,0.00008,0,0,0,0,-0.341,0.706,5.808,0.1977,84.66,85.67,0.40,-0.06972,1264.7,2.000,-0.02579,0.3000,-1.000000,1.0000,-0.100000,0,1.7910,0,0.005691,0.000773,-0.402,0.776,5.627,-0.019436,1,1.0000,1.0000,0.12497,0.50862,0.2612,0.00000,0.9909,0.0000,0.355,-0.00065,1.2704,0.457475,0.457387,,0,
21.0012,scan,legacy_symmetric,3.9550,0.457545,-0.128906,-0.489333,0.029174,1.517620,0.114121,1.097453,1.489789,0.457387,-0.128875,-0.494487,0.028222,1.525680,0.113970,1.093082,1.488050,0.205743,0.057967,0.389972,3.125385,-0.549375,-3.135179,0.03631,0.01296,0.05945,0.00108,-0.00059,0.00031,0.03631,0.01296,0.05945,0.00108,-0.00059,0.00031,0.02997,-0.00552,0.03963,-0.01455,0.00980,-0.00963,0.625,0.3446,0.00008,0,0,0,0,-0.348,0.713,5.784,0.1980,84.73,85.69,0.40,-0.06949,1264.7,2.000,-0.02586,0.3000,-1.000000,1.0000,-0.100000,0,1.7920,0,0.005710,0.000775,-0.546,0.802,5.738,-0.049512,1,1.0000,1.0000,0.12484,0.50741,0.2606,0.00000,0.9910,0.0000,0.354,-0.00065,1.2669,0.457545,0.457387,,0,
21.0064,scan,legacy_symmetric,3.9600,0.457614,-0.128802,-0.488130,0.029229,1.515578,0.113912,1.098271,1.490057,0.457387,-0.128753,-0.493335,0.028292,1.523934,0.113865,1.093536,1.488207,0.205962,0.057979,0.390238,3.125387,-0.549247,-3.135071,0.03619,0.01294,0.05927,0.00108,-0.00040,0.00014,0.03619,0.01294,0.05927,0.00108,-0.00040,0.00014,0.04173,0.00231,0.05056,-0.00016,-0.02440,0.02086,0.649,0.3618,0.00008,0,0,0,0,-0.358,0.720,5.766,0.1986,84.80,85.75,0.40,-0.06927,1264.7,2.000,-0.02593,0.3000,-1.000000,1.0000,-0.100000,0,1.7943,0,0.005280,0.000801,-0.453,0.646,6.023,-0.064871,1,1.0000,1.0000,0.12471,0.50683,0.2602,0.00000,0.9911,0.0000,0.353,-0.00066,1.2634,0.457614,0.457387,,0,
21.0119,scan,legacy_symmetric,3.9650,0.457684,-0.128697,-0.486931,0.029283,1.513539,0.113703,1.099088,1.490325,0.457387,-0.128648,-0.492253,0.028327,1.522154,0.113673,1.094321,1.488452,0.206111,0.057974,0.390479,3.125365,-0.549351,-3.135061,0.03610,0.01293,0.05911,0.00106,-0.00055,0.00014,0.03610,0.01293,0.05911,0.00106,-0.00055,0.00014,0.02748,-0.00102,0.04451,0.00332,0.01911,-0.00021,0.713,0.3768,0.00008,0,0,0,0,-0.368,0.725,5.756,0.1991,84.87,85.79,0.40,-0.06909,1264.7,2.000,-0.02599,0.3000,-1.000000,1.0000,-0.100000,0,1.7962,0,0.005506,0.000877,-0.299,0.752,5.757,-0.052321,1,1.0000,1.0000,0.12459,0.50580,0.2597,0.00000,0.9912,0.0000,0.352,-0.00066,1.2599,0.457684,0.457387,,0,
21.0176,scan,legacy_symmetric,3.9700,0.457754,-0.128589,-0.485740,0.029359,1.511510,0.113480,1.099895,1.490620,0.457387,-0.128613,-0.491747,0.028379,1.521578,0.113429,1.095229,1.488644,0.206061,0.057959,0.390427,3.125386,-0.550208,-3.135133,0.03607,0.01398,0.05896,0.00109,-0.00184,0.00024,0.03607,0.01398,0.05896,0.00109,-0.00184,0.00024,-0.00818,-0.00229,-0.00845,-0.00377,0.13894,-0.00996,0.788,0.4606,0.00008,0,0,0,0,-0.374,0.729,5.748,0.1994,84.94,85.83,0.40,-0.06893,1264.7,2.000,-0.02606,0.3000,-1.000000,1.0000,-0.100000,0,1.7976,0,0.005647,0.000372,-0.287,0.682,5.459,0.011453,1,1.0000,1.0000,0.12446,0.50374,0.2584,0.00000,0.9913,0.0000,0.352,-0.00067,1.2564,0.457754,0.457740,,0,
21.0232,scan,legacy_symmetric,3.9750,0.457823,-0.128481,-0.484549,0.029411,1.509482,0.113271,1.100706,1.490887,0.457740,-0.128491,-0.489757,0.028571,1.518367,0.113150,1.096189,1.489080,0.206421,0.058326,0.390920,3.125375,-0.549979,-3.135085,0.03597,0.01290,0.05883,0.00108,-0.00150,0.00017,0.03597,0.01290,0.05883,0.00108,-0.00150,0.00017,0.06389,0.06504,0.08728,0.00195,-0.04047,0.00756,0.489,0.3928,0.00008,0,0,0,0,-0.377,0.730,5.737,0.1996,85.01,85.85,0.40,-0.06878,1264.7,2.000,-0.02613,0.3000,-1.000000,1.0000,-0.100000,0,1.7986,0,0.005663,0.000389,-0.295,0.691,5.629,-0.106963,1,1.0000,1.0000,0.12433,0.50306,0.2584,0.00000,0.9913,0.0000,0.350,-0.00067,1.2529,0.457823,0.457740,,0,
