t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0568,move->d,none,0.0051,0.457329,-0.089136,-0.472446,0.017939,1.479111,0.077022,1.114568,1.517652,0.457329,-0.089082,-0.472408,0.017977,1.479254,0.077021,1.114550,1.517634,0.208064,0.057169,0.397079,3.128053,-0.548669,-3.138639,0.00000,-0.00004,0.00010,0.00004,-0.00032,-0.00018,0.00000,-0.00004,0.00010,0.00004,-0.00032,-0.00018,-0.00092,0.00292,-0.00433,0.00382,0.01322,0.01178,0.053,0.0081,0.00000,0,0,0,0,0.312,0.832,0.102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005183,0.000566,0.389,0.835,-0.181,0.004208,0,0.1861,1.0000,0.12233,0.00032,0.0002,0.00000,0.0000,0.0000,0.001,-0.05342,4.0000,0.457329,0.457303,-0.000000,1,-0.000000
0.0623,move->d,none,0.0062,0.457329,-0.089136,-0.472446,0.017940,1.479110,0.077021,1.114568,1.517653,0.457303,-0.089099,-0.472443,0.017977,1.479201,0.077004,1.114567,1.517651,0.208059,0.057137,0.397100,3.128060,-0.548600,-3.138677,0.00001,0.00003,0.00006,0.00005,-0.00018,-0.00011,0.00001,0.00003,0.00006,0.00005,-0.00018,-0.00011,-0.00098,-0.00601,0.00413,-0.00119,-0.01317,-0.00662,0.032,0.0052,0.00000,0,0,0,0,0.319,0.837,0.103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005550,0.000904,0.385,0.772,-0.190,-0.003085,0,0.2046,1.0000,0.12233,0.00041,0.0002,0.00000,0.0000,0.0000,0.000,-0.05342,4.0000,0.457329,0.457303,-0.000001,1,-0.000001
0.0678,move->d,none,0.0073,0.457329,-0.089136,-0.472447,0.017941,1.479109,0.077020,1.114568,1.517655,0.457303,-0.089151,-0.472356,0.017994,1.479254,0.077021,1.114550,1.517634,0.208072,0.057132,0.397068,3.128056,-0.548722,-3.138695,-0.00001,0.00004,0.00012,0.00004,-0.00042,-0.00007,-0.00001,0.00004,0.00012,0.00004,-0.00042,-0.00007,0.00248,-0.00094,-0.00603,0.00055,0.02253,-0.00368,0.064,0.0082,0.00000,0,0,0,0,0.326,0.840,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005473,0.000990,0.315,0.881,0.118,0.003840,0,0.2229,1.0000,0.12233,0.00048,0.0002,0.00000,0.0000,0.0000,0.001,-0.05342,4.0000,0.457329,0.457303,-0.000001,1,-0.000001
0.0731,move->d,none,0.0085,0.457329,-0.089136,-0.472448,0.017941,1.479108,0.077020,1.114568,1.517656,0.457303,-0.089151,-0.472391,0.017994,1.479236,0.076986,1.114550,1.517634,0.208068,0.057125,0.397080,3.128096,-0.548672,-3.138734,-0.00001,0.00005,0.00010,0.00011,-0.00032,-0.00004,-0.00001,0.00005,0.00010,0.00011,-0.00032,-0.00004,-0.00080,-0.00135,0.00220,-0.00592,-0.00878,-0.00324,0.055,0.0073,0.00000,0,0,0,0,0.332,0.844,0.092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005272,0.000550,0.401,1.028,0.382,-0.001475,0,0.2405,1.0000,0.12233,0.00043,0.0002,0.00000,0.0000,0.0000,0.001,-0.05342,4.0000,0.457329,0.457303,-0.000001,1,-0.000001
0.0788,move->d,none,0.0098,0.457329,-0.089136,-0.472448,0.017942,1.479107,0.077020,1.114568,1.517658,0.457303,-0.089134,-0.472391,0.017977,1.479236,0.077004,1.114532,1.517634,0.208071,0.057128,0.397083,3.128070,-0.548653,-3.138711,-0.00001,0.00004,0.00009,0.00007,-0.00028,-0.00006,-0.00001,0.00004,0.00009,0.00007,-0.00028,-0.00006,0.00058,0.00053,0.00051,0.00395,-0.00342,0.00184,0.052,0.0074,0.00000,0,0,0,0,0.338,0.850,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005725,0.000683,0.376,0.752,0.109,-0.000737,0,0.2595,1.0000,0.12233,0.00047,0.0002,0.00000,0.0000,0.0000,0.001,-0.05342,4.0000,0.457329,0.457303,-0.000002,1,-0.000002
0.0846,move->d,none,0.0112,0.457329,-0.089136,-0.472448,0.017943,1.479105,0.077019,1.114569,1.517659,0.457303,-0.089151,-0.472408,0.017977,1.479236,0.076986,1.114532,1.517634,0.208068,0.057120,0.397087,3.128089,-0.548636,-3.138747,-0.00001,0.00006,0.00009,0.00010,-0.00025,-0.00000,-0.00001,0.00006,0.00009,0.00010,-0.00025,-0.00000,-0.00058,-0.00149,0.00069,-0.00324,-0.00326,-0.00533,0.052,0.0074,0.00000,0,0,0,0,0.344,0.853,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005823,0.001483,0.351,0.697,-0.004,-0.000303,0,0.2789,1.0000,0.12233,0.00044,0.0002,0.00000,0.0000,0.0000,0.001,-0.05342,4.0000,0.457329,0.456925,-0.000003,1,-0.000003
0.0898,move->d,none,0.0126,0.457329,-0.089134,-0.472450,0.017962,1.479104,0.077007,1.114568,1.517682,0.456925,-0.089134,-0.472338,0.017942,1.479236,0.077004,1.114550,1.517651,0.208076,0.056742,0.397070,3.128028,-0.548721,-3.138728,-0.00002,0.00081,0.00012,-0.00001,-0.00042,0.00002,-0.00002,0.00081,0.00012,-0.00001,-0.00042,0.00002,0.00137,-0.06769,-0.00296,0.00934,0.01513,-0.00222,0.413,0.0231,0.00000,0,0,0,0,0.349,0.851,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005191,0.001085,0.350,0.697,-0.004,0.000996,0,0.2963,1.0000,0.12233,0.00639,0.0029,0.00001,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000004,1,-0.000004
0.0954,move->d,none,0.0142,0.457329,-0.089132,-0.472452,0.017980,1.479103,0.076995,1.114568,1.517704,0.456925,-0.089134,-0.472408,0.017942,1.479201,0.076986,1.114550,1.517634,0.208067,0.056737,0.397096,3.128073,-0.548617,-3.138751,-0.00000,0.00082,0.00007,0.00007,-0.00021,0.00002,-0.00000,0.00082,0.00007,0.00007,-0.00021,0.00002,-0.00151,-0.00081,0.00450,-0.00675,-0.01819,0.00001,0.415,0.0231,0.00000,0,0,0,0,0.354,0.847,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005531,0.000955,0.486,1.058,0.192,-0.003064,0,0.3147,1.0000,0.12233,0.00637,0.0029,0.00001,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000005,1,-0.000005
0.1004,move->d,none,0.0159,0.457329,-0.089130,-0.472452,0.017999,1.479102,0.076982,1.114567,1.517727,0.456925,-0.089134,-0.472443,0.017977,1.479236,0.077004,1.114567,1.517651,0.208056,0.056752,0.397089,3.128057,-0.548635,-3.138711,0.00002,0.00079,0.00008,0.00004,-0.00025,-0.00004,0.00002,0.00079,0.00008,0.00004,-0.00025,-0.00004,-0.00212,0.00301,-0.00133,0.00272,0.00353,0.00632,0.400,0.0231,0.00000,0,0,0,0,0.360,0.848,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005050,0.000931,0.486,1.058,0.192,0.002273,0,0.3315,1.0000,0.12233,0.00631,0.0029,0.00002,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000006,1,-0.000006
0.1056,move->d,none,0.0176,0.457329,-0.089128,-0.472453,0.018017,1.479101,0.076970,1.114566,1.517749,0.456925,-0.089134,-0.472443,0.017977,1.479236,0.076986,1.114567,1.517651,0.208056,0.056748,0.397089,3.128074,-0.548636,-3.138729,0.00002,0.00080,0.00008,0.00007,-0.00025,-0.00002,0.00002,0.00080,0.00008,0.00007,-0.00025,-0.00002,-0.00003,-0.00077,-0.00003,-0.00278,0.00019,-0.00176,0.404,0.0231,0.00000,0,0,0,0,0.368,0.852,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005224,0.000841,0.267,0.663,0.077,0.000035,0,0.3489,1.0000,0.12233,0.00629,0.0028,0.00004,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000008,1,-0.000008
0.1113,move->d,none,0.0195,0.457329,-0.089127,-0.472454,0.018035,1.479100,0.076958,1.114565,1.517772,0.456925,-0.089134,-0.472443,0.017977,1.479236,0.076986,1.114567,1.517651,0.208056,0.056748,0.397089,3.128074,-0.548636,-3.138729,0.00002,0.00079,0.00008,0.00007,-0.00025,-0.00002,0.00002,0.00079,0.00008,0.00007,-0.00025,-0.00002,-0.00003,-0.00077,-0.00003,-0.00278,0.00019,-0.00176,0.404,0.0231,0.00000,0,0,0,0,0.372,0.853,0.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005635,0.006428,0.267,0.663,0.077,0.000035,0,0.3677,1.0000,0.12233,0.00630,0.0029,0.00005,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000011,1,-0.000011
0.1166,move->d,none,0.0214,0.457329,-0.089125,-0.472455,0.018054,1.479098,0.076945,1.114565,1.517794,0.456925,-0.089082,-0.472443,0.017942,1.479254,0.076986,1.114550,1.517669,0.208058,0.056752,0.397086,3.128037,-0.548635,-3.138699,0.00002,0.00078,0.00009,0.00001,-0.00025,-0.00004,0.00002,0.00078,0.00009,0.00001,-0.00025,-0.00004,0.00016,0.00028,-0.00025,0.00280,-0.00012,0.00098,0.401,0.0231,0.00000,0,0,0,0,0.373,0.848,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005313,0.000572,0.379,0.837,-0.052,0.000134,0,0.3854,1.0000,0.12233,0.00637,0.0029,0.00006,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000014,1,-0.000014
0.1226,move->d,none,0.0234,0.457329,-0.089123,-0.472456,0.018072,1.479097,0.076933,1.114564,1.517817,0.456925,-0.089099,-0.472408,0.017994,1.479201,0.076986,1.114567,1.517634,0.208064,0.056758,0.397093,3.128100,-0.548637,-3.138683,0.00001,0.00077,0.00008,0.00012,-0.00025,-0.00014,0.00001,0.00077,0.00008,0.00012,-0.00025,-0.00014,0.00104,0.00109,0.00111,-0.00887,0.00034,0.00806,0.394,0.0231,0.00000,0,0,0,0,0.372,0.843,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005995,0.000512,0.309,0.813,0.138,-0.001473,0,0.4054,1.0000,0.12233,0.00632,0.0029,0.00008,0.0000,0.0000,0.004,-0.05342,4.0000,0.457329,0.456925,-0.000018,1,-0.000018
0.1286,move->d,none,0.0255,0.457328,-0.089122,-0.472457,0.018090,1.479096,0.076921,1.114564,1.517839,0.456925,-0.089099,-0.472408,0.017994,1.479201,0.076986,1.114567,1.517634,0.208064,0.056758,0.397093,3.128100,-0.548637,-3.138683,0.00001,0.00076,0.00008,0.00012,-0.00025,-0.00014,0.00001,0.00076,0.00008,0.00012,-0.00025,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.394,0.0231,0.00000,0,0,0,0,0.370,0.837,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006050,0.001374,0.264,0.622,0.061,0.000000,0,0.4256,1.0000,0.12233,0.00632,0.0029,0.00010,0.0000,0.0000,0.004,-0.05342,4.0000,0.457328,0.456925,-0.000022,1,-0.000022
0.1345,move->d,none,0.0278,0.457328,-0.089120,-0.472458,0.018109,1.479095,0.076909,1.114563,1.517862,0.456925,-0.089134,-0.472408,0.017942,1.479236,0.077004,1.114550,1.517651,0.208065,0.056743,0.397085,3.128035,-0.548651,-3.138732,0.00001,0.00079,0.00010,0.00001,-0.00028,0.00002,0.00001,0.00079,0.00010,0.00001,-0.00028,0.00002,0.00008,-0.00236,-0.00125,0.00850,0.00220,-0.01268,0.410,0.0231,0.00000,0,0,0,0,0.366,0.828,0.092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005820,0.000689,0.351,0.814,0.069,0.000992,0,0.4450,1.0000,0.12233,0.00636,0.0029,0.00011,0.0000,0.0000,0.004,-0.05342,4.0000,0.457328,0.456565,-0.000028,1,-0.000028
0.1397,move->d,none,0.0301,0.457328,-0.089117,-0.472460,0.018144,1.479093,0.076885,1.114562,1.517904,0.456565,-0.089134,-0.472408,0.017942,1.479236,0.077004,1.114550,1.517651,0.208065,0.056383,0.397085,3.128035,-0.548651,-3.138732,0.00001,0.00150,0.00010,0.00001,-0.00028,0.00002,0.00001,0.00150,0.00010,0.00001,-0.00028,0.00002,0.00000,-0.07368,0.00000,0.00000,0.00000,0.00000,0.769,0.0437,0.00000,0,0,0,0,0.362,0.822,0.090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005284,0.001071,0.449,1.084,0.120,-0.000889,0,0.4626,1.0000,0.12233,0.01205,0.0054,0.00013,0.0000,0.0000,0.008,-0.05342,4.0000,0.457328,0.456565,-0.000034,1,-0.000034
0.1450,move->d,none,0.0325,0.457328,-0.089113,-0.472462,0.018180,1.479092,0.076861,1.114561,1.517947,0.456565,-0.089134,-0.472408,0.017942,1.479236,0.077004,1.114550,1.517634,0.208065,0.056381,0.397085,3.128053,-0.548651,-3.138732,0.00001,0.00150,0.00010,0.00004,-0.00028,0.00001,0.00001,0.00150,0.00010,0.00004,-0.00028,0.00001,-0.00000,-0.00025,-0.00000,-0.00262,-0.00001,0.00160,0.770,0.0437,0.00000,0,0,0,0,0.361,0.822,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005261,0.000665,0.357,0.899,0.063,0.000000,0,0.4801,1.0000,0.12233,0.01206,0.0054,0.00017,0.0000,0.0000,0.007,-0.05342,4.0000,0.457328,0.456565,-0.000042,1,-0.000042
0.1505,move->d,none,0.0350,0.457328,-0.089110,-0.472463,0.018215,1.479090,0.076838,1.114560,1.517990,0.456565,-0.089099,-0.472391,0.017977,1.479254,0.077021,1.114550,1.517634,0.208067,0.056401,0.397075,3.128051,-0.548686,-3.138655,0.00001,0.00145,0.00013,0.00003,-0.00035,-0.00014,0.00001,0.00145,0.00013,0.00003,-0.00035,-0.00014,0.00036,0.00380,-0.00178,0.00033,0.00666,0.01424,0.750,0.0437,0.00000,0,0,0,0,0.360,0.825,0.087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005523,0.000902,0.352,0.792,0.169,0.001377,0,0.4985,1.0000,0.12233,0.01205,0.0054,0.00020,0.0000,0.0000,0.007,-0.05341,4.0000,0.457328,0.456565,-0.000051,1,-0.000051
0.1557,move->d,none,0.0376,0.457327,-0.089107,-0.472465,0.018250,1.479088,0.076814,1.114559,1.518032,0.456565,-0.089134,-0.472408,0.017942,1.479201,0.077004,1.114550,1.517669,0.208067,0.056384,0.397096,3.128021,-0.548616,-3.138733,0.00001,0.00147,0.00009,-0.00002,-0.00021,0.00004,0.00001,0.00147,0.00009,-0.00002,-0.00021,0.00004,0.00011,-0.00315,0.00375,0.00461,-0.01265,-0.01685,0.766,0.0437,0.00000,0,0,0,0,0.360,0.827,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005225,0.000591,0.423,0.848,0.032,-0.003297,0,0.5160,1.0000,0.12233,0.01201,0.0054,0.00024,0.0000,0.0000,0.007,-0.05341,4.0000,0.457327,0.456565,-0.000061,1,-0.000061
0.1611,move->d,none,0.0402,0.457327,-0.089103,-0.472466,0.018285,1.479086,0.076791,1.114558,1.518074,0.456565,-0.089134,-0.472408,0.017942,1.479254,0.076986,1.114550,1.517651,0.208063,0.056379,0.397079,3.128051,-0.548670,-3.138749,0.00002,0.00147,0.00013,0.00003,-0.00032,0.00004,0.00002,0.00147,0.00013,0.00003,-0.00032,0.00004,-0.00073,-0.00100,-0.00322,-0.00484,0.00998,-0.00012,0.772,0.0437,0.00000,0,0,0,0,0.361,0.829,0.087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005388,0.000670,0.340,0.806,0.064,0.003117,0,0.5339,1.0000,0.12233,0.01204,0.0054,0.00028,0.0000,0.0000,0.007,-0.05341,4.0000,0.457327,0.456565,-0.000073,1,-0.000073
0.1669,move->d,none,0.0430,0.457327,-0.089100,-0.472468,0.018321,1.479084,0.076767,1.114557,1.518117,0.456565,-0.089134,-0.472408,0.017942,1.479236,0.076986,1.114567,1.517651,0.208061,0.056379,0.397082,3.128052,-0.548670,-3.138749,0.00003,0.00146,0.00013,0.00003,-0.00031,0.00004,0.00003,0.00146,0.00013,0.00003,-0.00031,0.00004,-0.00034,0.00004,0.00054,-0.00012,0.00000,0.00020,0.771,0.0436,0.00000,0,0,0,0,0.360,0.830,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005816,0.000706,0.190,0.768,0.027,-0.000280,0,0.5533,1.0000,0.12233,0.01203,0.0054,0.00033,0.0000,0.0000,0.007,-0.05341,4.0000,0.457327,0.456875,-0.000086,1,-0.000086
