t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0549,move->d,none,0.0051,0.000003,-0.105259,-0.540249,0.019724,1.603803,0.097513,1.059341,1.497856,0.000003,-0.105261,-0.540267,0.019687,1.603748,0.097546,1.059380,1.497859,0.198953,-0.399370,0.378395,3.126453,-0.548877,-3.136474,0.00001,0.00003,-0.00002,-0.00011,0.00001,0.00015,0.00001,0.00003,-0.00002,-0.00011,0.00001,0.00015,0.00036,-0.00108,-0.00172,0.00983,0.01257,-0.00841,0.017,0.0031,0.00000,0,0,0,0,0.317,0.832,0.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005258,0.000876,0.386,1.017,0.151,0.001267,0,0.1797,1.0000,0.12993,0.00021,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0603,move->d,none,0.0061,0.000003,-0.105258,-0.540249,0.019725,1.603803,0.097513,1.059340,1.497856,0.000003,-0.105278,-0.540249,0.019722,1.603766,0.097546,1.059380,1.497859,0.198954,-0.399365,0.378385,3.126470,-0.548913,-3.136470,0.00001,0.00002,-0.00000,-0.00008,-0.00007,0.00013,0.00001,0.00002,-0.00000,-0.00008,-0.00007,0.00013,0.00024,0.00094,-0.00190,-0.00286,0.00724,0.00243,0.009,0.0023,0.00000,0,0,0,0,0.321,0.837,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005396,0.001224,0.386,1.017,0.151,0.001503,0,0.1977,1.0000,0.12993,0.00017,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0656,move->d,none,0.0071,0.000003,-0.105258,-0.540249,0.019725,1.603803,0.097514,1.059340,1.497855,0.000003,-0.105261,-0.540267,0.019740,1.603766,0.097512,1.059328,1.497859,0.198961,-0.399366,0.378395,3.126521,-0.548848,-3.136485,-0.00000,0.00002,-0.00002,0.00001,0.00006,0.00010,-0.00000,0.00002,-0.00002,0.00001,0.00006,0.00010,0.00117,-0.00020,0.00178,-0.00736,-0.01123,0.00196,0.014,0.0021,0.00000,0,0,0,0,0.326,0.845,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005241,0.000581,0.402,0.869,0.129,-0.002135,0,0.2151,1.0000,0.12993,0.00016,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0710,move->d,none,0.0083,0.000003,-0.105258,-0.540249,0.019725,1.603804,0.097514,1.059340,1.497855,0.000003,-0.105243,-0.540284,0.019722,1.603766,0.097546,1.059345,1.497859,0.198955,-0.399358,0.378397,3.126477,-0.548844,-3.136441,0.00001,0.00000,-0.00003,-0.00007,0.00007,0.00006,0.00001,0.00000,-0.00003,-0.00007,0.00007,0.00006,-0.00103,0.00155,0.00030,0.00748,-0.00067,0.00406,0.013,0.0022,0.00000,0,0,0,0,0.331,0.853,0.101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005438,0.000908,0.316,0.831,0.114,0.000305,0,0.2333,1.0000,0.12993,0.00013,0.0000,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0762,move->d,none,0.0096,0.000003,-0.105258,-0.540249,0.019725,1.603804,0.097514,1.059340,1.497855,0.000003,-0.105243,-0.540284,0.019722,1.603748,0.097564,1.059345,1.497859,0.198957,-0.399354,0.378403,3.126461,-0.548825,-3.136424,0.00000,-0.00001,-0.00004,-0.00010,0.00011,0.00005,0.00000,-0.00001,-0.00004,-0.00010,0.00011,0.00005,0.00032,0.00077,0.00115,0.00264,-0.00360,0.00167,0.019,0.0032,0.00000,0,0,0,0,0.336,0.859,0.104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005140,0.000887,0.316,0.831,0.114,-0.001138,0,0.2504,1.0000,0.12993,0.00017,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0819,move->d,none,0.0109,0.000003,-0.105258,-0.540249,0.019725,1.603805,0.097513,1.059340,1.497854,0.000003,-0.105261,-0.540249,0.019740,1.603748,0.097546,1.059328,1.497876,0.198965,-0.399357,0.378398,3.126468,-0.548845,-3.136449,-0.00001,-0.00000,-0.00003,-0.00008,0.00007,0.00009,-0.00001,-0.00000,-0.00003,-0.00008,0.00007,0.00009,0.00145,-0.00050,-0.00087,-0.00116,0.00361,-0.00393,0.015,0.0032,0.00000,0,0,0,0,0.340,0.864,0.108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005791,0.001225,0.483,0.999,0.186,-0.000021,0,0.2697,1.0000,0.12993,0.00016,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0887,move->d,none,0.0124,0.000003,-0.105258,-0.540249,0.019725,1.603805,0.097514,1.059340,1.497854,0.000003,-0.105261,-0.540249,0.019740,1.603766,0.097512,1.059345,1.497859,0.198960,-0.399366,0.378389,3.126518,-0.548882,-3.136482,-0.00000,0.00002,-0.00001,0.00000,-0.00001,0.00010,-0.00000,0.00002,-0.00001,0.00000,-0.00001,0.00010,-0.00082,-0.00144,-0.00143,-0.00702,0.00606,-0.00110,0.010,0.0022,0.00000,0,0,0,0,0.345,0.870,0.112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006739,0.001991,0.343,0.930,0.166,0.001629,0,0.2922,1.0000,0.12993,0.00018,0.0001,0.00001,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.0964,move->d,none,0.0140,0.000003,-0.105257,-0.540249,0.019725,1.603805,0.097514,1.059339,1.497854,0.000003,-0.105261,-0.540249,0.019687,1.603800,0.097546,1.059345,1.497859,0.198957,-0.399370,0.378379,3.126447,-0.548911,-3.136474,0.00000,0.00003,0.00001,-0.00012,-0.00006,0.00016,0.00000,0.00003,0.00001,-0.00012,-0.00006,0.00016,-0.00036,-0.00057,-0.00135,0.00773,0.00377,-0.00363,0.014,0.0022,0.00000,0,0,0,0,0.349,0.876,0.117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007718,0.001910,0.245,0.747,0.055,0.001327,0,0.3179,1.0000,0.12993,0.00016,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.1042,move->d,none,0.0157,0.000003,-0.105257,-0.540249,0.019726,1.603805,0.097513,1.059339,1.497854,0.000003,-0.105261,-0.540249,0.019687,1.603800,0.097546,1.059345,1.497859,0.198957,-0.399370,0.378379,3.126447,-0.548911,-3.136474,0.00000,0.00003,0.00001,-0.00012,-0.00006,0.00016,0.00000,0.00003,0.00001,-0.00012,-0.00006,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.014,0.0022,0.00000,0,0,0,0,0.351,0.878,0.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007751,0.000890,0.336,0.815,0.076,0.000000,0,0.3437,1.0000,0.12993,0.00016,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.1097,move->d,none,0.0175,0.000003,-0.105257,-0.540249,0.019726,1.603806,0.097514,1.059339,1.497853,0.000003,-0.105278,-0.540267,0.019722,1.603766,0.097564,1.059380,1.497859,0.198952,-0.399360,0.378389,3.126455,-0.548895,-3.136453,0.00001,0.00001,-0.00001,-0.00011,-0.00003,0.00011,0.00001,0.00001,-0.00001,-0.00011,-0.00003,0.00011,-0.00102,0.00181,0.00180,-0.00114,-0.00309,0.00445,0.009,0.0029,0.00000,0,0,0,0,0.351,0.878,0.120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005511,0.000992,0.401,0.938,0.135,-0.000978,0,0.3621,1.0000,0.12993,0.00020,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.1151,move->d,none,0.0194,0.000003,-0.105257,-0.540249,0.019726,1.603806,0.097514,1.059338,1.497852,0.000003,-0.105278,-0.540267,0.019722,1.603766,0.097564,1.059380,1.497859,0.198952,-0.399360,0.378389,3.126455,-0.548895,-3.136453,0.00001,0.00001,-0.00001,-0.00011,-0.00003,0.00011,0.00001,0.00001,-0.00001,-0.00011,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.009,0.0029,0.00000,0,0,0,0,0.352,0.878,0.120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005396,0.000647,0.349,0.851,0.075,0.000000,0,0.3801,1.0000,0.12993,0.00020,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.1209,move->d,none,0.0214,0.000003,-0.105257,-0.540249,0.019726,1.603806,0.097514,1.059338,1.497852,0.000003,-0.105261,-0.540267,0.019775,1.603766,0.097546,1.059345,1.497859,0.198958,-0.399349,0.378393,3.126506,-0.548864,-3.136429,0.00000,-0.00002,-0.00002,-0.00002,0.00003,0.00001,0.00000,-0.00002,-0.00002,-0.00002,0.00003,0.00001,0.00127,0.00219,0.00084,-0.00844,-0.00598,0.00997,0.012,0.0028,0.00000,0,0,0,0,0.353,0.878,0.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005809,0.001325,0.276,0.739,0.047,-0.001352,0,0.3994,1.0000,0.12993,0.00014,0.0000,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000000,1,0.000000
0.1264,move->d,none,0.0235,0.000003,-0.105256,-0.540249,0.019726,1.603807,0.097514,1.059338,1.497852,0.000003,-0.105261,-0.540267,0.019775,1.603766,0.097546,1.059345,1.497859,0.198958,-0.399349,0.378393,3.126506,-0.548864,-3.136429,0.00000,-0.00002,-0.00002,-0.00002,0.00003,0.00001,0.00000,-0.00002,-0.00002,-0.00002,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.012,0.0028,0.00000,0,0,0,0,0.351,0.875,0.117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005517,0.000709,0.315,0.899,0.136,0.000000,0,0.4178,1.0000,0.12993,0.00014,0.0000,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000001,1,0.000001
0.1327,move->d,none,0.0257,0.000003,-0.105256,-0.540249,0.019726,1.603807,0.097514,1.059338,1.497851,0.000003,-0.105278,-0.540267,0.019722,1.603748,0.097546,1.059345,1.497859,0.198959,-0.399365,0.378399,3.126476,-0.548844,-3.136476,-0.00000,0.00002,-0.00003,-0.00007,0.00007,0.00013,-0.00000,0.00002,-0.00003,-0.00007,0.00007,0.00013,0.00018,-0.00267,0.00105,0.00417,-0.00334,-0.01026,0.017,0.0033,0.00000,0,0,0,0,0.350,0.872,0.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006283,0.000931,0.399,0.895,0.162,-0.001017,0,0.4388,1.0000,0.12993,0.00019,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000001,1,0.000001
0.1383,move->d,none,0.0280,0.000003,-0.105256,-0.540249,0.019726,1.603808,0.097514,1.059337,1.497851,0.000003,-0.105243,-0.540267,0.019722,1.603713,0.097512,1.059380,1.497824,0.198955,-0.399369,0.378405,3.126549,-0.548847,-3.136474,0.00001,0.00002,-0.00004,0.00005,0.00007,0.00005,0.00001,0.00002,-0.00004,0.00005,0.00007,0.00005,-0.00072,-0.00063,0.00107,-0.01114,0.00044,0.00705,0.024,0.0054,0.00000,0,0,0,0,0.348,0.870,0.114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005616,0.001007,0.248,0.768,0.058,-0.000541,0,0.4575,1.0000,0.12993,0.00023,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000001,1,0.000001
0.1436,move->d,none,0.0303,0.000003,-0.105256,-0.540249,0.019727,1.603808,0.097514,1.059337,1.497851,0.000003,-0.105261,-0.540284,0.019687,1.603766,0.097546,1.059328,1.497824,0.198958,-0.399373,0.378400,3.126491,-0.548825,-3.136479,-0.00000,0.00003,-0.00003,-0.00004,0.00011,0.00012,-0.00000,0.00003,-0.00003,-0.00004,0.00011,0.00012,0.00055,-0.00076,-0.00094,0.00863,-0.00385,-0.00616,0.022,0.0024,0.00000,0,0,0,0,0.346,0.867,0.113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005274,0.000606,0.380,0.935,0.104,0.000503,0,0.4751,1.0000,0.12993,0.00015,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000001,1,0.000001
0.1487,move->d,none,0.0328,0.000003,-0.105256,-0.540249,0.019727,1.603809,0.097514,1.059337,1.497851,0.000003,-0.105261,-0.540284,0.019687,1.603766,0.097546,1.059328,1.497824,0.198958,-0.399373,0.378400,3.126491,-0.548825,-3.136479,-0.00000,0.00003,-0.00003,-0.00004,0.00011,0.00012,-0.00000,0.00003,-0.00003,-0.00004,0.00011,0.00012,0.00055,-0.00076,-0.00094,0.00863,-0.00385,-0.00616,0.022,0.0024,0.00000,0,0,0,0,0.344,0.866,0.112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005100,0.005648,0.380,0.935,0.104,0.000503,0,0.4921,1.0000,0.12993,0.00015,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000002,1,0.000002
0.1540,move->d,none,0.0353,0.000003,-0.105256,-0.540249,0.019727,1.603809,0.097515,1.059337,1.497851,0.000003,-0.105278,-0.540267,0.019722,1.603766,0.097512,1.059345,1.497824,0.198957,-0.399376,0.378393,3.126545,-0.548864,-3.136510,0.00000,0.00004,-0.00002,0.00005,0.00003,0.00013,0.00000,0.00004,-0.00002,0.00005,0.00003,0.00013,-0.00009,-0.00029,-0.00066,-0.00439,0.00376,-0.00030,0.021,0.0025,0.00000,0,0,0,0,0.344,0.867,0.110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005368,0.000672,0.397,0.860,0.139,0.000605,0,0.5100,1.0000,0.12993,0.00014,0.0001,0.00002,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000002,1,0.000002
0.1601,move->d,none,0.0380,0.000003,-0.105256,-0.540249,0.019727,1.603810,0.097515,1.059337,1.497850,0.000003,-0.105261,-0.540249,0.019740,1.603748,0.097546,1.059380,1.497876,0.198955,-0.399356,0.378391,3.126465,-0.548897,-3.136444,0.00001,-0.00000,-0.00001,-0.00009,-0.00004,0.00008,0.00001,-0.00000,-0.00001,-0.00009,-0.00004,0.00008,-0.00035,0.00350,-0.00043,0.01158,0.00571,0.00424,0.007,0.0035,0.00000,0,0,0,0,0.346,0.867,0.110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006058,0.000870,0.354,0.836,0.074,0.000592,0,0.5302,1.0000,0.12993,0.00021,0.0001,0.00003,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000002,1,0.000002
0.1658,move->d,none,0.0407,0.000003,-0.105255,-0.540249,0.019727,1.603810,0.097515,1.059336,1.497851,0.000003,-0.105261,-0.540284,0.019722,1.603766,0.097546,1.059380,1.497824,0.198949,-0.399363,0.378392,3.126510,-0.548879,-3.136455,0.00002,0.00002,-0.00001,-0.00001,0.00000,0.00006,0.00002,0.00002,-0.00001,-0.00001,0.00000,0.00006,-0.00108,-0.00133,0.00022,-0.00643,-0.00314,0.00206,0.014,0.0025,0.00000,0,0,0,0,0.347,0.867,0.109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005723,0.000705,0.321,0.873,0.112,0.000358,0,0.5492,1.0000,0.12993,0.00015,0.0001,0.00003,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000003,1,0.000003
0.1716,move->d,none,0.0436,0.000003,-0.105255,-0.540249,0.019728,1.603810,0.097515,1.059335,1.497851,0.000003,-0.105261,-0.540284,0.019722,1.603766,0.097546,1.059380,1.497824,0.198949,-0.399363,0.378392,3.126510,-0.548879,-3.136455,0.00002,0.00002,-0.00001,-0.00001,0.00000,0.00006,0.00002,0.00002,-0.00001,-0.00001,0.00000,0.00006,-0.00108,-0.00133,0.00022,-0.00643,-0.00314,0.00206,0.014,0.0025,0.00000,0,0,0,0,0.347,0.867,0.108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005770,0.006417,0.321,0.873,0.112,0.000358,0,0.5685,1.0000,0.12993,0.00015,0.0001,0.00003,0.0000,1.0000,0.000,0.40391,4.0000,0.000003,0.000003,0.000003,1,0.000003
