t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0684,move->d,0.0064,0.410146,-0.083530,-0.421078,-0.064093,1.404760,0.201494,1.138817,1.670223,0.409843,-0.083549,-0.420048,-0.064088,1.400714,0.201516,1.139316,1.670228,0.218759,0.029203,0.414204,2.818331,-0.526423,-3.056187,-0.00069,0.00070,-0.00194,0.00091,0.00496,-0.00004,1.087,0.2295,0.00000,0,0,0,0,-0.016,0.940,0.281,nan,nan,nan,nan,nan,nan,0,0.2241,1.0000,0.11737,0.00972,0.0051,0.00003,0.0000,0.0000,0.011,-0.00623,0.0146,0.410146,0.409843,-0.000000,1,-0.000000
0.0752,move->d,0.0076,0.410146,-0.083529,-0.421091,-0.064080,1.404809,0.201484,1.138812,1.670240,0.409843,-0.083531,-0.419926,-0.064054,1.399771,0.201586,1.139124,1.670210,0.218871,0.029207,0.414509,2.818546,-0.525427,-3.056260,-0.00091,0.00070,-0.00255,0.00111,0.00698,-0.00011,1.397,0.2858,0.00000,0,0,0,0,-0.008,0.954,0.230,nan,nan,nan,nan,nan,nan,0,0.2468,1.0000,0.11737,0.01135,0.0063,0.00004,0.0000,0.0000,0.014,-0.00623,0.0146,0.410146,0.409843,-0.000000,1,-0.000000
0.0818,move->d,0.0090,0.410146,-0.083528,-0.421104,-0.064067,1.404858,0.201472,1.138807,1.670256,0.409843,-0.083479,-0.419996,-0.064088,1.399876,0.201638,1.139211,1.670210,0.218836,0.029226,0.414481,2.818456,-0.525532,-3.056146,-0.00084,0.00066,-0.00249,0.00097,0.00676,-0.00024,1.355,0.2826,0.00000,0,0,0,0,-0.021,0.939,0.284,nan,nan,nan,nan,nan,nan,0,0.2688,1.0000,0.11738,0.01121,0.0062,0.00006,0.0000,0.0000,0.014,-0.00623,0.0146,0.410146,0.409843,-0.000000,1,-0.000000
0.0890,move->d,0.0104,0.410146,-0.083526,-0.421115,-0.064053,1.404903,0.201461,1.138798,1.670273,0.409843,-0.083549,-0.420048,-0.064176,1.400278,0.201516,1.139525,1.670228,0.218749,0.029179,0.414314,2.818377,-0.526196,-3.056261,-0.00067,0.00075,-0.00216,0.00095,0.00542,0.00007,1.190,0.2624,0.00000,0,0,0,0,-0.039,0.908,0.403,nan,nan,nan,nan,nan,nan,0,0.2926,1.0000,0.11738,0.01057,0.0057,0.00007,0.0000,0.0000,0.012,-0.00623,0.0146,0.410146,0.409562,-0.000000,1,-0.000000
0.0947,move->d,0.0120,0.410146,-0.083521,-0.421127,-0.064026,1.404948,0.201440,1.138787,1.670305,0.409562,-0.083531,-0.420188,-0.064158,1.400278,0.201516,1.139525,1.670263,0.218724,0.028911,0.414345,2.818377,-0.526060,-3.056246,-0.00062,0.00129,-0.00222,0.00092,0.00569,0.00004,1.319,0.2650,0.00000,0,0,0,0,-0.045,0.887,0.499,nan,nan,nan,nan,nan,nan,0,0.3118,1.0000,0.11738,0.01348,0.0058,0.00009,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409562,-0.000000,1,-0.000000
0.1009,move->d,0.0136,0.410146,-0.083517,-0.421137,-0.063999,1.404995,0.201419,1.138777,1.670337,0.409562,-0.083479,-0.420380,-0.064158,1.400173,0.201516,1.139456,1.670210,0.218708,0.028917,0.414428,2.818503,-0.525701,-3.056246,-0.00059,0.00127,-0.00239,0.00107,0.00643,-0.00008,1.385,0.2736,0.00000,0,0,0,0,-0.042,0.885,0.550,nan,nan,nan,nan,nan,nan,0,0.3322,1.0000,0.11738,0.01360,0.0059,0.00012,0.0000,0.0000,0.014,-0.00623,0.0146,0.410146,0.409562,-0.000001,1,-0.000001
0.1071,move->d,0.0154,0.410146,-0.083513,-0.421147,-0.063973,1.405041,0.201398,1.138767,1.670370,0.409562,-0.083531,-0.420397,-0.064106,1.400173,0.201551,1.139386,1.670210,0.218718,0.028926,0.414443,2.818507,-0.525612,-3.056247,-0.00061,0.00125,-0.00242,0.00105,0.00661,-0.00008,1.396,0.2763,0.00000,0,0,0,0,-0.042,0.895,0.589,nan,nan,nan,nan,nan,nan,0,0.3531,1.0000,0.11739,0.01351,0.0059,0.00015,0.0000,0.0000,0.014,-0.00623,0.0146,0.410146,0.409562,-0.000001,1,-0.000001
0.1129,move->d,0.0173,0.410146,-0.083509,-0.421157,-0.063947,1.405088,0.201377,1.138758,1.670402,0.409562,-0.083549,-0.420450,-0.064036,1.400208,0.201568,1.139403,1.670210,0.218704,0.028947,0.414441,2.818523,-0.525612,-3.056194,-0.00058,0.00121,-0.00241,0.00106,0.00661,-0.00020,1.381,0.2770,0.00000,0,0,0,0,-0.052,0.908,0.633,nan,nan,nan,nan,nan,nan,0,0.3722,1.0000,0.11739,0.01337,0.0059,0.00018,0.0000,0.0000,0.014,-0.00623,0.0146,0.410146,0.409577,-0.000001,1,-0.000001
0.1194,move->d,0.0192,0.410146,-0.083505,-0.421166,-0.063922,1.405133,0.201356,1.138748,1.670433,0.409577,-0.083497,-0.420397,-0.064088,1.400330,0.201568,1.139421,1.670228,0.218702,0.028962,0.414389,2.818436,-0.525796,-3.056149,-0.00057,0.00118,-0.00231,0.00093,0.00623,-0.00020,1.329,0.2726,0.00000,0,0,0,0,-0.072,0.912,0.684,nan,nan,nan,nan,nan,nan,0,0.3941,1.0000,0.11739,0.01311,0.0057,0.00021,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409577,-0.000001,1,-0.000001
0.1255,move->d,0.0213,0.410146,-0.083501,-0.421176,-0.063897,1.405178,0.201336,1.138738,1.670465,0.409577,-0.083497,-0.420397,-0.064088,1.400295,0.201516,1.139421,1.670228,0.218704,0.028949,0.414398,2.818494,-0.525773,-3.056208,-0.00058,0.00120,-0.00233,0.00101,0.00629,-0.00014,1.342,0.2772,0.00000,0,0,0,0,-0.099,0.903,0.733,nan,nan,nan,nan,nan,nan,0,0.4142,1.0000,0.11740,0.01312,0.0058,0.00025,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409577,-0.000002,1,-0.000002
0.1323,move->d,0.0235,0.410146,-0.083497,-0.421187,-0.063871,1.405223,0.201315,1.138728,1.670496,0.409577,-0.083549,-0.420310,-0.064106,1.400347,0.201516,1.139421,1.670228,0.218717,0.028933,0.414363,2.818456,-0.525909,-3.056255,-0.00060,0.00123,-0.00225,0.00095,0.00601,0.00000,1.323,0.2768,0.00000,0,0,0,0,-0.123,0.890,0.764,nan,nan,nan,nan,nan,nan,0,0.4369,1.0000,0.11740,0.01307,0.0057,0.00029,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409577,-0.000002,1,-0.000002
0.1384,move->d,0.0258,0.410146,-0.083492,-0.421199,-0.063845,1.405267,0.201295,1.138719,1.670527,0.409577,-0.083497,-0.420188,-0.064158,1.400365,0.201498,1.139421,1.670210,0.218737,0.028923,0.414330,2.818437,-0.526046,-3.056242,-0.00064,0.00125,-0.00219,0.00091,0.00573,0.00000,1.304,0.2783,0.00000,0,0,0,0,-0.142,0.882,0.774,nan,nan,nan,nan,nan,nan,0,0.4574,1.0000,0.11740,0.01316,0.0057,0.00034,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409577,-0.000003,1,-0.000003
0.1444,move->d,0.0282,0.410146,-0.083488,-0.421210,-0.063819,1.405312,0.201274,1.138709,1.670559,0.409577,-0.083497,-0.420188,-0.064158,1.400365,0.201498,1.139421,1.670210,0.218737,0.028923,0.414330,2.818437,-0.526046,-3.056242,-0.00064,0.00125,-0.00219,0.00088,0.00574,0.00001,1.304,0.2809,0.00000,0,0,0,0,-0.158,0.878,0.778,nan,nan,nan,nan,nan,nan,0,0.4774,1.0000,0.11740,0.01316,0.0057,0.00038,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409577,-0.000004,1,-0.000004
0.1510,move->d,0.0307,0.410146,-0.083484,-0.421222,-0.063793,1.405355,0.201253,1.138700,1.670590,0.409577,-0.083531,-0.420205,-0.064088,1.400470,0.201516,1.139403,1.670228,0.218731,0.028941,0.414303,2.818414,-0.526115,-3.056201,-0.00063,0.00121,-0.00213,0.00081,0.00560,-0.00003,1.272,0.2774,0.00000,0,0,0,0,-0.171,0.878,0.782,nan,nan,nan,nan,nan,nan,0,0.4994,1.0000,0.11741,0.01290,0.0055,0.00043,0.0000,0.0000,0.013,-0.00623,0.0146,0.410146,0.409989,-0.000004,1,-0.000004
0.1574,move->d,0.0333,0.410146,-0.083484,-0.421231,-0.063786,1.405396,0.201247,1.138694,1.670597,0.409989,-0.083497,-0.420188,-0.064106,1.400522,0.201551,1.139421,1.670228,0.218727,0.029366,0.414282,2.818354,-0.526192,-3.056128,-0.00062,0.00036,-0.00209,0.00067,0.00544,-0.00011,1.109,0.2769,0.00000,0,0,0,0,-0.178,0.879,0.783,nan,nan,nan,nan,nan,nan,0,0.5207,1.0000,0.11741,0.00890,0.0053,0.00048,0.0000,0.0000,0.011,-0.00623,0.0146,0.410146,0.409989,-0.000005,1,-0.000005
0.1631,move->d,0.0360,0.410146,-0.083483,-0.421241,-0.063779,1.405437,0.201241,1.138688,1.670605,0.409989,-0.083531,-0.420188,-0.064106,1.400540,0.201516,1.139403,1.670210,0.218730,0.029348,0.414277,2.818402,-0.526199,-3.056200,-0.00063,0.00038,-0.00208,0.00070,0.00543,0.00001,1.108,0.2783,0.00000,0,0,0,0,-0.178,0.881,0.776,nan,nan,nan,nan,nan,nan,0,0.5396,1.0000,0.11741,0.00883,0.0052,0.00052,0.0000,0.0000,0.011,-0.00623,0.0146,0.410146,0.409989,-0.000007,1,-0.000007
0.1692,move->d,0.0388,0.410146,-0.083482,-0.421251,-0.063771,1.405477,0.201234,1.138682,1.670612,0.409989,-0.083566,-0.420153,-0.064106,1.400609,0.201516,1.139421,1.670263,0.218729,0.029346,0.414246,2.818322,-0.526319,-3.056216,-0.00063,0.00038,-0.00202,0.00052,0.00518,0.00014,1.079,0.2766,0.00000,0,0,0,0,-0.172,0.885,0.763,nan,nan,nan,nan,nan,nan,0,0.5600,1.0000,0.11742,0.00868,0.0051,0.00056,0.0000,0.0000,0.011,-0.00623,0.0146,0.410146,0.409989,-0.000008,1,-0.000008
0.1760,move->d,0.0417,0.410146,-0.083481,-0.421260,-0.063764,1.405517,0.201228,1.138676,1.670620,0.409989,-0.083531,-0.420136,-0.064054,1.400644,0.201516,1.139421,1.670210,0.218729,0.029364,0.414229,2.818386,-0.526373,-3.056139,-0.00062,0.00034,-0.00198,0.00056,0.00509,-0.00006,1.060,0.2769,0.00000,0,0,0,0,-0.163,0.892,0.749,nan,nan,nan,nan,nan,nan,0,0.5828,1.0000,0.11742,0.00859,0.0051,0.00061,0.0000,0.0000,0.011,-0.00623,0.0146,0.410146,0.409989,-0.000010,1,-0.000010
0.1821,move->d,0.0447,0.410146,-0.083481,-0.421270,-0.063757,1.405556,0.201221,1.138671,1.670627,0.409989,-0.083497,-0.420188,-0.064036,1.400679,0.201516,1.139421,1.670193,0.218717,0.029376,0.414229,2.818413,-0.526357,-3.056092,-0.00060,0.00031,-0.00198,0.00052,0.00512,-0.00016,1.054,0.2772,0.00000,0,0,0,0,-0.149,0.900,0.737,nan,nan,nan,nan,nan,nan,0,0.6031,1.0000,0.11742,0.00848,0.0050,0.00066,0.0000,0.0000,0.010,-0.00623,0.0146,0.410146,0.410247,-0.000012,1,-0.000012
0.1886,move->d,0.0478,0.410146,-0.083482,-0.421277,-0.063762,1.405594,0.201223,1.138668,1.670619,0.410247,-0.083497,-0.420188,-0.064019,1.400731,0.201551,1.139386,1.670228,0.218720,0.029650,0.414220,2.818344,-0.526368,-3.056045,-0.00061,-0.00025,-0.00196,0.00030,0.00510,-0.00015,1.035,0.2764,0.00000,0,0,0,0,-0.134,0.905,0.724,nan,nan,nan,nan,nan,nan,0,0.6248,1.0000,0.11742,0.00791,0.0048,0.00070,0.0000,0.0000,0.010,-0.00623,0.0145,0.410146,0.410247,-0.000014,1,-0.000014
0.1946,move->d,0.0510,0.410146,-0.083484,-0.421284,-0.063767,1.405630,0.201225,1.138665,1.670611,0.410247,-0.083549,-0.420258,-0.064019,1.400836,0.201551,1.139403,1.670210,0.218699,0.029641,0.414198,2.818346,-0.526418,-3.056083,-0.00056,-0.00024,-0.00192,0.00020,0.00500,-0.00004,1.008,0.2726,0.00000,0,0,0,0,-0.119,0.905,0.710,nan,nan,nan,nan,nan,nan,0,0.6448,1.0000,0.11743,0.00764,0.0046,0.00074,0.0000,0.0000,0.010,-0.00623,0.0145,0.410146,0.410247,-0.000016,1,-0.000016
0.2011,move->d,0.0544,0.410146,-0.083485,-0.421291,-0.063772,1.405665,0.201226,1.138662,1.670603,0.410247,-0.083497,-0.420310,-0.063966,1.400906,0.201551,1.139403,1.670228,0.218684,0.029669,0.414187,2.818345,-0.526438,-3.055989,-0.00053,-0.00031,-0.00189,0.00007,0.00496,-0.00019,0.996,0.2707,0.00000,0,0,0,0,-0.105,0.901,0.693,nan,nan,nan,nan,nan,nan,0,0.6664,1.0000,0.11743,0.00747,0.0045,0.00079,0.0000,0.0000,0.010,-0.00623,0.0145,0.410146,0.410247,-0.000019,1,-0.000019
0.2071,move->d,0.0578,0.410146,-0.083487,-0.421297,-0.063776,1.405699,0.201228,1.138659,1.670594,0.410247,-0.083549,-0.420275,-0.063984,1.401028,0.201516,1.139403,1.670210,0.218684,0.029646,0.414139,2.818348,-0.526598,-3.056067,-0.00053,-0.00028,-0.00180,-0.00005,0.00465,0.00000,0.948,0.2657,0.00000,0,0,0,0,-0.094,0.896,0.678,nan,nan,nan,nan,nan,nan,0,0.6862,1.0000,0.11743,0.00719,0.0043,0.00083,0.0000,0.0000,0.009,-0.00623,0.0145,0.410146,0.410247,-0.000023,1,-0.000023
0.2127,move->d,0.0613,0.410146,-0.083488,-0.421304,-0.063780,1.405732,0.201228,1.138656,1.670585,0.410247,-0.083531,-0.420275,-0.064019,1.401046,0.201551,1.139421,1.670263,0.218681,0.029653,0.414134,2.818240,-0.526622,-3.056030,-0.00052,-0.00031,-0.00179,-0.00039,0.00459,0.00009,0.943,0.2666,0.00000,0,0,0,0,-0.088,0.890,0.667,nan,nan,nan,nan,nan,nan,0,0.7049,1.0000,0.11743,0.00711,0.0042,0.00087,0.0000,0.0000,0.009,-0.00623,0.0145,0.410146,0.410238,-0.000026,1,-0.000026
0.2201,move->d,0.0650,0.410146,-0.083489,-0.421309,-0.063784,1.405764,0.201228,1.138654,1.670576,0.410238,-0.083531,-0.420345,-0.063984,1.401133,0.201516,1.139386,1.670228,0.218669,0.029643,0.414124,2.818319,-0.526614,-3.056044,-0.00050,-0.00030,-0.00176,-0.00044,0.00463,0.00009,0.928,0.2635,0.00000,0,0,0,0,-0.088,0.883,0.658,nan,nan,nan,nan,nan,nan,0,0.7297,1.0000,0.11744,0.00683,0.0041,0.00091,0.0000,0.0000,0.009,-0.00623,0.0145,0.410146,0.410238,-0.000030,1,-0.000030
0.2261,move->d,0.0687,0.410145,-0.083490,-0.421315,-0.063787,1.405795,0.201227,1.138652,1.670567,0.410238,-0.083497,-0.420328,-0.063984,1.401203,0.201516,1.139403,1.670228,0.218664,0.029652,0.414095,2.818295,-0.526716,-3.055992,-0.00049,-0.00034,-0.00170,-0.00069,0.00443,0.00007,0.901,0.2614,0.00000,0,0,0,0,-0.089,0.878,0.650,nan,nan,nan,nan,nan,nan,0,0.7496,1.0000,0.11744,0.00664,0.0040,0.00096,0.0000,0.0000,0.009,-0.00623,0.0145,0.410145,0.410238,-0.000035,1,-0.000035
0.2319,move->d,0.0726,0.410145,-0.083491,-0.421321,-0.063791,1.405825,0.201226,1.138650,1.670557,0.410238,-0.083531,-0.420310,-0.063931,1.401290,0.201516,1.139403,1.670228,0.218662,0.029660,0.414063,2.818293,-0.526822,-3.055976,-0.00048,-0.00038,-0.00163,-0.00091,0.00422,0.00011,0.870,0.2581,0.00000,0,0,0,0,-0.089,0.876,0.643,nan,nan,nan,nan,nan,nan,0,0.7690,1.0000,0.11744,0.00644,0.0038,0.00101,0.0000,0.0000,0.009,-0.00623,0.0145,0.410145,0.410238,-0.000040,1,-0.000040
0.2382,move->d,0.0765,0.410145,-0.083492,-0.421326,-0.063793,1.405854,0.201224,1.138648,1.670546,0.410238,-0.083497,-0.420275,-0.064019,1.401377,0.201551,1.139421,1.670210,0.218660,0.029652,0.414028,2.818206,-0.526945,-3.055943,-0.00048,-0.00039,-0.00156,-0.00130,0.00397,0.00021,0.835,0.2549,0.00000,0,0,0,0,-0.088,0.876,0.636,nan,nan,nan,nan,nan,nan,0,0.7900,1.0000,0.11744,0.00620,0.0036,0.00105,0.0000,0.0000,0.008,-0.00623,0.0145,0.410145,0.410238,-0.000046,1,-0.000046
0.2449,move->d,0.0806,0.410145,-0.083493,-0.421332,-0.063795,1.405881,0.201220,1.138646,1.670535,0.410238,-0.083497,-0.420275,-0.064019,1.401377,0.201551,1.139421,1.670210,0.218660,0.029652,0.414028,2.818206,-0.526945,-3.055943,-0.00048,-0.00042,-0.00156,-0.00159,0.00398,0.00029,0.835,0.2565,0.00000,0,0,0,0,-0.088,0.877,0.630,nan,nan,nan,nan,nan,nan,0,0.8123,1.0000,0.11744,0.00615,0.0035,0.00110,0.0000,0.0000,0.008,-0.00623,0.0145,0.410145,0.410238,-0.000052,1,-0.000052
0.2514,move->d,0.0848,0.410144,-0.083494,-0.421337,-0.063797,1.405909,0.201216,1.138645,1.670524,0.410238,-0.083497,-0.420275,-0.064019,1.401377,0.201551,1.139421,1.670210,0.218660,0.029652,0.414028,2.818206,-0.526945,-3.055943,-0.00047,-0.00045,-0.00155,-0.00192,0.00399,0.00039,0.835,0.2581,0.00000,0,0,0,0,-0.087,0.879,0.623,nan,nan,nan,nan,nan,nan,0,0.8339,1.0000,0.11745,0.00610,0.0035,0.00115,0.0000,0.0000,0.008,-0.00623,0.0145,0.410144,0.410142,-0.000059,1,-0.000059
0.2576,move->d,0.0890,0.410144,-0.083494,-0.421342,-0.063794,1.405934,0.201207,1.138643,1.670516,0.410142,-0.083497,-0.420345,-0.063931,1.401552,0.201551,1.139403,1.670228,0.218639,0.029585,0.413989,2.818199,-0.527035,-3.055867,-0.00043,-0.00035,-0.00147,-0.00228,0.00383,0.00035,0.786,0.2496,0.00000,0,0,0,0,-0.086,0.882,0.616,nan,nan,nan,nan,nan,nan,0,0.8547,1.0000,0.11745,0.00564,0.0032,0.00120,0.0000,0.0000,0.008,-0.00623,0.0145,0.410144,0.410142,-0.000067,1,-0.000067
0.2632,move->d,0.0934,0.410144,-0.083493,-0.421346,-0.063791,1.405958,0.201198,1.138642,1.670508,0.410142,-0.083497,-0.420345,-0.063931,1.401552,0.201551,1.139403,1.670228,0.218639,0.029585,0.413989,2.818199,-0.527035,-3.055867,-0.00043,-0.00038,-0.00147,-0.00267,0.00384,0.00047,0.786,0.2511,0.00000,0,0,0,0,-0.084,0.885,0.611,nan,nan,nan,nan,nan,nan,0,0.8732,1.0000,0.11745,0.00563,0.0031,0.00125,0.0000,0.0000,0.008,-0.00623,0.0145,0.410144,0.410142,-0.000076,1,-0.000076
0.2697,move->d,0.0979,0.410143,-0.083493,-0.421351,-0.063788,1.405981,0.201187,1.138641,1.670499,0.410142,-0.083497,-0.420345,-0.063931,1.401622,0.201516,1.139421,1.670193,0.218632,0.029577,0.413962,2.818246,-0.527127,-3.055888,-0.00041,-0.00041,-0.00141,-0.00300,0.00368,0.00058,0.757,0.2485,0.00000,0,0,0,0,-0.084,0.887,0.606,nan,nan,nan,nan,nan,nan,0,0.8952,1.0000,0.11745,0.00548,0.0029,0.00130,0.0000,0.0000,0.008,-0.00623,0.0145,0.410143,0.410142,-0.000085,1,-0.000085
