t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0011,move->d,0.0000,0.487939,-0.020630,-0.394584,-0.068975,1.332664,0.111300,1.164257,1.740914,0.487939,-0.020630,-0.394584,-0.068975,1.332664,0.111300,1.164257,1.740914,0.222196,0.103919,0.424103,2.837210,-0.523742,-3.092365,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000,0.0000,0.00000,0,0,0,0,-0.065,0.885,0.535,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.11263,0.00000,0.0000,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0077,move->d,0.0001,0.487939,-0.020630,-0.394585,-0.068975,1.332664,0.111299,1.164257,1.740914,0.487939,-0.020612,-0.394514,-0.068975,1.332664,0.111317,1.164239,1.740914,0.222212,0.103927,0.424091,2.837189,-0.523792,-3.092329,-0.00003,-0.00001,0.00002,-0.00003,-0.00010,-0.00005,0.021,0.0040,0.00000,0,0,0,0,-0.065,0.885,0.536,nan,nan,nan,nan,nan,nan,0,0.0220,1.0000,0.11263,0.00015,0.0001,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0141,move->d,0.0003,0.487939,-0.020630,-0.394585,-0.068975,1.332664,0.111299,1.164257,1.740914,0.487939,-0.020647,-0.394601,-0.069028,1.332664,0.111317,1.164239,1.740914,0.222197,0.103905,0.424111,2.837173,-0.523704,-3.092404,-0.00000,0.00003,-0.00002,-0.00007,0.00007,0.00012,0.016,0.0030,0.00000,0,0,0,0,-0.063,0.887,0.537,nan,nan,nan,nan,nan,nan,0,0.0434,1.0000,0.11263,0.00013,0.0001,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0199,move->d,0.0006,0.487939,-0.020630,-0.394584,-0.068975,1.332664,0.111299,1.164257,1.740914,0.487939,-0.020612,-0.394601,-0.068993,1.332664,0.111300,1.164239,1.740896,0.222196,0.103917,0.424110,2.837222,-0.523707,-3.092363,0.00000,0.00000,-0.00001,0.00002,0.00007,-0.00002,0.007,0.0010,0.00000,0,0,0,0,-0.062,0.887,0.538,nan,nan,nan,nan,nan,nan,0,0.0626,1.0000,0.11263,0.00008,0.0000,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0271,move->d,0.0011,0.487939,-0.020629,-0.394584,-0.068974,1.332664,0.111299,1.164257,1.740914,0.487939,-0.020647,-0.394601,-0.069028,1.332664,0.111317,1.164239,1.740914,0.222197,0.103905,0.424111,2.837173,-0.523704,-3.092404,-0.00000,0.00003,-0.00002,-0.00007,0.00007,0.00012,0.016,0.0030,0.00000,0,0,0,0,-0.061,0.886,0.539,nan,nan,nan,nan,nan,nan,0,0.0867,1.0000,0.11263,0.00013,0.0001,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0339,move->d,0.0016,0.487939,-0.020629,-0.394584,-0.068974,1.332664,0.111299,1.164258,1.740914,0.487939,-0.020682,-0.394601,-0.069028,1.332664,0.111300,1.164239,1.740914,0.222197,0.103893,0.424110,2.837189,-0.523706,-3.092457,-0.00000,0.00005,-0.00001,-0.00004,0.00007,0.00021,0.027,0.0031,0.00000,0,0,0,0,-0.061,0.886,0.541,nan,nan,nan,nan,nan,nan,0,0.1094,1.0000,0.11263,0.00015,0.0001,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487939,-0.000000,1,-0.000000
0.0403,move->d,0.0023,0.487939,-0.020629,-0.394584,-0.068974,1.332664,0.111299,1.164258,1.740914,0.487939,-0.020612,-0.394584,-0.068993,1.332664,0.111282,1.164239,1.740896,0.222199,0.103913,0.424105,2.837237,-0.523727,-3.092380,-0.00001,0.00001,-0.00000,0.00005,0.00003,0.00000,0.007,0.0011,0.00000,0,0,0,0,-0.061,0.885,0.544,nan,nan,nan,nan,nan,nan,0,0.1307,1.0000,0.11263,0.00007,0.0000,0.00000,0.0000,0.0000,0.000,-0.08794,4.0000,0.487939,0.487888,-0.000000,1,-0.000000
0.0470,move->d,0.0030,0.487939,-0.020628,-0.394584,-0.068971,1.332664,0.111297,1.164258,1.740917,0.487888,-0.020647,-0.394584,-0.069028,1.332664,0.111300,1.164204,1.740896,0.222206,0.103848,0.424111,2.837208,-0.523689,-3.092427,-0.00002,0.00014,-0.00002,-0.00001,0.00011,0.00013,0.072,0.0031,0.00000,0,0,0,0,-0.063,0.885,0.547,nan,nan,nan,nan,nan,nan,0,0.1531,1.0000,0.11263,0.00094,0.0004,0.00000,0.0000,0.0000,0.001,-0.08794,4.0000,0.487939,0.487888,-0.000000,1,-0.000000
0.0527,move->d,0.0039,0.487939,-0.020628,-0.394584,-0.068968,1.332664,0.111295,1.164258,1.740920,0.487888,-0.020612,-0.394584,-0.069028,1.332681,0.111282,1.164257,1.740896,0.222195,0.103853,0.424097,2.837217,-0.523760,-3.092400,0.00000,0.00013,0.00001,0.00002,-0.00004,0.00006,0.067,0.0033,0.00000,0,0,0,0,-0.065,0.883,0.548,nan,nan,nan,nan,nan,nan,0,0.1721,1.0000,0.11263,0.00095,0.0004,0.00000,0.0000,0.0000,0.001,-0.08794,4.0000,0.487939,0.487888,-0.000000,1,-0.000000
0.0594,move->d,0.0049,0.487939,-0.020627,-0.394585,-0.068965,1.332664,0.111293,1.164258,1.740923,0.487888,-0.020612,-0.394532,-0.069028,1.332664,0.111317,1.164239,1.740914,0.222209,0.103862,0.424095,2.837168,-0.523774,-3.092366,-0.00003,0.00012,0.00002,-0.00007,-0.00007,0.00005,0.060,0.0034,0.00000,0,0,0,0,-0.065,0.883,0.550,nan,nan,nan,nan,nan,nan,0,0.1944,1.0000,0.11263,0.00096,0.0004,0.00000,0.0000,0.0000,0.001,-0.08794,4.0000,0.487939,0.487888,-0.000000,1,-0.000000
