t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0014,move->d,0.0000,0.000000,-0.000017,-0.523651,0.000017,1.570761,0.000017,1.570761,-0.000017,0.000000,-0.000017,-0.523651,0.000017,1.570761,0.000017,1.570761,-0.000017,0.244485,-0.399995,0.237106,-3.141574,-1.047279,-3.141589,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000,0.0000,0.00000,0,0,0,0,-0.065,-0.056,-0.299,nan,nan,nan,nan,nan,nan,0,0.0001,1.0000,0.12634,0.00000,0.0000,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0063,move->d,0.0001,0.000000,-0.000018,-0.523652,0.000017,1.570761,0.000018,1.570761,-0.000017,0.000000,0.000000,-0.523581,0.000035,1.570761,0.000000,1.570779,-0.000035,0.244479,-0.399993,0.237086,-3.141509,-1.047366,3.141579,0.00001,-0.00000,0.00004,0.00007,-0.00017,-0.00008,0.021,0.0040,0.00000,0,0,0,0,-0.065,-0.056,-0.300,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.12634,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0113,move->d,0.0003,0.000000,-0.000018,-0.523653,0.000017,1.570761,0.000018,1.570761,-0.000017,0.000000,0.000035,-0.523581,0.000017,1.570761,0.000000,1.570761,-0.000017,0.244485,-0.399988,0.237089,-3.141544,-1.047349,-3.141571,0.00000,-0.00001,0.00003,0.00003,-0.00014,-0.00009,0.018,0.0040,0.00000,0,0,0,0,-0.064,-0.057,-0.302,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.12634,0.00015,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0163,move->d,0.0005,0.000000,-0.000018,-0.523653,0.000017,1.570761,0.000018,1.570761,-0.000017,0.000000,0.000000,-0.523581,0.000017,1.570796,0.000000,1.570761,-0.000017,0.244477,-0.399997,0.237076,-3.141544,-1.047384,3.141579,0.00002,0.00000,0.00006,0.00003,-0.00021,-0.00002,0.031,0.0041,0.00000,0,0,0,0,-0.061,-0.059,-0.305,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.12634,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0213,move->d,0.0008,0.000000,-0.000018,-0.523654,0.000017,1.570761,0.000018,1.570761,-0.000017,0.000000,-0.000017,-0.523581,0.000000,1.570796,0.000017,1.570761,-0.000017,0.244477,-0.399998,0.237076,-3.141592,-1.047384,-3.141589,0.00002,0.00001,0.00006,-0.00002,-0.00021,0.00003,0.031,0.0041,0.00000,0,0,0,0,-0.057,-0.062,-0.308,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.12634,0.00016,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0263,move->d,0.0013,0.000000,-0.000018,-0.523654,0.000017,1.570761,0.000017,1.570761,-0.000017,0.000000,0.000017,-0.523634,0.000017,1.570761,0.000035,1.570779,-0.000017,0.244479,-0.399980,0.237098,3.141581,-1.047314,-3.141519,0.00001,-0.00003,0.00002,-0.00003,-0.00007,-0.00009,0.018,0.0020,0.00000,0,0,0,0,-0.053,-0.065,-0.312,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.12634,0.00008,0.0000,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0313,move->d,0.0018,0.000000,-0.000018,-0.523655,0.000017,1.570761,0.000017,1.570761,-0.000016,0.000000,0.000000,-0.523581,0.000000,1.570761,0.000017,1.570761,-0.000035,0.244485,-0.399994,0.237089,-3.141574,-1.047349,-3.141571,0.00000,-0.00000,0.00003,0.00000,-0.00014,-0.00003,0.017,0.0042,0.00000,0,0,0,0,-0.048,-0.069,-0.316,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.12634,0.00015,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0363,move->d,0.0023,0.000000,-0.000018,-0.523655,0.000018,1.570760,0.000017,1.570761,-0.000016,0.000000,0.000000,-0.523616,-0.000017,1.570796,0.000000,1.570761,-0.000017,0.244477,-0.400004,0.237085,-3.141579,-1.047349,3.141579,0.00002,0.00002,0.00004,-0.00000,-0.00014,0.00004,0.025,0.0022,0.00000,0,0,0,0,-0.044,-0.072,-0.320,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.12634,0.00012,0.0000,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0413,move->d,0.0030,0.000000,-0.000018,-0.523656,0.000018,1.570760,0.000018,1.570761,-0.000016,0.000000,-0.000017,-0.523581,0.000000,1.570814,0.000000,1.570779,-0.000017,0.244467,-0.400005,0.237066,-3.141561,-1.047419,3.141561,0.00004,0.00002,0.00008,0.00001,-0.00028,0.00005,0.045,0.0042,0.00000,0,0,0,0,-0.038,-0.074,-0.323,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.12634,0.00018,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
0.0463,move->d,0.0038,0.000000,-0.000018,-0.523657,0.000018,1.570760,0.000017,1.570761,-0.000016,0.000000,-0.000017,-0.523581,-0.000017,1.570796,0.000017,1.570744,-0.000035,0.244483,-0.400002,0.237079,-3.141592,-1.047366,-3.141589,0.00000,0.00002,0.00005,-0.00002,-0.00017,0.00003,0.028,0.0043,0.00000,0,0,0,0,-0.033,-0.076,-0.325,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.12634,0.00018,0.0001,0.00000,0.0000,1.0000,0.000,0.40000,4.0000,0.000000,0.000000,0.000000,1,0.000000
