t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0031,move->d,0.0050,0.005000,-0.000450,-0.523616,-0.000450,1.570797,-0.000485,1.570761,-0.000467,0.000001,0.000000,-0.523616,0.000000,1.570796,-0.000035,1.570761,-0.000017,0.244477,-0.400013,0.237085,-3.141501,-1.047349,3.141509,-0.00000,0.00003,-0.00003,0.00010,0.00010,-0.00003,0.018,0.0000,0.49962,0,1,0,1,0.002,0.008,-0.295,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.57862,5.4991,0.00007,0.0000,1.0000,4.623,0.00000,0.0000,0.005000,0.000001,,0,-0.000000
0.0114,move->d,0.0100,0.009992,-0.000450,-0.523615,-0.000687,1.570796,-0.000485,1.570761,-0.000704,0.005000,0.000017,-0.523616,0.000000,1.570796,-0.000035,1.570761,-0.000017,0.244477,-0.395010,0.237085,-3.141501,-1.047349,3.141527,-0.00000,-0.00998,-0.00003,0.00010,0.00010,-0.00006,4.990,0.0268,0.00005,0,0,1,0,0.002,0.008,-0.295,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.06710,0.0303,0.00509,0.0000,0.9167,4.942,0.00000,0.0000,0.009992,0.000001,,0,-0.004999
0.0194,move->d,0.0150,0.014976,-0.000451,-0.523615,-0.000569,1.570797,-0.000484,1.570761,-0.000586,0.009992,0.000017,-0.523581,0.000000,1.570796,-0.000017,1.570761,0.000000,0.244477,-0.390012,0.237076,-3.141549,-1.047384,3.141561,-0.00000,-0.01998,-0.00001,0.00005,0.00003,-0.00005,9.988,0.0404,0.00000,0,0,1,0,0.002,0.008,-0.295,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.12635,0.04178,0.2496,0.01006,0.0000,0.8335,5.009,0.00000,0.0000,0.014976,0.000001,,0,-0.009991
0.0284,move->d,0.0200,0.019952,-0.000450,-0.523615,-0.000695,1.570797,-0.000484,1.570761,-0.000713,0.014976,-0.000017,-0.523581,-0.000017,1.570761,-0.000017,1.570744,0.000000,0.244490,-0.385040,0.237092,-3.141566,-1.047331,3.141527,-0.00003,-0.02992,-0.00004,0.00003,0.00014,0.00005,14.960,0.0336,0.00000,0,0,1,0,0.001,0.008,-0.296,nan,nan,nan,nan,nan,nan,0,0.9975,0.9008,0.12635,0.04342,0.2463,0.01501,0.0000,0.7504,4.950,0.00000,0.0000,0.019952,0.000001,,0,-0.014974
0.0365,move->d,0.0250,0.024921,-0.000451,-0.523615,-0.000638,1.570797,-0.000484,1.570761,-0.000655,0.019952,-0.000017,-0.523581,-0.000017,1.570761,-0.000017,1.570744,0.000000,0.244490,-0.380063,0.237092,-3.141566,-1.047331,3.141527,-0.00003,-0.03987,-0.00004,0.00003,0.00014,0.00005,19.937,0.0408,0.00000,0,0,1,0,0.001,0.008,-0.296,nan,nan,nan,nan,nan,nan,0,0.9926,0.8013,0.12635,0.04531,0.4231,0.01999,0.0000,0.6675,4.981,0.00000,0.0000,0.024921,0.000001,,0,-0.019950
0.0419,move->d,0.0299,0.029883,-0.000451,-0.523614,-0.000731,1.570798,-0.000483,1.570762,-0.000749,0.024921,-0.000017,-0.523581,-0.000017,1.570761,-0.000017,1.570744,0.000000,0.244490,-0.375094,0.237092,-3.141566,-1.047331,3.141527,-0.00003,-0.04981,-0.00004,0.00003,0.00014,0.00005,24.906,0.0376,0.00000,0,0,1,0,0.001,0.008,-0.297,nan,nan,nan,nan,nan,nan,0,0.9853,0.7019,0.12635,0.05302,0.4589,0.02494,0.0000,0.5846,4.942,0.00000,0.0000,0.029883,0.000001,,0,-0.024919
0.0474,move->d,0.0348,0.034837,-0.000452,-0.523613,-0.000728,1.570797,-0.000483,1.570761,-0.000746,0.029883,-0.000017,-0.523651,0.000000,1.570814,0.000017,1.570779,-0.000017,0.244467,-0.370116,0.237083,-3.141592,-1.047349,-3.141589,0.00002,-0.05977,-0.00002,0.00001,0.00010,-0.00004,29.885,0.0419,0.00000,0,0,1,0,0.001,0.009,-0.299,nan,nan,nan,nan,nan,nan,0,0.9758,0.6023,0.12635,0.05991,0.5990,0.02991,0.0000,0.5020,4.955,0.00000,0.0000,0.034837,0.000001,,0,-0.029880
0.0522,move->d,0.0396,0.039784,-0.000453,-0.523613,-0.000803,1.570797,-0.000483,1.570761,-0.000822,0.034837,0.000017,-0.523616,0.000035,1.570814,0.000000,1.570779,0.000000,0.244467,-0.365152,0.237075,-3.141544,-1.047384,-3.141589,0.00002,-0.06969,-0.00000,0.00005,0.00003,-0.00013,34.848,0.0437,0.00000,0,0,1,0,0.000,0.010,-0.299,nan,nan,nan,nan,nan,nan,0,0.9640,0.5030,0.12635,0.06984,0.6652,0.03486,0.0000,0.4194,4.931,0.00000,0.0000,0.039784,0.000001,,0,-0.034833
0.0567,move->d,0.0443,0.044723,-0.000454,-0.523613,-0.000840,1.570797,-0.000482,1.570761,-0.000859,0.039784,0.000000,-0.523564,0.000000,1.570761,0.000000,1.570779,0.000000,0.244479,-0.360217,0.237081,-3.141579,-1.047384,3.141579,-0.00001,-0.07956,-0.00002,0.00002,0.00003,-0.00003,39.783,0.0471,0.00000,0,0,1,0,-0.001,0.012,-0.299,nan,nan,nan,nan,nan,nan,0,0.9500,0.4043,0.12635,0.07871,0.7801,0.03980,0.0000,0.3369,4.931,0.00000,0.0000,0.044723,0.000017,,0,-0.039779
0.0615,move->d,0.0490,0.049654,-0.000455,-0.523612,-0.000912,1.570797,-0.000482,1.570761,-0.000932,0.044723,-0.000017,-0.523616,0.000000,1.570796,-0.000017,1.570779,-0.000017,0.244471,-0.355289,0.237081,-3.141531,-1.047366,3.141527,0.00001,-0.08942,-0.00002,0.00007,0.00006,-0.00001,44.711,0.0482,0.00000,0,0,1,0,-0.003,0.013,-0.300,nan,nan,nan,nan,nan,nan,0,0.9339,0.3058,0.12635,0.08880,0.8639,0.04474,0.0000,0.2546,4.916,0.00000,0.0000,0.049654,0.000017,,0,-0.044717
