t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0019,move->d,0.0050,0.005000,-0.080635,-0.673826,0.406962,0.553684,-0.009526,2.199031,0.613295,-0.000000,-0.080617,-0.673627,0.407412,0.553234,-0.009076,2.199028,0.613745,0.140211,-0.312528,0.451356,2.641524,0.959215,2.639564,-0.00001,0.00002,0.00002,0.00001,-0.00008,0.00010,0.032,0.0000,0.51613,1,1,0,1,0.368,-0.049,0.129,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05663,0.58012,5.5004,0.00016,0.0000,1.0000,4.730,0.00000,0.0000,0.005000,-0.000000,,0,-0.000000
0.0088,move->d,0.0100,0.009993,-0.080505,-0.673835,0.406926,0.553736,-0.009637,2.199020,0.613263,0.005000,-0.080617,-0.673645,0.407412,0.553165,-0.009058,2.199028,0.613745,0.140204,-0.307517,0.451378,2.641438,0.959278,2.639528,-0.00001,-0.00500,0.00000,0.00000,-0.00000,0.00007,4.991,0.0298,0.00002,1,0,1,0,0.369,-0.049,0.128,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.03708,0.0165,0.00579,0.0000,0.9167,4.968,0.00000,0.0000,0.009993,-0.000000,,0,-0.005709
0.0147,move->d,0.0150,0.014978,-0.080562,-0.673835,0.406922,0.553717,-0.009577,2.199024,0.613265,0.009993,-0.080547,-0.673645,0.407412,0.553200,-0.009058,2.199045,0.613780,0.140196,-0.302519,0.451362,2.641455,0.959224,2.639581,0.00000,-0.01001,0.00002,-0.00002,-0.00005,0.00003,9.989,0.0332,0.00001,1,0,1,0,0.373,-0.052,0.125,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.02070,0.1186,0.01199,0.0000,0.8956,4.995,0.00000,0.0000,0.014978,-0.000000,,0,-0.011939
0.0187,move->d,0.0200,0.019956,-0.080570,-0.673826,0.406972,0.553703,-0.009595,2.199028,0.613295,0.014978,-0.080599,-0.673627,0.407412,0.553182,-0.009058,2.199028,0.613780,0.140206,-0.297538,0.451370,2.641427,0.959233,2.639514,-0.00001,-0.01500,0.00001,-0.00003,-0.00004,0.00007,14.970,0.0306,0.00002,1,0,1,0,0.380,-0.056,0.118,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.02053,0.1618,0.01859,0.0000,0.8956,4.984,0.00000,0.0000,0.019956,-0.000000,,0,-0.018558
0.0223,move->d,0.0250,0.024927,-0.080604,-0.673824,0.406978,0.553689,-0.009565,2.199031,0.613301,0.019956,-0.080599,-0.673627,0.407430,0.553182,-0.009076,2.199045,0.613780,0.140204,-0.292563,0.451365,2.641457,0.959227,2.639532,-0.00001,-0.01998,0.00001,-0.00001,-0.00005,0.00008,19.945,0.0298,0.00002,1,0,1,0,0.387,-0.060,0.112,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.02328,0.2122,0.02549,0.0000,0.8956,4.977,0.00000,0.0000,0.024927,-0.000000,,0,-0.025466
0.0267,move->d,0.0300,0.029889,-0.080618,-0.673818,0.407011,0.553676,-0.009568,2.199034,0.613321,0.024927,-0.080599,-0.673627,0.407430,0.553182,-0.009076,2.199045,0.613780,0.140204,-0.287593,0.451365,2.641457,0.959227,2.639532,-0.00001,-0.02496,0.00001,-0.00001,-0.00005,0.00008,24.915,0.0290,0.00002,1,0,1,0,0.393,-0.065,0.106,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.02753,0.2606,0.03260,0.0000,0.8956,4.968,0.00000,0.0000,0.029889,-0.000000,,0,-0.032587
0.0317,move->d,0.0350,0.034845,-0.080642,-0.673815,0.407024,0.553664,-0.009550,2.199037,0.613330,0.029889,-0.080652,-0.673645,0.407465,0.553200,-0.009076,2.199045,0.613780,0.140203,-0.282630,0.451360,2.641500,0.959240,2.639537,-0.00000,-0.02994,0.00002,0.00001,-0.00005,0.00011,29.878,0.0282,0.00002,1,0,1,0,0.399,-0.071,0.101,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.03182,0.3099,0.03988,0.0000,0.8957,4.961,0.00000,0.0000,0.034845,-0.000000,,0,-0.039865
0.0367,move->d,0.0400,0.039793,-0.080657,-0.673810,0.407048,0.553653,-0.009548,2.199040,0.613345,0.034845,-0.080652,-0.673645,0.407465,0.553200,-0.009076,2.199045,0.613780,0.140203,-0.277674,0.451360,2.641500,0.959240,2.639537,-0.00000,-0.03491,0.00002,0.00001,-0.00005,0.00011,34.834,0.0272,0.00002,1,0,1,0,0.407,-0.078,0.096,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.03652,0.3586,0.04727,0.0000,0.8957,4.953,0.00000,0.0000,0.039793,-0.000000,,0,-0.047258
0.0417,move->d,0.0450,0.044733,-0.080676,-0.673806,0.407062,0.553642,-0.009537,2.199043,0.613355,0.039793,-0.080617,-0.673680,0.407430,0.553234,-0.009093,2.199045,0.613780,0.140197,-0.272737,0.451357,2.641473,0.959240,2.639497,0.00000,-0.03986,0.00002,-0.00000,-0.00004,0.00013,39.771,0.0261,0.00002,1,0,1,0,0.416,-0.085,0.088,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.04121,0.4076,0.05474,0.0000,0.8957,4.945,0.00000,0.0000,0.044733,-0.000000,,0,-0.054735
0.0467,move->d,0.0500,0.049666,-0.080690,-0.673802,0.407081,0.553633,-0.009533,2.199046,0.613366,0.044733,-0.080617,-0.673645,0.407377,0.553182,-0.009076,2.199028,0.613745,0.140207,-0.267799,0.451376,2.641417,0.959259,2.639462,-0.00001,-0.04479,0.00000,-0.00002,-0.00001,0.00012,44.709,0.0264,0.00002,1,0,1,0,0.424,-0.091,0.081,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.04592,0.4558,0.06228,0.0000,0.8957,4.937,0.00000,0.0000,0.049666,-0.000000,,0,-0.062270
0.0517,move->d,0.0550,0.054591,-0.080704,-0.673799,0.407094,0.553624,-0.009525,2.199048,0.613375,0.049666,-0.080617,-0.673645,0.407430,0.553130,-0.009093,2.199028,0.613728,0.140204,-0.262855,0.451390,2.641424,0.959320,2.639513,-0.00000,-0.04974,-0.00001,0.00001,0.00004,0.00007,49.653,0.0288,0.00002,1,0,1,0,0.432,-0.095,0.073,nan,nan,nan,nan,nan,nan,0,1.0000,1.0000,0.05666,0.05070,0.5046,0.06985,0.0000,0.8957,4.929,0.00000,0.0000,0.054591,-0.000000,,0,-0.069847
0.0567,move->d,0.0600,0.059509,-0.080716,-0.673796,0.407109,0.553616,-0.009522,2.199051,0.613385,0.054591,-0.080582,-0.673610,0.407430,0.553182,-0.009076,2.199028,0.613728,0.140209,-0.257924,0.451368,2.641516,0.959249,2.639627,-0.00001,-0.05469,0.00001,0.00003,-0.00005,0.00004,54.584,0.0258,0.00002,1,0,1,0,0.438,-0.099,0.067,nan,nan,nan,nan,nan,nan,0,1.0000,0.9981,0.05666,0.05553,0.5533,0.07746,0.0000,0.8957,4.921,0.00000,0.0000,0.059509,0.000009,,0,-0.077452
0.0617,move->d,0.0650,0.064420,-0.080725,-0.673794,0.407119,0.553609,-0.009517,2.199053,0.613392,0.059509,-0.080652,-0.673627,0.407430,0.553200,-0.009076,2.198993,0.613745,0.140218,-0.253012,0.451376,2.641462,0.959269,2.639509,-0.00002,-0.05961,0.00000,0.00001,-0.00001,0.00011,59.496,0.0255,0.00002,1,0,1,0,0.443,-0.102,0.059,nan,nan,nan,nan,nan,nan,0,0.9998,0.9938,0.05666,0.06026,0.6015,0.08508,0.0000,0.8957,4.913,0.00000,0.0000,0.064420,0.000009,,0,-0.085076
0.0667,move->d,0.0700,0.069322,-0.080735,-0.673791,0.407132,0.553601,-0.009514,2.199055,0.613399,0.064420,-0.080617,-0.673610,0.407430,0.553182,-0.009076,2.199028,0.613745,0.140212,-0.248100,0.451368,2.641494,0.959241,2.639566,-0.00001,-0.06453,0.00001,0.00001,-0.00005,0.00008,64.407,0.0253,0.00002,1,0,1,0,0.447,-0.104,0.051,nan,nan,nan,nan,nan,nan,0,0.9995,0.9896,0.05666,0.06519,0.6507,0.09271,0.0000,0.8957,4.906,0.00000,0.0000,0.069322,0.000009,,0,-0.092710
0.0717,move->d,0.0750,0.074218,-0.080744,-0.673789,0.407142,0.553595,-0.009511,2.199057,0.613406,0.069322,-0.080599,-0.673627,0.407412,0.553182,-0.009058,2.199028,0.613780,0.140206,-0.243194,0.451370,2.641427,0.959233,2.639514,-0.00000,-0.06944,0.00001,-0.00003,-0.00004,0.00008,69.314,0.0261,0.00002,1,0,1,0,0.450,-0.105,0.043,nan,nan,nan,nan,nan,nan,0,0.9992,0.9854,0.05666,0.07000,0.6992,0.10000,0.0000,0.8957,4.898,0.00000,0.0000,0.074218,0.000009,,0,-0.100000
0.0769,move->d,0.0800,0.079106,-0.080752,-0.673786,0.407152,0.553589,-0.009508,2.199059,0.613412,0.074218,-0.080599,-0.673627,0.407412,0.553182,-0.009058,2.199028,0.613780,0.140206,-0.238299,0.451370,2.641427,0.959233,2.639514,-0.00000,-0.07077,0.00001,-0.00003,-0.00004,0.00008,74.209,0.0259,0.00002,1,0,1,0,0.451,-0.106,0.037,nan,nan,nan,nan,nan,nan,0,0.9987,0.9812,0.05666,0.07128,0.7121,0.10000,0.0000,0.8957,4.890,0.00000,0.0000,0.079106,0.000009,,0,-0.100000
0.0819,move->d,0.0850,0.083986,-0.080759,-0.673784,0.407161,0.553583,-0.009506,2.199061,0.613418,0.079106,-0.080599,-0.673680,0.407430,0.553182,-0.009076,2.199028,0.613745,0.140196,-0.233411,0.451377,2.641444,0.959304,2.639542,0.00001,-0.07077,0.00000,0.00002,0.00002,0.00006,79.097,0.0248,0.00002,1,0,1,0,0.453,-0.106,0.031,nan,nan,nan,nan,nan,nan,0,0.9982,0.9770,0.05666,0.07125,0.7118,0.10000,0.0000,0.8957,4.882,0.00000,0.0000,0.083986,0.000009,,0,-0.100000
0.0869,move->d,0.0900,0.088859,-0.080766,-0.673782,0.407170,0.553577,-0.009504,2.199062,0.613423,0.083986,-0.080599,-0.673627,0.407412,0.553182,-0.009076,2.199028,0.613728,0.140208,-0.228535,0.451371,2.641486,0.959260,2.639572,-0.00000,-0.07077,0.00001,0.00002,-0.00003,0.00007,83.972,0.0246,0.00002,1,0,1,0,0.453,-0.107,0.028,nan,nan,nan,nan,nan,nan,0,0.9976,0.9728,0.05666,0.07121,0.7115,0.10000,0.0000,0.8957,4.875,0.00000,0.0000,0.088859,0.000009,,0,-0.100000
0.0943,move->d,0.0949,0.093724,-0.080772,-0.673780,0.407178,0.553572,-0.009502,2.199064,0.613428,0.088859,-0.080547,-0.673627,0.407465,0.553130,-0.009076,2.199028,0.613728,0.140198,-0.223639,0.451384,2.641478,0.959311,2.639671,0.00001,-0.07078,-0.00000,0.00004,0.00002,-0.00004,88.869,0.0256,0.00002,1,0,1,0,0.452,-0.106,0.027,nan,nan,nan,nan,nan,nan,0,0.9968,0.9686,0.05666,0.07117,0.7112,0.10000,0.0000,0.8957,4.867,0.00000,0.0000,0.093724,0.000009,,0,-0.100000
