sample_t_mono_s,status_t_mono_s,force_seq,force_t_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,desired_fz_n,stage,contact,vz_cmd_mm_s,valid,stale,wrench_complete,force_source,mode,status_msg
916332.484140588,916332.481379714,21735,1788821998.442938,0.1934953303353375,0.4964328346823223,-0.4269221926484236,0.06709313389464511,-0.00026161352774789514,0.021427731676055998,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.49410919,916332.491436835,21737,1788821998.4529893,0.2033660197288126,0.2590661496156058,-0.4765968987323387,0.05280232914598611,-0.00250260038940246,0.019809464884118014,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.504147288,916332.501347986,21739,1788821998.4629014,0.2397462065327649,0.06597457803400085,-0.38027163048622925,0.037718296935505644,-0.01109591601831545,0.00892399037221656,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.514106235,916332.511312096,21741,1788821998.4728692,0.20328373679972706,0.44834262544429865,-0.5395007054019549,0.06381442194388404,-0.009780865156330639,0.014992878814785178,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.524121467,916332.521590151,21743,1788821998.48314,0.11851700308458715,0.6503225476625263,-0.4275538001089515,0.08223019648833099,-0.0018155703093527963,0.031649828605039565,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.534118475,916332.531456087,21745,1788821998.4930122,0.07718278102438508,0.12596978338018341,-0.5930166355396244,0.04786613525605737,0.006357229868922492,0.014941115909662336,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.54412173,916332.541352398,21747,1788821998.50291,0.2760180012781199,0.4337579102782754,-0.39088199359996595,0.0626737311216835,-0.01702176502295254,0.03059499807979339,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.554116953,916332.551389797,21749,1788821998.5129418,0.11110861676548922,0.2511674894430505,-0.43293628478285934,0.05196824325996143,0.0036122443345761234,0.0056685888987752335,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.564100591,916332.561213729,21751,1788821998.5227711,0.11037013874934265,0.45793876578328285,-0.5946428404350232,0.0679706303821281,0.0019141869958408482,0.02355208904249349,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.574102774,916332.571279233,21753,1788821998.5328348,0.15327550381666527,0.14810229527736946,-0.4331598554926678,0.047615503610790255,0.0033303021605871237,0.017163967979991687,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.584109855,916332.581369037,21755,1788821998.5429232,0.16642655536396508,0.3260251007504794,-0.5374540756989583,0.05607872970402873,-0.0018397153619209889,0.02454389908724667,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.59410513,916332.591282034,21757,1788821998.5528398,0.12736615478208313,0.3425656073092157,-0.521138731977983,0.05816320598621195,0.002136836530811439,0.022807765845675666,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.60410615,916332.601470231,21759,1788821998.5630264,0.11419452439509481,0.44527698463513127,-0.43900170899031543,0.06940377652048876,0.0010123024982888285,0.022537949375002253,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.613986745,916332.611189575,21761,1788821998.5727465,0.18827306936321103,0.5910585647078144,-0.4090320534199142,0.07939885029060355,-0.006339742728931734,0.027645411280151664,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.623957624,916332.621183012,21763,1788821998.582741,0.0887025195140223,0.45600188235355177,-0.4680031269650191,0.06782454294488043,0.0038721674019914234,0.023498948316908852,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.633992185,916332.631414488,21765,1788821998.592971,0.3144674278762302,0.6090837689281523,-0.38868464523645374,0.07771686691085183,-0.012201805081130467,0.026102733603453766,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.643979414,916332.64123519,21767,1788821998.6027932,0.035003920294489954,0.25320776258266353,-0.6211609440476331,0.04937684058708987,0.009059976323234402,0.019189166660793754,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.653963376,916332.651238628,21769,1788821998.6127968,0.31441849031612695,0.102431581880534,-0.5476557549974556,0.04161915197247778,-0.007194923816208414,0.011992315092285336,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.663965783,916332.661268941,21771,1788821998.6228244,0.10873243602570828,0.22739823579984902,-0.42464052933490454,0.05182495495691474,-0.00016523941812282762,0.023163078265240722,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.673957937,916332.671270612,21773,1788821998.6328285,0.18573770473186446,0.5373953913215899,-0.42373333175389255,0.07250108343066852,-0.0009438683471953357,0.028651373521477383,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.68395751,916332.681253786,21775,1788821998.642812,-0.07420695265209701,0.3655447840234058,-0.4312442906285411,0.06119789780826759,0.014972095316084599,0.023087978571941895,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.693969057,916332.691340486,21777,1788821998.652893,0.07571789142474063,0.33768830761855967,-0.29937699872430334,0.061505355445375574,0.0008688877988330653,0.018841357437079726,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.703956979,916332.701183284,21779,1788821998.6627407,-0.0634031705966007,0.1772604321156619,-0.4516200330680906,0.052379614948790336,0.017195286232271352,0.023556539143576496,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.713984144,916332.711031212,21781,1788821998.6725886,-0.07080146548452446,0.2782896666291547,-0.44914613991649643,0.05180007249899051,0.01931016844248154,0.01354001698450813,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.723994816,916332.72128912,21783,1788821998.6828418,0.14927523635004303,0.30891552381660864,-0.5834129420560299,0.05629616289715396,0.0013639245686001447,0.025652778191422757,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.733963107,916332.731336731,21785,1788821998.692893,0.032660921946133015,0.33656937226895955,-0.5202385065580671,0.055119664226637693,0.008870184570271049,0.01600338396027459,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.74395827,916332.741158991,21787,1788821998.7027166,0.36511417747841557,0.35649947938401955,-0.2786956629877774,0.061839591895697016,-0.020974104643039566,0.020523296240304672,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.753994532,916332.751376904,21789,1788821998.71293,0.2143918681359191,0.4464292349803021,-0.3786280456084602,0.06518180827239792,-0.008453929031797163,0.02649744914067797,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.763977359,916332.761175992,21791,1788821998.7227335,0.23050402605850928,0.5511687657770353,-0.650549815116169,0.07576064806629182,-0.0019282393587650953,0.025176898732761785,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.773984231,916332.771174865,21793,1788821998.732732,0.1846459471811696,0.5117053813025246,-0.5634684811706565,0.07309775069216773,-0.0010844662797765377,0.02705218127825075,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.783957443,916332.781252046,21795,1788821998.7428088,0.2694417286882643,0.587783711138094,-0.45278740430623593,0.07392976422011448,-0.008834929657050928,0.026279390679364873,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.793979639,916332.791140274,21797,1788821998.752698,-0.040592783755636325,0.2718091221163686,-0.4039629904262464,0.05592509984105079,0.008021869837960091,0.03024632150806242,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.803968407,916332.801285094,21799,1788821998.7628415,-0.00844864068762674,0.30010570334806286,-0.7425630757385084,0.05460034236153241,0.023538245873448622,0.020933423175771237,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.813965517,916332.811078604,21801,1788821998.772636,0.1101628499727858,0.4772668472427778,-0.30952975599758903,0.06729080856518582,0.003362636514963779,0.028818601637296392,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.823962166,916332.821483494,21803,1788821998.7830362,-0.06749203965667122,0.4441705199443657,-0.36886683537664344,0.06886653371405575,0.012304304461733535,0.027902669673816848,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.833965124,916332.831211672,21805,1788821998.7927694,0.22839437011831967,0.3847032909645591,-0.361164366503525,0.06313003555796035,-0.008459789837874702,0.022584109975788424,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.843983826,916332.841255314,21807,1788821998.802814,0.04286160262728975,0.22867180188805897,-0.5274456456946294,0.04739679587868252,0.006479956989939794,0.020621555822677086,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.853963297,916332.851145104,21809,1788821998.8127005,0.05538757402520164,0.3015502045358479,-0.5582932496541897,0.05396588179096138,0.009786047989238085,0.017286645092209032,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.863988239,916332.861358619,21811,1788821998.8229153,0.13440297398599643,0.3753944130912721,-0.5519796773610854,0.05595649465048254,-0.0012926723865942155,0.029637835968527707,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.873977572,916332.871161665,21813,1788821998.8327186,0.1950837600424256,0.17247074215350794,-0.34816182532701656,0.0457994606835704,-0.005681120454282291,0.01561851101770053,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.884074239,916332.881191802,21815,1788821998.8427453,0.38493779998850897,0.17598103628562042,-0.4576021266960897,0.04736389723229582,-0.024482153597733567,0.02607565226299585,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.894086915,916332.891407776,21817,1788821998.8529618,0.06961267544194544,0.35738224465127805,-0.5614977371351391,0.05748633460067573,0.004272983914870642,0.018074047360630105,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.904126685,916332.901309251,21819,1788821998.8628614,0.4175253815564992,0.5639056283545337,-0.44487814019057087,0.07311081324448307,-0.019394151449877894,0.026586765760786044,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.914018342,916332.911074322,21821,1788821998.8726318,0.16325399574064253,0.4078004213222635,-0.46198188593649836,0.06217539667381754,-0.004065352112960439,0.028149880890267143,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.924051415,916332.921291846,21823,1788821998.8828459,0.1647342313437689,0.4872604740174955,-0.44023257208610866,0.07004349336280226,-0.0037037643625220332,0.020962880225690712,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.934072037,916332.931245186,21825,1788821998.8928027,0.1089157271359602,0.40929941094789984,-0.39138967870108454,0.06410953884745238,-0.00041194833628703975,0.026436441416759618,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.944092058,916332.941090585,21827,1788821998.902648,0.12397341570604586,0.47012504053966697,-0.41913108474051375,0.06463572727667379,-0.0006452994380674821,0.018930836643053197,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.954099747,916332.951277371,21829,1788821998.9128327,0.12240534850207882,0.3985093607760599,-0.3894092063846176,0.06495339035307025,-0.004835672592319074,0.023254997818191035,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.963999572,916332.961254173,21831,1788821998.9228106,0.024800949180169313,0.27257676435250155,-0.3954912020355036,0.052926280922657186,0.0055454248774934305,0.017997391165896486,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.974075963,916332.971228819,21833,1788821998.9327862,0.1416885827114713,0.5530152840506222,-0.45980205409608443,0.07240798965019497,-0.0021969872461356597,0.028314176268596204,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.984097151,916332.981076892,21835,1788821998.9426355,0.16525453290074896,0.5418688913528928,-0.4414114293277831,0.07293607348384802,-0.0047082218320128825,0.026299754407128267,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916332.993978942,916332.991081724,21837,1788821998.9526327,0.09277675570670008,0.16064124096249305,-0.5231084220787108,0.04833744474234454,0.0019380187709434876,0.020147107214036827,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.004003896,916333.001243056,21839,1788821998.9628,0.1455291487449305,0.2417781498664945,-0.4081402612794841,0.050827824992889535,-0.00037060326331701826,0.014242269909746173,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.013966335,916333.011071883,21841,1788821998.9726295,0.08502581698283826,0.2049572483101351,-0.4441390606956642,0.04603599292479328,0.003002372105822075,0.010743680085239939,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.023997728,916333.021154574,21843,1788821998.9827123,0.10851363864176258,0.41141354012181014,-0.4372751406757911,0.05958377201111758,0.0025283104270691402,0.016864911000924885,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.033970606,916333.031216445,21845,1788821998.992773,0.11018696497480691,0.5607292948641427,-0.3243169920955205,0.07221099495828398,-0.001393394536773401,0.020562509933657602,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.043966143,916333.041069994,21847,1788821999.0026288,0.32080457716757405,0.4182652872218887,-0.37776283565952634,0.06774039500514743,-0.020694328400789403,0.020692975395528126,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.054011443,916333.051252194,21849,1788821999.0128095,0.05153208286668265,0.1700320904678201,-0.4089330910407805,0.045645479302596804,0.0053670174135743995,0.018222750815469785,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
916333.064035563,916333.061241689,21851,1788821999.022799,0.20092022149187508,0.3939228334230813,-0.45447416539549684,0.0656846505142795,-0.005506941683717377,0.023579760792686835,4.0,approach,0,12.0,1,0,1,force_bus_tool_compensated,4,phathom_s_scan:approach t=0.00 contact=0 vz_cmd=+12.0
